10,36,55,78,136,171,276,325,435,496
6,15,105,136,171,198,276,325,378,496
6,15,100,153,190,231,325,378,435,496
10,21,55,78,136,171,253,351,406,495
15,28,45,77,136,171,210,351,406,418
6,35,55,86,153,231,276,325,435,496
2,21,36,55,57,153,231,276,325,378
1,15,28,120,170,210,294,378,435,496
15,45,66,91,120,153,231,406,460,495
1,36,55,171,210,253,325,378,435,496
6,15,28,91,153,190,252,300,347,377
1,6,15,28,45,91,120,153,190,231
1,6,15,28,66,120,190,300,406,456
10,21,36,55,78,210,351,354,435,496
1,21,55,78,136,171,231,325,378,496
1,21,65,91,120,153,190,276,378,435
36,55,78,105,176,231,276,325,378,435
1,15,45,66,91,210,253,351,465,484
1,6,20,78,136,210,253,300,306,496
1,10,21,36,171,210,253,324,378,435
28,45,91,120,153,231,276,325,434,496
3,10,21,55,136,171,191,276,325,496
1,6,15,78,105,136,220,378,435,496
1,6,28,45,153,190,276,378,465,494
1,6,36,55,78,105,136,210,351,406
1,6,28,45,66,91,120,153,253,435
1,6,20,36,55,105,171,210,253,324
3,10,55,78,136,191,276,325,378,496
1,6,20,36,72,120,153,231,325,378
6,15,36,120,153,190,231,378,435,496
1,6,55,100,119,153,190,276,325,435
1,66,91,120,190,252,300,351,406,428
6,15,78,136,171,210,325,378,435,496
1,6,15,66,104,136,171,314,378,435
15,36,78,105,127,152,231,325,378,435
1,20,36,78,105,136,210,253,300,496
1,6,15,28,55,105,171,253,360,496
2,10,36,38,66,91,153,190,325,496
1,6,66,120,153,190,231,276,435,496
6,15,45,105,171,210,253,364,435,496
6,28,45,120,190,231,276,351,406,460
1,6,28,45,78,102,231,325,435,496
35,105,136,171,210,300,351,406,443,495
6,15,28,55,78,105,136,171,210,351,444,495
1,21,36,55,136,171,210,253,325,378,435,496
1,15,28,91,136,171,210,300,351,406,450,495
1,6,45,91,120,171,210,227,276,378,435,496
6,15,28,45,78,105,136,171,182,231,325,496
1,6,15,28,45,135,171,210,226,378,435,496
1,6,35,53,65,91,153,190,231,325,378,496
2,10,21,36,105,136,210,253,351,353,435,496
1,6,15,54,78,105,136,220,276,378,435,496
1,21,36,55,78,105,171,175,231,276,325,435
10,21,55,78,136,171,253,300,301,378,435,496
1,15,28,54,78,105,146,190,231,378,435,496
6,15,45,78,105,136,171,210,221,276,325,378
12,28,45,66,120,153,190,276,325,378,435,496
15,28,45,66,91,135,210,253,300,351,465,481
1,6,15,28,66,91,153,209,253,300,351,426
2,10,36,55,105,136,171,210,253,255,378,435
1,6,15,28,45,66,210,253,351,406,424,496
1,36,55,78,105,136,171,300,351,406,440,495
1,15,28,45,66,91,120,231,300,406,465,488
6,15,28,45,91,120,153,231,276,378,435,496
1,15,45,66,91,120,153,190,231,276,378,496
1,6,28,104,136,171,253,300,351,365,435,496
1,6,15,45,66,91,120,153,190,276,377,435
1,6,15,66,105,136,171,253,289,324,378,435
1,15,78,105,136,171,210,253,300,406,443,495
2,10,21,36,78,136,155,189,231,325,435,496
1,6,45,66,91,120,153,190,276,406,431,496
1,10,36,78,105,171,210,253,325,378,435,496
1,15,45,66,120,153,190,253,351,406,427,496
1,6,78,96,119,153,190,276,325,378,435,496
10,36,55,105,106,153,190,231,276,325,378,435
1,27,45,91,120,153,190,231,325,378,435,496
1,15,28,45,120,153,190,231,276,325,378,435
1,6,15,28,66,153,190,231,299,375,435,496
6,28,45,105,136,171,183,276,325,378,435,496
1,9,55,78,105,136,210,253,300,351,406,410
1,6,20,44,66,91,120,190,231,276,325,378
6,21,36,78,96,119,190,231,276,378,435,496
21,36,55,78,105,136,157,189,231,325,378,496
6,15,36,55,78,120,153,190,325,378,435,496
6,15,28,45,135,210,253,300,351,394,434,496
1,6,15,28,45,66,91,135,169,231,276,325
6,15,45,66,120,171,231,276,325,378,435,496
2,10,21,36,55,57,153,231,276,325,378,435
1,6,21,36,55,78,105,136,210,253,324,496
1,6,28,66,171,210,253,300,351,395,434,496
1,35,55,105,136,171,210,300,351,406,443,495
6,20,36,78,84,153,190,231,276,325,378,496
1,6,28,54,65,190,231,276,325,378,435,496
1,28,45,105,136,148,190,231,276,325,378,496
6,28,45,66,105,136,171,210,266,325,435,496
1,21,36,55,78,83,153,190,231,276,378,435
1,6,15,28,45,66,153,231,349,377,435,496
3,10,55,78,136,137,190,231,276,325,378,496
1,10,21,36,55,78,136,210,253,256,325,435
1,6,15,28,55,105,136,190,231,276,378,496
1,10,21,36,39,66,91,153,190,231,325,496
15,28,54,78,105,136,171,210,241,275,325,496
1,6,15,28,66,91,153,190,231,276,350,406
1,6,28,45,78,136,171,210,253,300,336,377
1,9,21,78,171,210,253,300,351,355,435,496
1,6,15,35,55,78,105,152,190,325,378,435
3,4,15,45,91,120,153,190,231,276,325,496
1,6,28,120,170,210,253,300,343,377,435,496
3,21,29,44,66,91,120,190,231,276,378,435
36,55,78,105,153,190,231,276,325,378,435,496
6,15,45,66,105,136,171,184,276,325,378,435
2,21,36,55,78,105,136,171,253,300,351,408
3,10,55,78,136,191,230,276,325,378,435,496
1,15,28,45,77,105,136,171,253,300,418,496
1,6,15,28,66,171,210,253,300,341,377,435
2,10,21,36,105,136,210,253,300,351,406,496
1,6,36,55,78,105,171,253,282,378,435,496
1,20,55,78,105,171,210,253,259,325,378,496
1,6,15,28,66,91,190,298,324,378,435,496
1,6,15,28,45,66,120,231,276,325,378,496
1,6,36,50,65,91,190,231,325,378,435,496
6,15,28,66,91,120,190,231,300,351,406,458
1,6,28,55,78,105,136,171,210,240,275,378
2,10,21,36,55,78,136,171,210,253,377,496
15,28,45,91,153,209,253,273,325,378,435,496
1,36,55,78,105,136,141,231,276,325,378,435
1,6,15,105,136,171,253,300,351,406,419,496
1,6,15,28,45,66,91,120,231,325,378,496
6,15,36,43,66,91,120,153,276,378,435,496
1,15,28,54,105,136,189,231,325,378,435,496
6,15,78,100,153,190,231,276,325,378,435,496
1,15,28,45,105,136,171,210,300,351,434,496
1,6,36,91,120,190,231,276,325,378,435,496
1,6,45,66,120,153,190,231,276,350,406,491
1,15,28,45,91,153,231,276,325,405,434,496
6,20,55,78,105,171,210,253,259,378,435,496
1,6,15,28,45,66,120,153,231,276,435,496
1,45,66,91,153,190,231,276,325,378,435,496
1,6,15,28,54,105,253,263,325,378,435,496
1,28,54,78,105,210,220,276,325,378,435,496
1,6,15,28,45,78,105,171,230,378,435,496
1,6,28,78,105,136,171,210,253,325,435,496
1,15,28,45,66,91,171,210,253,340,377,496
2,21,36,55,105,136,171,210,253,327,377,435
1,6,15,45,66,91,120,153,210,300,351,406
1,6,35,55,86,120,153,231,276,325,435,496
1,6,21,55,136,171,210,253,300,351,406,465
1,6,20,36,55,105,136,171,210,253,324,496
1,28,45,66,91,210,253,294,324,378,435,496
10,21,36,105,136,171,210,253,300,406,465,468
1,6,15,55,78,105,136,210,300,351,435,496
6,28,45,77,105,171,210,222,276,378,435,496
1,6,15,28,45,91,120,153,190,231,276,406
6,36,55,78,105,136,141,190,325,378,435,496
1,6,15,28,45,78,102,231,276,325,435,496
1,6,28,45,120,153,231,276,351,406,460,495
1,6,15,28,78,105,136,164,276,378,435,496
1,55,105,136,171,210,253,300,351,384,434,496
1,6,15,28,78,105,136,210,300,351,416,496
3,10,11,28,45,66,190,276,325,378,435,496
1,6,55,60,91,153,190,231,276,325,435,496
2,10,21,36,55,136,171,210,300,351,406,408
1,15,28,54,78,105,152,190,276,325,378,496
1,6,28,66,120,153,190,231,276,325,435,496
1,36,78,81,120,153,190,231,276,325,378,435
1,6,15,28,66,120,210,250,275,378,435,496
1,6,15,28,45,66,91,120,153,231,351,459
3,10,36,55,78,105,121,152,276,325,378,435
1,10,21,36,55,78,210,300,351,354,435,496
3,21,55,78,105,171,210,253,300,351,406,407
3,21,36,78,152,190,231,276,325,378,435,496
1,6,15,45,136,171,210,253,300,351,406,478
1,6,15,45,135,171,253,300,351,406,465,481
1,6,15,35,44,66,91,153,190,325,378,496
1,6,15,28,45,66,91,210,300,351,451,495
1,6,36,55,78,136,171,253,300,383,434,496
6,66,104,136,167,189,231,276,325,378,435,496
3,10,21,36,78,105,154,189,231,325,378,435
1,6,28,78,136,171,200,230,276,378,435,496
1,15,45,66,91,120,190,231,276,325,406,433
1,6,36,55,78,105,136,210,253,351,406,496
1,15,28,45,66,91,120,190,231,276,435,496
1,6,15,28,45,66,91,153,299,406,459,495
3,10,44,66,91,120,153,190,231,276,325,496
1,6,20,36,42,66,91,120,153,190,231,276
10,36,55,78,105,136,171,276,325,378,435,496
1,15,28,66,91,120,170,253,300,318,378,435
1,6,15,28,45,66,120,153,276,351,376,496
1,15,45,66,120,153,209,253,300,351,406,465
15,36,52,65,91,120,153,190,231,276,378,435
1,15,35,78,105,171,179,231,325,378,435,496
6,15,28,45,66,91,120,153,190,351,435,496
1,21,36,55,78,105,136,171,194,230,378,496
1,28,45,66,120,190,231,300,351,406,429,496
6,66,91,120,170,189,231,276,325,378,435,496
21,36,55,105,136,171,210,253,324,378,435,496
1,10,27,45,66,190,231,276,325,378,435,496
1,9,21,36,40,91,120,153,190,231,276,378
2,10,21,36,55,78,105,210,253,300,377,496
6,15,28,66,91,171,206,276,325,378,435,496
9,21,55,78,105,136,175,231,325,378,435,496
1,6,15,55,78,136,171,253,300,351,434,496
1,6,28,45,66,91,120,153,210,253,295,435
1,9,21,36,55,78,124,152,190,276,378,496
1,6,36,55,78,136,171,210,238,325,378,435
1,6,15,45,66,91,153,190,231,378,435,496
6,15,28,45,66,120,171,253,351,395,434,496
1,6,28,45,66,91,120,190,252,347,377,496
1,15,28,45,136,171,210,253,351,406,420,496
2,10,36,55,78,105,136,155,189,231,325,496
1,15,45,78,131,190,231,276,325,378,435,496
6,15,28,45,77,105,136,171,210,300,351,496
2,10,21,36,78,105,189,231,276,378,435,496
2,10,21,55,78,105,190,231,276,378,435,496
1,21,36,55,136,140,190,231,276,378,435,496
1,6,15,28,45,91,153,190,253,351,399,496
1,10,28,45,66,91,120,190,231,378,435,496
1,9,21,36,55,175,231,276,325,378,435,496
1,21,24,45,66,91,153,276,325,378,435,496
1,6,15,28,45,66,91,120,231,325,378,435
1,6,15,54,105,130,152,190,231,325,378,496
1,6,15,28,45,66,136,171,300,391,434,496
1,28,45,66,153,190,231,299,324,378,435,496
15,28,45,66,136,171,210,253,300,406,465,480
3,10,21,36,55,90,120,153,190,276,435,496
6,36,71,90,120,153,190,231,276,325,378,496
1,6,15,35,55,74,90,153,190,325,435,496
1,28,45,66,91,120,153,231,300,348,377,496
3,10,21,55,78,105,136,171,210,253,325,435
1,20,36,55,78,105,136,159,325,378,435,496
6,15,28,45,66,105,171,210,223,276,378,435
2,10,36,47,120,153,190,231,325,378,435,496
1,6,28,45,66,105,136,210,253,300,406,448
6,15,28,45,66,104,136,171,210,300,435,496
1,6,15,45,66,120,170,210,253,300,351,495
1,9,36,55,78,95,153,190,231,276,325,435
6,15,36,78,105,127,152,231,276,325,378,435
6,15,28,66,120,153,190,231,299,351,465,489
15,28,45,66,91,120,153,229,276,325,378,496
1,6,15,35,78,136,231,276,325,378,435,496
1,6,28,45,120,153,190,231,276,378,465,494
10,21,36,55,78,136,171,210,300,351,408,496
1,21,36,55,136,171,210,253,351,406,410,496
1,6,15,28,45,105,136,171,210,300,351,495
15,28,45,91,153,210,253,272,325,378,435,496
1,6,28,45,105,136,171,210,275,325,378,496
1,6,15,28,45,91,120,153,209,300,377,435
1,6,15,55,78,171,217,276,325,378,435,496
1,6,15,28,45,120,153,190,231,376,435,496
1,6,21,36,105,136,171,253,300,351,406,470
1,15,28,45,77,136,171,210,351,406,418,496
1,6,36,55,78,105,171,210,253,300,406,411
6,15,28,45,77,105,136,171,210,288,324,496
1,6,45,66,91,120,190,252,300,351,406,428
1,15,28,55,78,87,120,190,325,378,435,496
1,6,15,78,105,136,231,276,325,378,435,496
1,6,28,45,91,120,153,190,252,322,378,435
1,28,66,91,120,153,231,299,351,406,465,489
6,28,45,77,103,119,190,231,276,378,435,496
6,15,35,105,136,171,198,230,276,325,378,496
1,6,15,54,78,105,115,190,231,276,378,435
1,6,21,36,78,105,136,158,189,231,435,496
6,15,45,91,171,210,253,300,341,377,435,496
1,6,21,36,55,78,105,125,190,325,435,496
1,6,28,54,91,153,190,231,325,378,435,496
15,45,66,91,136,171,210,253,291,324,378,496
1,15,28,45,120,170,210,253,294,378,435,496
15,28,45,66,104,136,171,253,300,314,378,435
1,15,35,55,78,86,153,190,231,325,378,496
10,21,36,37,91,120,153,190,276,325,435,496
1,6,15,28,45,91,153,190,300,351,406,495
1,15,45,66,120,153,209,253,300,320,378,496
6,15,28,54,78,105,153,190,231,325,435,496
1,9,21,36,105,124,152,190,231,378,435,496
3,36,55,78,105,190,231,276,325,378,435,496
9,55,78,105,136,171,210,253,300,351,406,410
1,6,28,45,105,136,171,210,253,406,448,495
1,6,15,28,45,66,119,153,325,378,435,496
1,6,20,36,65,120,153,190,231,378,435,496
1,6,55,100,119,153,190,276,325,378,435,496
1,6,15,28,45,66,91,170,208,230,378,496
1,15,36,55,78,105,197,276,325,378,435,496
1,9,36,55,78,105,136,157,189,231,378,496
1,6,28,45,66,91,136,190,231,276,325,496
1,15,28,45,66,136,210,253,291,324,378,435
1,15,45,78,105,116,153,276,325,378,435,496
6,15,28,45,66,120,153,190,252,300,434,496
1,9,21,55,78,136,171,175,231,325,378,496
6,15,28,45,78,136,171,210,253,264,435,496
3,10,55,105,136,171,210,253,300,351,379,496
1,6,15,28,45,104,136,167,189,325,435,496
2,10,21,55,78,136,171,210,253,377,435,496
1,9,36,78,105,136,157,231,276,325,378,496
21,36,55,78,136,171,210,234,275,378,435,496
6,15,35,55,78,105,136,210,239,325,378,435
1,6,15,45,66,91,171,188,231,276,325,378
3,10,16,27,45,66,91,153,190,325,378,496
1,21,36,55,105,110,153,190,276,325,435,496
1,9,44,66,91,120,153,190,276,325,378,496
1,6,15,28,55,105,136,171,253,351,360,496
1,10,21,36,78,171,210,253,279,324,378,435
10,36,39,66,91,120,190,231,276,325,435,496
1,45,66,91,136,205,230,276,325,378,435,496
1,6,15,66,91,190,231,276,325,378,435,496
36,55,90,120,153,190,231,276,325,378,435,496
1,6,21,55,71,90,120,153,231,276,325,435
6,15,28,45,66,136,151,190,276,325,378,435
6,15,45,91,120,153,190,253,300,321,435,496
1,36,55,78,105,136,140,231,276,325,435,496
1,6,21,36,65,91,120,153,190,276,378,435
1,6,15,45,66,91,120,210,253,295,324,496
1,6,28,45,66,91,120,153,190,321,378,496
3,21,36,105,136,191,230,276,325,378,435,496
1,20,36,55,105,136,196,230,325,378,435,496
2,21,36,55,78,105,136,189,276,325,378,435
3,10,21,55,136,171,191,276,325,378,435,496
6,15,28,45,66,120,171,210,253,300,406,452
2,10,36,55,93,119,153,231,276,378,435,496
3,10,21,55,78,136,171,253,300,351,406,495
1,15,45,77,105,136,210,243,275,325,378,496
1,6,15,45,66,91,120,190,253,300,372,496
6,15,55,78,119,153,190,231,276,325,435,496
1,6,15,45,66,91,135,171,231,276,325,435
1,6,15,36,55,78,136,143,276,325,435,496
1,28,45,77,105,171,210,253,351,390,434,496
2,10,36,38,66,91,153,190,231,325,378,496
1,6,15,36,55,78,136,160,189,231,276,435
1,6,15,45,136,189,231,276,325,378,435,496
1,6,15,45,66,136,210,225,276,325,378,435
15,55,78,100,119,153,190,276,325,378,435,496
1,6,15,45,119,153,231,276,325,378,435,496
1,6,28,45,77,105,136,210,253,300,435,496
15,28,66,91,120,153,190,231,300,351,374,496
1,15,28,45,66,104,136,171,210,325,378,435
10,21,23,45,120,153,190,231,276,325,435,496
1,6,28,66,120,153,190,253,274,378,435,496
21,36,55,78,105,136,192,230,276,378,435,496
6,15,28,78,136,171,210,253,351,406,465,475
6,15,28,45,66,153,190,231,351,376,435,496
6,20,36,55,78,105,136,210,300,406,465,471
1,21,36,55,105,123,152,190,231,325,435,496
1,6,28,45,66,120,190,231,276,325,435,496
1,6,20,36,55,78,105,136,171,351,384,496
1,35,44,66,91,120,153,190,231,276,378,496
1,6,15,45,91,120,153,190,252,300,322,496
1,6,28,54,78,171,210,241,275,325,378,435
1,6,28,45,66,136,171,210,245,325,435,496
1,6,15,45,105,136,210,223,276,325,378,435
1,6,15,28,45,136,171,210,300,351,406,447
1,6,15,105,136,171,253,300,309,378,435,496
6,15,28,45,66,91,170,210,275,325,435,496
1,21,36,55,78,105,136,171,210,253,351,439
15,35,78,136,161,189,231,276,325,378,435,496
15,28,45,66,91,120,170,210,300,351,406,495
6,15,36,55,78,120,153,190,231,378,435,496
1,28,45,66,105,136,171,184,231,325,378,496
1,6,15,28,45,66,91,120,153,252,351,434
1,6,21,78,105,136,253,300,305,378,435,496
15,28,45,66,118,153,190,231,325,378,435,496
21,26,45,66,120,153,190,231,276,378,435,496
1,6,15,28,45,91,120,153,190,231,325,434
6,21,55,78,119,153,190,231,276,325,378,496
1,36,55,59,91,153,190,231,276,325,378,435
1,6,78,105,136,171,210,275,325,378,435,496
1,6,28,55,78,105,136,171,210,219,276,435
1,6,15,36,105,171,178,231,325,378,435,496
1,6,15,45,66,91,171,210,275,325,378,435
1,6,20,36,55,136,210,253,351,357,435,496
1,6,20,36,72,120,153,190,231,276,325,378
1,6,15,65,91,153,190,276,325,378,435,496
1,6,36,55,105,136,171,210,217,276,325,378
2,21,55,80,120,153,190,231,276,378,435,496
1,6,15,45,66,91,120,210,253,351,465,484
6,15,28,55,78,136,171,210,325,378,435,496
1,6,15,45,91,120,190,276,325,406,433,496
1,6,15,28,45,120,170,210,300,351,453,495
1,6,15,66,91,120,190,231,276,325,435,496
1,21,25,45,66,91,153,190,231,276,325,378
2,10,21,23,45,91,120,153,231,276,325,378
1,6,15,28,89,120,153,231,325,378,435,496
1,6,36,55,78,105,171,210,253,378,435,496
1,15,45,66,91,120,153,209,325,378,435,496
1,6,20,36,78,136,210,253,300,306,435,496
2,21,55,78,136,171,230,276,325,378,435,496
1,20,36,55,72,90,120,153,190,276,378,496
1,15,36,43,66,91,120,153,231,276,325,378
6,28,45,66,120,153,190,276,325,405,434,496
6,15,28,66,91,136,205,230,276,325,378,435
1,6,15,28,54,78,105,171,200,276,378,496
1,6,21,36,55,78,105,136,300,351,356,435
1,6,15,28,45,77,117,231,276,325,378,496
2,10,21,36,55,78,105,136,171,275,325,496
28,45,66,91,120,153,231,276,325,405,434,496
1,6,15,55,64,120,153,190,231,378,435,496
10,21,36,55,78,136,171,210,253,300,351,409
6,15,28,45,66,91,153,190,325,378,435,496
6,15,28,66,105,133,152,190,325,378,435,496
1,21,24,45,66,91,120,190,231,276,378,496
1,6,15,36,55,105,136,210,253,300,351,385
1,6,15,66,104,136,171,210,253,300,351,495
1,6,15,45,91,120,210,253,300,343,377,435
4,15,45,66,120,153,190,231,325,378,435,496
1,28,45,66,120,153,190,231,276,406,433,496
1,6,15,66,91,120,209,253,300,351,398,496
1,6,15,28,66,104,136,171,210,314,378,435
1,6,15,28,136,210,253,300,351,406,421,496
1,15,28,45,91,120,153,190,300,321,378,496
6,15,45,119,153,190,231,276,325,378,435,496
1,6,15,28,66,120,171,253,300,342,377,496
15,36,55,73,90,120,153,190,325,378,435,496
6,28,45,66,91,153,190,276,325,378,435,496
1,6,15,28,90,120,153,190,231,325,435,496
1,6,28,45,77,90,153,190,231,276,325,378
1,21,36,55,78,136,189,231,276,325,378,435
21,36,55,78,105,136,210,300,351,406,465,467
1,9,21,36,55,78,105,210,300,329,377,496
15,28,45,66,91,120,153,190,276,325,378,464
10,21,36,55,105,136,171,210,300,351,465,466
10,21,36,55,78,94,153,231,276,378,435,496
1,28,54,78,105,136,171,210,253,300,435,496
1,6,36,55,78,136,171,217,276,378,435,496
1,20,36,78,105,136,210,253,300,331,435,496
6,28,45,66,91,120,171,210,300,317,378,435
1,6,15,28,45,91,136,171,210,324,378,496
1,10,21,36,55,105,136,253,256,325,378,435
1,15,28,45,91,153,209,253,300,371,435,496
6,15,28,45,91,120,190,231,276,351,406,460
1,6,45,105,136,210,253,300,338,377,435,496
6,21,55,78,105,171,210,253,351,406,440,495
21,41,66,91,120,153,190,231,276,378,435,496
1,6,15,28,45,66,171,253,300,351,451,495
10,21,55,78,136,171,210,253,300,406,436,495
1,55,78,85,120,153,190,231,276,325,378,496
1,6,15,45,66,91,135,171,247,275,435,496
1,6,21,55,78,105,136,210,253,351,383,434
1,6,36,55,78,136,210,217,276,325,378,435
3,10,36,55,78,92,119,153,190,231,378,496
1,15,28,66,120,190,231,276,325,378,435,496
1,6,15,91,120,153,190,231,276,325,406,433
6,21,36,91,153,190,231,276,325,378,435,496
6,15,28,45,78,105,131,152,231,276,325,378
1,6,15,45,77,105,136,171,202,230,276,378
1,6,15,28,54,78,105,210,253,300,310,435
1,6,28,66,91,120,170,210,300,351,406,496
1,6,28,66,91,153,190,231,276,325,435,496
6,15,28,45,105,136,171,210,253,364,435,496
3,10,36,55,136,154,189,231,276,325,378,496
1,6,15,28,45,66,104,136,171,204,230,496
6,15,28,45,66,91,171,210,253,300,406,423
1,6,15,28,66,120,153,190,300,406,456,495
1,15,28,45,66,91,170,253,300,406,465,483
1,28,45,66,91,120,153,231,276,325,435,496
1,6,15,45,66,91,120,190,231,276,325,435
1,6,15,35,55,113,153,190,276,378,435,496
1,6,15,45,91,120,153,190,231,325,378,494
6,15,36,55,78,127,152,190,325,378,435,496
3,7,28,45,66,91,190,231,276,378,435,496
1,6,15,28,45,91,120,210,253,300,319,378
2,21,55,105,136,171,210,253,300,351,437,495
1,6,15,28,78,136,171,210,253,300,406,465
1,6,15,28,45,66,91,120,210,300,318,378
1,6,21,36,78,136,171,210,300,305,378,496
1,15,53,65,91,153,190,231,276,378,435,496
6,15,28,45,66,105,136,210,300,351,364,435
10,21,36,55,78,79,120,231,276,325,378,435
1,35,55,74,90,120,153,190,231,276,325,435
10,36,58,91,120,153,190,231,276,325,435,496
1,6,28,91,120,209,253,300,351,406,426,496
1,20,27,45,66,91,120,153,190,276,435,496
1,6,28,45,91,120,153,210,253,378,435,496
1,9,21,36,65,91,120,153,231,325,435,496
1,36,55,78,105,176,231,276,325,378,435,496
15,28,45,66,136,149,190,231,276,325,435,496
3,36,55,78,105,136,171,210,253,300,406,407
15,28,66,105,136,171,244,275,325,378,435,496
