3,6
1,62
2,8
32,54
1,57
1,66
1,43
1,61
12,57
1,56
1,15
1,10
1,28
8,45
1,23
18,43
8,17
14,40
18,28
3,8
28,64
2,19
1,50
1,59
1,54
1,63
2,9
2,18
1,12
8,28
2,18,44,48,64,66
2,7,18,48,60,66
2,15,28,37,64,66
2,15,18,44,64,66
2,13,18,51,53,60
2,15,18,33,44,66
2,7,18,45,48,66
2,19,23,27,48,56
2,18,24,32,37,48
2,7,18,44,64,66
7,16,25,39,40,68
2,7,18,28,65,66
2,19,23,37,53,66
2,19,23,33,48,64
2,15,17,33,49,62
2,15,33,39,49,62
7,19,23,27,45,48
2,15,18,32,48,64
1,24,26,52,64,69
2,19,23,27,33,48
2,7,18,33,44,66
2,15,24,28,37,66
2,18,24,37,48,64
2,7,15,19,33,43
2,7,18,33,51,64
8,28,32,37,54,57
2,7,19,32,43,64
2,15,18,28,37,52
1,25,26,41,48,60
2,7,15,18,65,66
2,18,24,28,37,64
8,16,30,40,45,48
2,7,24,28,64,66
7,19,23,27,48,56
3,16,33,46,51,65
7,15,16,39,40,68
2,18,51,53,60,66
1,24,45,48,52,69
1,12,13,21,51,56
2,7,23,51,53,64
19,23,27,48,56,70
8,16,30,32,45,48
12,13,21,51,56,65
2,15,28,29,37,70
2,7,18,54,60,66
2,8,30,37,45,57
17,28,39,52,64,69
2,8,17,34,43,69
2,19,27,33,48,64
1,24,26,48,52,69
2,15,19,33,64,66
2,7,18,51,60,64
2,13,18,30,51,53
2,7,18,51,64,66
1,24,26,45,48,52
2,15,18,28,37,66
2,7,15,18,33,66
2,7,15,19,32,64
2,7,15,19,43,64
2,19,23,27,33,56
2,15,18,28,37,70
2,7,18,58,65,66
2,17,33,39,49,68
2,15,18,48,64,66
2,13,18,28,37,66
2,19,23,33,37,47
2,7,19,23,53,64
2,7,18,33,48,66
1,13,25,41,48,56
2,7,18,60,64,66
2,19,23,48,56,64
2,7,18,33,51,66
2,7,18,28,64,66
2,15,18,24,28,37
2,8,28,37,54,57
3,8,16,41,65,67
15,18,28,37,64,66
2,30,37,45,48,52
8,16,30,32,48,65
2,18,51,53,60,64
2,7,18,33,65,66
8,24,28,32,37,45
3,15,16,33,46,65
2,15,19,23,33,48
2,19,23,48,55,56
1,24,26,45,48,69
2,23,33,37,47,55
2,7,15,18,64,66
2,19,23,27,48,56,64
2,15,18,44,48,64,66
2,19,23,33,37,45,47
3,16,33,42,46,51,65
2,7,18,28,55,64,66
2,7,15,18,33,65,66
2,7,15,18,28,64,66
3,15,16,33,42,46,65
2,19,23,27,33,48,56
2,19,27,33,48,49,64
2,7,18,51,60,64,66
2,7,19,27,43,56,64
2,13,18,51,53,60,64
2,7,18,33,51,64,66
2,7,23,28,51,60,64
2,24,26,37,45,48,52
2,7,18,33,60,64,66
2,23,27,33,48,56,64
2,18,24,32,37,48,64
2,7,18,28,51,60,64
2,15,19,23,33,48,64
2,19,23,27,33,56,64
2,19,23,27,48,55,56
3,8,12,16,41,65,67
2,19,23,27,33,48,64
15,18,24,28,37,64,66
2,7,18,33,44,64,66
2,15,17,33,39,49,62
2,7,15,19,27,33,43
2,7,15,18,60,64,66
2,15,18,28,37,53,66
1,24,26,45,48,52,69
2,7,18,33,51,65,66
2,7,15,18,33,64,66
2,19,23,33,48,56,64
2,7,19,23,48,56,64
2,7,19,23,51,53,64
2,7,18,33,44,51,66
7,19,23,27,45,48,52
2,8,30,37,45,57,63
7,19,23,27,45,48,70
2,19,23,26,51,53,64
2,15,18,24,28,37,66
2,19,27,33,48,56,64
2,13,18,51,53,60,66
2,7,15,19,43,47,64
2,7,15,33,60,64,66
2,7,19,23,27,33,56,64
2,19,23,27,33,48,55,56
2,15,19,23,27,33,48,64
2,7,19,23,51,53,64,66
2,7,18,33,44,51,64,66
2,15,17,33,39,49,62,68
2,19,23,27,33,48,49,64
2,19,23,27,33,44,56,64
2,23,27,33,38,48,56,64
2,19,23,27,33,52,56,64
2,19,23,27,33,44,48,56
15,19,23,27,33,48,56,64
19,23,27,33,48,55,56,64
2,19,27,33,48,49,56,64
2,19,23,27,33,38,48,56
2,19,27,33,44,48,56,64
2,19,23,27,33,44,48,64
2,7,18,33,51,60,64,66
2,19,27,33,38,48,56,64
2,7,19,23,27,33,38,64
2,19,23,33,44,48,56,64
2,19,23,27,33,48,52,64
2,19,23,27,33,49,56,64
2,7,15,18,28,44,64,66
2,19,23,33,48,56,64,69
2,19,23,27,44,48,56,64
2,19,23,27,38,48,56,64
19,23,27,33,48,49,56,64
2,13,18,28,51,53,65,66
2,19,23,27,33,38,48,64
2,7,15,18,28,53,64,66
2,15,19,23,27,33,48,56
2,19,23,27,48,55,56,64
15,19,23,27,33,48,52,64
2,7,19,23,33,48,56,64
2,19,23,27,33,48,49,56
1,24,26,34,45,48,52,69
2,23,27,33,48,49,56,64
2,19,23,27,33,48,56,64
7,19,23,27,45,48,56,70
2,19,23,33,38,48,56,64
2,7,19,27,33,48,56,64
2,19,23,33,48,49,56,64
2,15,23,27,33,44,48,52,64
2,15,19,23,27,33,38,48,64
15,19,23,27,33,44,48,56,64
2,15,19,23,27,33,44,48,56
2,19,23,27,33,48,55,56,64
2,15,19,23,27,33,48,52,56
2,23,27,33,38,44,48,56,64
2,19,23,27,33,48,56,64,69
2,15,19,27,33,43,48,56,64
2,7,23,27,33,44,48,52,56
2,19,23,27,33,44,48,56,64
2,7,19,23,27,33,44,52,56
2,15,19,23,27,33,44,56,64
2,19,23,27,33,38,44,52,64
2,7,19,23,27,33,38,56,64
2,19,23,27,33,44,48,52,56
2,15,19,23,27,33,48,49,64
2,19,23,27,33,38,48,56,64
2,15,23,27,33,44,48,56,64
2,19,23,33,38,44,48,56,64
2,19,23,27,33,48,49,56,64
2,7,15,19,23,27,33,48,64
2,15,19,23,27,33,48,52,64
2,23,27,33,38,48,52,64,69
2,7,19,23,27,33,48,56,64
2,19,23,27,33,44,52,56,69
2,7,23,27,33,38,44,56,64
2,23,33,38,48,52,56,64,69
2,7,19,27,33,44,48,56,64
2,19,23,27,33,44,48,49,64
15,19,23,27,33,48,49,56,64
2,7,15,19,23,33,48,56,64
2,19,23,27,33,38,44,48,56
2,19,23,27,33,38,44,56,64
2,23,27,33,38,48,56,64,69
2,19,27,33,38,48,56,64,69
15,19,23,27,33,48,52,56,64
19,23,27,33,38,44,48,56,64
2,23,27,33,44,48,49,56,64
2,15,23,27,33,48,49,56,64
2,7,19,23,27,33,44,56,64
2,19,23,33,38,48,56,64,69
2,19,23,27,33,48,52,56,64
2,19,27,33,38,44,48,56,64
2,15,19,23,27,33,48,56,64
2,15,19,23,33,44,48,52,56
2,19,23,27,33,38,48,52,64
2,19,23,27,33,38,48,56,64,69
2,7,19,23,27,44,48,52,56,64
2,15,19,23,27,33,48,52,56,64
2,19,23,27,33,38,52,56,64,69
2,7,19,23,33,44,48,52,56,64
2,15,23,27,33,44,48,52,56,64
2,7,15,19,23,27,33,38,56,64
2,7,19,23,27,33,44,52,56,64
2,7,15,19,23,27,33,48,56,64
2,23,27,33,38,48,52,56,64,69
2,15,19,27,33,38,48,56,64,69
15,19,23,27,33,44,48,52,56,64
2,7,15,19,27,33,44,48,52,56
2,7,19,23,27,33,38,52,56,64
2,7,19,27,33,44,48,52,56,64
2,15,19,23,27,33,48,56,64,69
2,15,19,23,27,33,38,52,56,64
2,7,19,23,27,33,38,44,48,56
2,15,19,27,33,38,44,48,56,64
2,7,15,19,27,33,38,44,52,64
2,15,19,23,27,33,44,48,56,69
2,7,19,23,27,33,38,44,56,64
2,7,15,23,27,33,44,48,56,64
2,15,19,23,27,33,44,48,56,64
2,7,15,23,27,33,38,52,56,64
2,7,23,27,33,38,44,48,52,64
2,7,19,23,27,33,38,44,48,64
2,15,19,23,33,44,48,52,56,69
2,19,23,27,33,44,48,49,56,64
2,7,19,23,27,33,48,52,56,64
2,19,23,27,33,38,44,52,56,64
2,23,27,33,38,44,48,52,56,64
2,7,15,19,23,33,44,48,52,56
2,15,19,23,27,33,44,48,52,56
2,7,15,19,23,27,33,44,56,64
2,15,19,23,27,33,38,48,52,64
2,7,15,19,23,27,33,44,48,56
2,19,23,27,33,38,44,48,52,64
2,7,15,27,33,38,44,52,56,64
2,15,19,23,27,33,38,44,56,64
2,7,15,27,33,38,48,52,56,64
2,7,15,19,27,33,43,48,56,64
2,7,15,19,23,33,44,52,56,64
2,15,23,27,33,38,44,48,56,64
2,15,19,23,33,38,48,52,56,64
2,15,19,23,27,33,38,44,48,64
2,23,27,33,38,44,48,56,64,69
2,7,15,19,23,27,33,48,52,64
15,19,23,27,33,44,48,56,64,69
2,7,15,19,27,33,44,48,56,64
2,19,23,27,33,44,48,52,56,64
2,7,19,23,27,33,44,48,56,69
2,7,19,23,27,33,44,48,56,64
2,7,15,23,27,33,44,52,56,64
2,7,23,27,33,38,44,48,56,64
2,19,23,27,33,44,48,56,64,69
2,7,23,27,33,38,48,52,64,69
2,19,23,27,33,38,48,52,56,64
2,7,19,23,27,33,44,48,52,56
2,7,19,23,27,33,38,48,56,69
2,7,19,23,27,33,38,48,56,64
2,15,19,23,27,33,48,49,56,64
2,19,23,27,33,38,44,48,56,69
2,15,19,23,27,33,44,52,56,64
2,15,19,23,33,38,44,48,56,64
2,7,19,23,27,33,38,56,64,69
2,19,23,27,33,48,52,56,64,69
2,15,23,27,33,44,48,49,56,64
2,15,19,23,27,33,38,48,56,64
2,7,15,19,23,27,33,44,52,56
2,19,23,27,33,38,44,48,56,64
2,7,19,23,27,33,38,55,56,64
2,15,23,27,33,38,48,52,56,64
2,15,19,23,27,33,38,44,48,56,64
2,15,23,27,33,38,48,52,56,64,69
2,15,19,27,33,38,44,48,56,64,69
2,7,15,19,23,27,33,44,48,52,56
2,15,19,23,27,33,44,48,56,64,69
2,7,15,19,23,27,33,38,56,64,69
2,15,23,27,33,44,48,52,56,64,69
2,15,23,27,33,38,44,52,56,64,69
2,7,23,27,33,38,44,48,52,56,64
2,7,15,19,23,27,33,38,48,64,69
2,15,19,23,27,33,48,52,56,64,69
2,15,19,23,27,33,38,48,56,64,69
2,19,23,27,33,38,44,52,56,64,69
2,7,19,23,27,33,44,48,52,56,64
2,7,15,19,23,33,44,48,52,56,64
2,7,15,19,23,27,33,38,48,56,64
2,7,15,19,27,33,38,44,52,56,64
2,7,19,23,27,33,38,44,52,56,64
2,7,15,19,27,33,44,48,52,56,64
2,7,27,33,38,44,48,52,56,64,69
2,7,23,33,38,44,48,52,56,64,69
2,7,19,23,27,33,38,48,52,56,64
2,7,15,23,27,33,44,48,52,56,64
2,7,15,19,23,33,44,48,56,64,69
2,7,15,19,23,33,38,44,48,56,64
2,19,23,27,33,38,48,52,56,64,69
2,7,15,23,27,33,38,44,48,56,64
2,7,23,27,33,44,48,52,56,64,69
2,15,19,23,27,33,44,48,52,64,69
2,19,23,27,33,38,44,48,56,64,69
2,7,19,23,27,33,48,52,56,64,69
2,7,15,19,23,27,33,38,44,48,56
2,7,15,23,27,33,38,44,52,56,69
2,15,19,23,27,33,44,48,52,56,69
2,19,23,27,33,44,48,52,56,64,69
2,7,15,23,27,33,38,44,52,56,64
2,7,15,19,23,27,33,44,48,64,69
2,7,19,23,27,33,38,48,56,64,69
2,7,19,27,33,38,44,48,52,56,64
2,15,23,27,33,38,44,48,52,56,64
2,15,19,23,27,33,44,48,52,56,64
2,7,15,23,27,33,44,48,56,64,69
2,7,15,23,27,33,38,44,48,52,56
2,7,19,23,27,33,44,48,56,64,69
2,15,19,23,33,38,44,52,56,64,69
2,7,15,19,23,27,33,44,48,56,69
2,7,15,19,23,27,33,48,52,56,64
2,7,15,19,27,33,38,44,48,52,64
2,7,15,19,23,27,33,44,48,56,64
2,7,23,27,33,38,44,48,52,64,69
2,15,23,27,33,38,44,48,56,64,69
2,7,15,19,27,33,44,48,56,64,69
2,7,15,19,23,27,33,44,56,64,69
15,19,23,27,33,44,48,52,56,64,69
2,7,15,19,23,27,33,38,48,52,64
2,7,19,23,27,33,38,44,48,56,64
2,15,19,23,27,33,38,44,56,64,69
2,7,15,19,23,27,33,38,44,56,64
2,7,15,19,27,33,38,44,48,56,64
2,7,15,19,23,27,33,48,56,64,69
2,7,15,19,23,27,33,38,52,56,64
2,7,15,23,27,33,38,48,52,64,69
2,7,15,19,23,27,33,38,44,48,64
2,7,15,23,27,33,38,48,52,56,64
2,7,19,23,27,33,38,52,56,64,69
2,19,23,27,33,38,44,48,52,56,64
2,7,19,23,27,33,44,52,56,64,69
2,15,19,23,27,33,38,48,52,56,64
2,7,15,19,23,27,33,48,52,56,64,69
2,7,15,19,23,27,33,38,44,48,52,64
2,7,19,23,27,33,38,44,48,56,64,69
2,7,19,23,27,33,38,44,52,56,64,69
2,7,15,19,23,33,38,44,48,56,64,69
2,7,15,23,27,33,38,48,52,56,64,69
2,7,15,19,27,33,38,44,52,56,64,69
2,7,15,19,23,27,33,38,44,52,56,64
2,7,23,27,33,38,44,48,52,56,64,69
2,7,15,19,23,27,33,44,48,56,64,69
2,7,15,19,23,33,38,44,52,56,64,69
2,7,15,19,23,27,33,38,44,56,64,69
2,7,15,23,27,33,38,44,52,56,64,69
2,15,19,23,27,33,38,44,48,52,64,69
2,15,19,23,27,33,44,48,52,56,64,69
2,7,15,23,27,33,38,44,48,52,64,69
2,15,19,23,27,33,38,44,48,52,56,64
2,7,19,23,27,33,44,48,52,56,64,69
2,7,15,23,27,33,38,44,48,52,56,69
2,7,15,23,27,33,38,44,48,52,56,64
2,7,15,19,23,27,33,44,48,52,64,69
2,7,15,19,23,27,33,38,48,56,64,69
2,7,15,19,23,33,44,48,52,56,64,69
2,7,15,19,23,27,33,38,44,48,64,69
2,15,23,27,33,38,44,48,52,56,64,69
2,7,15,19,27,33,38,44,48,52,56,64
2,7,15,19,27,33,38,44,48,56,64,69
2,7,15,23,27,33,44,48,52,56,64,69
2,7,15,19,23,27,33,38,44,48,56,64
2,7,15,19,23,27,33,38,52,56,64,69
2,7,15,27,33,38,44,48,52,56,64,69
2,7,15,19,23,33,38,44,48,52,56,64
2,7,15,19,23,27,33,44,48,52,56,69
2,7,19,23,27,33,38,44,48,52,64,69
2,7,15,19,23,27,33,44,48,52,56,64
2,7,15,19,23,27,33,44,52,56,64,69
2,7,19,23,27,33,38,44,48,52,56,64
2,15,19,23,27,33,38,44,48,56,64,69
2,15,19,23,27,33,38,44,52,56,64,69
2,7,15,19,23,27,33,38,48,52,56,64
2,7,19,23,27,33,38,48,52,56,64,69
2,7,15,23,27,33,38,44,48,56,64,69
2,19,23,27,33,38,44,48,52,56,64,69
2,7,15,19,23,27,33,38,44,48,56,64,69
2,15,19,23,27,33,38,44,48,52,56,64,69
2,7,15,19,23,27,33,38,44,52,56,64,69
2,7,15,19,23,33,38,44,48,52,56,64,69
2,7,19,23,27,33,38,44,48,52,56,64,69
2,7,15,19,23,27,33,44,48,52,56,64,69
2,7,15,19,23,27,33,38,48,52,56,64,69
2,7,15,19,27,33,38,44,48,52,56,64,69
2,7,15,19,23,27,33,38,44,48,52,64,69
2,7,15,23,27,33,38,44,48,52,56,64,69
2,7,15,19,23,27,33,38,44,48,52,56,64
2,7,15,19,23,27,33,38,44,48,52,56,64,69
