11,47,86,101,127,156,174,175,176,199
47,82,92,101,106,127,129,165,174,176
11,73,86,101,154,161,174,175,195,199
11,25,26,57,65,86,123,143,146,176
8,39,58,86,101,106,147,176,195,199
11,47,71,86,88,120,123,174,176,196
7,78,86,90,106,112,159,162,174,179
39,69,92,112,123,132,156,165,176,194
53,64,86,101,147,174,175,176,195,199
7,78,90,92,106,112,162,165,171,174
11,24,46,50,86,101,148,174,189,195
18,90,92,106,112,124,138,162,165,171
6,7,20,73,79,86,101,148,174,191
17,73,86,87,101,174,175,176,195,199
11,18,31,39,57,86,101,117,146,176
13,16,52,77,92,101,127,165,176,194
26,33,81,92,106,112,123,165,176,181
16,18,71,85,92,106,127,136,165,176
7,106,112,155,159,162,165,174,175,179
7,20,55,86,94,106,107,112,173,174
7,10,86,98,112,162,174,175,179,192
7,26,56,103,106,112,162,165,179,184
20,21,48,57,70,101,108,142,191,194
16,18,42,57,86,93,101,147,148,176
11,26,36,57,86,101,126,156,175,176
7,86,101,106,161,174,175,179,191,199
11,50,64,73,86,101,174,176,195,199
11,50,64,73,101,166,174,176,195,199
7,16,65,69,75,92,115,162,165,194
112,147,156,165,175,176,177,183,194,197
7,61,82,101,106,127,165,174,194,199
11,26,31,57,86,101,121,126,148,176
4,7,20,56,86,101,106,187,191,199
7,26,56,66,101,106,116,165,184,191
10,11,50,86,112,120,148,174,176,192,195
11,47,75,92,101,139,140,156,164,174,187
6,11,21,22,47,92,101,127,142,174,175
11,21,22,47,76,92,101,127,139,142,174
7,17,20,46,50,73,86,101,174,191,199
47,77,82,92,101,127,165,174,175,176,194
11,16,50,64,86,101,111,127,133,176,199
3,16,50,85,101,127,133,165,170,176,194
11,46,50,86,101,108,140,156,174,187,199
33,82,92,101,106,165,174,175,176,188,199
11,21,47,59,66,92,101,137,156,174,175
11,39,50,80,86,101,110,111,176,195,199
11,18,31,39,57,86,101,126,146,176,195
18,58,86,105,106,112,146,159,176,178,181
25,43,86,94,112,123,135,156,168,174,176
11,18,31,39,57,86,101,126,146,163,176
25,86,94,107,112,120,123,135,156,174,176
11,50,73,86,101,119,145,148,174,176,195
7,24,25,68,86,106,151,160,173,174,175
3,11,36,50,80,86,101,117,156,176,199
9,47,63,86,94,123,156,157,174,176,192
7,26,56,86,101,106,152,175,179,191,193
17,20,86,101,114,148,174,182,189,191,198
7,29,30,57,60,101,125,175,184,191,194
23,86,90,100,105,112,120,123,174,176,192
71,75,76,90,91,92,106,123,130,165,174
2,10,18,23,65,86,105,146,176,181,183
11,21,47,92,101,127,156,174,175,176,199
25,86,88,94,106,107,112,120,123,174,176
11,18,31,86,96,101,126,131,148,176,195
1,10,35,65,92,127,165,168,174,176,194
82,101,106,147,165,174,175,176,177,194,199
11,45,47,86,105,120,123,156,174,176,192
16,18,42,85,101,106,122,147,165,176,190
16,21,31,75,92,101,106,109,176,188,199
11,18,31,37,57,96,101,146,148,176,195
11,24,42,46,59,86,101,114,148,174,189
10,11,18,74,86,112,126,148,162,192,195
7,66,92,99,106,112,133,138,165,175,194
18,39,51,101,106,122,147,165,176,183,195
64,73,86,87,101,147,174,175,176,195,199
11,24,46,50,86,101,108,114,148,174,189
30,47,92,101,106,127,174,175,176,194,199
7,17,20,32,50,53,86,101,174,191,199
7,30,66,101,106,125,174,175,191,194,199
11,18,86,96,112,126,146,148,169,176,192,195
47,82,92,101,106,127,165,174,175,176,194,199
21,31,47,92,101,106,113,127,175,176,194,199
7,20,26,54,73,86,101,121,148,182,191,193
11,16,18,31,52,57,64,86,95,101,148,176
11,21,27,64,75,91,101,148,174,176,185,195
11,24,50,73,86,91,101,145,148,174,176,195
11,24,50,64,73,86,91,101,148,174,176,195
18,31,39,57,86,101,106,146,147,176,183,195
11,18,31,57,86,96,101,126,146,148,176,195
