70,185
46,58
41,185
163,183
48,70
94,158
38,109
58,185
106,197
11,58
49,75
70,78
94,147
49,153
112,178
10,166
109,181
10,22
115,153
106,166
34,183
139,166
41,166
166,197
54,70
108,139
10,200
70,115
10,69
22,43
41,47
1,108
136,166
46,181
65,194
54,157
46,161
47,87
41,49
49,70
70,106
48,87
41,48
83,166
4,115
49,122
2,46
83,156
38,70
46,185
38,181
10,108
7,160
41,194
106,108
162,166
46,197
34,115
115,137
8,160
41,62
10,41
58,70,98,161,183
10,22,70,125,135
41,48,49,70,194
10,41,47,48,185
10,46,90,158,181
22,70,106,168,186
10,73,109,139,186
42,47,48,70,185
22,32,41,50,106
10,48,49,70,185
26,41,47,48,49
33,115,161,183,198
31,41,49,52,182
10,83,144,166,181
10,106,158,161,185
44,47,82,87,104
10,41,70,180,185
10,125,131,135,151
25,38,106,117,161
10,70,124,161,185
41,47,112,147,149
57,87,94,109,158
19,44,58,140,166
19,36,41,53,183
10,46,166,181,185
117,164,166,181,185
10,70,106,158,161
10,54,70,131,187
6,10,92,109,148
10,46,160,166,181
4,10,67,144,166
41,48,131,185,200
26,47,48,70,185
46,70,91,159,161
10,49,109,181,182
10,46,83,144,166
29,54,70,102,200
10,24,48,49,70
32,106,108,139,166
10,35,115,136,166
10,49,69,133,185
10,47,48,70,185
10,49,69,133,198
7,10,48,49,157
10,46,49,70,185
36,48,49,70,200
22,70,131,151,187
10,41,47,49,185
58,70,117,147,185
10,47,48,49,70
70,115,161,183,194
36,48,56,70,200
10,67,144,166,181
31,49,94,109,181
42,48,70,87,185
10,92,109,148,181
10,22,106,161,186
49,70,87,112,127
4,67,144,166,181
22,41,47,49,70
10,46,101,106,166
37,108,161,171,183
10,70,158,161,185
44,47,82,102,113
49,58,70,117,147
46,58,70,183,196
22,41,54,70,157
41,70,115,161,198
57,87,109,113,158
83,144,166,181,185
20,22,69,87,197
27,29,36,54,102
4,10,158,169,181
4,41,47,48,153
42,48,49,70,185
47,48,49,185,194
10,32,106,108,166
49,58,70,105,117
58,70,114,154,189
22,125,131,135,151
10,55,70,106,185
16,24,44,68,181
41,70,161,183,194
47,49,87,102,127
70,106,124,161,185
36,41,161,183,194
49,58,117,147,185
26,41,48,49,185
36,53,70,183,194
10,46,90,166,181
16,44,54,109,181
10,35,115,158,181
36,41,115,161,194
41,48,49,70,87
10,46,158,166,181
22,32,50,60,115
41,53,70,183,194
38,41,70,106,117
10,35,79,158,166
58,70,80,183,196
10,101,106,136,166
60,70,102,145,178
7,46,106,136,166
10,41,47,52,182
10,22,70,168,186
46,70,86,91,159
10,46,90,158,185
10,106,124,161,186
61,87,94,109,113
44,82,87,102,104
21,41,166,183,194
37,45,97,109,147
76,122,156,166,183
10,73,94,109,139
10,32,41,108,139
10,49,94,109,181
10,83,144,166,185
36,41,70,161,183
6,10,81,133,146
25,38,70,106,117
37,41,161,171,183
4,10,41,70,153
10,32,106,139,166
46,93,164,181,185
10,22,47,69,70
10,55,106,158,185
90,158,166,181,185
10,46,160,166,185
44,46,58,140,166
21,166,183,194,200
10,24,48,70,120
10,55,106,161,185
7,41,49,70,153
46,49,58,70,96
46,83,144,166,181
44,102,122,166,178
47,49,112,147,149
56,58,70,154,183
12,44,58,166,181
10,31,49,139,182
47,87,102,104,113
19,36,41,70,161
46,49,69,70,185
46,58,69,70,80
10,46,49,109,144
7,10,24,48,70
6,44,147,181,184
4,10,46,67,181
37,41,108,183,200
22,70,125,135,151
49,58,105,117,185
10,41,47,48,70
7,13,41,49,87
36,41,54,70,185
46,70,86,91,161
44,61,87,113,178
4,46,67,144,181
19,44,46,58,140
58,70,115,183,189
7,10,46,101,136
10,46,70,91,161
10,47,48,49,185
29,36,54,102,185
36,70,102,185,200
10,35,136,158,166
56,114,154,183,189
31,49,94,109,139
32,41,106,108,166
53,70,161,183,194
10,55,106,158,161
29,36,54,70,102
33,41,70,161,198
10,46,86,91,159
19,36,53,70,183
10,90,158,166,185
58,115,117,166,181
70,106,158,161,185
46,70,80,161,183
10,69,70,86,186
10,106,161,185,186
10,22,161,168,186
46,58,69,80,183
10,41,70,185,200
47,49,70,87,185
10,38,94,161,181
7,10,46,101,106
41,48,54,134,185
10,83,166,181,185
44,61,87,113,125
4,10,46,166,181
25,38,70,106,161
41,53,70,161,194
10,70,161,168,186
6,10,61,109,133
41,47,48,70,185
10,46,109,144,182
10,24,49,70,120
58,70,105,147,185
10,46,90,166,185
12,44,115,117,166
10,41,47,49,70
7,10,101,106,166
46,58,70,98,161
22,32,89,128,166
27,70,89,131,193
37,44,58,181,184
10,46,158,166,185
10,41,70,180,200
10,31,73,109,186
9,27,70,89,193
20,22,49,70,87
41,47,48,49,70
36,54,102,185,200
4,10,41,47,153
10,54,92,109,148
93,117,164,166,181
41,53,161,183,194
46,144,166,181,185
61,87,109,113,178
10,41,47,48,49
12,44,117,166,181
10,79,158,166,181
7,10,48,49,120
24,44,68,109,151
10,46,90,158,166
10,46,101,106,136
10,46,49,144,182
10,158,166,181,185
41,166,172,183,198
46,49,144,181,182
46,49,70,80,147
10,32,49,179,198
10,22,50,89,128
49,70,105,117,147
10,106,108,139,166
19,32,46,140,166
10,36,41,159,170
46,58,70,96,147
10,41,48,49,70
61,94,109,110,113
21,41,108,166,194
41,47,49,70,87
36,49,70,87,150,185
46,89,106,136,166,188
34,41,65,115,129,194
28,46,61,112,113,119
10,22,54,131,151,157
10,39,41,50,139,166
22,94,115,158,166,181
10,47,49,60,112,185
46,58,70,185,192,197
10,35,47,156,166,185
24,35,38,49,155,182
10,24,38,49,155,181
32,49,58,69,70,117
46,59,83,164,166,185
10,35,38,155,181,182
49,61,94,109,185,186
4,10,115,158,166,181
41,49,70,112,142,147
41,47,49,142,147,185
7,41,47,49,70,153
14,41,70,159,167,185
26,44,46,166,185,197
32,46,49,58,70,117
13,49,60,70,112,123
10,41,106,115,161,197
49,94,117,132,147,181
10,61,73,109,185,186
10,14,41,70,159,167
15,23,44,46,166,183
10,36,41,48,49,185
10,37,38,49,181,182
10,35,47,137,156,185
10,14,49,69,133,134
26,44,46,83,166,181
41,44,65,68,183,194
34,65,115,129,166,194
41,49,69,70,87,117
4,10,94,115,158,166
10,38,49,60,70,112
10,48,49,70,185,200
28,49,61,108,112,113
10,14,41,70,106,159
10,22,41,106,115,161
11,58,70,106,161,185
22,32,41,49,69,200
41,47,49,60,112,185
10,36,152,159,161,185
46,49,58,70,185,197
21,46,83,84,166,198
41,47,49,69,87,185
10,24,99,104,136,181
47,49,60,87,102,185
10,94,115,126,166,181
10,22,54,70,95,131
10,94,115,158,173,181
10,22,41,50,51,166
6,61,94,109,138,161
6,10,37,94,109,176
6,10,54,109,146,181
10,41,47,49,112,185
41,47,70,142,147,185
36,49,70,87,102,185
36,49,70,102,117,150
10,22,41,47,50,51
10,41,106,159,185,197
47,60,70,87,102,185
10,38,41,47,49,70
41,49,112,122,147,185
7,10,47,48,70,153
10,36,40,41,48,70
10,47,83,156,166,185
10,46,68,90,181,185
10,41,60,70,112,185
41,49,60,70,112,123
28,46,49,61,108,112
10,22,94,158,166,181
36,49,80,87,165,178
6,94,109,138,147,161
21,28,46,84,166,198
10,39,41,47,139,166
6,37,38,94,109,176
28,46,84,112,166,198
41,49,70,147,185,200
10,41,70,106,167,185
46,58,70,72,117,147
10,31,49,63,94,182
15,23,44,46,58,76
38,47,49,60,70,112
41,49,70,112,147,185
10,46,49,144,177,185
41,70,159,161,185,197
7,8,10,83,160,166
10,24,35,38,181,182
10,54,107,112,151,186
10,36,70,161,185,186
10,49,69,92,175,186
22,41,70,115,125,137
36,48,49,70,80,165
6,10,54,109,146,170
41,64,106,108,166,194
36,48,49,70,185,200
2,21,83,84,166,198
41,47,49,70,87,185
7,8,10,61,90,108
47,49,70,87,102,112
41,70,116,153,161,194
15,44,46,58,166,183
10,41,47,49,70,185
41,70,106,115,161,197
41,49,70,112,122,147
10,22,115,158,166,181
41,48,49,70,185,200
41,47,50,112,139,166
1,7,8,10,61,90
10,94,115,166,173,181
37,38,49,109,181,182
32,46,58,69,70,154
10,41,49,60,70,185
49,58,69,70,117,154
6,10,38,94,109,176
36,49,70,80,165,178
44,46,58,166,181,185
28,46,108,166,183,198
31,41,49,63,94,109
22,41,49,69,70,200
10,36,54,107,112,151
35,55,111,158,166,169
46,49,58,69,70,117
46,84,108,112,166,198
13,41,70,87,112,123
10,41,47,49,60,185
44,65,68,115,166,194
46,49,69,185,192,197
31,41,49,94,109,182
32,46,58,69,117,154
28,32,34,108,166,179
41,49,122,147,185,198
23,44,46,58,76,166
46,70,72,117,147,185
41,47,50,51,89,166
46,89,106,166,188,197
36,41,49,70,75,185
10,31,63,94,109,182
6,10,37,109,176,181
10,36,48,70,185,200
26,46,58,181,185,197
21,28,46,83,84,166
10,48,49,70,134,200
28,46,49,61,112,119
36,41,49,70,147,200
49,94,109,117,132,147
28,32,34,46,166,179
28,84,112,166,183,198
2,46,83,84,166,198
10,46,48,144,177,181
70,106,115,153,161,194
41,48,54,70,77,185
6,10,54,109,170,181
46,49,58,69,70,185
49,94,109,132,147,185
41,70,115,116,153,194
7,10,46,83,160,166
10,54,70,107,151,186
36,41,49,75,147,185
70,106,115,116,153,194
10,40,41,48,70,185
10,22,41,47,50,166
26,44,46,166,181,197
7,8,10,49,90,108
10,46,89,136,188,197
10,14,41,70,106,185
46,59,83,164,166,181
10,32,41,103,108,200
46,58,70,72,147,161
10,36,41,48,49,70
41,70,115,116,153,161
44,74,160,166,181,185
10,41,48,49,70,185
10,41,47,48,70,153
44,76,79,163,182,183
10,22,70,106,161,197
10,41,70,133,185,198
10,49,94,109,185,186
10,47,83,137,156,185
10,37,38,49,109,181
10,89,106,136,188,197
41,70,89,106,161,197
47,49,70,112,142,185
7,10,47,48,49,153
49,70,87,102,112,165
10,32,88,103,108,166
36,41,48,70,185,200
44,65,68,115,166,183
49,70,87,102,112,178
10,41,49,69,134,198
10,22,106,115,161,197
41,47,49,70,147,185
6,48,57,118,176,177
14,69,70,134,185,198
4,10,45,94,115,158
10,41,47,49,70,153
10,22,43,70,115,161
10,70,106,158,159,161
10,24,104,136,158,166
10,46,68,167,181,185
41,44,76,79,163,182
28,46,84,108,166,198
10,46,158,159,161,185
10,31,41,63,109,182
46,58,69,70,185,197
46,58,72,117,147,185
22,41,47,50,89,166
41,76,79,120,163,183
41,47,49,70,112,185
10,35,111,158,166,169
47,49,60,70,102,112
14,41,70,106,159,167
10,41,47,48,49,70
10,49,61,94,185,186
2,21,46,83,84,198
10,22,41,49,69,70
10,41,70,106,159,197
10,115,126,166,173,181
35,111,158,166,169,181
46,49,58,69,70,154
22,70,106,115,161,197
10,22,41,70,115,161
10,22,41,70,115,197
46,70,136,161,183,190
36,49,70,75,185,200
10,41,47,50,139,166
6,37,61,94,109,161
10,36,70,107,151,186
36,48,49,70,80,178
10,35,69,92,175,186
22,41,106,115,161,197
10,48,49,144,181,185
41,44,65,115,166,194
46,58,166,181,195,197
1,8,10,61,90,108
49,94,109,117,132,181
7,10,41,89,106,166
48,49,70,134,185,200
10,36,70,159,185,186
7,10,41,76,89,106
10,41,48,70,134,200
7,41,48,49,70,153
36,48,49,80,165,178
15,23,44,46,76,183
49,58,70,185,192,197
10,41,70,106,159,167
41,49,85,141,147,200
10,36,70,107,112,151
36,49,87,102,117,185
46,58,70,117,147,185
10,41,47,49,70,142
22,94,115,158,173,181
46,49,58,69,117,154
10,39,41,112,139,166
46,48,49,144,181,185
10,22,41,47,70,104
10,22,94,158,166,173
10,46,89,136,166,197
41,79,120,163,182,183
49,70,133,134,185,198
7,10,41,47,49,153
10,36,70,152,159,161
10,35,111,158,166,181
10,32,88,103,166,200
10,61,73,94,109,185
44,58,166,181,185,197
10,35,55,158,169,181
44,65,68,166,183,194
10,22,70,125,137,161
49,109,117,147,181,185
10,35,111,158,169,181
10,41,47,70,142,185
37,38,94,109,181,182
10,41,70,115,125,137
10,41,76,106,139,166
10,47,70,78,131,142
49,70,112,147,185,198
44,46,58,166,185,197
10,41,88,89,95,166
36,70,80,87,165,178
70,106,158,159,161,185
49,70,87,102,117,150
10,52,69,92,175,186
10,36,41,49,70,200
44,74,83,160,166,185
37,61,109,138,147,161
41,44,144,162,166,185
10,41,49,60,70,112
10,49,61,73,94,109
10,38,54,146,170,181
32,46,49,58,69,70
10,46,89,106,188,197
23,44,46,58,166,183
10,54,95,131,151,157
10,22,54,70,95,151
10,48,49,134,185,200
7,10,46,160,166,181
10,22,115,158,166,173
94,115,126,158,166,181
22,41,47,88,89,95
10,22,41,115,125,137
23,44,58,76,166,183
36,70,87,102,112,165
44,46,58,76,166,183
47,49,60,102,112,185
10,24,35,155,181,182
2,21,46,83,166,198
10,47,49,112,142,185
10,41,47,70,112,185
10,35,47,83,156,185
41,62,106,108,139,166
10,41,47,49,60,112
26,46,83,84,181,185
46,58,69,185,192,197
10,22,41,70,125,137
6,10,109,146,170,181
28,108,112,166,183,198
15,44,58,76,166,183
28,46,83,84,166,198
46,49,70,185,192,197
89,106,136,166,188,197
2,28,46,83,84,198
10,70,115,125,137,161
10,22,41,47,95,166
39,41,47,50,112,166
26,46,83,166,181,185
10,46,48,49,181,185
54,70,95,131,151,157
15,44,46,58,76,183
10,41,89,106,139,166
10,41,47,70,112,142
10,89,106,166,188,197
7,41,76,106,139,166
36,70,152,159,161,186
10,14,70,133,185,198
4,10,45,115,166,181
8,10,83,160,166,181
10,49,63,94,109,182
18,70,106,150,159,186
22,41,70,115,161,197
49,94,109,117,181,185
49,70,87,102,165,178
7,10,41,48,49,70
6,10,38,94,176,181
10,41,88,103,108,166
6,48,57,118,177,181
10,99,136,158,166,181
44,46,83,164,166,181
46,69,70,185,192,197
36,49,70,117,150,185
10,36,41,48,70,200
10,36,70,152,159,185
34,41,115,166,183,194
6,10,54,146,170,181
36,48,80,87,165,178
10,14,70,159,167,185
7,8,10,46,160,181
10,38,94,109,181,182
41,44,68,166,183,194
26,44,46,83,84,166
70,115,116,153,161,194
44,74,83,166,181,185
34,46,58,59,166,181
22,32,41,49,70,200
49,70,112,122,185,198
17,57,118,176,177,181
13,41,60,70,87,112
36,87,102,112,165,178
41,49,70,75,147,200
48,49,80,87,165,178
37,61,94,138,147,161
6,37,38,109,176,181
46,106,136,166,188,197
10,35,49,92,175,186
7,10,47,48,49,70
32,58,69,70,117,154
10,89,106,136,166,188
10,22,41,70,106,115
17,48,118,176,177,181
49,69,70,185,192,197
34,41,65,166,183,194
48,49,70,80,87,165
36,41,49,70,85,141
26,44,46,84,181,185
70,87,102,112,165,178
32,34,46,108,166,179
7,10,76,106,139,166
6,37,61,109,138,161
10,31,41,49,63,109
13,41,49,60,70,112
48,49,70,80,87,178
10,47,78,112,131,142
10,22,94,115,158,173
10,41,70,115,161,197
36,41,53,70,161,183,194
10,47,70,78,112,142,186
10,31,41,47,49,52,182
10,41,49,70,185,197,198
16,24,44,54,109,125,181
33,41,70,115,161,183,198
32,41,49,71,88,103,134
6,37,45,97,109,147,181
56,58,70,114,154,183,189
10,36,70,118,152,161,170
10,70,106,124,161,185,186
10,22,70,125,131,135,151
37,41,108,161,171,183,200
16,44,54,109,125,151,181
10,36,70,118,152,170,186
10,36,152,161,170,186,200
36,118,152,161,170,186,200
42,47,48,49,70,87,185
10,31,49,73,139,182,186
6,8,37,38,94,161,181
16,24,44,109,125,151,181
10,22,32,41,70,120,141
7,10,48,49,70,153,157
7,10,41,48,49,70,153
10,31,49,73,94,182,186
10,41,48,54,70,134,200
22,32,41,50,70,106,115
6,10,54,81,109,146,148
10,31,73,94,109,139,186
10,36,48,54,70,185,200
44,61,87,109,113,125,178
33,38,112,121,161,178,183
4,10,46,158,166,169,181
10,36,41,70,159,161,170
7,41,48,49,70,120,157
10,31,73,94,139,182,186
7,10,41,70,120,153,157
41,49,70,133,185,197,198
10,35,83,115,144,166,181
36,41,48,49,56,70,200
10,32,41,106,108,139,166
10,41,49,69,70,92,200
10,46,70,86,91,159,161
10,46,49,69,70,185,186
10,31,49,94,109,139,182
10,22,32,50,89,128,166
10,41,54,70,95,131,157
10,31,49,94,109,181,182
36,58,70,115,161,183,189
10,41,48,70,131,134,200
41,54,70,112,131,134,200
6,10,54,81,133,146,148
10,70,78,112,142,185,186
46,58,70,143,147,161,185
10,69,70,133,185,197,198
10,40,46,48,49,70,185
5,41,85,115,172,183,198
10,35,66,83,115,166,181
19,36,41,53,70,161,183
44,61,87,94,109,110,113
38,47,49,60,87,112,165
10,22,41,54,70,120,131
6,37,44,58,147,181,184
44,47,82,87,102,104,113
36,41,48,54,70,185,200
10,32,46,49,69,179,198
10,22,70,106,161,168,186
10,35,92,115,144,166,181
33,70,80,121,161,178,183
10,41,69,70,133,185,198
13,49,70,87,102,112,145
41,48,54,131,134,185,200
7,10,41,48,49,70,157
10,22,41,54,70,95,157
10,41,69,70,92,134,200
10,22,41,49,120,141,197
10,54,61,81,109,133,146
10,41,48,54,100,185,200
38,70,80,112,121,161,183
12,44,58,115,117,166,181
10,54,112,131,174,185,200
10,46,83,160,166,181,185
33,38,70,80,121,178,183
10,22,54,70,131,151,187
10,46,49,69,70,86,186
10,36,70,152,161,170,186
41,47,48,49,70,185,194
10,46,90,158,166,181,185
10,36,70,118,152,186,200
10,47,49,70,78,142,185
46,58,69,70,80,183,196
47,49,70,87,102,112,127
10,31,49,94,109,139,186
5,41,115,129,166,183,198
44,46,58,59,166,181,185
30,36,41,69,70,183,200
31,73,94,109,139,182,186
7,10,41,48,49,120,157
41,70,115,116,130,133,161
38,70,80,112,121,178,183
46,58,70,80,98,161,183
41,47,49,70,112,147,149
4,10,41,47,48,70,153
10,22,41,54,95,120,131
10,41,70,112,174,185,200
10,35,66,83,92,115,144
10,41,49,69,70,133,185
7,10,46,101,106,136,166
10,41,47,49,69,70,185
10,35,115,136,158,166,181
44,76,102,122,166,178,199
10,22,41,47,49,69,70
7,10,41,48,70,120,153
9,27,54,70,89,131,193
6,8,10,37,94,161,181
21,41,108,166,183,194,200
6,10,54,81,109,133,146
10,41,70,161,180,185,200
10,47,49,70,112,142,185
25,38,41,70,106,117,161
10,36,41,54,70,100,185
10,22,41,54,120,131,157
10,22,32,50,60,70,115
6,10,54,61,109,133,148
4,10,46,67,144,166,181
10,46,69,70,179,197,198
6,37,45,97,147,161,181
31,49,94,109,139,182,186
22,41,49,70,120,141,197
10,41,48,54,131,185,200
46,49,58,70,80,96,147
49,73,94,109,139,182,186
60,70,87,102,112,145,178
10,49,69,133,185,197,198
10,41,48,54,70,134,185
10,31,73,109,139,182,186
16,44,68,109,125,151,181
7,13,41,48,49,70,87
32,41,49,69,92,134,200
10,46,49,109,144,181,182
7,10,24,48,49,70,120
6,10,61,109,133,146,148
19,32,44,46,58,140,166
20,22,49,69,70,87,197
10,70,152,161,170,186,200
10,41,48,70,134,185,200
6,10,54,61,81,133,146
9,41,112,131,134,185,200
