82,85,1221
82,85,2185
85,88,91,178
82,85,88,91
82,85,88,477
85,88,91,2372
82,85,91,1880
82,85,91,1869
82,85,91,1682
82,88,91,383
82,85,91,326
85,88,254,3169
82,88,91,3294
82,85,91,1176
85,88,91,3094
82,85,91,616
82,85,88,3294
82,85,1091,2143
82,88,91,180
19,82,85,88
85,88,91,1972
82,88,91,2110,2767
82,88,247,764,1009
82,85,88,91,1197
82,85,88,91,3183
82,85,88,477,3255
82,85,91,1199,2976
85,91,741,1306,1533
82,85,1131,2143,2825
82,85,88,91,1619
82,85,91,477,1306
82,85,88,1791,3249
85,88,788,2000,2242
82,85,88,91,2764
82,85,88,91,405
82,85,88,91,261
82,85,88,91,3150
82,85,88,1018,2763
82,85,88,91,1707
85,88,444,1609,2372
82,85,88,91,1972
82,85,88,91,2875
82,85,88,91,2093
82,85,88,91,1046
82,85,88,91,1661
82,85,88,91,3238
82,85,88,91,1023
82,85,88,91,2191
82,85,88,91,3094
82,85,91,444,1966
85,88,91,223,764
82,85,91,499,1758
82,85,88,91,1939
85,88,91,178,1758
82,85,88,91,195
82,85,88,91,1628
82,85,91,185,1323
82,85,88,91,2976
78,85,88,91,889
88,91,719,1610,1673
82,85,88,91,1520
82,88,91,180,1091
82,85,88,254,616
82,85,91,1062,1609
82,85,88,1117,3183
82,85,88,91,1775
82,85,1639,1872,3045
85,88,91,444,3169
82,85,88,91,2943
85,88,91,2242,2626
82,85,88,91,2161
82,88,91,560,1199
82,85,88,91,970
82,85,88,91,152
82,85,88,91,1091
82,85,88,91,1994
85,88,91,2421,3233
82,85,91,1176,2576
82,88,91,2794,2874
82,85,88,91,263
85,88,91,169,3295
88,91,764,1603,3233
82,85,88,91,793
82,85,88,91,1323
82,85,88,91,2900
82,85,88,91,1588
82,85,88,91,1673
82,85,88,91,3021
82,85,88,91,662
82,88,91,1188,2423
82,85,88,91,783
88,91,1745,1941,1966
82,85,88,91,351
82,85,88,91,2337
82,85,88,91,616
82,85,91,499,1639
85,88,91,2337,2967
82,85,88,91,508
82,85,88,91,3217
82,88,91,1188,1595
82,85,88,91,1676
82,85,88,91,3253
82,85,88,91,1941
85,88,91,178,1639
82,85,91,1176,1486
82,85,88,91,1388
82,88,91,793,2763
82,85,88,1595,2590
82,85,1595,1872,2590
82,85,88,91,1522
82,85,88,1199,2976
82,85,88,91,2281
82,85,88,91,1872
82,85,88,91,1643
85,88,258,481,1117
82,85,88,91,1234
85,88,444,2337,2372
29,85,88,91,1610
85,88,91,1603,2255
85,88,91,1745,1966
82,85,88,91,550
82,85,88,91,2801
82,85,88,91,3295
82,85,88,91,1983
82,85,88,91,3151
85,88,1473,1547,3169
82,88,91,1327,1988
82,85,88,91,2405
82,85,88,91,1322
82,85,88,91,3164
82,85,91,856,1306
82,85,88,1983,2255
82,85,88,254,1707
82,85,88,91,638
82,85,91,1004,2093
82,85,88,469,477
82,85,642,2143,2638
82,85,88,91,2372
19,82,91,1199,2255
88,91,2337,2999,3150
82,91,550,2576,2594
82,85,88,91,772
19,82,85,88,720
82,85,88,91,111
82,85,88,91,785
78,82,88,91,3294
82,88,91,1639,2395
82,85,88,91,1004
82,85,91,258,481
82,85,88,91,2967
85,88,91,1650,1872
82,85,88,856,2626
82,85,88,91,2185
65,82,88,247,764
82,85,88,91,2306
82,85,88,91,2800
82,85,88,223,741
82,88,91,685,2255
82,85,88,91,1910
82,85,88,91,189
82,85,91,1652,2058
82,85,88,91,719
82,91,1872,1941,1983
82,85,88,91,3199
82,85,88,91,2273
85,88,91,469,1131
82,85,88,91,2767
82,85,88,1006,1117
19,82,85,88,91
82,85,88,91,444
82,85,88,91,3153
82,85,88,91,3045
88,91,930,1941,3236
82,85,88,91,2878
82,85,88,91,254
82,85,91,1845,1880
82,85,88,91,2999
82,91,736,1941,1983
82,85,88,91,1458
82,85,88,91,375
82,85,1004,1062,1872
85,88,469,1131,2143
82,91,499,1018,1639
82,85,88,499,1639
82,85,1639,3045,3151
82,85,88,91,653
82,85,91,1547,1682
88,91,1639,3045,3151
82,85,88,91,1533
82,85,88,261,1199
85,88,91,1107,1888
82,85,88,91,3087
82,88,91,268,2398
82,85,88,91,499
82,85,88,91,2305
82,88,1006,1595,2590
85,88,469,1131,3255
82,85,88,91,741
88,91,2093,2999,3150
82,85,88,91,3077
82,85,91,613,1758
82,85,88,91,2825
82,91,1547,1682,1880
85,88,91,1609,3233
82,85,91,1603,3233
82,88,91,1199,2874
82,85,88,91,2308
85,88,91,2337,2372
82,85,88,91,1899
82,85,88,91,178
82,85,91,613,1977
82,85,91,616,1758
82,85,88,469,2209
82,85,88,91,420
82,85,88,91,3080
82,85,91,1880,2183
82,91,499,1018,2093
85,88,91,375,1643
82,85,88,2185,3294
82,85,88,91,1745
82,85,88,91,1107
82,85,88,91,3178
82,85,91,469,1176
82,85,88,1297,1533
85,88,91,2337,3255
82,85,88,1117,1988
82,85,88,91,2638
82,85,91,1609,3233
82,85,88,91,917
82,85,88,91,3168
82,85,88,91,135
85,88,91,2395,3209
82,88,499,1117,3089
85,88,91,1009,1603
82,85,88,91,665
82,85,88,638,1966
82,85,88,91,930
82,85,88,169,477
82,85,88,91,112
82,85,88,91,1051
82,85,88,91,642
82,85,91,1100,1131
85,88,91,1639,1966
82,88,91,1018,2763
82,85,91,1609,1636
82,85,88,91,1306
82,85,88,91,223
85,88,91,530,2395
82,85,88,91,3233
82,85,88,91,1283
82,85,88,91,3089
19,82,85,88,1869
85,88,91,223,1639
85,88,1131,1533,1610
85,88,91,1941,3238
91,1091,2863,3018,3151
82,85,88,91,226
82,88,247,764,2976
82,85,88,91,3200
82,85,88,91,1250
82,85,88,686,1702
85,88,686,1533,1702
82,85,88,1117,1745
82,85,88,91,2395
82,85,88,91,180
88,91,1547,1639,3036
82,85,88,91,445
82,85,88,91,3167
82,88,91,1872,3080
82,85,88,112,638
19,82,88,91,1199
82,85,88,91,1603
82,85,88,91,2506
82,85,88,91,965
82,91,1199,1758,2255
82,85,1004,1408,1872
88,91,1199,1639,3151
82,85,91,135,1912
82,85,88,689,2590
82,85,88,91,1966
82,85,88,91,3255
85,88,741,1983,2140
19,82,85,88,2794
85,88,91,968,3150
82,85,88,91,1547
82,85,91,1131,1880
82,85,88,91,2342
85,88,91,1533,1745
82,85,88,1754,1983
19,85,88,1941,3238
82,88,91,180,1131
82,85,88,1522,1983
82,85,91,499,633
82,88,91,1758,2884
82,85,88,91,863
88,91,954,968,3150
82,85,88,91,1779
82,85,88,91,588
85,88,91,469,1131,1758
82,85,91,856,968,2576
82,85,88,91,1758,2372
82,85,88,223,764,2255
82,88,91,481,764,856
82,85,88,383,1009,1603
85,88,91,1306,1533,1610
85,88,91,1745,1966,3171
85,88,91,1473,1547,3169
85,223,2764,2926,3080,3168
82,85,88,91,856,1610
82,85,856,968,1176,2576
82,85,261,783,856,1306
88,91,1547,1639,1966,2863
82,91,718,783,1131,1533
82,88,91,223,764,1297
82,85,88,91,445,2281
82,88,91,1131,1596,3080
85,88,91,1745,1758,2337
19,82,85,88,686,1199
82,85,91,170,616,3151
82,85,88,91,2421,2768
82,85,88,223,856,2076
82,85,91,783,1306,1533
82,91,1131,1142,1610,1639
82,85,88,91,444,1223
85,88,91,1533,1899,2926
82,85,88,91,2794,2999
82,85,856,1745,1966,2058
82,85,88,91,689,2874
85,88,91,223,968,1610
82,85,88,91,1131,1758
85,88,91,930,1779,3236
82,85,88,1745,1754,1983
82,88,91,968,2576,3150
82,85,88,91,1682,1758
85,88,91,1071,1914,3233
19,82,85,88,91,1199
82,85,499,764,968,1142
85,88,91,178,1199,1758
82,88,560,1199,1388,1533
19,82,91,1199,1533,2255
82,85,88,1758,3080,3168
82,91,783,1306,1533,2976
82,85,88,499,764,1323
82,88,91,1323,1533,1547
82,85,91,543,1758,2372
82,85,91,856,1988,2421
19,82,85,88,383,2794
82,85,88,91,1609,3233
85,88,91,420,1176,1650
82,85,88,91,405,2421
82,85,88,91,793,2093
82,85,88,499,1533,1639
88,91,444,1745,1941,1966
82,85,88,91,954,1673
88,954,1379,1610,1673,2402
82,85,88,91,1062,1327
85,88,91,2242,2255,2626
82,85,88,469,477,2209
82,85,88,91,968,1176
85,88,91,445,560,1547
82,85,88,91,1983,2093
29,88,1199,1639,1869,2281
82,85,91,499,1176,1323
19,82,85,88,91,616
19,82,85,91,686,1199
85,88,91,276,2421,3233
82,85,88,91,258,481
85,88,91,1598,1603,3183
82,85,91,1299,1306,1533
82,85,88,91,293,560
85,88,499,764,1051,1547
82,85,88,91,2884,2950
82,85,1533,1639,1869,3151
82,85,88,1754,1872,1983
82,85,88,91,1533,2763
82,85,88,91,1071,1914
85,88,91,1176,1650,2594
82,85,88,91,2874,2999
85,88,91,170,616,1529
82,85,88,91,1639,1854
82,88,91,247,1533,2506
82,85,88,91,2185,3312
85,88,1306,1639,2740,3255
82,85,88,91,2105,2794
82,85,91,560,1306,1533
82,85,88,91,1598,1650
82,85,88,91,420,3255
88,91,764,1603,3036,3233
82,85,88,91,1520,3164
82,85,88,91,420,2967
82,85,88,91,685,2255
82,85,88,91,1758,3077
82,85,88,1547,1755,1983
85,88,91,764,1609,3043
85,91,793,1297,1652,2093
82,85,88,793,930,3164
82,88,91,180,1131,1533
82,85,88,91,223,1131
82,85,88,91,1533,1673
82,85,88,91,3080,3168
82,85,88,1719,1758,2794
82,85,88,383,499,2950
88,383,1199,1306,1533,2976
85,88,170,616,1547,1983
82,85,88,91,223,326
85,88,91,764,1609,2372
82,88,91,405,1758,2093
82,85,88,856,1379,1673
82,85,88,1639,3045,3151
82,85,88,91,720,1639
82,85,88,91,250,378
82,85,88,91,1547,1682
82,85,88,91,326,638
85,88,91,481,1899,2926
88,91,223,764,1603,3233
82,85,88,420,638,2428
82,85,88,1131,1610,1983
85,88,91,517,1652,1719
82,88,91,1131,1533,1610
85,88,91,711,856,1603
88,91,954,1091,1673,2863
85,88,91,720,793,1639
82,85,88,91,1533,1872
88,638,1639,2428,3045,3151
85,88,91,276,968,2421
82,85,88,91,1284,3094
82,85,88,91,616,3080
85,88,91,405,1199,1758
82,88,551,1337,1603,3183
29,82,85,88,91,1522
82,85,88,91,793,1522
82,88,477,1131,1610,2250
82,85,88,91,1603,3233
82,85,88,469,477,1131
88,91,616,954,1673,2058
85,88,91,445,481,2576
82,85,88,91,223,1297
82,88,91,223,1605,1652
82,85,88,91,1297,2874
82,88,560,1547,1758,2320
88,91,968,2874,3036,3150
88,91,1603,2768,3036,3233
85,88,91,469,1131,1176
82,85,88,383,499,1323
82,85,88,91,1004,3164
82,88,91,560,1547,2320
82,88,91,1473,1758,3169
82,85,88,1639,1869,2874
85,91,276,481,1176,2421
85,88,91,1941,2030,3238
19,82,88,91,560,1719
82,85,91,793,1473,3169
82,85,88,91,1199,1758
82,88,91,2884,2950,3181
82,85,88,91,1533,1639
19,82,88,91,326,1758
82,85,88,91,169,3233
85,88,91,420,1610,2967
82,85,88,91,968,3150
82,88,91,1404,1964,2372
82,85,88,543,1758,2372
29,82,85,88,91,2372
82,85,88,91,793,2372
82,85,88,91,1758,2794
85,88,91,444,1603,3233
85,88,764,856,1650,1872
82,85,88,91,1176,1327
82,85,88,91,420,1758
82,85,88,91,1199,2255
82,85,223,2764,2794,2999
82,85,88,91,1899,2337
82,85,88,91,2594,3164
82,85,88,91,1131,1598
85,91,686,764,856,1702
82,85,91,856,1610,2576
85,88,302,616,2058,3255
85,88,91,930,1941,3236
82,85,88,91,1533,2764
85,88,91,1176,1650,3233
82,85,638,856,968,2576
88,91,405,1639,1758,1966
85,88,91,223,405,1533
82,85,88,91,718,1131
85,88,91,1888,2255,2626
85,88,91,499,1051,1547
82,85,88,91,736,3228
82,88,91,1176,1964,2372
82,88,616,1131,1758,3080
82,85,88,91,954,3077
82,88,91,560,1199,1758
82,85,88,91,1628,2209
85,88,91,178,1758,3249
82,85,88,91,1914,2337
82,88,169,1009,1603,3151
82,85,88,91,1327,1988
82,85,88,91,1958,2874
82,85,88,91,1533,2093
85,88,91,1131,1533,2153
82,85,88,91,1176,1297
82,88,91,1610,1702,2694
82,85,88,91,1639,1966
82,85,88,91,405,638
82,85,88,91,1131,1388
85,88,91,1628,1702,2694
82,85,91,560,1306,2404
82,85,88,91,1628,1682
82,85,88,91,999,1596
82,85,88,91,2030,2372
82,85,88,1758,1988,2421
85,88,1639,1966,2863,3255
85,88,91,1019,2337,2372
82,88,1610,1966,2863,3255
85,88,91,530,1051,2395
88,91,247,1131,1758,2506
82,85,88,91,1199,2421
85,88,530,1051,1091,2395
82,85,88,91,616,1691
88,91,157,1603,2255,3150
82,85,88,91,1176,1650
82,85,88,91,1872,3080
82,85,88,91,2093,3164
85,91,616,1299,1306,1533
85,88,223,1964,2140,2372
19,82,85,88,91,302
82,85,91,856,1603,3233
19,88,91,550,1758,2594
82,85,88,223,3080,3168
82,88,91,1009,1176,1603
82,85,88,91,1131,1610
82,88,91,1533,1964,2372
82,85,88,91,1533,3087
82,85,91,793,1652,3168
82,85,91,1142,1306,1533
82,85,856,1306,1533,1610
82,85,88,91,499,1639
88,91,954,1610,1673,2863
82,85,88,91,764,1650
19,82,85,88,560,1758
82,85,88,91,444,741
85,88,91,444,2694,2950
82,85,88,91,223,2764
19,82,85,88,1533,2794
82,88,91,574,793,1131
82,88,91,1199,1758,2874
85,88,91,720,1983,2000
85,88,91,1533,1702,2694
82,85,88,91,1533,3077
85,88,1091,2863,3018,3255
82,88,91,223,764,2768
19,82,85,88,1758,2768
82,85,88,91,481,1051
82,85,88,91,517,2694
82,85,88,91,1719,2794
85,88,383,1533,1547,2372
82,85,88,91,1251,3183
85,88,91,954,2576,2976
82,85,88,1533,3080,3168
82,88,91,1199,2395,2504
85,88,91,477,1702,2694
82,88,560,1199,1533,2926
82,85,91,1142,1872,3080
82,85,88,383,1533,2372
82,85,88,91,720,1983
85,88,91,1051,1702,2694
82,85,88,91,499,968
85,88,91,1533,2768,3233
85,88,91,1533,2337,2372
85,88,91,1639,1869,2763
82,85,88,91,1745,1754
88,1603,2421,2768,3036,3233
82,88,91,856,2576,2999
82,85,88,91,954,1610
85,88,169,1142,1639,3151
85,88,91,1758,2694,2950
85,91,261,783,1306,1533
85,88,91,499,1603,2304
88,550,1941,2576,2594,3036
82,85,856,968,2576,3150
85,91,276,1176,2421,3233
82,85,88,91,170,616
82,85,91,550,2576,3233
29,85,88,91,1533,1610
82,85,88,91,588,1520
85,88,91,405,1639,1758
82,85,88,91,2337,3150
85,88,91,968,2576,3150
85,88,954,1131,1176,1610
82,85,88,223,499,764
85,88,91,1652,1719,3077
82,85,91,1758,2091,2794
82,85,88,91,405,1533
82,85,88,91,1199,2976
85,88,91,1899,2337,2926
19,82,85,88,91,2794
82,85,91,856,1306,2091
82,85,88,1758,2874,3045
82,85,88,170,616,3151
82,85,88,91,499,2950
82,85,88,91,499,856
82,85,88,91,1639,3080
82,85,88,720,856,1639
82,85,88,91,1062,1872
82,85,88,91,793,930
82,85,88,91,351,1408
82,85,88,91,1473,3169
82,85,88,91,560,2421
82,85,91,1131,1533,1610
88,91,1745,1941,1966,2926
85,88,91,1603,2255,3164
82,85,91,499,1176,1639
85,88,91,1533,1650,1872
82,85,88,1639,1758,2950
85,88,1609,1983,2140,2372
82,85,88,91,1009,3168
82,88,91,223,764,3045
85,88,91,2000,2140,2242
82,88,91,686,1702,2999
88,91,1639,1758,1966,2976
85,88,764,1758,2694,2950
82,85,88,477,1639,1869
82,85,88,223,764,3080
88,91,1603,2768,3075,3233
82,85,88,1533,1745,1754
82,85,88,91,1639,1869
85,88,91,616,1199,1758
82,88,91,170,616,2874
85,88,91,954,968,1673
88,91,202,764,1603,3233
82,85,91,616,2372,2960
82,85,91,550,2576,2594
82,85,88,91,1652,2058
82,85,91,1652,1758,2058
82,85,88,1522,1533,2140
82,85,88,91,1533,2372
85,88,91,1091,1652,1719
82,85,88,91,2226,3089
82,88,91,1178,2874,2999
82,85,88,91,223,616
82,88,91,223,764,2076
88,91,1199,1639,1758,1869
82,85,88,560,1758,2421
88,91,1176,1639,1966,2863
82,85,88,91,856,1682
19,82,85,88,91,326
82,85,88,91,1091,1176
88,91,1966,2884,2950,3181
82,85,88,91,1051,3089
85,88,91,420,654,1758
82,85,88,1199,1758,2976
82,85,88,91,1899,2926
82,85,88,223,1522,2140
82,85,88,91,1176,2976
82,88,91,1533,2337,2372
88,91,954,968,2576,3150
82,85,88,1522,1983,2140
82,85,88,91,642,2638
82,85,88,91,223,1522
82,88,550,856,2576,2594
82,85,1306,1533,2794,2999
85,88,91,1100,1131,2421
82,85,88,91,1223,1758
82,85,88,954,1176,1673
19,82,85,91,223,616
82,85,88,169,1142,3151
82,85,88,91,930,1598
85,88,91,1176,1650,1872
82,85,91,185,633,1323
82,85,88,91,481,1628
82,85,88,91,1009,1603
85,88,91,1142,1306,1533
82,88,1533,1673,1745,1941
85,91,764,1306,1547,1758
82,85,88,91,638,1323
82,85,88,477,1299,3255
29,88,91,1603,2768,3233
82,85,764,1610,1702,2694
85,88,91,444,517,2694
82,85,88,91,1176,1199
82,88,91,764,3080,3168
82,85,91,1142,1639,3045
85,88,91,1652,1719,2794
82,85,91,170,616,2143
82,88,91,223,519,764
85,88,91,1379,1610,1673
82,88,91,135,229,1432
88,91,560,1176,1547,1603
82,85,88,91,1526,3028
85,88,91,1199,1745,1758
82,85,88,968,2576,3150
82,85,88,91,1988,2421
82,88,91,1673,1745,1941
85,88,91,1983,2000,2242
82,85,88,91,1872,1958
82,85,88,1142,1872,3080
85,88,469,477,2209,3255
85,88,326,616,1299,1758
85,88,91,420,1533,1650
85,88,91,1652,1673,1719
82,85,88,91,1046,2008
82,85,88,91,686,1702
82,85,88,254,1652,2058
85,88,91,1958,2874,2999
82,88,91,560,1176,2320
85,88,91,469,1131,2143
82,85,91,999,1869,3151
82,85,88,91,383,1533
85,88,91,793,1702,2694
82,85,88,856,1745,1966
82,88,560,1199,1533,1958
82,85,88,1306,1533,1610
82,85,88,405,1983,2140
88,616,954,1673,1758,2058
82,85,88,91,481,1529
85,91,499,1610,2302,3036
19,82,85,88,326,1758
82,85,88,856,1610,2076
82,85,88,91,1131,2153
82,85,1306,1533,1639,2999
82,85,88,91,1297,1547
85,91,1100,1131,1758,2421
85,88,91,405,741,1758
88,1533,1745,1941,1966,2926
82,85,88,91,1176,1522
82,88,91,793,2884,2950
19,82,85,88,817,1199
19,82,85,88,1199,1758
85,88,91,517,1176,1650
82,85,88,91,1639,2950
82,85,88,1639,2076,2874
82,85,223,550,856,2594
85,88,91,1888,1899,2926
82,85,88,856,2255,2626
82,85,88,91,1595,1869
82,88,1610,1673,1758,2576
82,85,88,1682,1983,2140
82,85,88,91,2372,2814
82,85,88,91,793,2763
82,85,88,91,505,1084
82,85,88,793,1758,2093
85,88,91,560,1547,1603
85,88,91,999,1533,1869
85,91,764,1306,1639,1758
82,85,88,91,638,2372
82,85,88,91,793,1199
19,82,85,88,1199,2255
82,85,1142,1639,3045,3151
85,88,91,1091,2863,3255
82,85,88,1533,3080,3171
82,88,91,519,1533,2576
82,85,88,91,793,1297
82,88,91,223,499,764
82,88,91,420,2794,2999
82,711,1306,1533,1603,3233
82,85,88,91,616,1533
19,82,85,88,616,1758
82,85,88,1199,1758,2372
82,88,469,477,1650,3255
82,88,91,405,1269,2768
82,85,88,499,764,1639
82,85,88,91,1176,2372
82,85,88,91,1547,1610
85,88,383,1306,1533,1610
82,85,88,1131,1610,1682
82,85,88,91,1306,1533
82,85,88,91,2562,3150
19,82,85,88,560,3164
82,85,88,91,2255,2626
88,326,1639,1966,2863,3255
82,88,91,1176,1605,1652
82,85,88,91,1199,1533
82,85,91,856,1306,1610
82,85,91,1306,1533,2794
82,88,91,1323,1547,2058
82,85,1259,1473,1758,3169
82,88,91,560,2421,2999
82,85,88,1758,2093,2874
82,85,88,91,1628,2999
85,88,91,1473,2967,3169
82,85,91,793,968,1473
82,85,88,91,1650,2874
82,85,88,91,1051,2694
82,85,88,91,1547,2372
82,85,88,91,856,1673
82,85,88,91,856,2576
82,85,88,91,1522,1533
82,85,764,1142,1872,3080
82,85,91,764,1306,1758
82,85,88,91,1039,1650
82,88,91,261,1199,1758
82,85,88,91,1605,1652
82,85,88,91,1758,2281
85,88,91,1745,1966,2874
82,88,91,764,1964,2372
82,88,91,1004,1199,1758
85,88,1745,1941,1966,3171
82,85,88,91,616,1421
82,85,88,91,535,2372
85,88,469,477,1131,3255
82,85,88,91,736,3036
85,88,91,1522,1533,1547
82,88,91,1131,1610,2250
82,85,88,477,1364,3255
85,88,91,1533,2143,2976
82,85,88,91,2568,3164
82,85,88,91,326,1717
82,88,91,477,1533,2794
82,85,999,1533,1869,3151
82,85,88,91,405,1758
88,91,550,1758,2576,2594
82,85,88,91,1533,2143
82,85,88,91,588,2759
82,88,91,1702,2874,3077
85,223,1888,1899,2764,2926
82,85,88,91,741,1805
88,1603,2533,2768,3233,3255
85,88,91,764,856,1702
85,88,91,185,1199,1758
82,88,519,1131,1522,1758
82,85,88,91,2093,2874
85,91,170,223,764,1306,1533
88,91,247,517,1178,1533,2694
82,85,91,223,764,1603,3233
29,82,85,88,91,2372,3036
88,91,223,764,1547,1605,2863
82,85,720,856,1589,1639,2804
88,91,1199,1639,1758,1869,2281
85,686,1610,1702,1758,2091,2794
19,82,85,88,543,1533,2794
82,85,88,223,405,764,1533
82,85,764,1603,2576,2874,3150
82,85,856,1603,1758,2576,3150
82,85,88,223,764,1609,2372
82,85,88,91,856,1589,1702
82,85,88,1131,1610,1755,1983
82,85,88,1533,2715,3080,3171
82,1131,1533,1603,1610,2421,3233
88,91,968,1966,2576,2863,3150
85,88,91,223,764,1609,2372
82,88,91,1673,1745,1941,3036
82,85,88,91,505,968,1084
19,85,88,91,223,2404,2794
88,223,247,764,1131,1178,2506
85,88,91,517,2421,2694,3036
82,85,88,91,1639,2798,2950
85,88,170,477,1547,2140,3045
82,85,88,91,2874,3036,3077
85,88,499,1526,1589,1966,3171
43,82,85,88,223,764,2794
82,88,91,686,1199,2874,3036
85,223,499,764,1533,1966,3171
82,85,88,91,686,1533,1702
82,223,856,1176,1547,1605,1682
88,91,686,999,1533,1702,1869
57,85,88,1176,1603,2059,3233
82,85,88,91,718,817,1199
82,85,88,91,1603,1816,3183
82,85,88,91,968,1473,1533
82,85,88,686,1702,1941,3036
82,85,88,954,1952,3080,3168
82,85,88,477,1522,2140,2664
88,91,954,968,3043,3150,3233
85,88,91,170,445,1547,3045
88,91,1131,1603,1888,2250,3036
82,85,223,856,1603,1702,2576
88,91,1084,1610,1673,2337,3246
82,85,764,856,1603,2255,3150
82,85,247,1009,1589,2506,3036
82,85,88,223,718,764,1199
85,91,686,764,856,1702,3036
19,82,85,88,477,764,3171
85,88,91,1899,2337,2419,2926
82,85,88,91,1609,2105,2372
82,85,88,91,3036,3080,3171
85,88,223,499,1526,1603,2304
82,85,88,223,247,764,1178
82,85,88,856,1547,1682,3036
88,445,550,968,1547,2576,2594
85,91,686,856,1021,1702,2794
82,85,88,91,1533,1702,3077
82,85,88,91,1252,1522,2057
82,88,91,499,1639,2302,3036
85,91,686,764,856,1021,1702
82,85,88,543,793,1758,2093
57,85,88,517,793,1176,2694
82,85,91,170,616,1176,3151
82,85,88,445,968,2576,3150
91,543,773,1199,1652,1758,3077
82,88,91,247,1178,1533,2506
88,91,223,1745,1941,1966,3171
85,88,469,483,764,2255,3255
82,88,91,223,764,1603,3183
88,420,968,1526,1802,3036,3043
82,85,88,1131,1610,1758,2255
82,85,88,91,2421,2976,3036
85,88,223,764,1562,1639,2255
82,88,954,1131,1610,2250,3036
82,85,91,856,1589,2421,2976
39,85,88,550,1983,2594,2813
82,85,88,91,1084,1297,1547
82,85,88,91,764,1603,3233
82,85,88,223,764,1533,1988
85,88,91,1610,1673,1983,2337
91,968,1802,1964,2372,2537,3150
85,88,91,1199,1758,2281,3171
88,223,247,764,1131,1178,3169
82,85,856,1603,1983,2255,3150
19,82,85,88,91,1199,2976
82,85,88,91,481,1051,1533
82,85,88,397,764,1562,2874
82,85,88,856,2576,2730,3150
82,85,88,91,223,764,793
19,82,85,88,477,764,2794
85,88,91,363,764,1639,2255
82,85,88,91,560,2421,3036
82,85,91,856,1589,1603,1966
82,85,88,445,499,764,1639
85,88,91,469,1131,2555,2874
29,82,85,88,91,1958,2874
82,91,223,686,764,1964,2372
91,1084,1199,1388,1547,1639,1966
85,88,91,445,483,1966,2863
85,88,91,296,560,793,2320
88,223,420,968,1526,1802,3043
88,91,223,550,764,2576,2594
82,85,88,945,1019,1131,1533
82,85,88,170,764,2874,3150
85,88,91,102,1297,2421,3036
82,88,91,102,223,1297,2586
85,88,91,445,560,1547,2441
82,85,88,91,1958,2874,3036
88,91,445,1547,1639,1966,2863
82,856,1262,1682,2576,3036,3150
19,82,88,954,1603,3036,3233
85,88,91,1610,1899,2419,2926
