4,5,10,16,17,22,23,27,29,33,39,44,46,51,53,58,64
3,10,13,17,20,22,23,27,32,34,40,41,44,51,53,62,63
3,6,10,13,16,18,23,27,30,33,40,43,46,52,53,57,63
4,5,10,16,18,25,28,30,31,34,39,43,46,51,53,56,58
1,12,13,20,22,23,26,27,32,34,40,47,51,53,57,60,62
4,6,10,11,13,17,23,32,34,39,41,44,46,56,58,59,61
4,9,14,15,18,19,21,24,28,33,39,44,45,52,54,58,63
1,4,14,15,19,22,25,28,38,39,44,45,50,53,56,59,62
2,3,12,14,15,20,22,23,25,37,40,42,43,50,51,61,64
2,11,13,16,17,20,22,23,26,36,39,41,46,50,53,56,59
2,7,11,14,17,20,22,26,31,36,37,41,48,50,55,60,61
4,6,7,9,16,18,21,24,27,34,40,44,45,51,57,62,63
6,11,13,17,20,23,30,33,36,39,42,48,51,54,57,60,63
4,5,10,11,16,17,24,28,29,34,40,44,45,51,54,58,64
1,6,7,11,13,16,20,25,30,31,35,42,47,50,53,56,59
3,5,9,16,18,24,30,31,33,36,42,43,45,54,55,57,60
3,8,10,15,17,20,22,29,32,36,37,41,48,50,55,59,62
3,10,13,16,17,22,23,28,36,37,43,50,51,56,57,62,63
2,8,9,14,19,22,28,31,36,37,42,43,48,50,56,57,62
4,6,7,10,13,17,27,32,34,41,48,51,53,56,60,62,63
1,7,10,11,13,20,22,32,34,35,37,40,47,55,57,60,62
4,6,10,15,17,23,27,30,34,35,40,44,45,52,54,58,64
9,12,17,22,23,26,27,29,34,35,37,40,46,47,52,57,64
2,7,11,13,20,21,26,32,35,37,41,48,49,54,55,60,61
1,4,10,11,13,16,24,25,31,38,39,41,50,51,53,60,62
5,8,11,14,18,19,25,28,31,33,36,45,54,55,58,59,64
2,3,13,16,17,23,28,30,33,38,39,44,51,53,56,58,63
6,7,12,13,17,24,27,30,36,37,42,43,48,50,55,60,61
3,8,10,15,18,21,27,32,36,38,43,45,48,49,55,60,62
1,6,10,11,20,23,29,32,34,39,41,44,46,51,54,58,63
4,5,11,16,18,24,25,28,30,31,33,40,42,45,51,53,64
1,8,15,22,23,26,27,29,32,34,39,41,44,46,49,52,63
4,6,9,15,21,26,27,32,34,37,40,43,46,52,54,55,57
4,5,14,17,24,26,27,29,34,35,40,41,44,47,52,53,64
1,4,10,11,16,22,23,28,29,38,39,44,45,53,56,58,59
1,6,12,15,18,21,27,32,34,35,37,40,46,54,57,60,63
1,4,7,10,11,19,22,29,32,35,37,40,41,47,50,55,60,62
3,6,9,12,15,17,20,26,27,32,33,40,43,46,50,55,60,61
3,8,9,12,14,15,18,21,27,32,34,39,43,48,51,54,58,61
1,6,12,15,19,21,24,26,36,37,41,46,49,54,55,59,61,64
3,6,12,13,18,21,24,27,30,34,37,41,48,49,52,54,58,63
1,8,12,14,15,19,22,25,32,34,35,37,41,48,49,55,60,61
1,8,10,13,18,21,27,32,34,35,37,41,48,49,56,60,62,63
3,6,9,16,18,24,27,29,34,39,43,45,51,53,57,60,62,63
1,7,10,20,22,27,29,32,34,35,37,40,41,44,46,49,58,63
7,9,12,14,19,22,26,29,32,34,35,45,48,49,56,60,62,63
2,3,8,12,13,20,22,23,26,32,36,37,42,47,49,56,59,62
2,8,11,13,19,21,26,31,35,38,41,44,47,49,52,55,59,62
1,8,12,18,21,30,31,36,38,39,42,43,45,48,51,56,57,60
3,8,9,12,14,15,18,21,27,32,36,37,43,48,51,54,58,61
1,8,12,14,15,18,21,27,32,36,38,39,41,48,49,56,60,61
2,5,8,9,12,14,15,19,29,32,36,43,45,48,49,54,55,58
1,4,6,10,15,18,21,27,30,34,37,43,48,51,56,57,60,63
3,6,10,13,16,20,21,25,30,33,36,39,43,46,51,56,58,63
1,4,6,7,11,16,19,24,26,29,35,40,42,45,52,53,59,62
4,5,10,11,16,17,22,28,31,33,39,44,46,52,58,59,61,64
3,6,9,12,15,18,23,27,30,34,39,43,48,49,52,54,58,61
2,3,13,16,21,24,25,28,30,31,39,41,44,46,50,59,61,64
1,4,6,10,15,18,23,29,32,34,35,37,41,48,49,56,58,59
2,7,11,16,17,20,22,26,29,33,44,46,50,51,53,56,57,63
4,6,7,9,16,19,24,26,29,34,37,40,43,46,49,52,54,63
1,7,11,14,19,21,24,26,31,36,38,42,45,48,49,55,59,62
1,4,6,15,18,19,24,28,30,39,42,43,45,48,52,53,57,63
5,8,10,11,20,22,23,25,32,34,35,41,44,46,49,56,58,63
1,7,12,14,22,26,27,29,32,38,42,43,45,48,49,52,55,62
5,10,11,16,20,22,25,31,33,36,38,47,50,51,53,56,60,62
5,8,10,11,19,22,25,28,31,36,38,41,47,50,53,56,59,62
4,5,11,14,17,24,26,29,35,38,42,45,48,52,53,57,62,63
4,7,9,16,18,19,24,28,29,33,38,42,43,45,52,53,57,64
3,6,10,13,16,17,20,23,30,33,36,39,46,54,58,59,61,64
1,8,14,15,18,23,27,29,32,34,39,41,44,49,52,54,58,63
2,7,12,13,20,21,26,27,32,37,40,42,43,49,54,55,60,61
1,6,7,13,16,19,21,24,26,31,36,37,43,46,50,55,57,60
4,6,7,9,16,19,24,26,29,33,40,43,46,50,53,57,60,63
4,9,15,18,19,21,24,28,30,35,38,45,48,49,52,55,58,59
3,5,8,10,15,17,23,28,30,33,38,39,43,45,52,53,58,64
5,10,15,18,19,24,25,28,30,36,38,41,49,55,58,59,61,64
3,5,8,9,15,17,22,23,28,29,34,39,43,46,51,53,57,64
2,7,11,14,17,24,28,31,35,37,40,42,47,50,55,59,61,64
5,8,11,14,18,23,25,28,34,35,41,44,47,49,56,58,59,61
4,5,10,11,16,17,22,28,29,35,40,41,44,47,50,55,59,62
1,8,12,13,20,22,23,26,27,32,34,37,46,47,51,56,57,60
1,4,7,10,11,16,18,24,28,30,31,38,44,45,51,53,57,64
2,3,12,13,17,20,23,26,27,32,33,40,46,47,51,54,60,61
3,5,10,16,17,22,28,31,33,38,44,47,52,55,58,59,61,64
4,5,10,15,18,23,27,29,32,35,38,41,48,53,56,60,62,63
1,6,10,11,13,16,18,23,25,30,36,39,41,46,51,54,60,63
1,8,12,14,15,19,22,26,29,32,34,43,45,48,49,52,55,62
4,5,9,16,18,19,24,28,29,34,39,43,46,49,52,54,58,64
4,5,9,15,18,19,24,28,30,34,40,43,46,49,52,54,58,63
1,8,11,14,18,23,29,32,34,39,44,45,51,53,56,57,62,63
1,7,12,14,20,22,26,29,32,35,38,41,48,50,53,56,59,62
3,8,13,18,21,28,33,36,38,39,42,43,48,51,56,57,62,63
1,8,11,13,19,22,25,28,31,35,37,42,48,49,52,55,59,62
7,9,12,14,17,24,26,27,29,34,35,40,45,52,54,55,57,64
1,4,6,7,10,13,18,27,32,34,35,40,44,46,52,53,57,63
4,6,7,10,13,16,17,24,27,30,33,40,43,46,50,55,61,64
4,5,10,11,16,17,22,23,28,29,33,40,44,47,50,53,59,62
3,5,8,12,14,15,18,23,25,32,34,39,41,48,51,54,58,61
2,3,5,9,14,17,24,28,31,33,36,38,47,55,58,59,61,64
1,8,11,14,20,22,23,25,32,36,38,39,41,48,51,56,58,61
4,5,9,14,15,18,19,24,28,29,34,35,45,48,52,55,57,62
2,11,13,16,17,20,30,31,33,36,38,39,42,50,51,56,60,61
1,4,6,10,15,18,19,24,28,29,34,39,43,46,52,53,57,63
1,6,7,12,13,18,21,27,32,36,37,43,46,51,56,57,60,63
3,6,12,13,17,24,26,31,36,37,42,43,48,50,51,57,60,62
2,3,5,15,24,25,28,30,36,41,46,49,54,55,58,59,61,64
2,7,9,12,14,20,22,26,31,36,38,42,47,49,55,59,61,64
1,8,11,14,20,22,26,31,34,35,37,41,44,47,49,56,59,62
2,8,11,13,17,20,22,23,26,32,35,37,44,46,47,50,56,57
6,10,11,13,16,17,20,23,30,34,35,37,40,44,46,54,57,63
3,6,9,12,15,18,23,32,34,37,40,46,49,52,54,58,59,61
1,10,11,13,16,20,22,23,25,34,39,41,44,46,53,58,59,64
7,9,12,17,20,22,26,27,29,32,34,37,46,47,51,56,57,60
1,6,7,13,16,21,24,26,27,36,37,42,43,50,55,57,60,62
5,8,9,14,15,18,19,28,29,33,39,44,45,52,54,58,59,64
2,5,11,16,17,24,28,30,31,33,40,44,46,47,51,54,57,64
4,6,7,10,11,13,17,24,30,31,35,37,41,48,50,55,60,61
1,6,7,10,13,18,19,21,25,32,36,37,43,48,49,56,58,61
2,3,9,12,14,15,21,24,27,37,43,48,49,52,54,55,58,61
1,6,7,12,13,18,21,24,27,30,36,37,42,47,51,54,61,64
1,4,7,11,14,22,26,31,38,42,47,50,51,53,56,57,60,62
1,12,15,18,19,21,24,25,30,38,39,42,43,45,48,49,52,63
2,3,5,9,12,14,15,22,23,26,27,29,40,42,43,45,49,52,64
1,6,7,12,13,19,21,24,25,30,31,36,37,43,46,50,55,60,61
1,8,11,13,19,22,25,32,36,38,39,42,48,50,53,56,60,62,63
6,11,13,16,19,21,24,25,28,30,31,33,36,39,42,50,59,61,64
1,6,7,12,13,18,21,27,32,35,37,40,42,47,49,52,54,55,61
6,7,9,12,19,21,24,26,31,35,37,40,46,47,50,55,59,61,64
1,4,6,7,13,16,18,21,24,28,30,37,40,42,43,51,54,57,63
1,8,12,13,20,22,23,26,27,32,35,38,42,48,49,56,60,62,63
4,6,7,11,13,16,19,21,24,26,31,33,40,44,47,52,55,57,62
1,8,10,11,13,18,23,25,32,34,35,37,41,46,47,49,56,60,61
1,7,10,11,13,20,22,25,32,34,35,37,41,48,49,56,60,62,63
1,4,6,7,13,16,21,24,26,27,34,37,40,43,51,57,60,62,63
6,7,10,13,17,20,27,32,36,37,43,48,50,51,56,57,60,62,63
2,3,5,9,16,17,22,23,26,27,29,33,40,43,46,52,53,57,63
1,4,6,10,11,13,16,18,24,25,30,31,34,39,41,46,51,53,60
2,3,12,14,15,20,22,23,25,32,37,40,42,43,50,51,60,62,63
1,6,7,10,11,13,18,21,25,32,36,37,41,48,51,56,60,62,63
1,4,11,14,22,26,31,38,39,42,45,48,50,51,53,56,57,60,62
1,4,6,13,16,18,23,25,28,30,37,40,42,43,49,52,54,61,64
5,8,10,11,17,20,22,23,29,32,35,38,41,48,50,53,56,59,62
1,4,6,10,13,16,18,23,27,30,34,35,37,41,46,49,56,60,63
2,3,5,9,14,15,17,23,28,29,33,40,42,43,45,51,54,57,64
1,8,10,20,22,31,36,38,39,43,45,48,50,51,53,56,57,60,62
2,3,5,8,9,15,17,20,23,30,33,38,39,44,45,53,58,59,64
1,4,6,7,10,11,13,18,21,24,25,28,31,34,37,41,48,51,62
1,14,15,24,28,29,36,38,39,42,43,45,48,50,51,53,57,62,63
4,5,9,14,15,18,24,27,29,34,40,43,45,49,52,54,55,58,64
3,5,8,10,17,22,28,31,33,36,38,39,43,45,48,51,53,56,58
4,5,10,11,16,17,24,28,31,34,35,40,41,44,47,52,55,59,62
4,5,9,14,15,18,27,29,32,33,38,42,43,45,48,55,57,60,62
2,7,11,13,16,19,21,24,28,30,31,33,38,42,47,52,55,57,64
1,4,6,7,16,24,26,27,29,35,37,40,42,47,49,52,54,55,64
2,7,12,14,17,20,22,27,29,32,36,38,41,48,51,53,56,58,63
2,3,5,9,16,17,24,28,29,33,40,44,46,47,52,53,58,59,64
2,7,11,16,19,21,24,25,28,30,35,40,44,45,49,52,54,58,63
3,6,9,15,17,20,23,26,27,29,34,37,40,44,46,51,54,57,64
1,6,7,12,13,19,21,26,32,36,37,42,43,48,49,56,60,62,63
8,10,11,13,18,23,32,33,36,38,39,48,51,53,56,57,60,62,63
2,8,11,14,20,21,25,31,33,36,38,39,42,45,48,50,56,59,62
1,8,12,14,15,18,21,25,32,34,39,43,45,48,51,56,60,62,63
1,4,6,10,15,18,24,27,29,34,35,37,40,41,44,49,52,55,62
1,4,6,10,11,13,18,19,21,25,32,34,39,41,46,49,54,60,61
7,9,12,14,17,20,22,26,27,29,32,34,37,43,48,55,57,60,62
2,3,5,9,12,17,20,22,23,26,27,33,40,46,47,50,51,61,64
1,4,6,10,11,13,16,18,23,25,28,34,39,41,44,49,52,62,63
3,6,13,18,21,24,25,28,30,31,37,42,43,48,49,52,54,55,61
1,6,7,12,13,20,21,26,31,36,37,42,43,48,49,54,55,60,61
2,3,5,8,9,17,20,22,26,31,33,39,44,46,50,51,53,57,64
1,6,7,12,13,18,21,24,27,30,34,37,40,41,46,51,54,58,63
3,6,10,13,16,17,20,23,27,30,33,40,44,46,47,50,51,61,64
2,7,11,13,16,17,24,26,31,36,37,41,46,47,54,55,59,61,64
1,4,11,14,22,23,26,29,32,40,42,45,50,51,53,57,60,62,63
2,7,11,16,20,21,25,30,31,35,40,44,45,49,54,55,58,59,64
1,7,11,14,24,26,29,36,38,42,45,48,50,51,53,57,60,62,63
1,8,12,14,15,18,23,27,29,32,34,37,43,48,51,54,57,60,63
1,6,7,12,18,21,27,32,36,42,43,45,48,51,56,57,60,62,63
3,5,8,10,15,18,23,25,28,30,38,39,41,44,49,56,58,59,61
1,6,7,12,13,20,21,26,27,32,34,37,43,46,51,56,57,60,63
3,5,8,12,15,18,23,25,30,36,39,42,43,45,48,49,54,60,63
3,6,10,13,16,18,23,28,30,33,36,39,43,46,51,53,56,57,63
1,4,6,7,11,13,19,21,24,26,31,35,37,41,48,50,55,59,61
1,8,10,15,18,19,21,25,28,30,34,39,45,48,49,52,54,58,59
1,6,10,11,13,16,20,23,25,30,36,37,41,46,47,49,54,60,61
1,4,7,11,13,19,21,24,25,28,31,35,38,42,48,50,55,59,62
1,8,12,14,15,18,19,21,25,32,36,37,42,43,48,49,54,60,63
4,6,9,16,17,24,26,31,33,39,42,43,45,50,51,53,57,60,62
1,4,6,7,10,13,16,21,27,30,37,41,44,46,47,50,51,56,61
1,6,11,13,16,20,23,25,30,35,37,40,42,47,49,54,59,61,64
3,5,8,9,12,15,17,20,23,27,30,34,39,43,48,51,56,58,61
4,7,9,14,18,19,24,28,29,34,35,40,44,45,49,52,54,58,63
3,8,9,12,14,15,18,23,27,32,36,37,42,43,48,49,54,60,61
6,7,9,16,18,19,21,24,28,30,31,36,45,49,54,55,58,59,64
4,7,11,13,16,17,22,26,31,35,37,40,42,47,52,55,59,61,64
1,8,12,14,15,18,19,29,32,34,35,37,41,48,49,56,60,62,63
1,8,12,14,15,18,19,29,32,35,38,42,45,48,49,52,55,59,62
5,8,9,14,18,19,28,31,34,35,44,45,49,52,54,55,58,59,64
4,6,7,10,11,13,17,32,34,35,37,41,48,52,54,55,58,59,61
2,7,9,16,20,21,30,31,36,37,46,47,49,54,55,58,59,61,64
1,7,12,13,19,21,24,26,31,36,38,42,43,48,50,55,57,60,62
2,3,8,13,17,20,22,26,31,33,38,39,44,50,51,53,56,57,62
1,6,7,12,20,27,29,34,35,37,40,41,46,47,49,54,55,58,64
1,4,10,15,18,19,24,28,29,35,38,44,45,49,52,55,58,59,64
2,7,9,12,14,19,21,26,32,33,36,38,42,45,48,50,55,59,62
1,8,10,13,20,22,23,27,32,36,38,39,43,48,50,51,56,60,61
1,4,6,7,10,11,13,18,19,21,30,31,34,35,37,48,56,57,60
2,5,9,16,19,24,26,31,33,36,38,39,42,43,45,50,53,57,64
4,5,9,17,24,30,31,33,38,39,42,43,45,48,50,51,53,57,60
5,8,10,11,18,19,28,30,31,34,35,44,46,47,52,54,55,57,64
3,6,10,15,18,23,27,29,32,33,36,39,43,45,48,51,54,57,60,63
4,7,10,11,13,16,17,22,28,31,35,38,41,44,47,50,53,56,59,62
3,6,9,16,20,21,26,31,34,37,40,44,46,47,49,54,55,59,61,64
3,6,10,15,18,23,27,29,32,34,37,40,41,44,46,49,52,54,58,63
2,7,11,13,16,20,21,26,31,33,36,38,42,47,50,51,56,57,60,62
1,4,6,7,10,11,18,19,24,25,28,30,34,35,45,48,52,53,58,63
2,3,8,12,13,17,20,22,26,31,33,36,39,43,46,50,51,56,60,61
1,8,10,11,13,20,22,23,25,32,36,37,41,48,50,51,56,60,62,63
1,4,14,15,22,23,26,27,29,32,37,40,42,43,50,51,57,60,62,63
4,6,7,10,11,16,18,19,24,28,29,33,40,44,45,52,53,57,62,63
2,3,5,8,9,12,17,20,23,27,30,33,36,38,42,47,50,51,61,64
2,3,13,16,21,24,25,28,30,31,33,36,38,39,42,43,50,51,61,64
4,5,11,14,17,22,23,26,29,32,34,35,40,41,44,47,52,53,59,62
3,6,10,13,16,17,24,28,30,31,33,36,39,43,46,51,54,58,61,64
1,7,10,11,13,16,20,21,25,30,31,36,38,41,47,49,56,58,59,61
2,5,8,9,17,20,22,23,26,27,29,32,35,44,46,47,50,53,56,57
2,5,8,12,14,15,19,22,25,32,33,38,39,42,45,48,52,53,59,62
1,7,11,14,18,19,21,24,25,28,31,36,37,42,48,49,54,55,59,61
3,6,9,12,15,20,21,26,27,32,34,39,43,45,48,49,56,60,62,63
1,4,6,10,11,13,16,18,23,25,30,34,39,41,46,51,53,56,60,63
4,7,11,14,17,22,28,29,34,35,37,40,41,44,47,52,55,58,59,64
2,7,11,13,16,17,20,22,26,31,35,38,41,44,47,50,55,59,61,64
4,5,11,14,17,22,23,26,29,32,35,38,44,45,50,53,56,57,62,63
6,7,11,16,18,19,21,24,25,28,30,31,33,36,42,45,54,55,59,64
2,8,12,13,17,20,22,23,26,27,32,35,38,41,47,50,53,56,60,62
1,8,10,11,13,18,19,21,25,30,31,36,37,41,48,49,54,55,60,61
4,5,9,16,17,22,23,26,27,29,33,39,44,46,50,51,53,56,57,63
4,7,9,14,19,22,26,29,32,33,38,42,43,45,48,52,53,57,62,63
1,8,12,14,20,22,23,26,27,29,32,35,38,41,47,50,53,56,60,62
2,3,5,8,9,12,14,15,20,22,27,29,36,38,43,45,49,55,58,64
1,4,10,11,13,16,18,24,25,28,30,31,38,39,41,44,51,53,58,64
2,7,12,13,17,20,22,26,27,32,35,38,41,48,50,53,56,60,62,63
1,4,6,7,13,16,21,24,26,27,37,40,42,43,50,51,57,60,62,63
4,5,9,16,18,19,24,28,30,31,34,39,43,46,49,52,54,58,61,64
2,5,8,12,14,15,19,22,25,32,35,38,42,45,48,49,52,55,59,62
2,3,13,16,22,23,25,28,37,40,41,44,46,47,49,52,58,59,61,64
4,5,10,11,16,18,19,24,28,30,31,34,35,40,44,45,52,53,57,64
4,5,11,14,18,19,24,25,28,31,35,38,42,45,48,49,52,55,59,62
3,6,10,13,16,20,23,25,30,33,36,39,43,46,50,51,53,56,60,63
3,5,10,16,17,20,22,23,27,29,34,40,41,44,46,47,51,53,58,64
1,4,6,10,11,13,18,23,25,32,34,39,41,48,51,53,56,60,62,63
4,5,11,14,19,22,26,29,32,33,38,39,44,45,50,53,56,57,62,63
3,6,10,13,16,17,20,23,27,30,34,39,43,46,51,53,56,57,60,63
1,4,6,7,13,21,26,27,32,37,42,43,48,50,51,56,57,60,62,63
1,4,6,7,13,16,21,24,26,27,34,35,37,40,46,47,54,55,57,60
1,4,6,7,11,16,18,19,21,24,28,30,35,40,42,45,52,54,57,63
3,6,9,16,17,20,23,26,27,29,33,36,39,43,46,51,54,57,60,63
3,6,12,13,17,20,23,26,27,32,33,40,42,47,50,51,53,57,60,62
2,7,12,14,19,22,25,31,33,36,38,42,43,45,48,50,53,56,60,62
1,6,7,12,13,18,19,21,25,32,34,35,37,41,48,49,52,54,58,63
2,5,8,9,12,14,20,22,23,26,27,32,35,38,42,47,49,56,60,61
