13,36,52,60,76,80,92,109
15,18,44,49,67,90,93,114
7,35,38,49,63,69,97,119
19,22,30,42,69,89,103,110
12,24,35,41,77,82,103,106
3,15,16,49,64,74,101,119
19,23,31,50,72,88,92,117
11,18,23,32,55,71,105,117
12,33,37,52,58,74,105,109
6,15,29,47,62,74,105,115
13,19,29,44,50,68,105,117
19,34,44,47,56,71,105,108
21,29,44,50,68,81,95,117
3,7,36,59,73,88,102,111
11,18,36,38,49,71,105,117
19,23,34,37,48,71,105,117
34,43,47,63,69,83,92,109
16,24,42,59,75,80,102,110
19,23,31,37,71,89,97,117
6,7,55,63,68,87,98,111
19,27,31,37,47,78,105,110
4,9,12,52,74,87,101,117
11,31,44,62,71,89,93,109
3,14,26,64,77,85,101,106
3,27,55,59,73,87,96,106
9,17,53,59,75,88,97,106
11,19,31,47,71,86,103,115
9,19,34,44,47,67,105,117
19,23,42,50,69,87,92,117
11,30,53,62,70,81,96,115
20,31,42,47,74,82,92,117
13,32,44,46,60,68,105,112
13,22,30,52,59,76,105,110
10,16,47,61,75,86,94,115
9,38,54,56,70,86,98,111
13,19,29,53,68,88,96,117
25,31,42,47,62,71,105,106
15,19,23,31,37,77,105,117
11,19,23,31,41,77,105,117
11,31,40,47,62,71,105,113
11,31,44,47,62,83,95,118
1,10,13,62,75,88,99,116
19,33,44,47,61,69,105,106
9,11,19,47,74,88,100,117
19,23,45,51,71,81,92,117
6,20,44,61,77,87,92,107
13,35,44,47,59,71,92,119
19,23,34,48,67,88,96,117
21,31,44,47,56,71,105,109
19,30,44,48,61,71,105,106
11,30,44,48,62,71,105,109
2,17,32,44,51,71,105,117
2,19,34,47,71,86,101,117
11,19,23,48,75,88,96,117
19,23,31,37,50,72,105,117
11,19,26,30,55,69,105,117
7,13,32,44,47,73,105,117
11,19,31,44,50,90,93,118
17,27,31,49,65,91,96,106
6,16,47,61,76,83,99,114
18,27,29,47,71,88,95,117
18,23,37,51,59,83,100,118
24,33,42,46,68,82,98,117
11,25,31,41,47,91,98,117
19,31,44,66,71,84,92,107
5,20,36,37,77,81,97,117
8,28,34,39,46,70,105,117
23,29,52,60,70,84,94,115
11,19,44,54,57,71,81,120
11,19,33,44,47,58,91,120
5,7,35,42,66,69,105,113
11,31,44,47,62,91,96,109
11,45,48,60,74,85,93,109
15,40,54,57,73,81,99,106
10,23,31,37,52,91,97,117
11,19,36,39,71,89,93,117
33,43,48,59,67,80,97,113
22,34,39,47,62,71,105,109
19,23,29,39,50,72,105,117
11,23,31,40,52,71,105,117
22,30,48,65,73,83,95,111
10,31,44,47,61,73,105,106
23,35,48,61,71,88,92,109
3,19,44,54,61,71,105,106
8,35,44,49,72,90,92,108
19,31,41,47,61,74,92,119
16,31,44,47,61,71,105,109
1,6,44,62,71,87,97,116
8,19,31,44,51,78,105,106
6,21,29,44,47,71,105,117
2,34,44,47,71,85,95,117
15,19,31,44,47,90,92,118
3,4,21,41,53,78,87,120
1,19,27,31,71,88,102,117
19,24,34,47,71,79,101,117
3,14,55,56,73,86,96,114
16,24,33,42,66,80,95,118
11,31,43,47,74,90,96,109
19,31,44,51,56,68,105,110
11,35,41,47,74,82,94,117
6,30,41,46,63,73,105,111
5,31,50,62,74,79,101,111
2,25,30,43,66,72,105,110
7,13,19,44,47,78,105,114
1,20,44,61,75,81,95,116
29,39,53,62,72,83,95,107
4,31,44,47,61,71,105,112
11,19,30,39,53,71,105,117
4,12,31,44,66,71,105,112
11,35,44,47,71,82,94,117
11,20,32,44,47,69,105,117
6,20,23,55,56,84,104,114
19,27,45,48,57,71,92,119
21,41,53,64,69,79,95,107
1,15,31,44,78,89,98,109
19,27,30,48,65,67,105,110
7,19,24,42,47,75,105,117
20,44,48,57,72,87,92,109
11,19,41,48,68,90,99,114
20,23,31,65,77,84,92,109
13,41,47,64,67,82,99,112
28,34,39,46,60,91,95,107
3,19,34,44,56,71,105,116
8,19,36,48,61,76,92,119
12,25,31,41,46,62,104,119
20,31,42,57,77,86,92,109
19,23,29,39,51,71,105,117
7,19,23,31,42,77,105,117
11,28,50,57,69,88,100,109
10,29,53,57,76,84,98,108
11,19,26,31,47,78,105,115
6,22,35,42,47,71,105,117
19,33,44,46,58,68,84,120
19,29,51,58,74,83,93,115
19,34,44,57,67,81,96,116
2,15,32,52,63,88,93,118
19,27,31,37,57,71,105,116
19,23,29,41,61,77,105,108
3,11,28,40,54,71,105,117
13,19,29,44,47,71,103,119
20,32,38,48,63,72,92,119
4,13,35,44,47,71,105,117
11,19,26,31,47,88,104,117
3,21,25,41,67,87,102,117
14,24,45,47,56,91,96,112
13,19,37,53,60,91,93,114
6,34,44,47,56,71,105,112
19,27,29,41,48,68,90,120
6,15,17,37,54,86,104,117
11,20,25,31,47,65,105,118
11,19,23,31,77,83,101,117
10,11,31,44,47,78,105,112
19,22,38,66,72,83,94,114
6,11,44,64,77,83,98,107
27,35,38,56,69,83,95,116
4,23,31,42,52,71,105,117
8,11,52,59,75,88,99,108
20,38,48,61,70,86,92,114
19,23,31,46,71,84,101,117
11,28,45,47,58,71,105,109
6,35,37,57,74,89,97,110
11,19,31,44,71,90,102,107
20,36,40,57,72,79,102,108
19,31,44,47,56,71,105,111
20,31,53,61,68,79,101,109
10,11,17,31,55,74,105,117
5,11,26,31,52,76,105,117
19,27,31,41,46,68,105,117
27,29,52,57,69,82,96,115
7,12,28,45,48,59,91,120
6,11,20,47,63,76,105,114
1,6,45,62,72,83,102,113
11,18,55,59,68,83,99,114
11,44,47,62,71,87,94,109
8,11,19,31,44,91,102,117
11,19,31,41,47,74,90,120
19,24,42,47,64,71,105,106
27,35,39,47,71,90,95,106
11,19,44,57,71,81,100,116
1,27,35,40,48,71,105,117
11,19,44,47,71,90,94,114
19,23,45,48,71,90,92,111
19,29,44,47,58,91,97,110
11,24,30,41,59,77,85,120
8,13,53,56,73,82,101,114
1,31,44,51,71,82,98,117
19,23,31,46,60,72,105,115
25,35,46,61,69,80,101,110
6,15,22,65,68,89,98,114
19,23,29,41,51,69,105,117
13,23,33,49,56,73,88,120
11,31,38,53,62,71,105,109
11,19,39,47,71,86,103,114
14,20,29,48,57,91,99,115
19,23,31,42,50,67,105,117
19,27,29,47,71,88,94,117
13,19,26,30,37,77,105,117
7,13,53,62,68,87,95,115
6,12,26,46,78,87,101,112
7,13,53,59,73,88,93,114
6,33,44,47,72,90,92,112
17,22,42,54,71,82,94,117
15,24,30,37,66,70,85,120
2,10,28,45,66,84,104,107
13,20,32,53,57,91,92,115
11,28,31,38,49,71,105,117
11,26,45,57,69,89,98,109
2,19,27,41,47,75,105,117
11,19,39,47,71,86,100,117
11,28,31,49,57,71,105,115
4,34,39,47,71,86,98,117
19,27,29,47,58,71,105,115
18,27,37,50,70,90,100,107
22,32,43,47,58,71,84,120
24,33,49,57,73,88,97,106
11,19,31,55,68,83,99,117
8,11,19,31,66,76,105,113
19,31,37,51,60,80,104,113
1,19,27,31,41,77,105,117
1,6,34,44,50,73,105,117
6,27,35,37,47,71,105,117
8,19,31,44,46,72,105,117
19,23,29,42,48,78,105,110
6,20,30,55,67,90,97,113
7,27,31,43,47,70,105,117
11,26,31,47,76,82,98,117
14,31,37,47,71,86,98,117
8,19,31,44,77,84,92,117
16,34,39,57,77,82,96,113
11,25,35,38,48,71,105,117
11,18,44,47,59,71,87,120
16,27,30,39,66,71,82,120
11,19,44,47,64,69,105,110
13,22,35,40,47,71,105,117
19,24,29,47,71,88,97,117
11,19,31,44,47,83,103,118
1,20,39,51,64,70,105,113
3,32,41,52,63,72,92,119
6,21,30,60,67,86,101,116
19,31,37,47,71,84,99,117
5,26,37,52,61,69,87,120
3,11,32,53,65,91,96,112
19,30,44,48,71,84,92,117
11,44,47,64,71,85,95,108
10,18,45,53,61,68,92,119
19,31,42,53,71,79,93,117
19,31,38,53,61,71,105,106
11,20,31,40,47,74,105,117
13,16,44,47,71,82,100,117
11,19,23,31,71,88,102,117
11,31,44,47,70,90,96,112
13,19,26,45,47,91,92,117
6,35,41,47,61,74,92,119
19,36,39,47,71,79,97,117
11,30,39,50,62,70,99,119
19,27,30,39,60,77,105,106
12,20,40,53,56,69,105,114
3,10,28,37,54,72,103,119
3,32,41,66,72,86,98,106
19,36,41,48,61,68,92,119
5,35,53,56,76,84,96,108
1,19,34,44,48,71,105,117
19,31,44,57,71,84,92,116
14,35,47,65,67,86,94,110
11,36,40,47,69,83,98,117
24,29,49,61,68,83,98,115
8,32,39,66,67,85,97,113
11,31,44,47,62,71,105,109
19,31,44,46,71,80,97,117
11,17,31,44,71,82,102,117
6,21,23,33,66,76,92,119
1,9,25,45,66,85,104,111
11,19,23,41,48,75,105,117
2,10,12,43,78,89,100,113
19,23,31,46,71,88,97,117
15,19,31,37,47,86,104,117
11,18,32,38,53,71,105,117
5,16,42,64,69,89,99,110
12,20,31,44,46,78,105,109
13,16,32,44,47,60,105,118
2,21,32,44,47,71,105,117
8,19,45,53,58,91,97,106
5,11,44,52,71,87,94,117
20,23,34,49,56,76,81,120
13,19,26,29,47,76,105,117
9,32,53,65,67,85,97,107
11,19,31,47,65,71,86,120
19,24,38,50,56,72,105,114
9,19,44,47,75,84,92,117
17,42,46,59,75,81,96,113
12,31,44,46,71,82,98,117
4,31,44,51,71,80,98,117
6,27,47,64,71,88,92,112
9,21,22,54,78,80,101,109
12,19,33,37,53,91,103,108
24,42,50,56,73,80,95,114
11,19,44,47,58,71,100,119
11,19,47,63,71,87,94,115
4,13,28,50,78,87,93,115
20,23,32,48,61,88,104,106
25,29,39,57,71,89,98,111
3,7,19,34,44,77,105,117
11,19,30,44,71,89,94,117
19,31,47,61,71,88,92,113
25,35,46,60,76,80,94,111
19,31,44,47,61,67,96,119
11,19,26,39,47,75,105,117
11,19,31,57,71,86,101,116
19,31,44,47,61,71,79,120
6,20,30,53,72,88,92,117
9,11,19,30,44,77,105,117
6,36,41,62,68,89,97,106
3,22,35,40,61,89,96,118
6,7,23,54,65,73,97,119
11,19,23,48,71,88,100,117
15,23,29,40,48,73,105,117
4,26,45,48,61,91,98,107
3,11,19,26,64,88,102,118
3,22,49,61,71,88,98,114
4,31,41,47,74,84,103,112
13,23,29,43,49,71,105,117
8,19,29,44,51,69,105,117
8,13,32,46,62,76,99,119
19,31,44,47,71,84,92,117
3,14,20,44,64,79,102,118
19,31,47,65,71,86,97,106
3,11,19,36,55,71,105,117
13,20,40,47,64,74,92,119
13,23,40,66,71,87,92,112
6,34,44,47,71,79,98,117
11,19,24,45,47,71,105,117
3,27,43,64,70,89,92,110
11,25,31,38,52,71,105,117
5,15,28,65,75,81,92,116
10,23,31,62,76,79,102,111
10,11,24,30,55,73,105,117
4,43,51,57,71,86,100,108
10,21,30,37,66,91,94,113
2,23,35,42,49,71,105,117
6,11,23,35,41,77,105,117
3,11,44,54,59,71,105,112
5,45,51,60,74,81,92,112
19,27,38,46,58,71,105,114
6,21,23,66,71,87,92,115
23,35,37,50,78,84,94,109
11,18,32,47,71,88,99,117
3,14,16,44,54,71,105,117
13,19,23,41,46,75,105,117
11,19,24,30,55,71,105,117
19,33,44,56,72,81,102,107
21,23,32,48,65,71,92,119
11,17,24,45,49,71,105,117
6,44,50,62,72,87,92,107
1,15,19,44,48,75,105,117
10,11,23,39,54,73,105,117
14,18,23,46,64,91,101,110
23,29,43,48,60,72,105,109
11,19,31,44,50,91,103,107
1,19,27,31,50,76,105,117
17,32,42,53,60,67,81,120
1,19,24,54,65,83,104,111
19,27,31,47,56,71,105,115
27,35,39,46,59,71,105,107
11,19,31,44,66,83,93,118
4,9,21,44,66,75,80,120
10,13,23,35,65,77,92,119
12,19,31,44,50,67,105,117
8,11,19,31,44,89,104,117
19,31,44,47,72,83,92,117
16,23,32,42,48,71,105,117
14,26,31,37,68,89,103,112
20,25,30,48,65,72,105,106
5,20,34,46,63,69,105,115
11,23,31,55,62,71,105,109
30,39,52,60,70,84,99,106
12,28,29,40,48,71,105,117
11,24,45,47,62,71,105,109
11,31,40,47,71,85,99,117
7,19,31,44,51,80,104,117
9,28,32,57,77,88,97,106
19,31,44,46,71,84,93,117
18,37,51,60,70,80,100,113
6,35,41,47,63,72,92,119
13,35,55,57,74,82,96,106
4,24,30,41,78,84,98,116
8,13,36,49,65,85,92,118
5,20,29,65,72,89,99,108
3,15,29,55,59,86,98,118
11,19,26,30,39,77,105,117
6,11,35,47,65,71,105,113
16,42,54,59,69,83,93,113
19,27,48,65,71,80,92,114
7,31,40,51,57,91,98,113
25,31,37,47,61,71,105,112
1,19,31,42,53,71,105,117
1,18,26,32,61,89,101,118
3,15,28,29,55,70,103,119
13,19,44,46,71,80,100,117
19,23,31,42,71,79,102,117
19,23,31,37,51,71,105,117
11,19,36,41,48,68,105,117
5,13,16,55,60,87,99,118
12,24,40,50,67,87,98,117
15,16,31,44,47,70,105,117
2,20,40,47,63,75,105,111
27,31,37,50,68,90,95,112
29,40,51,57,74,83,94,112
21,23,29,60,76,81,95,116
1,19,27,45,48,71,105,117
11,19,30,41,77,81,99,117
11,19,31,47,78,86,101,110
6,23,33,65,77,85,97,106
19,27,31,41,47,78,105,106
11,17,31,40,53,71,105,117
9,40,53,62,68,84,100,106
19,31,44,47,61,71,92,119
15,17,32,48,76,86,92,117
11,19,24,54,71,80,101,117
8,19,27,48,75,90,92,115
6,21,44,47,71,87,92,117
11,19,47,63,71,81,100,115
19,31,44,47,67,83,97,117
29,38,50,61,70,86,94,112
1,19,31,53,61,71,105,115
19,27,39,54,71,80,92,117
5,11,31,43,71,89,99,117
19,27,29,39,47,71,105,117
1,9,25,64,73,88,102,111
19,31,44,47,71,84,103,106
10,11,23,31,52,76,105,117
3,44,50,61,70,85,100,106
11,20,31,44,47,70,105,117
11,31,44,47,73,82,96,117
9,11,19,47,64,76,105,113
2,10,36,51,65,80,98,118
19,29,44,47,71,84,94,117
6,20,27,45,47,91,92,117
11,19,36,47,69,88,96,117
21,33,49,58,74,79,93,115
6,20,27,64,68,89,92,115
6,44,51,57,75,79,96,112
11,35,39,47,71,86,95,117
8,11,19,24,45,77,105,117
11,19,23,31,66,71,101,119
18,26,55,61,70,80,92,114
11,19,36,41,47,69,105,117
2,19,44,47,61,71,105,114
13,19,23,37,54,71,105,117
19,31,44,61,71,80,92,116
10,23,29,48,62,72,88,120
19,23,34,48,65,71,105,106
6,15,28,54,65,68,92,119
12,36,40,48,60,67,98,119
5,11,35,39,53,71,105,117
6,8,21,37,78,87,102,113
16,25,31,42,47,71,105,117
9,11,28,55,59,75,105,107
11,19,31,47,63,76,83,120
2,17,34,44,49,71,105,117
13,35,37,49,74,80,103,110
11,17,32,44,60,91,102,108
13,20,30,37,49,74,105,117
11,19,44,48,57,71,105,114
14,16,31,44,47,71,103,119
11,18,45,47,71,82,99,117
19,27,31,37,50,68,105,117
2,25,35,42,47,71,105,117
1,19,33,44,48,72,105,117
16,31,44,47,71,82,97,117
12,39,52,60,70,87,99,106
7,12,35,39,66,91,95,113
7,23,52,59,76,81,97,114
13,28,29,40,47,71,105,117
11,18,30,44,49,71,105,117
2,26,30,43,72,90,95,116
27,32,41,48,68,85,92,117
7,23,32,48,61,76,105,112
1,10,39,53,64,84,98,118
9,11,19,44,47,78,105,114
19,24,42,47,71,79,100,117
25,35,47,61,71,88,92,108
11,19,31,41,47,74,105,117
9,19,29,44,47,72,105,117
10,11,23,31,55,73,105,117
19,23,51,65,75,83,92,108
20,23,31,42,77,82,92,117
3,4,43,66,74,83,100,111
6,28,30,46,65,71,97,119
31,44,47,56,71,85,95,111
1,24,45,51,62,83,95,118
3,26,29,51,62,82,101,118
6,17,22,61,75,83,101,116
19,34,44,47,71,90,92,108
6,8,42,46,74,87,103,112
19,27,31,37,47,71,90,120
12,19,31,46,71,88,99,117
11,31,47,65,71,86,98,109
6,11,20,44,64,80,104,116
11,23,31,43,71,82,102,117
11,19,26,31,47,88,103,118
11,19,33,47,69,86,101,117
13,32,43,47,74,83,92,117
11,31,44,47,70,85,96,117
9,17,27,29,78,82,101,116
11,19,31,44,47,78,96,119
6,35,44,47,56,71,105,111
13,25,37,64,68,89,96,112
11,19,36,48,68,88,96,117
19,31,44,66,71,80,97,106
11,31,43,47,71,86,95,117
11,20,25,31,47,88,104,117
13,23,35,40,71,89,92,117
14,35,38,48,78,79,96,113
12,19,29,44,71,89,94,117
11,19,44,64,71,80,102,108
5,7,27,48,75,88,98,117
9,11,19,30,44,66,104,119
7,31,42,47,74,85,95,117
19,24,34,47,65,71,105,106
2,19,27,45,47,71,105,117
5,18,37,63,75,89,97,110
8,11,31,44,66,73,105,109
19,31,44,46,61,71,105,107
11,19,31,44,47,83,104,117
2,8,19,44,51,75,105,117
9,19,27,47,56,75,101,119
14,16,24,41,75,80,102,117
13,19,23,45,46,71,105,117
11,36,38,48,59,71,105,112
19,31,44,47,61,91,96,106
6,30,51,65,71,86,92,112
15,31,44,47,62,67,105,109
7,21,31,44,47,70,105,117
7,19,31,47,76,86,97,117
5,11,31,44,52,71,105,117
29,41,49,62,69,84,93,113
19,27,31,37,47,71,105,117
16,23,40,54,71,84,94,117
19,23,31,55,71,84,92,117
9,11,19,44,47,91,100,117
6,29,43,53,61,71,93,119
11,19,33,47,69,88,99,117
14,28,31,46,60,88,104,107
8,14,31,44,77,85,92,117
5,27,33,55,62,81,104,106
6,11,36,43,47,71,103,119
3,20,42,53,64,67,105,109
19,31,44,47,61,67,105,110
1,31,44,49,62,71,105,111
10,11,31,43,47,74,105,117
8,22,34,40,62,69,105,116
19,34,44,47,69,83,92,117
8,19,27,64,77,81,92,115
15,19,31,44,46,68,105,117
3,11,19,44,71,87,102,117
19,22,31,38,61,71,105,116
21,30,37,48,70,83,99,117
15,19,39,47,63,75,92,119
10,13,36,37,47,85,104,117
12,22,33,43,48,59,105,118
19,26,29,42,47,69,105,117
11,18,36,40,47,71,105,117
4,27,31,47,65,71,105,112
13,30,44,49,56,71,85,120
1,10,31,53,62,91,97,115
25,41,47,61,69,85,100,106
3,10,42,56,77,86,98,114
11,18,36,49,78,88,96,107
5,16,48,61,75,83,101,113
13,30,41,46,63,73,105,109
9,25,45,52,57,84,92,118
18,30,46,65,74,83,95,111
3,10,27,35,77,79,101,117
14,20,48,65,74,87,92,107
19,27,39,47,71,87,92,117
2,35,53,57,70,83,101,111
6,23,35,42,46,71,105,117
4,15,17,31,44,77,105,117
17,24,32,66,72,83,92,115
11,19,44,48,71,80,103,114
11,35,44,47,59,71,105,108
6,7,38,51,73,90,100,113
11,20,24,45,47,70,105,117
21,31,44,47,71,82,92,117
4,15,23,35,48,76,105,117
11,19,24,47,64,71,105,115
6,11,35,44,50,68,105,117
11,17,32,39,53,71,105,117
6,20,27,38,54,79,104,117
28,31,40,47,56,71,105,111
11,31,44,49,57,71,105,112
6,17,26,29,78,88,97,116
11,17,31,44,49,71,105,117
19,24,41,54,61,68,92,119
11,24,32,43,47,71,105,117
17,25,41,66,75,84,92,108
8,27,39,54,78,85,92,109
6,27,47,65,71,87,92,112
19,23,50,65,69,84,92,114
1,10,28,34,48,76,105,117
11,19,31,47,76,86,103,110
13,19,33,44,47,67,105,117
14,20,29,44,48,68,105,117
19,27,29,48,65,68,105,110
19,23,29,42,48,83,104,117
13,30,37,50,63,73,95,119
23,37,48,61,71,87,95,112
13,19,30,46,71,88,99,117
19,23,31,37,61,71,105,116
16,27,32,38,78,89,94,110
8,11,31,44,77,85,95,117
9,32,52,56,68,86,101,111
23,31,42,46,59,71,105,112
6,15,37,53,62,87,104,107
11,31,47,65,71,85,99,109
1,32,42,50,73,81,103,113
18,27,32,37,47,71,105,117
11,25,31,43,50,68,105,117
15,22,54,59,68,81,101,112
13,20,25,45,46,68,105,117
11,28,31,40,47,71,105,117
2,19,27,33,47,78,105,115
11,19,23,33,55,69,105,117
2,19,33,44,47,61,105,118
11,18,44,54,71,80,95,117
12,26,31,40,56,77,105,112
10,13,23,55,62,75,92,119
11,19,44,47,60,69,105,114
3,21,32,41,77,90,92,113
18,27,45,56,71,80,102,109
