1,60
1,7
1,64
1,48
1,52
1,56
4,6
1,36
1,44
3,17
56,58
1,32
1,8
4,39
1,12
1,16
1,20
1,4
1,61
1,41
1,45
1,49
4,60
4,64
1,37
6,64
4,48
1,25
4,32
4,40
8,33
2,31
42,48
1,50
1,58
1,34
1,38
1,42
2,3
1,46
4,53
1,26
1,30
2,44
1,10
25,36
4,25
1,59
1,6
1,43
1,51
1,27
1,31
4,9
1,35
4,42
1,19
4,50
1,23
1,15,35,44
1,4,26,38
4,5,32,35
1,4,38,48
1,45,54,55
4,6,45,62
1,34,35,40
2,3,17,31
1,6,21,40
1,12,26,36
1,4,25,30
1,4,32,46
1,4,10,41
1,4,35,47
1,4,42,63
4,25,39,56
1,19,41,59
4,15,30,57
1,7,16,24
1,7,53,64
1,4,15,40
1,6,30,49
2,3,33,56
4,30,43,64
1,6,15,36
1,4,14,56
1,4,55,57
1,4,7,16
1,27,43,58
1,4,39,62
6,12,29,33
1,4,22,27
2,3,46,50
1,6,7,12
1,4,29,43
1,4,6,32
1,4,24,49
1,12,14,54
4,30,33,47
6,15,34,40
1,4,27,50
24,38,57,64
1,6,12,35
4,9,47,64
1,4,16,25
1,4,11,31
1,4,23,41
1,4,26,42
1,4,28,64
4,16,25,47
1,4,58,64
2,3,5,25
1,4,13,24
1,4,25,34
1,18,19,56
1,10,54,60
4,35,47,61
1,4,30,57
4,7,33,40
4,28,53,57
2,11,32,41
1,4,15,44
4,14,34,58
1,13,16,60
4,14,29,64
4,14,59,64
1,22,36,51
1,4,55,61
4,40,43,45
1,10,13,35
4,14,21,40
1,18,38,58
4,48,53,62
1,4,10,21
1,34,41,52
1,6,20,63
1,6,55,57
1,6,50,63
1,4,24,53
1,4,42,43
1,4,19,59
1,4,49,59
1,20,39,54
1,12,39,64
1,8,45,59
4,6,13,26
1,4,27,54
4,37,49,58
1,6,12,39
4,35,40,49
2,3,33,36
1,4,16,29
4,6,28,37
1,4,11,35
1,8,19,45
1,30,43,57
2,3,25,63
1,4,26,46
1,4,21,52
4,16,23,29
1,28,42,53
2,3,5,29
1,31,52,54
1,12,14,34
1,10,54,64
4,14,27,48
1,6,24,25
4,29,37,54
2,3,27,32
1,4,30,61
1,8,19,21
4,15,18,55
4,6,54,55
3,5,18,64
2,3,32,55
1,4,15,48
2,3,9,44
1,38,52,64
4,35,46,57
1,21,40,54
1,4,45,48
4,32,33,42
1,4,40,54
1,44,46,56
1,4,48,49
4,38,51,64
1,6,28,40
1,21,27,36
1,6,13,51
1,4,10,25
2,11,41,54
1,37,50,59
1,4,42,47
1,4,19,63
17,48,52,54
1,4,49,63
1,4,27,58
1,4,22,64
1,6,12,43
1,11,36,49
1,14,43,49
1,34,46,55
1,4,52,64
14,37,54,57
1,4,11,39
4,6,23,47
4,10,43,64
1,4,14,40
1,4,21,56
1,4,16,62
1,4,51,56
4,23,45,50
1,16,24,62
4,32,39,50
1,6,32,53
2,3,5,33
4,10,35,40
1,13,23,27
1,4,6,16
1,21,31,49
1,4,13,32
4,6,32,56
2,14,29,47
4,29,37,58
1,11,14,50
1,4,18,55
1,19,45,56
4,16,50,59
1,4,23,25
4,11,17,38
4,11,29,48
1,6,41,62
1,6,18,51
1,24,36,48
4,25,42,45
1,4,40,58
1,4,48,53
4,33,40,42
1,10,29,38
1,4,32,34
4,19,21,43
6,32,36,42
1,8,35,50
4,7,10,64
1,4,7,57
1,4,42,51
1,4,37,57
1,4,15,28
1,47,53,60
4,22,25,42
4,35,38,64
1,4,14,44
1,20,40,46
1,4,21,60
1,4,39,50
4,32,50,55
1,4,51,60
1,7,36,46
4,31,40,50
1,35,45,58
1,31,40,52
1,6,32,57
1,4,24,37
6,20,33,55
1,12,39,48
1,4,27,38
1,6,19,63
1,6,12,23
1,4,34,54
2,3,15,30
1,48,58,61
1,4,18,59
4,49,59,64
1,4,11,19
1,31,46,60
1,4,23,29
4,38,45,64
1,6,27,34
1,8,14,35
4,6,42,53
4,11,42,48
4,11,19,64
4,15,21,64
1,4,28,52
1,4,40,62
22,26,48,60
1,6,21,32
1,4,43,63
6,10,41,49
4,7,11,25
4,7,41,52
4,6,21,62
1,10,49,54
1,16,23,34
1,16,18,40
1,4,53,56
6,20,32,47
1,4,30,45
1,4,7,61
1,23,34,47
1,4,42,55
1,10,16,24
1,4,37,61
1,4,10,62
1,4,15,32
2,48,54,61
1,6,7,57
1,6,37,57
4,15,28,56
1,46,54,60
1,8,43,54
2,5,32,35
1,6,40,58
1,6,35,64
1,32,35,61
1,14,18,29
2,29,37,41
4,17,23,58
1,4,39,54
4,22,35,63
6,25,35,47
4,10,16,22
1,6,20,51
1,6,50,51
1,4,24,41
1,4,19,47
4,30,40,55
5,34,39,56
1,4,27,42
1,6,12,27
1,4,34,58
4,11,32,35
1,4,29,64
1,4,6,53
1,4,18,63
1,4,59,64
2,21,33,61
1,4,11,23
4,32,47,58
1,4,14,24
1,4,26,34
4,25,41,44
1,4,21,40
1,4,28,56
1,44,45,59
1,15,38,41
4,5,47,49
1,6,32,37
2,3,5,17
1,4,31,57
1,6,21,36
4,7,41,56
4,6,32,40
2,3,17,56
1,4,53,60
4,43,61,64
1,4,25,55
2,8,36,53
1,6,23,29
1,6,18,35
1,4,40,42
1,24,26,37
1,8,25,41
1,8,43,58
1,41,58,59
4,6,7,10
1,4,50,59
1,36,49,55
1,4,39,58
4,7,32,53
1,6,20,55
3,5,32,55
1,14,28,50
1,8,42,50
4,17,31,33
6,12,26,57
1,29,50,57
4,10,25,64
1,4,44,57
1,4,27,46
1,4,22,52
1,6,12,31
1,4,34,62
1,6,7,37
1,4,6,57
4,14,25,47
4,35,38,48
1,4,14,28
1,6,47,54
1,16,34,45
1,4,21,44
1,11,30,35
1,11,42,45
1,4,46,50
4,30,37,58
4,15,17,33
1,4,31,61
4,25,28,54
4,24,29,50
1,39,42,48
6,20,33,39
2,16,37,55
4,6,32,44
1,25,35,59
2,3,17,60
1,4,41,54
1,4,53,64
1,4,18,43
1,4,30,53
1,27,29,55
1,4,25,59
4,38,52,64
1,26,37,40
2,22,29,33
3,29,32,41
1,14,19,45
1,6,36,56
1,4,40,46
1,36,39,42
1,19,34,48
1,4,50,63
1,15,36,58
4,7,18,25
1,18,19,28
6,26,33,50
6,9,33,50
4,7,32,57
1,6,20,59
4,6,24,47
1,4,7,45
1,4,49,55
1,36,48,51
4,5,38,48
1,4,44,61
3,6,34,40
1,4,22,56
1,6,7,41
1,39,45,53
1,4,6,61
1,4,47,62
4,11,22,55
4,33,51,61
1,26,36,59
1,18,35,53
1,4,14,32
4,10,15,51
1,4,21,48
4,6,33,56
1,19,31,45
1,4,16,54
1,8,12,54
1,4,46,54
1,6,20,35
1,6,32,45
4,17,38,53
6,13,24,52
4,24,29,54
1,4,24,25
1,4,19,31
1,26,31,36
4,31,38,45
4,25,53,64
4,6,43,49
2,3,14,63
1,4,41,58
1,4,18,47
1,19,45,48
1,4,13,53
4,49,54,58
1,4,25,63
1,28,34,54
1,8,14,23
1,6,29,44
4,27,57,64
1,30,45,51
1,4,21,24
1,4,28,40
4,14,17,54
1,12,18,45
1,4,40,50
1,45,56,57
4,6,47,64
1,4,43,51
1,23,29,36
1,4,38,57
1,6,28,36
4,28,33,52
1,6,31,37
1,22,29,64
1,4,7,49
1,4,37,49
1,16,28,45
2,14,17,57
1,7,11,34
1,32,36,57
1,4,10,50
1,4,22,60
4,37,44,64
4,16,44,49
6,35,47,64
4,13,26,64
1,6,10,46
4,22,25,34
4,6,48,49
1,7,28,43
1,4,39,42
1,4,16,58
4,38,48,57
1,4,11,64
1,6,20,39
4,7,10,32
1,4,24,29
1,4,19,35
4,14,31,33
4,6,27,58
1,4,27,30
1,4,34,46
2,3,5,58
1,4,41,62
1,4,6,41
4,9,24,60
1,4,18,51
1,4,13,57
4,16,33,51
1,35,42,49
1,10,47,53
1,18,42,49
2,3,20,45
1,6,36,64
1,4,21,28
1,4,28,44
1,29,48,49
4,6,52,62
1,15,40,51
1,32,34,41
1,4,31,45
1,6,21,24
1,4,43,55
4,42,47,64
1,6,16,30
4,41,48,60
1,4,38,61
1,13,32,61
1,10,24,40
4,33,42,60
1,18,19,36
1,8,30,52
1,12,43,53
1,4,30,37
1,4,7,53
1,4,25,43
1,36,47,50
2,3,54,60
1,25,38,44
1,12,15,48
1,4,32,59
1,32,36,61
1,4,10,54
4,19,38,48
1,4,15,24
4,18,29,32
4,15,35,64
4,9,38,39
4,6,16,60
1,4,39,46
1,4,57,63
4,41,44,51
1,6,20,43
1,22,29,44
1,6,15,49
1,31,35,54
1,4,19,39
4,15,37,57
1,4,44,45
4,19,45,64
1,4,22,40
1,6,12,19
1,16,47,51
1,6,7,25
1,4,29,56
1,4,6,45
4,32,47,50
1,4,13,61
1,11,45,63
1,35,42,53
2,3,13,33
2,15,33,50
1,4,21,32
1,4,16,38
1,4,28,48
1,4,23,54
1,8,49,54
2,3,5,9
1,14,22,34
1,4,31,49
1,4,26,55
4,23,39,48
4,6,39,48
1,4,18,31
1,4,30,41
1,4,25,47
1,18,54,63
1,4,32,63
4,48,51,53
1,4,10,58
4,28,43,53
1,4,35,64
4,10,46,47
4,14,29,48
1,14,29,50
1,24,28,51
1,4,50,51
1,4,45,57
4,6,16,64
2,20,21,39
1,32,60,63
1,27,38,52
1,6,15,53
3,14,44,64
1,30,36,54
1,10,41,53
1,19,59,64
1,4,19,43
4,15,48,62
1,4,44,49
4,6,56,57
1,4,22,44
1,4,29,60
1,4,6,49
1,4,47,50
4,26,37,64
13,31,34,64
4,32,47,54
4,30,33,64
2,32,33,54
19,32,35,54
1,6,12,52
1,39,50,64
6,12,23,48
1,4,16,42
1,29,36,47
1,4,23,58
1,26,35,63
4,10,41,51
1,4,31,53
1,4,26,59
4,16,23,42
1,4,56,59
4,41,61,64
1,6,19,39
4,28,33,64
2,3,5,42
6,20,43,48
4,31,48,50
1,4,41,46
6,12,32,57
4,15,59,64
1,4,13,41
1,4,25,51
6,24,52,53
1,6,36,48
1,20,36,64
11,18,49,64
1,22,34,48
1,18,39,54
4,32,53,62
1,6,23,54
26,41,48,60
1,4,38,45
4,22,39,48
1,4,15,61
1,4,50,55
15,36,43,56
20,56,58,59
4,29,44,54
2,3,29,38
1,4,7,37
1,38,44,53
1,4,32,43
1,4,44,53
1,4,10,38
1,4,22,48
1,41,50,60
1,4,47,54
2,3,23,36
1,44,53,56
3,5,40,51
1,6,12,56
4,10,15,43
2,3,33,53
1,4,16,46
2,3,45,63
1,4,11,52
1,4,23,62
1,20,54,58
1,6,20,27
1,7,38,48
1,12,50,53
1,24,34,63
1,4,26,63
1,4,56,63
4,32,44,57
2,3,5,46
1,4,29,40
1,13,23,40
1,4,41,50
1,4,6,29
2,3,12,62
1,4,18,39
1,29,44,51
1,19,28,36
1,10,22,35
1,7,10,41
1,8,14,15
1,6,29,36
6,23,25,48
1,12,29,62
2,3,20,33
4,6,17,56
1,4,23,38
1,8,38,64
1,6,16,18
1,4,38,49
2,3,9,61
2,3,14,31
1,6,26,35
2,3,17,32
1,38,55,58
1,31,53,56
2,20,31,64
1,4,7,41
1,4,25,31
1,4,37,41
1,4,32,47
1,4,35,48
1,21,42,64
1,4,47,58
4,25,44,51
1,4,42,64
4,54,59,64
1,10,35,59
1,14,20,55
1,21,34,40
2,3,33,57
1,4,11,56
1,12,42,62
1,16,44,62
1,4,14,57
1,31,37,64
6,17,33,44
1,6,25,54
1,4,22,28
2,3,5,50
1,13,28,38
1,4,29,44
1,6,44,53
1,4,13,49
4,14,43,64
4,38,45,48
1,7,10,45
1,8,14,19
4,6,25,33
1,26,32,46
2,15,33,38
1,14,32,41
4,17,42,64
1,4,16,26
1,4,23,42
2,15,48,49
4,10,48,51
1,6,34,63
1,4,31,37
1,4,26,43
1,4,38,53
4,40,46,49
4,39,42,54
1,35,46,56
1,6,21,45
4,18,32,54
4,18,44,64
1,4,25,35
1,21,27,57
1,4,32,51
3,5,18,32
2,3,9,12
1,15,44,58
1,4,35,52
4,25,32,45
1,23,39,54
1,23,51,64
3,5,33,43
1,6,12,64
1,4,15,45
4,6,16,52
1,15,43,50
4,22,35,47
4,14,18,64
1,25,42,51
1,6,15,41
4,29,46,60
1,4,14,61
1,4,7,21
6,17,33,48
4,31,33,51
1,30,34,49
1,4,10,22
1,34,41,53
1,4,22,32
2,3,5,54
1,16,42,49
1,4,29,48
1,13,23,48
1,4,6,37
1,4,24,54
1,35,42,45
1,18,42,45
1,6,12,40
1,14,32,45
4,19,39,54
1,4,16,30
1,27,45,56
1,6,49,56
1,8,12,30
6,20,25,48
1,4,23,46
4,6,35,54
1,22,48,62
2,3,25,64
1,4,31,41
1,32,52,54
1,4,26,47
1,22,32,43
1,11,42,54
4,53,59,64
1,14,27,49
1,23,45,60
2,3,5,30
1,6,26,43
1,4,18,23
1,22,42,60
1,21,43,56
1,4,25,39
4,18,27,64
4,5,14,32
1,4,32,55
1,12,29,46
4,10,57,64
1,4,35,56
4,21,32,61
4,48,49,52
1,8,38,48
4,9,14,15
1,4,15,49
1,20,23,34
4,16,37,62
1,4,45,49
1,4,48,50
1,4,7,25
4,6,31,43
1,35,38,63
1,15,24,26
4,42,48,50
1,37,50,60
1,4,19,64
1,4,54,58
1,4,49,64
4,32,37,58
1,24,35,59
4,16,24,42
1,4,16,34
1,19,26,31
1,4,11,40
4,6,23,48
1,6,27,55
6,12,33,57
1,4,14,41
1,7,22,41
1,4,26,51
1,4,21,57
1,6,11,36
3,5,12,32
1,4,51,57
1,23,45,64
1,35,46,64
1,4,18,27
4,6,7,51
6,36,47,56
1,15,30,34
1,7,24,61
1,4,35,60
1,19,45,57
1,4,23,26
1,6,34,47
17,42,43,48
4,18,45,56
2,3,32,60
1,4,15,53
2,3,9,49
1,4,45,53
4,42,49,62
1,10,19,22
1,4,40,59
1,4,48,54
2,3,24,36
10,19,22,32
1,4,7,29
1,4,32,35
1,4,10,30
1,48,52,54
1,4,24,62
1,4,27,63
1,22,26,43
1,6,12,48
2,3,26,29
4,15,38,41
2,3,33,45
1,27,45,64
1,6,49,64
8,49,54,58
1,4,11,44
4,15,40,63
1,4,14,45
1,21,26,31
1,4,21,61
4,16,18,44
1,4,51,61
1,35,50,53
2,3,5,38
1,4,29,32
1,4,6,21
1,4,24,38
4,16,28,61
1,4,13,37
3,5,17,59
6,20,41,51
1,12,29,54
4,21,47,58
4,6,10,32
1,4,18,60
1,4,23,30
1,19,22,26
1,6,34,51
1,26,37,57
1,15,35,37
1,4,38,41
1,4,15,57
5,34,53,56
1,4,48,58
1,4,43,64
4,6,7,31
1,6,28,49
6,12,39,45
1,18,31,55
1,4,32,39
4,6,44,47
6,32,36,47
4,5,33,42
1,4,10,34
1,13,34,61
1,4,35,40
1,4,7,62
1,45,58,63
4,13,26,48
1,4,37,62
32,34,35,37
1,6,23,26
1,4,11,48
1,6,40,59
4,16,22,33
1,4,14,49
19,26,32,42
14,44,54,57
6,17,33,36
4,6,26,33
1,10,25,34
4,6,15,32
1,30,34,37
1,14,45,51
1,4,6,25
1,4,24,42
1,29,44,47
2,3,30,48
1,4,27,43
1,4,34,59
4,25,31,52
1,4,16,18
1,4,18,64
1,8,12,18
1,4,11,24
1,4,23,34
1,4,26,35
1,8,51,56
1,6,11,20
37,41,47,50
4,24,31,40
1,4,28,57
1,4,48,62
2,3,17,28
1,23,52,64
1,6,21,37
6,12,32,33
1,6,28,53
4,6,32,41
1,7,24,45
1,4,35,44
1,4,30,50
1,4,42,60
1,19,29,46
4,29,52,54
2,33,43,60
1,43,56,63
1,6,18,36
1,25,39,42
1,4,15,37
2,3,44,54
4,6,16,44
4,16,49,60
1,12,35,42
1,6,40,63
1,4,14,53
1,4,7,13
1,31,37,60
1,4,39,59
6,25,28,36
6,12,24,36
4,19,40,54
4,27,48,49
1,4,24,46
1,37,57,64
1,4,49,52
1,4,27,47
4,21,35,56
4,53,57,63
1,6,12,32
1,8,29,57
1,4,34,63
1,4,16,22
1,4,11,28
1,6,27,43
1,4,14,29
1,4,26,39
3,32,47,52
6,10,31,41
1,4,28,61
1,4,58,61
1,40,45,52
1,7,14,56
2,3,5,22
1,4,31,62
4,11,41,49
1,6,16,47
34,44,55,64
4,14,32,35
1,25,28,44
1,10,49,63
4,6,39,61
3,5,8,64
4,35,47,58
2,3,22,55
1,6,26,64
1,4,30,54
4,15,18,48
14,26,54,57
2,3,25,32
1,23,42,51
1,22,44,45
1,4,15,41
2,29,33,64
1,4,40,47
4,11,23,35
1,4,55,58
4,6,19,25
1,4,50,64
1,4,39,63
1,4,10,18
1,26,46,50
1,6,20,60
2,39,45,59
1,4,24,50
4,7,40,53
1,4,19,56
1,4,49,56
4,32,37,50
1,4,27,51
1,4,22,57
1,6,12,36
1,28,43,58
1,6,7,42
4,16,31,50
1,4,6,62
1,4,11,32
1,35,47,64
3,5,57,64
4,6,25,62
1,22,43,64
1,6,47,59
1,14,37,64
1,8,51,64
1,4,21,49
1,4,16,55
1,4,46,55
1,27,39,50
1,16,49,61
2,3,5,26
1,4,24,26
1,30,37,52
1,4,13,25
1,7,10,21
4,6,55,60
1,18,19,57
4,6,32,49
4,5,9,34
1,16,29,54
6,23,32,44
1,4,41,59
1,4,18,48
1,4,30,58
1,4,25,64
1,34,43,45
1,6,34,39
1,4,40,51
4,6,41,58
1,4,43,52
1,4,55,62
4,25,52,55
4,6,7,19
4,25,47,61
3,15,23,64
4,24,25,46
1,21,39,43
1,6,13,48
1,34,47,60
2,3,29,51
1,6,50,64
1,38,49,60
4,6,24,52
1,4,7,50
1,4,19,60
1,4,37,50
4,14,26,64
1,4,49,60
1,16,45,50
4,32,37,54
2,14,17,58
1,10,18,35
1,4,22,61
1,4,15,21
1,6,7,46
1,4,52,61
1,14,38,52
4,28,47,56
1,6,40,47
4,22,32,51
1,4,14,37
2,3,38,60
1,25,34,54
4,6,33,61
1,4,39,43
1,19,31,50
1,4,16,59
1,4,51,53
1,29,36,64
1,4,46,59
1,6,32,50
1,22,23,34
1,4,6,13
1,4,24,30
4,6,32,53
1,36,37,58
1,4,34,47
1,6,24,26
2,3,15,23
1,4,41,63
1,15,27,58
1,4,18,52
2,17,28,44
1,11,34,59
4,24,53,57
1,26,32,55
2,3,20,46
1,6,18,48
1,14,49,54
1,4,28,45
1,42,48,62
1,4,40,55
4,25,37,48
10,19,50,64
1,16,31,51
1,4,43,56
1,15,29,51
4,24,30,44
1,19,42,52
5,11,34,39
1,6,31,42
1,4,30,38
1,4,7,54
4,21,32,37
1,4,42,48
1,4,37,54
1,32,36,62
1,4,10,55
1,7,18,55
1,4,15,25
1,6,30,34
1,6,7,50
1,19,21,61
2,3,28,47
