65,73,79,81,82,91,97,102,103,114,139,140,171,197
16,70,72,75,79,81,82,91,97,101,114,140,161,171
8,10,13,15,42,56,62,82,139,140,156,161,172,190
8,13,15,16,29,33,66,73,82,84,114,140,161,165
4,15,16,48,70,73,79,82,103,108,165,171,179,197
65,70,73,82,94,103,112,139,140,149,165,179,193,197
8,13,16,56,62,79,81,82,114,116,139,155,161,174
36,45,69,74,75,77,91,103,114,120,138,140,145,158
8,15,16,29,73,79,101,114,133,139,140,156,161,190
15,30,48,65,73,79,97,103,114,139,149,165,171,197
13,16,62,73,79,81,82,91,97,111,114,153,161,165
15,26,48,65,73,80,97,114,145,165,171,176,179,196
16,48,73,79,81,82,97,102,103,114,139,140,171,197
8,10,29,56,62,77,79,82,111,113,138,150,178,179
19,48,53,65,70,72,79,81,82,101,114,140,149,171
7,15,19,70,79,81,82,114,139,165,167,171,179,197
12,48,65,70,73,81,139,140,142,149,165,171,179,197
13,29,46,62,72,75,79,128,138,140,150,157,185,190
15,19,48,70,79,81,82,114,140,149,165,171,197,198
8,15,18,29,45,66,73,114,126,137,139,140,156,161
8,13,16,29,33,62,73,79,82,114,139,156,161,174
15,30,65,73,79,91,97,103,114,133,139,165,171,197
8,15,16,33,48,62,73,75,82,101,114,135,140,155
15,19,29,60,65,70,79,91,114,128,133,140,165,197
13,15,16,70,73,82,84,97,108,147,155,161,165,197
8,11,13,16,29,33,66,73,79,82,139,156,161,174
22,34,46,58,64,66,72,82,128,135,150,184,187,192
8,16,62,70,73,79,81,82,127,139,140,155,161,165
13,15,29,62,70,73,75,82,97,114,128,140,161,186
48,51,70,73,82,103,127,139,140,149,165,171,179,193
15,16,62,70,79,81,82,97,114,116,155,161,165,192
8,15,16,69,79,81,91,114,139,140,161,165,179,189
10,34,59,79,81,82,91,97,111,113,159,165,171,179
19,48,65,70,73,79,82,103,114,139,140,144,179,197
16,48,77,79,97,103,109,114,139,140,165,171,179,197
15,16,31,54,70,73,81,82,101,114,139,161,171,197
13,15,16,29,62,70,73,79,91,97,139,161,165,181
8,13,15,16,29,66,70,73,79,82,114,139,140,152,156
1,27,29,46,56,60,88,94,104,149,160,161,169,170,197
13,18,29,40,60,75,87,104,114,118,140,154,161,165,190
5,15,37,56,62,76,79,82,86,90,97,140,163,177,179
15,65,70,73,82,91,97,103,139,140,165,171,172,179,197
16,36,39,70,73,79,81,82,91,103,114,139,164,179,197
15,48,70,73,82,97,103,114,128,140,147,179,180,191,197
8,10,15,16,29,56,62,76,79,82,139,140,156,161,190
15,52,65,73,79,81,91,97,103,114,140,165,171,179,197
13,15,29,66,73,79,82,87,114,128,140,150,156,159,190
10,15,16,29,51,70,82,97,139,140,161,165,171,179,195
10,15,48,65,79,81,82,86,97,139,140,165,171,179,197
13,15,34,64,66,73,82,96,114,120,128,129,156,187,191
10,13,15,16,62,69,70,79,81,91,97,139,140,161,165
15,16,26,48,52,59,73,79,81,92,97,103,105,165,171
15,48,65,70,74,82,97,103,114,140,149,165,179,180,197
15,19,35,65,70,79,81,82,91,103,114,138,139,140,179
19,20,65,73,79,81,83,101,114,139,145,149,174,193,200
8,10,29,32,56,62,76,79,95,139,140,141,156,161,190
13,15,16,69,73,79,81,97,105,139,140,155,161,165,197
15,19,48,70,73,79,82,103,114,128,140,163,165,171,173
13,16,62,79,81,82,97,104,114,139,140,155,161,165,190
13,15,16,29,62,70,73,75,79,91,97,114,117,140,165
15,70,73,79,81,82,97,114,128,161,165,171,179,187,197
8,13,15,16,29,62,70,73,79,82,114,139,140,156,161
13,15,16,62,70,79,81,82,97,114,116,139,155,161,165
7,15,36,59,73,79,82,103,114,139,145,156,159,171,190
15,48,65,66,70,73,79,81,82,103,114,139,140,165,171
8,10,13,16,24,62,69,70,75,79,81,140,155,161,165
15,73,82,97,103,139,140,145,149,159,165,171,179,190,195
15,16,70,79,80,81,82,91,103,114,164,165,171,179,192
16,49,69,70,73,81,101,114,139,140,161,169,171,193,197
15,16,62,69,70,73,81,91,97,103,114,135,140,165,179
13,34,46,55,66,79,81,82,87,128,150,170,178,184,187
19,36,41,48,70,79,81,82,103,127,140,149,179,193,197
65,70,73,81,82,94,103,139,140,149,165,171,179,193,197
19,24,48,65,70,79,81,82,103,127,140,149,165,171,193
10,13,16,24,62,70,75,79,81,82,97,140,155,161,165
19,65,73,79,81,82,86,93,101,114,139,149,171,174,193
15,19,79,81,82,91,103,114,140,162,165,171,179,189,197
15,22,23,48,62,82,97,103,114,139,140,145,165,179,190
13,15,42,62,70,73,82,97,114,139,140,147,155,161,165
13,40,62,70,73,77,79,82,91,97,100,114,139,161,165
13,15,16,69,70,73,79,103,123,134,139,140,152,155,197
15,16,29,70,73,79,82,101,114,139,140,156,161,171,197
19,29,48,63,73,82,86,139,140,149,165,171,179,193,197
15,59,65,69,73,79,97,139,145,159,165,171,179,181,190
15,16,73,81,82,91,97,106,114,139,161,165,171,179,197
13,15,16,70,79,81,82,87,114,140,155,161,165,197,198
13,15,16,31,70,73,81,82,114,139,140,155,161,165,197
15,65,73,81,82,97,98,103,139,140,145,149,165,171,179
13,15,16,17,50,62,70,73,79,91,97,111,114,152,165
58,59,65,69,79,81,97,103,114,139,149,165,171,179,197
15,65,70,79,81,82,91,97,103,114,116,139,165,179,197
15,16,59,73,79,81,82,97,103,139,165,171,177,179,197
15,48,65,70,73,79,97,103,122,139,149,165,171,179,197
3,15,65,70,81,82,97,103,114,139,140,149,166,171,197
15,16,51,62,70,73,82,97,107,139,140,147,155,161,165
15,48,65,70,73,82,97,103,114,139,140,147,165,179,197
10,46,57,65,75,82,98,103,104,124,138,152,165,168,188
15,16,29,73,79,82,91,114,121,139,161,165,171,179,197
8,13,15,16,45,66,69,70,73,79,114,139,140,156,161
11,16,70,73,79,81,82,91,97,103,108,139,165,179,197
15,16,70,73,75,79,81,82,91,97,103,114,140,165,171
2,15,22,29,56,62,82,101,114,128,136,140,156,161,190
5,15,48,65,73,79,81,82,97,103,139,140,165,179,197
15,73,79,81,82,91,97,114,139,140,145,161,165,171,179
15,16,45,69,70,73,79,91,114,139,140,161,171,179,197
1,15,48,53,65,70,73,79,81,111,114,149,179,187,197
16,48,53,70,73,79,81,82,97,111,114,171,179,194,197
15,19,65,73,81,82,86,98,139,140,149,165,171,179,197
13,15,16,29,51,62,70,73,82,97,139,140,147,161,165
15,19,65,70,73,81,82,114,125,136,140,149,165,171,197
48,59,65,73,79,81,82,97,100,102,103,114,139,171,197
8,13,15,16,29,44,62,82,91,139,140,147,161,165,178
9,15,16,29,70,79,82,91,97,114,139,140,161,165,171
48,65,70,73,79,81,82,111,114,149,171,179,193,194,197
7,15,19,57,65,70,81,82,103,114,139,165,171,179,197
70,79,81,82,103,114,119,125,140,149,164,165,179,193,197
8,15,16,29,33,62,73,79,101,121,122,139,156,161,178
15,19,48,59,73,79,82,103,114,121,139,165,171,179,197
13,15,16,69,70,73,75,84,97,114,140,147,155,161,165
3,15,36,53,70,79,81,82,114,132,139,149,167,171,197
25,58,59,65,79,82,97,103,114,139,149,165,171,179,197
13,15,16,20,70,73,79,81,82,91,97,111,114,161,165
15,48,51,70,73,82,97,103,139,140,149,163,165,171,179
8,10,13,16,56,62,82,104,139,140,147,155,161,183,190
16,70,73,81,82,94,103,125,140,164,165,171,179,193,197
48,70,73,75,77,82,97,103,114,140,149,152,163,171,186
15,19,31,36,48,54,70,73,81,82,101,114,139,171,197
8,13,15,29,33,62,73,79,82,86,114,139,140,161,165
15,16,70,73,79,82,103,112,114,125,140,164,165,179,197
10,14,55,65,69,74,91,97,108,124,128,147,165,178,179
16,29,70,73,79,82,91,101,127,139,140,141,164,171,197
15,19,48,65,70,79,81,103,130,134,139,140,149,155,197
8,13,15,18,29,33,40,66,73,79,139,140,161,165,178
13,16,69,70,73,77,79,91,97,114,139,140,161,165,197
15,34,59,73,79,81,82,91,97,114,139,159,165,171,179
19,48,59,65,73,81,103,114,139,145,149,169,171,179,193
16,25,36,44,58,69,96,103,109,158,159,163,168,171,179
4,15,16,70,73,79,82,91,103,108,164,165,171,179,197
8,13,15,16,29,33,62,73,79,82,111,114,121,156,161
15,19,48,62,70,73,81,82,103,114,128,135,140,165,179
15,16,70,73,79,82,97,114,123,139,140,161,165,171,197
13,14,15,62,69,70,73,75,79,97,103,140,152,155,165
15,16,48,70,73,82,97,103,114,139,140,147,165,179,197
59,65,69,73,103,110,114,139,145,149,157,159,165,171,179
13,15,16,48,53,70,73,79,81,82,97,114,139,140,197
10,15,19,48,65,70,79,81,82,108,111,165,171,179,197
48,65,77,79,97,103,109,114,139,140,149,165,171,179,197
15,16,73,79,81,82,97,139,140,161,165,171,177,179,197
15,48,59,65,73,82,97,103,107,139,145,149,165,179,190
15,16,62,70,73,81,82,91,97,103,114,135,140,165,179
48,65,70,73,81,97,99,103,114,128,165,171,179,187,197
16,70,73,81,82,91,94,103,139,140,164,165,171,179,197
55,59,65,69,73,79,81,97,103,139,145,149,159,165,179
13,15,40,62,70,73,82,91,97,139,140,147,161,165,172
15,19,65,70,73,82,103,139,140,149,165,171,172,179,197
48,65,73,79,82,97,103,114,139,140,144,145,159,179,190
48,59,65,73,79,82,97,103,114,139,144,145,159,179,190
15,16,31,36,54,70,73,81,82,101,114,139,164,171,197
13,16,48,62,64,79,81,82,97,103,104,114,139,140,165
8,15,16,29,62,73,79,82,101,114,139,140,156,161,190
10,13,16,25,29,56,77,79,82,97,139,140,161,170,197
16,70,73,79,81,82,114,139,140,161,165,171,179,193,197
15,16,73,81,82,91,103,106,114,139,164,165,171,179,197
15,19,48,70,79,81,82,114,139,149,165,167,171,179,197
15,48,59,73,81,82,97,103,114,149,158,159,171,186,190
15,16,27,48,70,73,79,81,97,103,114,139,165,171,197
29,65,68,70,73,76,77,79,91,97,101,140,141,152,197
5,32,48,65,73,79,81,82,86,139,140,165,179,193,197
15,16,29,33,62,73,79,82,91,111,114,121,161,165,173
15,19,48,65,73,103,114,137,139,140,149,152,155,165,197
15,16,73,79,81,82,91,97,139,140,161,165,171,178,179
13,15,16,62,69,73,79,81,97,105,108,139,155,161,165
8,13,16,29,62,70,77,79,82,91,114,116,139,161,165
8,13,15,16,29,33,73,79,91,92,114,139,140,161,165
13,15,16,17,62,70,73,79,91,97,103,114,139,152,165
15,16,70,73,79,82,103,112,114,139,140,164,165,179,197
15,16,59,73,79,81,82,91,97,103,114,124,165,179,197
15,16,59,73,79,82,91,103,114,121,139,165,171,179,197
15,48,65,73,79,82,97,103,139,140,148,149,171,179,197
15,16,29,73,79,82,97,139,140,161,165,171,177,179,197
15,16,57,70,81,82,103,114,132,139,164,165,171,179,197
15,16,48,62,70,73,81,82,97,103,114,135,165,179,188
15,16,48,62,70,73,81,82,97,103,114,135,140,165,179
13,15,29,62,75,79,82,87,114,128,138,140,150,156,190
19,48,65,70,73,81,101,103,114,139,140,149,155,169,197
19,36,48,70,81,82,103,120,127,139,140,149,182,193,197
15,16,79,81,82,91,114,139,140,161,165,171,179,189,197
10,13,16,24,29,62,70,75,77,79,82,97,140,161,165
15,16,31,36,48,54,70,73,81,82,101,114,139,171,197
15,16,29,62,70,79,82,91,97,114,116,161,165,179,192
13,40,62,70,73,79,81,82,91,97,100,114,139,161,165
15,16,29,51,70,73,82,97,139,140,161,165,171,179,195
10,15,29,37,70,79,82,91,97,128,140,161,165,171,179
15,16,23,73,81,82,97,114,139,140,161,165,171,179,197
15,16,31,36,44,48,81,82,101,103,139,140,168,171,197
8,15,35,69,70,79,101,103,114,139,140,149,152,155,164
9,15,16,70,79,81,82,91,97,114,139,140,161,165,171
15,19,48,65,70,73,82,103,114,139,140,147,165,179,197
15,16,44,81,82,91,97,98,103,139,140,165,171,179,197
15,48,65,70,73,82,97,103,107,139,140,149,165,179,197
65,73,79,81,82,93,97,103,114,139,149,165,171,179,197
15,16,48,70,79,81,82,114,132,139,165,167,171,179,197
8,15,16,29,63,73,82,91,139,140,147,161,165,178,179
8,13,15,16,33,66,73,79,82,114,139,140,155,161,165
3,15,59,65,79,81,82,97,101,103,114,139,149,171,197
8,13,15,16,29,33,62,73,79,82,114,139,140,156,161
13,15,16,62,70,73,79,81,82,88,91,97,108,139,161
15,19,36,48,70,73,82,103,114,128,140,147,179,191,197
15,19,35,65,70,79,81,82,103,114,138,139,140,149,179
5,15,16,73,79,81,82,91,97,103,139,140,165,179,197
11,16,48,70,73,79,81,82,97,103,108,139,165,179,197
19,67,69,70,79,81,103,114,139,140,149,165,171,179,193
15,16,62,69,73,79,81,91,97,139,140,161,165,178,179
13,15,16,48,53,70,73,79,82,97,114,129,139,140,197
48,59,65,73,79,83,97,103,114,139,144,145,159,179,190
13,15,48,66,73,79,81,82,103,114,128,159,165,175,190
15,16,29,33,73,82,91,97,106,114,139,147,161,165,179
10,15,29,37,79,82,86,97,128,140,159,165,171,179,190
19,48,70,73,79,81,82,103,140,146,149,171,179,193,197
16,70,73,79,81,82,91,127,139,140,161,165,171,179,197
15,16,48,70,73,80,81,82,97,103,114,135,165,179,188
15,16,21,69,70,73,79,97,103,114,133,139,140,155,165
19,48,70,79,81,82,103,114,119,140,149,165,179,193,197
15,16,73,79,81,82,97,103,139,140,165,171,177,179,197
15,16,29,64,66,73,76,79,82,139,140,152,156,163,177
15,16,29,70,74,82,91,97,114,140,147,161,165,179,197
10,16,29,62,70,75,76,77,79,82,91,97,140,141,161
15,65,70,73,82,97,103,139,140,149,165,171,172,179,197
13,15,16,29,70,73,79,82,91,111,114,152,164,165,197
15,16,44,81,82,91,97,98,139,140,161,165,171,179,197
15,19,40,48,65,70,73,79,81,82,103,114,139,140,165
8,15,35,69,70,79,81,91,103,114,138,139,140,164,179
19,23,44,48,81,82,103,127,139,140,149,165,171,179,197
10,15,16,62,69,70,79,81,91,97,108,139,161,165,179
48,58,59,65,79,97,103,109,114,139,149,165,171,179,197
15,19,23,44,48,81,82,86,139,140,149,165,171,179,197
15,30,48,65,73,79,97,103,114,139,145,149,165,171,190
13,15,16,62,70,73,79,81,82,91,97,108,139,161,165
8,28,67,83,103,114,137,138,140,152,156,164,169,180,193
19,48,70,79,81,82,103,114,119,128,140,162,165,179,197
10,11,13,16,29,33,43,62,79,82,97,104,139,161,165
48,65,70,73,82,103,107,127,139,140,149,165,179,193,197
8,16,29,33,49,62,73,76,101,139,140,141,156,161,169
8,13,15,16,62,69,73,79,114,121,139,155,161,165,190
13,15,16,73,79,81,82,97,139,140,155,161,165,177,197
48,70,79,81,82,97,103,114,119,140,149,165,179,180,197
16,49,69,70,73,81,91,97,101,114,139,140,161,171,197
15,16,48,52,73,79,81,97,103,114,140,165,171,179,197
15,65,70,73,76,79,81,82,88,97,103,139,149,179,197
7,8,13,15,27,29,33,56,66,79,114,126,150,156,159
15,16,48,70,73,79,81,82,97,111,114,165,171,179,197
15,16,27,29,48,59,73,79,97,111,114,117,165,171,197
15,65,73,82,96,97,103,114,139,140,159,165,171,179,190
15,19,48,70,79,80,81,82,114,149,165,167,171,179,197
8,10,15,16,79,81,82,91,103,108,139,159,165,179,189
8,13,15,16,29,62,70,73,79,91,114,140,152,164,199
10,13,15,16,62,70,79,81,82,91,97,139,140,161,165
15,19,65,73,81,82,98,103,139,140,149,165,171,179,197
15,16,62,70,73,79,81,82,97,101,114,139,140,155,161
8,15,16,29,33,62,73,79,82,101,114,139,140,156,161
15,16,52,73,79,81,83,91,97,103,114,140,159,165,179
13,15,16,29,33,62,73,79,82,97,139,140,161,165,177
19,36,39,48,70,73,79,81,82,103,114,139,149,179,197
12,13,15,16,62,70,73,81,97,114,139,140,155,161,165
15,69,73,79,81,90,91,97,114,139,140,161,165,179,197
15,65,69,70,79,81,97,103,114,116,139,149,165,179,197
8,13,15,16,29,62,73,79,82,114,139,140,156,161,190
19,31,32,48,73,78,81,82,103,114,139,140,165,171,197
15,70,73,79,81,82,97,114,140,149,161,165,179,180,197
48,79,81,82,97,103,114,119,140,149,159,165,179,180,190
16,73,79,81,82,91,93,97,103,114,139,165,171,179,197
8,15,69,70,73,79,81,92,114,139,140,149,161,165,179
8,16,62,70,73,79,81,82,114,139,140,161,165,179,193
15,64,73,79,81,82,103,114,139,140,149,164,165,179,197
15,29,64,65,73,75,79,82,91,97,114,140,152,163,165
48,65,79,81,82,97,103,104,114,139,140,149,165,171,197
15,65,70,74,82,91,97,103,114,128,140,147,165,179,197
15,19,36,48,70,73,79,81,82,103,108,139,171,179,197
15,19,27,48,70,73,79,81,103,114,139,149,165,171,197
13,15,16,29,62,70,73,79,82,91,97,111,114,161,165
8,13,15,16,29,33,62,73,79,82,139,140,156,161,178
15,16,69,70,73,79,91,97,139,161,165,171,179,181,197
19,48,65,73,77,103,114,137,139,140,149,152,165,193,197
13,15,29,62,73,75,79,82,87,114,128,140,156,161,190
9,15,16,70,79,82,97,114,116,123,155,161,165,173,192
8,13,15,16,27,29,33,45,66,73,79,114,139,156,161
