1,6,15,28,45,66,91,120,153,190,231,299,351,406,459,495
1,6,15,28,45,66,91,120,170,210,253,300,351,406,453,495
2,10,21,36,55,78,105,136,155,189,231,276,325,378,435,496
1,6,15,36,55,78,105,136,171,210,253,300,351,358,435,496
1,6,15,28,45,78,102,119,153,190,231,276,325,378,435,496
1,6,21,36,55,78,105,136,141,190,231,276,325,378,435,496
1,6,15,36,55,62,91,120,153,190,231,276,325,378,435,496
1,10,21,36,39,66,91,120,153,190,231,276,325,378,435,496
2,10,21,36,55,78,105,136,171,210,253,255,325,378,435,496
1,6,15,28,55,78,105,136,171,210,253,285,324,378,435,496
3,10,21,36,55,78,105,136,171,210,253,300,351,352,435,496
1,9,21,36,55,78,105,136,171,210,253,300,304,378,435,496
1,6,15,28,45,66,104,136,171,204,230,276,325,378,435,496
1,6,15,36,55,78,105,136,171,210,253,300,351,385,434,496
1,6,15,35,44,66,91,120,153,190,231,276,325,378,435,496
1,6,15,36,55,78,105,136,171,210,253,283,324,378,435,496
1,6,15,35,55,78,105,136,171,210,253,300,333,377,435,496
1,6,21,36,55,78,105,136,171,210,253,258,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,276,350,377,435,496
2,10,21,36,55,78,105,122,152,190,231,276,325,378,435,496
1,6,15,28,45,66,91,136,171,210,253,268,325,378,435,496
1,6,15,28,55,78,105,136,171,210,253,300,351,406,444,495
1,6,15,28,54,78,105,136,171,210,253,286,324,378,435,496
1,6,15,28,45,66,91,135,171,210,253,300,351,406,451,495
2,10,21,36,55,78,105,136,171,210,253,300,351,353,435,496
1,6,15,28,45,66,91,135,171,210,247,275,325,378,435,496
1,6,15,28,45,66,91,135,171,210,253,292,324,378,435,496
1,6,15,28,45,66,91,120,153,190,231,300,351,401,434,496
1,6,15,28,45,77,105,136,171,183,231,276,325,378,435,496
1,6,15,28,45,66,91,135,171,187,231,276,325,378,435,496
1,6,15,28,55,78,105,136,171,210,253,300,334,377,435,496
1,6,20,36,55,78,105,136,171,210,253,300,351,384,434,496
1,9,21,36,49,65,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,171,210,253,270,325,378,435,496
2,10,21,36,55,78,105,136,171,210,253,300,351,380,434,496
1,6,15,28,45,66,91,120,153,190,231,276,325,378,465,494
3,10,21,36,55,78,105,106,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,210,253,300,351,406,465,484
1,6,20,36,55,78,105,136,171,210,237,275,325,378,435,496
1,6,15,28,55,78,105,136,171,180,231,276,325,378,435,496
3,10,11,28,45,66,91,120,153,190,231,276,325,378,435,496
1,6,20,36,55,78,84,120,153,190,231,276,325,378,435,496
1,6,21,36,55,78,83,120,153,190,231,276,325,378,435,496
3,10,21,36,55,78,105,136,171,210,253,277,324,378,435,496
1,6,15,28,55,78,105,136,171,199,230,276,325,378,435,496
3,10,21,36,55,78,105,136,171,191,230,276,325,378,435,496
1,6,20,36,55,78,105,126,152,190,231,276,325,378,435,496
1,9,21,36,55,78,105,136,171,210,235,275,325,378,435,496
1,6,15,28,45,66,91,120,171,210,253,300,342,377,435,496
1,6,15,36,43,66,91,120,153,190,231,276,325,378,435,496
3,10,21,22,45,66,91,120,153,190,231,276,325,378,435,496
1,9,21,25,45,66,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,170,210,253,300,318,378,435,496
1,6,15,28,45,66,91,120,153,209,253,300,345,377,435,496
1,6,15,28,45,66,91,120,171,210,248,275,325,378,435,496
1,6,15,28,45,66,91,120,153,209,253,300,351,406,465,485
1,6,15,28,45,66,105,136,171,184,231,276,325,378,435,496
1,6,15,28,45,78,105,136,147,190,231,276,325,378,435,496
1,6,20,27,45,66,91,120,153,190,231,276,325,378,435,496
1,10,21,36,55,78,105,136,171,210,213,276,325,378,435,496
1,6,20,36,55,78,105,136,142,190,231,276,325,378,435,496
3,10,21,36,55,78,92,119,153,190,231,276,325,378,435,496
1,6,15,28,54,78,105,136,171,210,241,275,325,378,435,496
1,6,21,36,55,78,105,125,152,190,231,276,325,378,435,496
1,6,21,36,55,78,105,136,171,210,253,300,351,383,434,496
1,6,15,28,45,77,105,136,171,202,230,276,325,378,435,496
2,10,21,36,47,65,91,120,153,190,231,276,325,378,435,496
3,4,15,28,45,66,91,120,153,190,231,276,325,378,435,496
1,6,20,36,55,78,105,136,171,210,253,300,351,406,412,496
1,6,20,36,55,78,105,136,171,210,253,300,351,406,465,471
1,6,15,28,45,66,105,136,171,210,253,300,351,406,465,478
1,6,15,28,45,78,105,136,171,201,230,276,325,378,435,496
3,10,21,36,46,65,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,78,105,136,171,210,253,300,351,362,435,496
1,6,15,28,45,66,91,120,153,210,253,300,351,406,425,496
1,6,15,28,45,66,104,136,167,189,231,276,325,378,435,496
1,9,21,36,55,78,105,136,171,210,214,276,325,378,435,496
1,9,21,36,55,70,90,120,153,190,231,276,325,378,435,496
1,6,15,35,55,78,105,136,171,179,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,252,300,351,406,465,487
1,6,15,28,45,66,91,120,153,190,253,300,351,399,434,496
1,6,21,36,55,78,105,136,171,210,253,300,305,378,435,496
1,9,21,36,55,78,105,124,152,190,231,276,325,378,435,496
1,6,15,28,45,66,105,136,149,190,231,276,325,378,435,496
1,6,15,28,45,77,105,136,171,210,222,276,325,378,435,496
1,6,15,28,45,66,91,120,170,210,228,276,325,378,435,496
2,5,15,28,45,66,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,170,210,253,300,351,396,434,496
1,6,21,36,55,78,105,136,171,210,215,276,325,378,435,496
1,6,15,28,45,78,105,136,171,182,231,276,325,378,435,496
1,10,18,27,45,66,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,136,171,210,253,300,351,406,450,495
1,6,15,36,55,78,105,127,152,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,276,325,406,433,496
1,6,15,28,55,78,105,136,171,210,253,300,351,387,434,496
1,6,15,28,45,66,91,120,153,190,253,297,324,378,435,496
1,6,15,28,45,66,105,136,171,210,253,300,351,406,419,496
1,6,15,28,55,78,87,120,153,190,231,276,325,378,435,496
1,6,20,36,55,78,105,136,171,210,253,300,351,406,441,495
1,6,15,28,54,78,105,136,171,210,253,300,351,406,465,475
1,6,15,28,45,66,91,120,153,190,231,276,350,406,432,496
1,6,15,28,45,77,105,136,171,210,253,288,324,378,435,496
1,6,15,36,55,78,105,136,171,210,238,275,325,378,435,496
1,6,15,28,45,66,91,135,152,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,253,300,346,377,435,496
1,6,21,36,55,78,105,136,171,210,253,300,351,406,440,495
1,6,20,36,55,78,105,136,171,210,253,300,351,357,435,496
1,9,21,36,55,78,105,136,171,210,253,300,351,355,435,496
1,10,21,36,48,65,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,135,171,210,253,300,351,406,465,481
1,6,15,28,45,66,104,136,171,210,253,300,351,392,434,496
1,6,15,28,45,66,91,120,153,209,253,300,351,406,426,496
1,6,15,28,45,78,105,136,171,210,253,300,351,406,417,496
1,6,15,28,45,66,91,120,153,190,231,299,351,406,430,496
1,6,15,28,54,78,101,119,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,171,210,253,300,351,406,465,482
1,6,15,28,45,66,91,120,153,210,253,300,351,397,434,496
1,6,15,35,55,78,105,136,171,210,253,300,351,406,465,473
1,10,21,36,55,78,105,136,171,210,253,300,351,381,434,496
1,6,15,28,45,66,91,120,153,209,251,275,325,378,435,496
1,6,15,35,55,78,105,136,144,190,231,276,325,378,435,496
1,6,15,28,54,78,105,136,146,190,231,276,325,378,435,496
3,10,21,36,55,78,105,136,171,210,211,276,325,378,435,496
1,6,15,36,55,78,105,136,171,210,253,300,351,406,442,495
1,10,21,36,55,78,105,108,153,190,231,276,325,378,435,496
1,6,15,35,55,63,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,276,325,406,462,495
1,6,15,28,55,78,105,136,171,210,253,300,351,406,415,496
1,6,15,28,45,66,104,136,171,210,224,276,325,378,435,496
1,6,15,28,45,66,91,135,171,210,253,300,351,406,422,496
1,10,21,36,55,78,105,136,171,193,230,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,252,300,322,378,435,496
1,6,15,28,45,66,91,120,153,190,252,300,351,406,457,495
1,6,15,28,45,66,104,136,171,210,253,300,351,365,435,496
1,6,15,28,45,66,91,120,153,190,252,298,324,378,435,496
1,6,15,28,45,66,105,136,171,210,253,300,351,391,434,496
1,10,21,36,55,78,94,119,153,190,231,276,325,378,435,496
1,6,15,28,45,78,89,120,153,190,231,276,325,378,435,496
1,6,15,28,45,78,105,136,171,210,253,300,351,406,465,476
1,6,15,28,45,66,105,118,153,190,231,276,325,378,435,496
1,6,15,36,55,78,105,136,171,210,253,300,307,378,435,496
1,6,21,36,55,78,96,119,153,190,231,276,325,378,435,496
1,6,15,28,55,78,105,136,171,210,253,300,351,406,465,474
1,6,15,28,45,66,104,136,171,210,253,290,324,378,435,496
1,6,15,28,45,77,105,136,171,210,253,300,312,378,435,496
1,6,15,36,52,65,91,120,153,190,231,276,325,378,435,496
3,10,21,36,55,78,105,121,152,190,231,276,325,378,435,496
2,10,21,36,55,78,105,136,171,173,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,209,253,300,351,406,455,495
1,6,15,28,54,78,88,120,153,190,231,276,325,378,435,496
1,6,15,35,55,78,86,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,135,171,210,253,300,316,378,435,496
1,6,15,35,55,78,105,113,153,190,231,276,325,378,435,496
1,6,15,28,45,66,105,136,171,210,253,300,351,364,435,496
3,10,21,36,55,78,105,136,171,210,253,300,301,378,435,496
1,6,15,28,45,66,91,120,153,190,231,276,325,405,463,495
1,6,15,28,45,77,90,120,153,190,231,276,325,378,435,496
2,10,21,36,55,78,105,136,171,210,253,300,351,406,408,496
1,6,15,36,55,73,90,120,153,190,231,276,325,378,435,496
1,9,21,36,55,78,105,136,157,189,231,276,325,378,435,496
1,9,21,36,55,78,105,136,171,210,253,280,324,378,435,496
1,6,15,28,45,77,105,136,171,210,253,300,351,406,465,477
1,6,15,28,54,78,105,136,171,210,253,300,351,388,434,496
2,10,21,36,55,78,105,136,171,192,230,276,325,378,435,496
2,10,21,36,55,78,105,136,171,210,253,278,324,378,435,496
1,6,15,28,45,66,91,136,151,190,231,276,325,378,435,496
1,9,21,36,55,78,105,136,171,210,253,300,329,377,435,496
1,6,15,28,45,66,91,136,171,210,246,275,325,378,435,496
1,6,15,28,45,66,105,136,171,210,223,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,276,325,378,464,495
1,6,15,28,45,66,91,135,171,210,253,300,351,394,434,496
1,6,15,35,55,78,105,128,152,190,231,276,325,378,435,496
2,10,21,36,38,66,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,276,350,406,465,491
1,6,15,28,54,76,90,120,153,190,231,276,325,378,435,496
1,6,20,36,55,78,105,136,171,210,253,300,331,377,435,496
1,9,21,36,55,59,91,120,153,190,231,276,325,378,435,496
1,6,20,36,55,78,105,136,171,210,253,259,325,378,435,496
1,6,15,28,55,78,105,114,153,190,231,276,325,378,435,496
1,10,21,36,55,78,105,136,171,210,253,300,351,354,435,496
1,6,15,28,45,78,105,136,171,210,253,264,325,378,435,496
1,6,15,28,45,66,91,120,170,210,253,294,324,378,435,496
1,6,15,28,54,78,105,130,152,190,231,276,325,378,435,496
2,10,21,36,55,78,105,136,171,210,253,300,351,406,437,495
1,6,15,28,45,66,91,136,168,189,231,276,325,378,435,496
3,10,16,27,45,66,91,120,153,190,231,276,325,378,435,496
1,6,20,36,55,61,91,120,153,190,231,276,325,378,435,496
1,6,15,28,54,78,105,136,171,181,231,276,325,378,435,496
1,9,21,36,55,78,82,120,153,190,231,276,325,378,435,496
1,6,15,28,45,77,105,132,152,190,231,276,325,378,435,496
3,10,21,36,37,66,91,120,153,190,231,276,325,378,435,496
1,9,21,36,55,78,105,136,171,210,253,300,351,406,439,495
1,6,15,28,45,78,105,136,164,189,231,276,325,378,435,496
1,9,21,36,55,78,95,119,153,190,231,276,325,378,435,496
1,6,15,35,55,78,105,136,171,210,253,300,351,406,414,496
1,6,20,36,55,78,105,136,171,177,231,276,325,378,435,496
1,6,15,36,55,78,105,136,143,190,231,276,325,378,435,496
1,6,15,35,55,78,105,136,171,210,253,284,324,378,435,496
1,6,21,36,55,78,105,136,171,210,253,300,330,377,435,496
2,10,21,36,55,78,105,136,171,210,253,300,351,406,465,467
1,6,15,36,55,78,105,136,171,197,230,276,325,378,435,496
1,6,21,36,55,78,105,136,171,210,236,275,325,378,435,496
1,6,15,28,45,66,91,120,153,190,253,274,325,378,435,496
1,6,15,28,45,66,91,120,170,210,253,300,351,369,435,496
1,6,15,28,45,66,91,120,153,190,253,300,351,406,456,495
1,6,15,28,45,66,91,136,171,210,253,300,351,406,421,496
1,6,20,36,55,78,105,111,153,190,231,276,325,378,435,496
2,10,21,36,55,78,105,136,171,210,233,275,325,378,435,496
1,6,21,36,41,66,91,120,153,190,231,276,325,378,435,496
1,10,21,36,55,69,90,120,153,190,231,276,325,378,435,496
1,6,15,28,54,65,91,120,153,190,231,276,325,378,435,496
1,6,15,28,55,78,105,136,171,210,253,300,351,360,435,496
1,6,21,36,55,71,90,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,105,136,171,210,244,275,325,378,435,496
1,10,21,31,44,66,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,299,351,402,434,496
1,6,15,35,53,65,91,120,153,190,231,276,325,378,435,496
1,6,21,36,55,78,105,136,171,210,253,300,351,406,411,496
1,6,21,36,55,60,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,171,210,253,300,351,406,452,495
1,6,15,28,45,66,91,120,153,210,253,300,344,377,435,496
1,6,15,28,45,66,104,136,171,210,253,300,351,406,449,495
3,10,21,36,55,56,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,209,253,300,351,371,435,496
1,6,15,35,55,78,105,136,171,210,253,300,351,406,443,495
1,6,15,28,54,78,105,136,171,210,220,276,325,378,435,496
1,6,15,28,45,66,91,120,153,210,253,272,325,378,435,496
1,6,15,28,55,64,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,276,325,405,465,493
1,6,15,36,55,78,105,136,171,210,253,300,351,406,413,496
1,6,15,28,45,66,91,120,153,209,253,300,351,398,434,496
1,6,15,28,45,66,104,136,171,210,253,267,325,378,435,496
1,6,21,36,50,65,91,120,153,190,231,276,325,378,435,496
2,10,17,27,45,66,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,77,105,136,171,210,253,300,351,363,435,496
1,10,21,36,55,78,81,120,153,190,231,276,325,378,435,496
3,10,21,36,55,78,105,136,171,210,253,300,351,406,465,466
1,6,15,35,55,78,105,136,171,210,239,275,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,300,351,406,458,495
1,6,15,28,45,66,91,120,153,190,252,300,351,406,428,496
1,6,15,28,55,78,105,136,145,190,231,276,325,378,435,496
1,10,21,36,55,78,105,136,171,210,253,300,303,378,435,496
1,6,15,28,45,78,105,136,171,210,253,300,351,389,434,496
1,6,15,28,45,66,91,120,153,190,252,300,351,373,435,496
1,6,15,28,45,66,104,136,150,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,299,349,377,435,496
1,6,15,35,55,78,105,136,171,210,253,300,351,386,434,496
1,6,15,28,45,66,91,135,171,210,253,269,325,378,435,496
1,10,21,36,55,78,105,136,171,210,253,256,325,378,435,496
1,10,21,36,55,78,105,136,171,174,231,276,325,378,435,496
1,6,15,28,45,66,91,135,171,210,253,300,341,377,435,496
2,10,21,30,44,66,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,300,351,374,435,496
1,6,15,28,45,66,91,120,153,190,253,300,321,378,435,496
3,10,21,36,55,78,105,136,171,210,232,275,325,378,435,496
1,6,15,28,45,77,105,136,171,210,253,300,337,377,435,496
1,9,21,36,55,78,105,136,171,194,230,276,325,378,435,496
1,10,21,36,55,78,105,136,171,210,253,300,351,406,465,468
1,9,21,36,55,78,105,136,171,210,253,300,351,406,465,469
3,10,21,36,55,78,105,136,171,172,231,276,325,378,435,496
1,6,20,36,55,78,105,136,171,196,230,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,300,351,406,465,488
1,6,15,36,55,78,105,112,153,190,231,276,325,378,435,496
1,6,15,28,55,75,90,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,209,253,273,325,378,435,496
1,6,15,28,45,66,105,136,171,210,253,300,338,377,435,496
1,6,15,28,45,66,91,136,171,186,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,276,351,403,434,496
1,6,15,28,45,66,91,120,171,210,253,300,317,378,435,496
1,10,21,36,55,78,105,136,171,210,253,300,351,406,438,495
3,10,21,36,55,78,105,136,171,210,253,254,325,378,435,496
2,10,21,36,55,78,105,136,171,210,253,300,302,378,435,496
1,6,20,36,42,66,91,120,153,190,231,276,325,378,435,496
1,9,21,36,40,66,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,276,351,406,465,490
1,6,15,28,45,66,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,210,253,295,324,378,435,496
1,6,15,28,45,66,105,136,171,203,230,276,325,378,435,496
1,6,15,28,54,78,105,136,171,200,230,276,325,378,435,496
1,6,20,36,55,78,97,119,153,190,231,276,325,378,435,496
1,6,15,28,54,78,105,136,163,189,231,276,325,378,435,496
1,6,15,28,55,78,105,136,171,210,253,300,309,378,435,496
1,6,15,28,45,66,91,120,153,190,231,276,325,405,434,496
1,10,21,24,45,66,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,170,208,230,276,325,378,435,496
1,6,15,28,45,66,91,120,153,209,230,276,325,378,435,496
1,6,15,28,45,66,91,135,169,189,231,276,325,378,435,496
1,6,15,35,55,78,105,136,171,198,230,276,325,378,435,496
1,6,21,36,55,78,105,136,171,210,253,281,324,378,435,496
1,6,15,28,45,66,105,136,171,210,253,289,324,378,435,496
1,6,15,28,45,66,91,120,153,209,253,296,324,378,435,496
1,6,20,34,44,66,91,120,153,190,231,276,325,378,435,496
1,6,15,36,55,78,105,136,160,189,231,276,325,378,435,496
1,6,15,28,55,78,105,136,171,210,240,275,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,299,351,406,465,489
1,6,15,28,45,66,91,120,153,190,231,299,351,375,435,496
1,10,21,36,55,78,105,136,139,190,231,276,325,378,435,496
1,6,15,28,54,78,105,136,171,210,253,300,351,406,416,496
1,6,15,28,45,66,104,136,171,210,253,300,314,378,435,496
1,6,15,28,45,77,105,136,171,210,253,300,351,406,447,495
1,6,20,36,55,78,105,136,171,210,253,282,324,378,435,496
1,6,15,28,45,66,91,120,153,210,253,300,319,378,435,496
3,10,21,36,55,78,105,136,171,210,253,300,351,406,436,495
1,6,15,28,45,66,91,120,153,190,253,300,351,406,427,496
1,10,21,36,55,78,105,136,171,210,253,279,324,378,435,496
1,6,15,35,55,78,99,119,153,190,231,276,325,378,435,496
2,8,14,28,45,66,91,120,153,190,231,276,325,378,435,496
1,6,15,28,54,78,105,136,171,210,253,263,325,378,435,496
1,6,15,28,54,78,105,136,171,210,253,300,351,406,445,495
2,10,21,36,55,78,105,136,171,210,253,300,327,377,435,496
2,10,21,36,55,78,105,136,138,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,171,210,253,300,351,368,435,496
1,6,15,36,55,78,105,136,171,210,253,260,325,378,435,496
2,10,12,28,45,66,91,120,153,190,231,276,325,378,435,496
1,10,13,28,45,66,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,77,105,136,171,210,253,265,325,378,435,496
1,6,15,28,45,78,105,116,153,190,231,276,325,378,435,496
1,6,15,28,54,78,105,136,171,210,253,300,335,377,435,496
1,6,15,28,45,66,91,120,171,210,253,293,324,378,435,496
1,6,15,36,55,78,105,136,171,210,217,276,325,378,435,496
1,6,15,28,45,78,105,136,171,210,242,275,325,378,435,496
1,9,21,36,55,78,105,136,171,210,253,300,351,406,410,496
1,6,15,36,55,78,105,136,171,178,231,276,325,378,435,496
3,10,21,36,55,78,105,136,154,189,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,276,351,406,460,495
1,6,15,28,45,66,104,136,171,210,253,300,351,406,420,496
3,7,14,28,45,66,91,120,153,190,231,276,325,378,435,496
1,6,15,36,55,78,85,120,153,190,231,276,325,378,435,496
1,6,15,28,54,78,105,136,171,210,253,300,351,361,435,496
1,6,21,36,55,78,105,136,171,210,253,300,351,356,435,496
1,10,21,36,55,58,91,120,153,190,231,276,325,378,435,496
1,6,15,28,45,77,105,136,148,190,231,276,325,378,435,496
1,6,15,28,54,78,105,115,153,190,231,276,325,378,435,496
1,6,15,28,45,66,104,134,152,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,170,210,253,300,343,377,435,496
1,6,15,28,45,66,91,120,153,190,253,300,351,406,465,486
1,6,15,28,45,66,91,120,153,190,231,300,348,377,435,496
1,6,15,28,45,66,105,136,171,210,253,266,325,378,435,496
1,6,15,35,55,78,105,136,171,210,253,300,308,378,435,496
1,6,15,28,45,66,91,135,171,210,253,300,351,367,435,496
1,6,15,28,45,78,105,136,171,210,221,276,325,378,435,496
1,6,15,28,45,78,105,136,171,210,253,300,311,378,435,496
1,6,15,28,55,78,105,136,171,210,253,262,325,378,435,496
1,6,15,28,45,66,91,120,153,190,252,300,347,377,435,496
1,6,15,28,45,66,104,136,171,185,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,190,253,300,351,372,435,496
1,6,15,28,45,66,91,120,153,190,231,299,324,378,435,496
1,6,15,28,45,66,91,120,153,190,231,300,351,406,429,496
1,6,15,28,45,66,91,120,153,190,252,275,325,378,435,496
1,6,15,36,55,78,105,136,171,210,253,300,351,406,465,472
2,10,21,36,55,78,105,136,171,210,212,276,325,378,435,496
1,6,15,28,45,66,91,120,171,210,253,300,351,406,423,496
1,6,20,36,51,65,91,120,153,190,231,276,325,378,435,496
1,6,21,36,55,78,105,136,171,195,230,276,325,378,435,496
1,6,15,28,45,78,105,131,152,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,210,253,300,351,370,435,496
3,10,21,36,55,78,105,136,137,190,231,276,325,378,435,496
1,6,15,28,45,66,91,136,171,210,253,300,315,378,435,496
1,6,21,26,45,66,91,120,153,190,231,276,325,378,435,496
1,10,21,36,55,78,105,136,171,210,253,300,328,377,435,496
1,6,15,28,55,78,105,136,171,210,219,276,325,378,435,496
1,6,15,28,45,66,104,136,171,210,253,300,339,377,435,496
1,6,15,28,45,66,91,136,171,210,253,300,340,377,435,496
1,10,21,36,55,78,105,136,171,210,234,275,325,378,435,496
1,6,15,28,45,66,105,136,166,189,231,276,325,378,435,496
1,6,21,36,55,78,105,136,171,176,231,276,325,378,435,496
1,6,15,36,55,78,98,119,153,190,231,276,325,378,435,496
2,10,21,36,55,78,93,119,153,190,231,276,325,378,435,496
1,6,15,28,45,66,91,120,153,210,229,276,325,378,435,496
1,6,15,28,55,78,100,119,153,190,231,276,325,378,435,496
1,6,15,28,45,66,104,119,153,190,231,276,325,378,435,496
1,6,15,28,45,66,105,136,171,210,253,300,313,378,435,496
1,6,21,36,55,78,105,110,153,190,231,276,325,378,435,496
1,6,15,35,55,78,105,136,171,210,253,300,351,359,435,496
1,6,15,28,45,66,104,136,171,210,245,275,325,378,435,496
1,6,15,28,45,66,91,120,153,190,231,276,351,376,435,496
1,6,15,28,45,66,91,136,171,210,253,300,351,406,465,480
