2,10,21,36,55,105,136,171,210,253,351,353,435,496
2,10,21,36,55,78,105,136,210,300,351,353,435,496
2,10,21,36,55,78,136,210,253,300,351,353,435,496
2,10,21,36,55,78,136,171,210,253,300,351,353,435
10,36,55,78,105,136,171,210,253,300,351,353,435,496
2,10,21,36,55,78,105,136,171,210,351,353,435,496
10,21,36,55,78,105,136,171,210,253,300,351,435,496
2,10,21,55,78,105,136,171,210,253,300,351,435,496
2,10,36,55,78,105,136,171,210,253,351,353,435,496
2,10,21,55,78,105,136,171,253,300,351,353,435,496
2,10,21,36,78,105,136,171,210,253,300,353,435,496
2,21,36,55,78,105,136,171,210,300,351,353,435,496
2,10,36,55,78,105,171,210,253,300,351,353,435,496
2,10,21,36,55,105,136,171,210,253,300,353,435,496
2,10,21,36,55,78,105,136,210,253,300,353,435,496
2,10,21,55,78,105,136,171,210,253,351,353,435,496
2,10,21,36,55,78,105,171,210,253,300,353,435,496
2,10,21,36,55,105,136,171,253,300,351,353,435,496
2,10,21,36,55,78,105,171,210,253,300,351,435,496
10,21,36,55,78,105,171,210,253,300,351,353,435,496
2,21,36,55,78,105,136,171,210,253,300,351,435,496
2,10,36,55,78,136,171,210,253,300,351,353,435,496
2,10,21,36,55,78,105,171,210,253,300,351,353,435
2,10,21,36,55,78,105,136,171,253,300,351,353,496
2,10,21,36,55,105,136,171,210,253,300,351,353,496
2,21,36,55,78,105,136,171,210,253,300,351,353,435
10,21,36,55,78,105,136,171,210,253,300,353,435,496
2,10,21,36,55,78,105,136,171,210,300,353,435,496
2,10,21,55,105,136,171,210,253,300,351,353,435,496
2,10,21,36,55,78,105,136,171,210,253,300,353,435
2,10,21,36,78,105,136,171,210,253,300,351,353,435
2,10,21,36,55,78,136,171,210,253,300,351,435,496
2,10,21,36,55,78,105,210,253,300,351,353,435,496
10,21,36,78,105,136,171,210,253,300,351,353,435,496
2,21,36,55,105,136,171,210,253,300,351,353,435,496
2,10,36,55,78,105,136,210,253,300,351,353,435,496
2,10,21,36,55,78,136,171,210,253,300,351,353,496
2,10,21,36,78,105,171,210,253,300,351,353,435,496
2,10,21,36,55,78,136,171,210,300,351,353,435,496
2,21,36,78,105,136,171,210,253,300,351,353,435,496
2,10,36,55,78,105,136,171,210,253,300,351,353,435
10,21,36,55,78,105,136,171,210,300,351,353,435,496
2,10,21,36,55,78,105,136,171,253,351,353,435,496
2,10,21,55,78,105,136,210,253,300,351,353,435,496
10,21,36,55,78,105,136,171,210,253,300,351,353,435
2,10,21,55,78,105,136,171,210,253,300,351,353,435
2,10,21,36,105,136,171,210,253,300,351,353,435,496
2,21,36,55,78,105,171,210,253,300,351,353,435,496
2,10,21,36,55,78,105,136,171,210,253,300,435,496
2,10,21,36,78,136,171,210,253,300,351,353,435,496
2,10,21,36,55,78,105,171,210,253,300,351,353,496
2,10,21,36,78,105,136,171,253,300,351,353,435,496
2,10,21,36,55,78,105,136,171,210,253,300,351,353
2,21,36,55,78,105,136,171,210,253,300,351,353,496
2,10,36,55,78,105,136,171,210,253,300,353,435,496
10,21,36,55,78,105,136,171,210,253,351,353,435,496
2,10,21,36,55,78,105,171,210,300,351,353,435,496
2,10,21,55,78,105,171,210,253,300,351,353,435,496
2,10,21,36,55,78,105,136,171,210,300,351,435,496
2,10,21,36,55,78,105,136,171,210,253,300,351,435
2,10,21,36,55,78,105,136,253,300,351,353,435,496
2,10,21,78,105,136,171,210,253,300,351,353,435,496
2,10,21,36,55,78,105,136,171,210,253,300,353,496
21,36,55,78,105,136,171,210,253,300,351,353,435,496
2,21,36,55,78,105,136,171,253,300,351,353,435,496
2,10,21,36,78,105,136,171,210,253,300,351,353,496
2,10,21,36,55,78,105,136,171,253,300,353,435,496
10,21,36,55,105,136,171,210,253,300,351,353,435,496
2,10,36,55,78,105,136,171,210,253,300,351,435,496
2,10,55,78,105,136,171,210,253,300,351,353,435,496
2,10,21,36,55,78,105,171,210,253,351,353,435,496
2,10,21,36,55,78,136,171,210,253,351,353,435,496
2,10,21,36,55,78,105,136,171,210,300,351,353,435
2,10,36,78,105,136,171,210,253,300,351,353,435,496
