85,1158
82,1592
82,2515
82,1454
456,2515
82,625
85,850
82,85
82,976
85,2136
85,266
82,1937
85,1914
85,2628,3271
82,85,1034
82,133,1209
82,85,2941
82,85,1786
82,85,2754
82,728,3115
64,82,85
82,85,2083
82,85,123
82,2410,2446
930,1220,2506
82,85,2514
82,85,2327
85,823,1018
60,82,643
82,85,1603
82,85,798
82,85,1416
82,514,775
82,85,2705
85,1374,3189
82,85,3189
82,85,1095
82,85,2384
82,85,103
454,593,1737
85,1273,2763
82,3073,3278
82,85,2628
82,85,1473
82,85,668
82,85,1152
82,85,347
82,85,1904
170,1450,1581
82,85,1583
82,85,2872
82,85,2067
1488,2049,2480
82,85,912
82,1282,2776
82,85,2498
82,85,1343
82,85,1827
82,85,835
82,1137,1647
65,82,85
48,82,85
85,2760,3243
85,482,795
76,173,3012
82,85,729
82,85,542
82,85,1831
82,85,3230
82,85,786
86,711,2471
85,1266,1662
82,85,1083
85,1935,2923
82,85,1701
82,85,896
70,82,85
11,82,2532
85,1083,2146
82,85,2429
82,85,1274
82,85,1624
60,643,1320
82,1955,2263
82,85,148
7,2315,2949
82,85,2860
85,2658,2867
82,869,2568
1217,2351,3149
82,85,2323
82,85,2673
82,85,1518
82,85,2807
82,1192,1448
82,85,1197
85,266,320
82,85,1681
82,85,2620
82,85,526
82,883,1795
82,85,2433
82,85,339
82,85,3051
82,85,2246
82,85,2380
82,339,663
82,85,1388
82,851,1830
82,85,583
82,85,3161
82,85,1067
82,85,2624
82,85,209
82,85,1632
34,82,85
82,85,2734
85,98,3078
82,1647,1955
85,1260,2528
82,85,2360
82,85,266
82,289,930
85,266,1967
82,1107,1375
82,85,697
82,85,831
257,2160,2458
13,82,2981
85,1516,1666
712,1076,2721
82,85,2795
82,85,2474
82,85,1319
85,663,1418
82,85,1803
82,85,998
85,831,2425
82,85,1937
82,85,1132
85,949,2890
85,455,2890
2469,2753,3282
68,82,85
82,85,2181
82,1584,2208
85,1218,3091
82,85,2665
85,1266,2386
82,577,2001
82,85,1486
82,86,152
82,85,2588
82,85,441
85,1418,2567
82,85,3019
82,284,1379
82,2360,2915
82,576,975
82,85,2966
85,1289,2722
85,815,2628
82,85,1787
85,820,2919
82,85,1600
82,85,2539
85,354,2017
82,85,1413
82,85,2352
85,676,2178
10,85,2051
82,85,1978
82,2833,2981
82,85,1657
82,85,852
82,85,1791
82,85,2275
18,82,2016
82,85,1470
85,1376,2431
398,1632,1672
82,109,364
82,1653,2496
82,85,1901
82,85,2035
82,431,2001
85,1398,2084
82,85,1177
82,85,1287
61,1584,2217
82,1376,1497
82,85,2523
85,1757,2371
82,1238,1376
82,85,2336
1028,1191,1570
82,85,726
723,2046,2305
85,1068,2123
46,85,397
82,85,1104
82,1083,2969
82,85,112
82,85,864
85,1318,2759
82,560,1456
82,85,1832
82,1517,2515
784,1922,3055
82,89,2489
82,85,1645
82,85,1779
82,85,3068
109,1954,2563
82,85,2397
82,85,2694
82,85,600
82,85,734
82,85,1084
85,1218,1994
82,85,1218
82,85,1836
82,85,3125
82,1329,2818
736,1163,2790
82,85,2454
82,85,657
82,85,1141
82,85,2080
119,294,352
82,179,1662
85,1664,2144
82,85,2190
82,85,1035
82,85,2458
82,85,2137
82,85,1816
82,1399,3112
82,409,3312
85,924,1153
123,940,2340
82,85,3186
85,1266,3228
82,85,2515
82,85,234
85,1798,3116
82,85,2812
82,85,2491
573,647,673
82,85,1149
85,266,2366
82,85,2572
106,1281,2661
82,85,2064
82,1025,2285
82,1548,2568
82,85,454
82,85,1393
82,85,2682
82,85,722
85,491,3212
82,724,1180
82,85,3300
85,739,1755
1059,1855,2515
82,85,2629
835,1281,2818
82,85,1153
85,823,999
82,85,832
82,85,161
82,85,1450
85,451,1666
85,1678,2294
85,1288,1869
82,85,942
879,1678,2002
645,1000,2285
82,85,2178
85,786,2923
85,1176,1335
82,2327,3148
82,85,515
82,85,1454
182,490,2245
82,85,2072
82,85,2422
82,85,1430
82,85,759
82,123,2340
33,85,811
82,85,3284
82,85,1324
7,85,1638
82,85,2613
82,2169,2646
82,85,198
82,85,1137
85,2162,3007
82,85,2560
82,85,1755
82,85,629
397,930,1953
85,1421,2382
82,85,1247
82,85,2186
85,1142,2162
82,85,1865
82,85,1194
85,483,1349
82,85,1678
82,881,941
1285,2182,2217
51,82,821
840,2002,3281
82,85,336
82,85,820
82,85,954
82,1003,1766
82,85,499
82,85,2727
82,133,674
1385,2158,2222
82,85,1117
85,2488,2890
82,85,930
82,85,2353
85,1012,2986
82,85,1682
82,1058,1746
82,85,556
82,1159,2066
82,85,2918
82,2323,2910
82,85,450
82,85,1418
82,923,2517
82,1012,3282
82,85,2975
387,1280,1285
82,1908,2294
82,85,1662
82,2983,3013
82,85,1930
82,552,1931
85,1480,1901
82,792,3081
1314,3041,3209
82,86,88
82,85,1906
82,85,2040
82,85,430
82,85,2658
82,85,1987
82,2421,2993
82,85,2768
85,2081,2473
82,398,2704
82,85,1426
82,85,2715
82,85,2849
82,85,755
82,85,3012
82,2935,3137
82,85,1052
82,85,2341
85,1625,1912
85,185,2465
82,1961,2610
82,85,865
82,85,2772
85,1089,2066
82,85,1296
82,85,491
70,85,2714
166,1067,2325
82,85,2532
82,85,2211
82,85,1406
32,115,295
82,85,735
82,85,869
82,85,548
82,2289,2515
82,85,1918
82,789,1592
1323,1447,1838
82,245,539
85,515,1424
82,85,2081
82,85,2215
82,339,364
82,85,1544
82,321,2925
82,85,2833
82,85,3317
82,802,2153
85,649,3144
82,85,552
82,2166,2515
82,85,1170
424,842,2177
82,577,827
85,819,1758
82,85,1788
82,595,1486
85,630,2528
82,85,2756
82,85,662
82,802,1592
82,1602,1937
82,1992,2472
85,98,1758
82,85,2703
82,847,3026
82,85,1093
85,1563,2148
85,1521,2756
558,933,3240
82,85,2813
82,85,719
85,1006,1746
82,85,2142
82,85,182
82,372,2817
82,85,666
82,85,3244
82,85,1150
82,85,345
82,85,3057
82,85,1902
82,85,158
82,313,1058
82,85,2520
82,85,1528
40,82,85
459,1159,1958
82,1378,2081
82,85,1341
82,267,823
82,85,2764
82,85,3114
930,1638,2948
85,753,2890
82,85,1288
82,85,2577
82,85,1451
82,550,2532
82,85,593
82,85,1532
82,85,2821
82,85,727
82,827,2653
82,1028,3019
82,85,1158
448,773,1578
85,1764,2795
82,85,1589
82,85,1752
879,3270,3300
82,85,1215
85,166,2602
82,85,410
82,85,89
82,85,1646
82,85,2935
82,85,841
82,85,1459
82,85,654
82,85,1138
82,85,3045
82,640,823
82,85,3179
82,85,146
82,930,2708
85,296,743
82,85,1703
82,823,1632
58,82,85
7,82,85
85,137,229
82,85,3289
82,85,845
82,85,390
85,1836,3214
82,3159,3256
82,85,1947
82,85,2431
82,85,2565
82,85,471
85,266,2843
82,85,2244
35,548,1919
82,975,1089
82,85,2809
82,85,3159
85,1657,2910
82,85,394
85,2710,3193
82,85,1012
72,85,1294
82,133,3281
82,85,207
82,85,1496
82,85,2435
82,85,341
85,864,2981
82,85,451
909,2205,3059
82,85,2305
85,140,2255
82,85,2923
82,85,2602
82,85,1447
82,85,1260
82,2439,2740
85,1562,1795
82,85,455
82,1454,1674
82,85,3167
82,324,2752
82,85,2496
82,331,2231
82,85,2793
82,85,1988
82,85,2472
82,85,1317
82,1516,2125
82,85,2740
323,792,3081
82,85,1748
82,85,3037
82,85,943
82,85,2366
85,1426,3040
82,85,1561
82,85,756
82,85,1374
82,577,3125
82,85,2797
77,82,1463
82,668,2168
82,85,3281
1800,2152,3041
82,85,1187
82,569,2831
82,85,2610
7,85,1314
82,85,2289
85,2036,3296
82,1152,2844
82,85,329
9,85,1473
82,85,1431
82,85,626
749,1647,2762
82,85,1110
82,576,1347
85,1281,2452
82,1600,1617
1329,1551,2027
85,883,930
82,419,1818
82,85,252
82,85,1191
82,85,1541
82,85,736
82,85,1675
82,85,2964
82,85,870
82,722,2408
82,85,817
1847,2983,3116
85,2315,2528
82,85,2590
85,1224,2756
85,1378,2389
82,85,3021
2573,2818,3174
32,82,323
82,85,3155
82,85,1061
1224,1702,2021
82,86,1821
82,85,256
82,1323,1447
82,857,2532
82,2183,2789
85,1070,1378
82,85,1492
26,85,614
82,85,2594
82,85,2728
82,85,1923
82,85,179
82,85,1118
82,85,313
82,1409,2968
82,85,2086
82,2771,3284
85,450,2345
82,1204,1355
85,355,1653
1772,1869,2336
85,1703,3202
395,994,2382
82,1908,2856
641,2846,2884
82,85,1472
2280,2702,2790
82,85,1285
82,923,1579
77,82,85
82,85,3192
82,85,748
82,85,2037
82,85,1716
82,798,834
82,85,1850
82,1568,2872
82,182,3072
82,85,3139
84,88,1424
82,736,1379
82,85,1529
82,85,724
82,708,2177
82,85,2281
82,85,1476
82,409,2033
82,85,1773
85,2704,3147
62,82,85
82,85,431
82,85,3009
82,85,1854
82,2315,2731
85,215,2946
82,1508,2317
82,85,3253
82,1786,1828
82,85,1293
82,85,488
85,1284,1860
82,85,1911
82,85,1456
85,1089,3299
82,85,1724
85,289,3302
82,1619,2229
82,85,2342
82,85,2692
82,945,1724
82,1497,2587
85,2016,2240
285,1472,3240
82,85,1968
82,529,1204
19,85,2182
82,85,842
82,85,2131
85,490,3241
85,1901,2376
85,2051,2454
82,85,468
85,1194,2081
82,307,1524
82,85,2993
82,85,899
82,85,3127
82,85,94
85,1285,3114
82,85,712
82,2970,3251
82,85,659
82,354,2472
82,724,2190
82,85,1277
82,85,2700
85,490,2066
82,85,3318
82,85,2192
82,85,98
82,937,1253
82,85,2810
85,207,2158
82,85,716
82,2121,2505
82,85,529
98,476,1897
70,82,954
82,85,960
82,85,2249
82,85,3188
82,1681,2343
85,798,1418
82,85,1578
82,85,102
82,85,1525
82,85,1875
82,85,1070
82,85,3298
76,85,501
82,85,1501
82,85,2440
82,85,1448
82,711,2260
85,1050,1434
82,85,2066
2052,2088,2336
82,85,564,3175
82,85,971,1055
740,870,2323,2910
82,85,206,434
82,85,305,2133
82,779,1561,1971
82,85,716,1071
570,1068,1470,2123
82,85,1135,3125
82,85,1496,2350
82,85,1409,1415
82,85,3062,3198
82,85,1410,3306
39,2852,2925,3020
82,85,139,3264
82,85,2440,2639
85,1193,1352,1673
85,2051,2213,3170
82,85,134,1176
82,85,2589,3112
82,85,240,821
577,609,2341,2656
82,85,441,1484
82,85,923,2517
82,85,1696,2440
82,85,282,1962
85,1285,1514,1770
85,872,1366,3189
82,331,356,1599
75,85,467,1733
82,85,482,838
82,85,2080,2564
82,177,2528,2948
82,85,2552,2559
85,238,864,2981
82,85,229,1681
82,1736,2002,2803
18,85,808,3062
82,659,1596,2343
82,85,924,1132
82,971,1592,2342
82,85,957,1430
82,85,341,932
7,709,931,2814
82,85,1031,2318
536,705,807,2761
82,85,2477,3273
82,85,888,1451
82,85,614,2380
82,85,697,1102
82,85,1137,1374
82,530,2496,2981
82,85,1399,1559
82,85,723,2673
82,85,2510,3167
85,246,491,3014
82,100,704,1740
82,85,499,871
428,1427,2220,3250
82,85,209,1647
82,85,245,2243
82,85,442,1252
82,1900,1944,2002
82,85,798,1237
82,1276,1731,2749
82,85,738,1371
82,377,625,1486
82,85,418,2305
82,85,1646,1869
943,1247,1301,1702
20,82,85,3042
82,85,280,2721
82,85,1352,1772
82,85,1778,3112
82,85,1943,2398
135,548,1547,2621
85,1002,2529,2964
82,2115,2147,2726
82,85,1601,1829
85,1525,1642,2368
82,85,577,701
82,85,311,1521
82,263,3127,3236
82,85,755,1353
82,85,1919,2622
82,85,820,943
82,85,2380,2966
1678,2273,2768,2996
82,85,1574,1940
85,1193,1448,1708
85,2216,2225,3130
82,85,1123,2017
335,1580,2759,3185
82,85,760,2315
82,85,2756,2983
82,85,166,2515
82,85,1107,1268
82,85,424,1992
82,148,2260,3022
82,85,158,1469
82,85,2154,2891
82,491,1934,2981
85,795,815,1953
85,912,1378,2421
82,85,883,1859
82,85,2975,2989
82,85,251,1767
82,85,1197,1645
1378,2498,2550,2803
82,1769,2470,2507
82,85,244,3174
85,1088,2496,2965
82,85,1095,3165
82,85,1557,2472
85,814,1112,1889
82,89,700,2432
82,85,695,1137
85,2441,2472,3119
85,737,1085,2722
82,85,2121,2756
82,1797,2924,3044
82,85,2703,3269
85,1709,2721,2953
82,1809,2211,2537
82,85,1625,2309
82,85,286,2914
462,2149,3144,3282
82,85,1702,2906
82,85,1052,2797
32,323,1218,2727
82,85,1012,1678
82,85,1056,1226
82,85,1752,2619
23,82,85,971
82,85,2709,3194
82,85,489,724
82,577,1085,3252
82,85,771,1726
82,797,1197,3211
82,85,923,1716
82,770,1609,2121
85,879,1087,2902
85,840,870,2115
82,85,1173,1840
82,1760,2608,2680
85,2644,3047,3302
82,85,2152,2174
82,85,2813,2822
705,1158,1731,2580
619,1150,1607,2535
82,465,2097,2890
82,85,340,2158
82,1133,3021,3295
82,85,1682,3140
82,85,317,834
82,85,2172,3125
82,1152,1503,2299
82,85,526,2647
82,85,882,1528
82,85,1508,2340
82,85,341,1904
82,85,203,1566
82,85,1067,3105
82,85,1855,2397
85,94,1225,3081
82,1025,1314,2835
82,85,444,1786
82,85,1293,2485
19,85,1582,2182
82,85,99,1350
82,85,1223,1500
82,85,1818,2060
82,85,323,812
82,85,834,1516
82,85,2002,2527
82,85,684,2511
82,85,159,3040
82,85,1193,1984
82,85,1719,2969
82,85,1377,2451
82,85,1224,3148
82,85,695,2804
85,1040,2005,2258
82,85,258,551
82,85,1030,3282
82,427,1645,2543
82,85,1676,2087
82,85,792,1774
82,85,253,1496
82,1991,2253,3302
85,1224,2470,2756
82,85,636,2708
577,2084,3113,3168
85,323,1260,2977
85,998,1451,1672
82,85,98,2251
85,491,2630,2918
82,85,2126,2807
82,85,1314,1431
82,85,481,676
82,1204,1355,2620
82,85,245,584
82,85,444,1733
613,1516,2430,2701
82,85,1235,1673
82,85,1546,2474
417,2245,2514,2579
48,320,1068,2123
82,441,1484,1740
82,854,1818,3305
1057,1355,1384,2876
82,85,203,842
82,85,1865,3142
82,85,734,1232
304,1272,2376,2437
82,85,134,2176
82,85,1176,2516
82,858,1382,3274
82,85,1021,1797
82,85,2313,3251
85,217,1787,2656
82,85,318,2993
82,85,1083,1520
82,85,1906,2496
82,805,1379,3093
85,2235,2340,3154
85,490,2066,2870
85,1176,1532,2162
82,413,3125,3302
85,436,1260,1769
82,85,1836,2241
82,85,771,3206
27,82,85,2467
82,85,232,3278
82,85,707,1851
82,85,2726,3233
82,85,1341,2904
63,82,85,2405
85,890,1911,2433
1762,1769,2293,2473
82,85,828,1349
82,85,341,672
82,85,2480,3311
82,85,403,769
85,663,770,1648
82,85,1089,3167
82,85,2285,2439
82,85,1235,2588
82,85,452,1950
82,85,1611,2875
82,85,1625,1992
82,334,1189,1690
82,85,2118,3214
82,85,1257,2131
82,85,1601,2695
82,419,1284,1818
30,85,719,3296
82,85,1300,1777
82,85,342,761
82,85,663,1341
82,85,452,1279
71,82,1838,3241
82,85,1094,1685
82,840,1112,2002
82,85,89,1762
82,85,953,1399
82,629,2960,3016
82,1569,1574,1965
751,1702,1735,2659
82,85,1976,2436
82,85,1998,3134
82,469,1517,2515
192,398,1257,1756
82,576,827,2510
269,1071,1470,3019
82,85,1508,1539
82,550,2772,3192
82,1301,1355,3273
82,85,1538,1889
82,85,1270,3013
82,85,1579,1674
82,85,724,1510
82,85,552,2746
82,2143,3159,3256
82,85,1804,2142
82,85,99,3127
85,583,1112,1410
82,85,1752,2867
82,85,873,1767
82,85,577,3287
82,372,557,2817
85,241,2371,3177
82,85,1702,2349
85,768,1579,2435
82,85,1914,3144
82,85,1279,2754
85,2381,2477,2818
85,117,1470,3269
82,792,3081,3254
840,1269,2049,3019
85,310,824,3300
82,1147,2207,3137
82,85,1646,2658
82,85,1379,2314
82,85,1777,2360
85,446,1218,3091
82,85,1927,2304
21,82,85,491
82,85,709,2869
82,760,2621,3280
85,1014,1052,1561
1220,1294,1376,2960
82,85,1248,2746
85,1338,3015,3107
85,490,2066,2740
82,85,1070,2228
324,597,618,1224
19,82,2260,2490
82,85,2162,3035
82,85,432,1540
82,85,560,1725
82,85,1377,1947
82,85,2170,2522
82,85,1624,2763
82,85,1536,1603
82,85,546,864
82,85,951,2081
82,85,2751,2810
82,85,431,1264
82,85,886,1844
27,82,2047,2431
85,1889,2906,3205
82,292,1619,3189
82,85,159,1865
82,840,1510,1947
82,85,451,1111
82,85,948,2856
82,1318,1511,2522
82,85,1774,1851
82,85,871,2986
85,232,1739,2115
10,85,173,2051
82,85,1096,2323
82,85,1170,3026
82,1236,1266,3228
82,486,1693,1859
82,85,1114,1939
82,85,313,1661
82,562,1158,2150
82,85,2394,2602
82,85,2083,2740
82,85,718,2878
82,132,1180,2146
82,85,2824,3125
82,85,1072,2063
82,85,1132,2868
85,1050,1148,1439
82,85,1984,2330
85,941,1507,1902
85,1472,2071,3008
82,85,320,2966
82,85,2860,2916
82,85,994,1725
82,803,1058,1746
82,85,2400,3281
82,85,2114,2695
82,85,1883,2762
82,85,343,2145
82,85,365,1904
66,85,1074,3228
82,789,2013,2600
82,85,248,1504
82,85,831,2084
82,85,2143,2285
82,85,1920,3179
82,781,815,1562
85,387,2318,3254
82,339,1839,2871
82,85,181,2510
106,1014,1281,2448
82,85,2638,3179
85,1323,1447,2024
82,576,1353,2827
82,85,1089,2984
82,1568,1937,2872
82,85,173,258
82,248,605,1318
82,85,229,917
82,85,401,3252
18,556,678,1354
82,85,795,1836
82,85,201,1851
82,85,1173,2950
82,85,1128,2426
82,85,651,2437
82,544,1521,2027
82,85,1084,2504
82,85,796,2037
85,1173,2768,3210
85,692,1281,1741
82,85,3055,3280
85,396,1544,1723
82,85,2428,2751
204,409,1183,1334
85,798,1185,2444
82,85,709,2576
82,85,2343,2828
921,964,1901,2775
82,85,260,471
85,577,1208,1676
82,881,1454,1571
82,85,715,2340
25,82,760,2389
82,85,2727,3302
82,1364,2703,2734
27,82,85,1105
85,802,2515,2565
41,85,1619,1644
82,85,1260,2358
48,85,365,2288
64,82,85,1904
82,85,1600,2584
85,680,723,2965
82,85,123,976
82,85,2298,3272
85,859,1427,3302
82,1829,1854,3228
82,85,1561,2955
82,85,192,3159
82,85,613,937
82,85,1561,1800
82,85,1947,2775
82,869,1312,1323
82,85,566,1656
82,975,1552,1625
82,85,548,1235
85,1280,1349,2343
82,85,461,835
82,85,1231,2931
82,85,276,2186
82,85,1052,2407
70,82,85,1397
82,85,924,3161
82,85,991,2289
82,85,724,1945
82,85,347,3126
82,85,851,2659
85,98,1758,2701
42,82,85,3167
82,85,3143,3261
82,85,185,2956
85,481,678,2436
82,85,1183,2593
82,665,1601,2429
82,85,2265,3271
82,85,3228,3318
85,726,1150,2869
160,1089,2775,3240
82,85,1732,1845
82,85,919,2496
82,85,1065,1567
82,85,1677,3077
82,85,123,2562
821,1473,2470,2637
85,374,739,1010
85,840,1300,1844
82,85,820,3025
71,82,85,2927
82,85,198,1177
82,1670,3108,3211
82,85,174,2661
58,82,85,1952
82,85,1773,2114
82,85,345,1738
82,85,2648,3253
82,85,1791,3043
82,85,1841,2756
82,85,289,624
82,85,2426,2628
85,250,740,1192
817,845,1485,2946
82,85,1346,1780
85,956,1735,2498
82,85,843,1509
85,423,873,3296
82,85,244,584
82,85,589,996
82,85,850,1525
82,85,1273,1628
82,85,256,3038
273,1057,2496,2799
82,85,651,1823
82,85,389,2762
82,85,431,894
85,618,772,2756
82,85,1578,2748
85,354,2017,3104
82,85,1583,3092
82,85,1013,1434
82,85,414,2768
82,85,923,1891
15,82,85,1399
82,85,2861,3308
82,869,1380,3148
82,85,883,2465
82,85,1581,2241
32,82,323,1117
323,584,614,1244
85,1522,2496,2804
82,85,844,1732
82,85,1107,1553
82,85,1809,2764
82,85,1182,2077
82,85,569,1096
82,210,1586,1724
85,272,840,1870
827,917,1355,2504
82,691,1112,2300
85,154,2733,3107
82,85,204,2637
85,1302,1935,2923
82,85,1662,2848
82,85,1095,2966
166,238,1803,3152
82,207,1138,3043
82,734,1568,2872
42,82,85,862
82,85,1521,2027
82,85,841,3207
82,85,403,2981
82,85,2613,3019
82,85,1472,1919
82,85,2229,3029
514,578,770,3244
82,85,242,1319
82,975,1089,1883
82,85,274,1392
82,85,2039,2100
82,85,2362,2753
82,85,1534,3281
48,82,85,1954
82,1581,1743,2918
82,85,1112,2999
82,85,491,2157
59,82,85,2758
82,85,580,1448
82,85,2753,2917
85,94,660,2450
82,85,2092,2245
82,85,1369,1850
82,538,1250,1603
82,85,105,2979
82,85,1876,2189
82,1648,2498,3189
82,85,135,2979
82,85,2020,2318
82,85,1229,2728
82,85,95,1486
82,85,1600,2267
82,1272,2940,3209
82,85,2046,2734
169,354,1443,2423
10,85,210,435
82,85,1497,2677
82,85,1527,2704
85,377,2213,2404
82,85,807,1826
82,85,3097,3321
82,85,357,435
82,85,1492,1528
82,85,879,2186
85,726,1730,2775
82,85,1441,2074
82,85,642,2623
24,82,85,467
82,85,1416,2017
82,85,876,1514
82,85,1089,2911
82,85,171,1294
82,85,1447,1838
82,835,1172,1534
82,85,1632,2557
70,82,1016,3282
82,2113,2812,2901
82,85,490,2336
82,85,2096,2260
82,85,282,1259
82,85,364,1069
82,85,2281,2548
34,85,1127,2873
85,1285,1835,2182
85,1836,2397,3300
157,627,1554,1763
53,82,85,2434
82,1067,2236,2886
82,85,1082,2708
82,85,1208,2066
82,85,1051,1328
82,85,674,1378
82,85,771,2442
82,85,490,2954
85,876,1514,3196
82,642,1769,2507
82,85,2454,2586
7,2587,2814,3048
82,1448,2609,3150
74,82,85,2878
82,85,1068,1981
82,85,1031,2099
770,1285,1836,2299
82,85,1275,1678
82,85,1794,1869
82,85,2447,3188
82,85,1796,2854
38,82,85,1657
85,1018,1284,3296
82,85,1461,1817
82,85,2302,2433
82,85,118,2653
82,85,2200,2506
85,226,641,1065
82,85,730,2604
82,85,1818,3097
85,1957,2085,2904
85,1852,2883,3234
82,85,410,1094
85,1432,1508,2588
85,2090,2506,3245
82,85,1112,1901
82,985,1329,3271
82,226,676,2190
82,668,1052,3160
82,697,2323,2910
55,82,85,2820
82,85,854,1619
85,1541,1724,3298
173,1899,2750,3044
85,651,904,2436
82,85,732,1979
82,85,2975,3278
82,601,779,1561
82,85,1376,2431
82,85,427,3221
82,85,850,1826
82,123,1707,2340
85,128,1250,2028
85,674,2637,2881
82,85,111,2560
82,1184,1708,2323
85,912,1378,2389
82,546,1196,2166
82,85,246,1391
140,340,1342,1456
82,85,2352,2577
82,2340,2847,2869
82,85,1584,1658
85,322,394,1454
383,1217,2511,2956
82,85,145,1069
82,85,1631,2389
85,1521,1765,1791
82,85,1107,3143
82,85,179,838
355,1388,1502,3062
82,85,467,2409
66,85,2213,2948
82,85,1558,1860
82,85,1948,2954
82,966,1250,1803
85,1133,2928,3115
82,2429,2730,3014
85,563,2496,3243
1542,1708,2063,2343
82,85,708,2605
82,85,716,2466
82,85,729,2893
82,85,395,1327
85,120,790,2155
85,1218,1639,1994
14,85,2628,2825
294,397,1870,2918
98,476,1212,1897
59,82,85,831
82,85,1198,2724
60,258,2349,2929
85,1038,2194,2260
13,82,85,2981
82,2447,2738,2965
82,85,1456,1797
82,226,1312,3076
82,85,533,1529
48,82,85,2389
85,1619,2018,3057
82,2309,2415,2514
40,82,85,751
85,355,1335,1388
82,85,790,939
82,85,1226,1469
82,85,533,724
85,1378,2222,2389
82,85,1417,1976
82,85,715,2808
82,1280,1410,2282
82,85,2648,3127
82,85,741,996
82,85,526,842
82,85,967,1716
85,584,943,1784
85,1554,1949,3214
85,295,383,1658
82,85,324,684
82,85,451,1957
82,85,313,2023
85,434,841,2485
82,85,940,2121
82,85,1787,2528
82,85,701,2081
68,82,85,1250
82,85,1818,1999
82,85,2769,2975
82,85,629,1050
82,85,1242,1250
82,85,409,2215
82,85,288,1696
82,85,1605,2241
58,82,85,1639
82,2384,2965,3213
82,85,1036,1158
82,85,659,3278
82,85,2572,3295
82,85,236,2929
82,85,2414,3244
82,85,313,1836
82,548,1056,3120
82,85,1133,2514
82,85,1159,2772
82,85,279,2201
82,85,626,2659
82,85,369,1313
82,85,1589,1925
82,85,943,2716
82,85,172,395
620,1130,1317,2430
82,85,1085,2957
82,1752,2323,2910
82,85,1069,1269
82,85,1335,1388
68,85,1089,2676
82,85,1329,1731
82,113,2724,2981
82,85,1523,1573
82,85,1816,2734
82,260,433,452
6,82,85,1248
45,85,577,626
85,1118,3027,3074
82,819,1155,1253
82,85,1229,1984
82,85,1855,2446
25,85,2754,3102
85,842,2411,3216
737,1068,1524,2574
548,1547,2621,2885
82,85,2200,2807
85,2688,2853,3048
82,85,578,2134
82,85,2071,2531
82,85,1744,2136
82,85,548,1329
82,85,965,1617
82,85,1416,2078
82,85,161,1822
82,85,945,1904
82,85,716,1852
85,1043,2514,2903
82,85,1769,2731
82,85,654,950
82,904,1767,3272
82,85,1284,1504
82,85,2060,2260
85,297,823,1140
82,85,1468,1947
77,82,85,1270
82,85,227,3060
85,1760,2440,2608
82,85,1953,3278
82,707,1678,3244
82,85,647,1552
82,85,1605,3103
85,615,1257,2881
82,903,2918,2981
82,85,1815,2539
82,85,2223,3273
82,85,988,1040
1553,1561,2318,2514
82,85,1550,2241
82,85,1472,1769
85,171,734,2286
580,1642,3051,3055
932,1745,2318,2820
82,85,593,645
85,2000,2189,2539
82,432,695,871
85,584,1273,2162
85,619,774,1472
82,85,1047,3043
82,85,1067,1975
85,586,1931,2200
82,85,1676,2433
85,807,921,1901
82,1324,1773,2914
82,930,2411,2708
85,737,1671,3115
82,85,1797,2736
82,85,981,1776
82,85,924,1242
85,350,1045,1095
82,682,1581,2918
82,85,2472,2635
82,85,1307,1895
82,85,435,1562
82,85,123,1448
82,85,1759,3062
