1,86
1,104
2,68
1,72
1,90
1,85
1,94
1,66
1,84
2,30
1,43
1,52
1,51
3,106
1,10
1,112
1,98
1,116
52,72
1,111
2,57
1,97
1,115
1,83
1,78
3,16
91,106
2,5
1,58
1,26
1,44
2,107
2,93
1,114
1,6
1,100
1,10,21,44,100
1,9,40,72,113
1,62,76,94,116
2,21,38,77,100
1,6,44,66,110
1,9,40,72,117
1,14,91,100,112
2,23,62,72,101
2,23,62,83,115
1,10,21,36,77
2,10,35,57,84
1,10,48,91,100
2,38,72,100,117
1,10,36,61,108
3,21,33,44,103
3,71,82,98,116
3,21,70,103,106
1,9,78,84,120
1,71,82,98,116
3,21,70,88,103
1,9,64,72,120
3,33,55,86,103
1,6,15,66,101
1,15,39,77,100
3,33,40,103,106
1,34,44,48,91
3,21,33,44,79
1,10,62,76,120
3,59,86,92,118
1,62,91,99,108
1,27,76,94,116
1,69,84,98,116
2,65,71,95,113
3,21,77,103,106
1,6,15,66,91
3,33,86,103,106
1,21,59,99,108
1,10,62,100,108
3,15,70,88,103
2,17,65,71,113
1,10,62,76,119
1,36,42,62,120
3,33,77,101,106
2,23,72,83,115
3,33,49,67,113
2,23,55,72,83
3,16,33,44,103
33,59,86,92,118
1,6,15,88,100
3,21,49,103,113
1,32,84,98,116
1,6,72,88,99
1,24,40,72,119
6,15,16,66,119
3,21,88,103,106
1,62,76,99,108
1,6,64,98,116
1,24,71,82,116
2,21,49,100,113
3,33,88,103,106
1,25,39,77,100
1,10,28,76,119
1,10,36,62,108
3,21,36,41,106
3,16,33,44,70
3,28,33,76,119
1,61,91,99,108
3,21,33,53,103
1,21,76,94,116
1,9,40,72,120
2,17,71,95,113
1,10,48,76,100
2,10,38,91,100
3,7,21,49,113
1,62,76,100,119
1,9,32,98,117
3,21,33,53,106
3,21,33,86,103
3,21,70,88,106
1,6,86,98,116
1,6,15,78,100
3,21,33,63,91
3,21,33,79,117
1,48,91,100,112
1,10,24,100,119
3,21,33,76,103,106
3,21,33,40,86,106
2,23,62,72,83,100
1,10,48,72,100,112
3,21,40,86,103,106
1,33,62,76,94,116
1,9,32,42,62,116
1,62,76,83,94,116
2,32,72,83,102,115
3,21,32,86,103,106
2,38,50,72,100,117
1,24,40,62,72,119
3,49,62,67,97,113
1,6,33,86,98,116
1,6,72,88,99,110
1,15,39,62,77,100
10,16,48,65,91,100
1,9,36,62,70,120
1,32,62,76,94,116
3,21,33,77,103,106
3,21,33,40,74,103
1,32,62,76,86,116
2,38,62,72,82,100
3,21,33,74,88,103
1,9,49,64,72,120
3,21,33,86,103,106
2,38,72,82,100,117
3,21,33,88,103,106
3,7,21,49,103,113
3,33,67,82,97,117
1,27,62,76,94,116
1,15,39,77,86,100
3,21,55,70,86,103
2,23,32,62,83,115
1,10,48,88,100,112
3,28,33,76,95,119
2,23,32,72,83,115
3,21,40,89,103,106
3,21,33,77,86,95
1,10,48,91,100,117
1,6,15,35,66,88
1,10,48,91,100,112
1,10,62,91,100,116
3,15,70,88,103,106
1,9,35,42,66,120
1,36,48,70,88,112
1,9,32,63,98,116
3,21,41,70,103,106
3,33,70,88,103,106
3,33,40,74,103,106
3,21,33,53,103,106
3,21,33,76,79,109
1,9,32,72,98,116
2,17,65,71,95,113
3,33,49,62,67,113
3,21,36,41,95,106
1,9,36,42,70,120
3,21,40,74,103,106
3,33,76,79,103,113
1,9,36,70,88,120
3,21,41,86,103,106
3,21,36,41,77,106
1,36,62,76,94,116
1,36,42,62,70,108
1,10,42,48,100,112
1,15,39,77,105,112
1,10,62,76,94,116
3,21,70,86,103,106
3,21,33,77,86,103
3,33,62,76,79,113
3,21,33,49,67,103
3,16,33,44,70,89
1,10,48,86,100,112
3,21,33,74,103,106
38,48,72,82,100,117
3,33,40,86,103,106
1,10,48,65,91,100
3,21,70,88,103,106
1,27,60,76,94,116
3,21,33,77,86,106
2,23,62,72,83,115
1,15,39,77,85,100
2,23,72,83,102,115
3,21,33,40,103,106
10,48,65,91,100,112
1,10,48,65,91,100,112
3,21,33,40,86,103,106
2,23,32,62,72,83,115
2,23,32,62,72,102,115
2,23,32,62,83,102,115
3,21,33,40,53,103,106
3,21,33,40,89,103,106
1,32,62,76,83,94,116
1,10,44,48,72,100,112
3,21,36,41,77,95,106
2,23,62,72,83,100,115
2,38,50,72,82,100,117
1,27,33,62,76,94,116
1,27,32,62,83,94,116
2,23,49,62,72,83,115
2,20,38,77,82,100,117
3,21,50,70,88,103,106
2,23,49,72,83,100,115
3,21,33,74,88,103,106
1,15,32,74,88,94,116
1,10,48,65,72,100,112
1,27,32,62,76,83,116
2,38,50,72,85,100,117
1,27,32,62,76,94,116
2,20,38,72,82,100,117
3,21,33,40,74,103,106
1,6,15,35,66,74,88
1,27,32,76,83,94,116
1,10,48,63,91,100,112
2,23,32,62,72,83,102
3,21,33,77,86,95,106
1,9,36,42,62,70,120
3,21,32,41,86,103,106
2,21,23,77,83,100,115
3,21,33,40,77,103,106
3,21,33,55,86,103,106
3,21,55,70,86,103,106
2,23,50,62,72,100,115
3,33,49,62,67,97,113
2,23,32,72,83,102,115
2,23,49,62,72,83,100,115
3,21,33,40,77,86,103,106
1,27,32,62,76,83,94,116
2,23,32,62,72,83,102,115
