166,181
47,70
46,166
38,54
49,63
44,46
48,70
117,147
47,147
41,197
166,195
94,147
10,22
115,173
11,70
46,59
49,185
36,107
10,103
94,182
139,166
41,166
10,158
112,147
83,185
22,89
70,102
70,115
129,183
41,70
41,47
2,166
40,49
36,200
46,106
46,181
118,177
41,115
10,104
44,185
10,139
185,200
83,166
159,161
10,181
106,139
22,158
36,70
70,161
41,139
44,144
49,200
46,185
103,166
106,161
112,185
41,161
46,76
70,117
34,46
10,185
10,41
22,51
46,70,72,117,147,185
46,58,117,147,161,185
49,117,132,147,181,185
26,46,58,181,185,197
28,46,84,108,166,183
41,47,70,112,142,147
36,41,49,70,147,200
10,36,41,48,70,185
41,48,54,70,77,185
49,94,109,132,147,185
24,35,38,49,181,182
46,70,72,117,161,185
35,55,111,166,169,181
10,47,60,70,112,185
70,106,115,116,153,194
10,22,47,50,51,89
10,46,70,106,161,185
10,14,41,70,106,185
36,41,48,49,70,185
10,36,41,48,49,70
41,70,115,116,153,161
44,74,160,166,181,185
10,41,48,49,70,185
10,41,47,48,70,153
44,76,79,163,182,183
10,22,94,115,173,181
10,41,47,60,70,112
26,44,166,181,185,197
10,37,38,49,109,181
35,38,49,155,181,182
10,35,83,137,166,185
10,22,70,115,137,161
35,47,83,137,156,185
44,59,83,166,181,185
41,47,49,112,147,185
10,32,88,103,108,166
10,41,115,125,137,161
10,94,115,158,166,181
23,44,46,76,166,183
41,49,112,122,147,198
22,94,115,158,166,173
10,70,152,161,185,186
10,31,41,49,63,94
22,41,70,106,115,161
41,49,70,112,142,185
41,70,106,159,161,197
46,49,58,69,192,197
10,22,70,115,161,197
10,22,106,115,161,197
22,41,70,89,106,197
6,48,57,118,176,177
13,41,49,70,87,123
10,89,136,166,188,197
10,94,115,126,173,181
7,41,47,48,49,153
41,44,76,79,182,183
36,49,70,87,102,178
41,70,106,116,153,194
35,55,158,166,169,181
41,49,70,87,117,185
10,41,47,49,70,153
10,22,43,70,115,161
10,31,41,49,63,182
7,10,41,47,48,70
36,54,70,107,112,186
32,46,49,70,117,154
10,14,133,134,185,198
36,70,152,159,185,186
41,70,106,116,153,161
41,47,49,70,112,185
10,46,90,166,167,185
10,41,49,63,109,182
21,41,85,172,183,200
36,49,70,102,112,165
10,54,70,107,112,186
10,36,70,152,161,185
10,31,49,63,109,182
22,70,106,115,161,197
28,49,61,108,113,119
46,70,136,161,183,190
46,70,106,158,159,161
10,22,47,50,51,166
13,41,60,87,112,123
46,58,166,181,195,197
10,73,94,109,185,186
13,41,60,70,112,123
34,65,115,166,183,194
7,10,41,76,89,106
10,36,41,70,185,200
26,44,46,58,181,197
47,70,78,112,131,142
10,46,48,49,177,181
38,49,94,109,181,182
10,14,41,49,133,185
8,10,46,160,166,181
2,28,83,84,166,198
10,14,41,49,133,198
10,41,70,89,106,161
46,61,108,112,113,119
36,70,85,141,147,200
17,48,57,176,177,181
36,49,87,102,117,185
41,49,70,87,112,123
46,58,70,117,147,185
32,41,88,103,166,200
22,94,115,158,173,181
10,35,55,158,166,181
10,41,48,49,185,200
46,48,49,144,181,185
10,22,41,47,70,104
76,79,120,163,182,183
21,41,85,166,172,200
7,10,41,47,49,153
10,115,126,158,166,181
3,28,32,108,166,179
10,70,106,158,161,185
10,22,94,166,173,181
10,68,166,167,181,185
44,58,166,181,185,197
36,49,87,102,150,185
10,36,70,159,161,185
10,89,106,136,166,197
36,41,75,147,185,200
36,49,70,102,165,178
49,70,112,147,185,198
44,76,120,163,182,183
44,46,58,166,185,197
22,32,49,69,70,200
10,41,88,89,95,166
70,106,158,159,161,185
46,49,58,70,117,154
41,44,144,162,166,185
28,46,108,112,166,183
10,41,49,60,70,112
10,39,41,47,50,112
36,49,70,87,165,178
47,49,70,87,112,185
10,41,103,108,166,200
10,22,115,158,166,173
15,23,44,76,166,183
22,41,47,88,89,95
10,22,41,115,125,137
1,7,8,10,49,108
6,48,57,118,176,181
49,69,70,133,185,198
10,22,41,89,95,166
6,38,54,109,170,181
10,41,47,70,112,185
41,62,106,108,139,166
26,46,83,84,181,185
36,48,70,80,87,178
22,41,115,125,137,161
47,49,69,70,117,185
10,70,78,131,142,191
22,41,70,106,161,197
26,44,58,181,185,197
10,14,41,106,167,185
10,35,83,137,156,185
7,8,46,160,166,181
39,41,47,50,112,166
10,22,94,115,158,181
22,41,70,106,115,197
15,44,46,58,76,183
61,94,109,138,147,161
35,47,83,156,166,185
10,35,55,111,158,181
34,41,129,166,183,194
70,106,115,116,161,194
10,41,47,70,112,142
49,70,75,147,185,200
10,89,106,166,188,197
10,70,106,115,161,197
7,41,76,106,139,166
10,14,70,133,185,198
10,14,70,106,159,185
15,23,44,58,76,166
22,41,70,115,161,197
10,47,49,70,112,142
41,70,106,115,116,194
10,90,166,167,181,185
36,48,49,80,87,165
7,10,41,48,49,70
10,35,49,52,175,186
21,41,108,172,183,200
10,70,152,159,185,186
28,46,108,112,166,198
32,46,69,70,117,154
46,84,108,112,166,183
22,70,115,125,137,161
36,49,70,75,147,185
10,36,41,48,70,200
44,46,83,84,166,181
36,48,49,70,87,165
6,10,54,146,170,181
36,49,70,80,87,165
6,10,38,54,146,170
8,10,46,83,166,181
10,38,94,109,181,182
41,106,115,153,161,194
2,21,28,46,84,166
35,49,52,69,92,186
10,22,41,106,161,197
34,46,58,59,166,181
49,70,112,122,185,198
36,49,70,85,147,200
13,41,60,70,87,112
22,94,115,166,173,181
46,106,136,166,188,197
46,68,166,167,181,185
10,22,41,70,106,115
17,48,118,176,177,181
3,28,34,46,108,179
38,41,49,60,70,112
22,54,70,95,151,157
36,49,70,87,112,178
10,38,94,109,176,181
10,46,49,144,177,181
10,41,70,106,115,161
10,94,115,158,166,173
10,55,111,158,166,181
32,34,46,108,166,179
10,31,41,49,63,109
41,47,49,69,70,117
22,115,158,166,173,181
10,41,70,89,106,197
15,23,44,46,58,183
10,46,136,166,188,197
7,41,47,48,49,70
10,35,49,69,92,175
10,41,70,115,161,197
6,10,61,81,133,146,148
36,41,53,70,161,183,194
44,76,102,156,166,178,199
10,31,41,47,49,52,182
33,41,70,115,161,183,198
13,60,70,87,102,112,145
32,41,49,71,88,103,134
33,38,70,112,121,178,183
56,58,70,114,154,183,189
38,49,70,87,102,112,165
10,70,106,124,161,185,186
10,41,54,95,120,131,157
10,22,70,125,131,135,151
6,10,61,81,109,133,148
37,41,108,161,171,183,200
7,48,49,70,120,153,157
10,32,41,49,88,108,134
10,36,152,161,170,186,200
7,10,48,49,70,120,157
42,47,48,49,70,87,185
10,49,73,94,109,182,186
10,22,32,41,60,70,115
8,10,37,94,109,161,181
13,49,60,70,102,112,178
10,32,41,49,71,103,134
10,35,66,83,115,144,166
37,97,109,132,147,161,181
10,36,54,70,100,185,200
44,61,87,109,113,125,178
10,36,41,54,100,185,200
10,32,41,49,71,88,108
4,10,46,158,166,169,181
10,36,41,70,159,161,170
7,41,48,49,70,120,157
70,80,112,121,161,178,183
10,31,49,73,94,139,186
36,41,48,49,56,70,200
10,32,41,106,108,139,166
10,46,70,86,91,159,161
10,46,49,69,70,185,186
10,22,32,50,89,128,166
41,49,69,70,133,197,198
10,41,49,71,103,108,134
22,41,54,70,95,120,157
10,31,49,94,109,181,182
36,58,70,115,161,183,189
36,70,118,152,170,186,200
10,41,48,70,131,134,200
32,41,49,69,70,134,200
46,58,70,143,147,161,185
41,48,49,70,120,153,157
10,40,46,48,49,70,185
41,48,54,70,131,134,200
36,70,118,161,170,186,200
19,36,41,53,70,161,183
44,61,87,94,109,110,113
6,10,54,61,81,146,148
10,47,49,112,142,185,186
6,37,44,58,147,181,184
37,45,97,132,147,161,181
44,47,82,87,102,104,113
10,32,41,49,88,103,134
10,22,70,106,161,168,186
6,8,37,38,94,109,161
10,49,73,94,109,139,182
10,36,41,70,100,185,200
10,54,70,112,131,174,200
36,41,48,54,70,100,185
7,10,41,48,49,70,157
9,41,54,70,112,131,134
10,41,70,131,134,185,200
10,32,41,69,70,134,200
12,44,58,115,117,166,181
36,70,118,152,161,186,200
7,41,48,70,120,153,157
10,46,83,160,166,181,185
10,32,49,70,120,141,197
10,22,54,70,131,151,187
10,46,49,69,70,86,186
13,49,60,70,87,145,178
16,44,54,68,109,125,181
41,47,48,49,70,185,194
10,46,90,158,166,181,185
41,54,70,112,131,174,185
32,41,49,70,92,134,200
46,58,69,70,80,183,196
47,49,70,87,102,112,127
10,22,32,41,49,120,141
44,46,58,59,166,181,185
30,36,41,69,70,183,200
6,10,54,61,109,133,146
41,70,115,116,130,133,161
46,58,70,80,98,161,183
41,47,49,70,112,147,149
4,10,41,47,48,70,153
7,10,46,101,106,136,166
10,22,32,41,49,70,120
10,41,47,49,69,70,185
16,24,44,54,125,151,181
10,41,54,70,112,174,200
10,35,115,136,158,166,181
10,22,41,47,49,69,70
54,61,81,109,133,146,148
7,10,41,48,70,120,153
10,36,41,54,70,185,200
9,27,54,70,89,131,193
21,41,108,166,183,194,200
10,41,70,161,180,185,200
10,41,70,133,185,197,198
25,38,41,70,106,117,161
10,22,41,54,120,131,157
10,22,32,50,60,70,115
44,76,102,122,156,178,183
38,47,60,70,87,102,165
76,102,156,166,178,183,199
4,10,46,67,144,166,181
6,37,45,97,132,161,181
22,41,49,70,120,141,197
10,49,69,70,133,185,197
44,76,102,166,178,183,199
10,49,70,133,185,197,198
46,49,58,70,80,96,147
10,54,70,112,131,185,200
10,47,49,70,142,185,186
38,70,112,121,161,178,183
10,54,61,109,133,146,148
32,46,49,69,70,197,198
10,36,70,152,170,186,200
7,13,41,48,49,70,87
6,37,45,97,109,132,147
10,22,41,54,70,120,157
6,10,54,81,109,133,148
10,36,118,152,161,170,186
10,46,49,109,144,181,182
10,32,41,50,60,70,115
7,10,24,48,49,70,120
32,41,49,71,103,108,134
19,32,44,46,58,140,166
20,22,49,69,70,87,197
35,66,83,92,115,166,181
6,10,54,61,133,146,148
9,41,70,112,131,134,200
9,41,70,131,134,185,200
44,76,102,156,166,183,199
9,41,112,131,134,185,200
8,10,37,38,94,161,181
10,36,70,152,161,186,200
10,41,47,48,49,70,185
41,54,70,112,134,185,200
46,49,58,70,117,147,185
6,10,54,92,109,148,181
10,55,70,106,158,161,185
10,46,49,69,70,179,197
10,32,41,50,70,106,115
37,57,87,94,109,113,158
10,47,49,70,112,142,186
10,41,48,54,70,185,200
41,85,115,129,166,172,183
7,10,48,49,70,120,153
10,31,73,94,109,182,186
7,10,41,48,70,153,157
10,32,41,71,88,108,134
10,41,54,70,131,185,200
10,47,70,78,142,185,186
46,93,117,164,166,181,185
5,41,85,115,129,172,183
24,44,54,68,109,151,181
6,8,10,37,38,94,181
10,49,70,78,142,185,186
29,36,54,70,102,185,200
49,58,70,105,117,147,185
41,49,69,70,92,134,200
7,10,41,48,49,120,153
7,41,48,49,70,120,153
13,49,60,87,102,145,178
38,49,60,70,87,112,165
10,41,48,54,131,134,200
41,47,48,49,70,87,185
6,37,45,132,147,161,181
10,49,71,88,103,108,134
6,37,45,109,132,147,181
41,85,115,129,166,172,198
26,41,47,48,49,70,185
8,10,38,94,109,161,181
10,54,81,109,133,146,148
7,10,41,48,120,153,157
10,46,83,144,166,181,185
10,41,54,70,134,185,200
10,24,35,79,158,166,181
9,41,54,112,131,134,200
36,41,70,115,161,183,194
6,8,37,94,109,161,181
6,37,45,109,132,147,161
27,29,36,54,70,89,102
10,14,41,49,69,70,133,134
10,49,61,73,94,109,185,186
7,8,10,46,83,160,166,181
41,44,76,79,120,163,182,183
32,46,49,58,69,70,117,154
10,47,70,78,112,131,142,191
10,14,41,69,70,133,134,185
10,46,89,106,136,166,188,197
36,49,70,87,102,112,165,178
