85,3138
85,801
82,536
82,85
82,2960
82,1785
85,778
85,1746
85,3234
585,2248
1632,1859
82,237
82,1473
85,2471
82,2348
5,85,2737
82,85,2285
82,115,2285
82,85,2419
85,217,3073
44,1185,2781
85,1455,2146
82,85,1427
82,85,1561
1856,1903,3019
82,85,2179
82,85,1374
82,1328,1730
82,85,2960
82,85,516
85,2148,3269
85,826,1010
82,85,866
85,354,478
82,85,2102
82,1379,2797
82,85,142
85,2753,3234
85,2019,3023
82,85,626
82,85,1915
85,630,2305
82,85,1110
5,82,85
82,85,1378
718,1290,2830
82,85,3151
82,515,641
82,85,3285
82,85,386
743,2412,2499
82,85,1167
82,2534,2692
82,85,496
82,85,1785
82,85,630
82,412,1375
85,209,2787
82,85,309
82,85,1732
85,487,1255
82,85,3021
13,82,1975
85,777,2118
82,85,2216
85,741,1632
82,85,740
82,85,2968
85,234,2419
85,718,1485
82,85,2163
82,85,553
78,82,85
82,85,1492
82,85,2781
82,85,2594
835,1754,2465
82,860,1785
85,944,3093
82,85,984
2282,2448,2696
739,1029,3075
82,85,2086
82,85,126
82,1440,2252
82,85,1549
82,85,744
82,1306,3055
82,85,2167
82,85,423
82,85,2785
85,327,2427
82,85,1041
107,784,1548
43,82,1906
31,85,3138
82,875,2233
82,537,2372
82,85,1285
82,85,130
6,82,85
82,85,1419
82,143,1774
82,85,3192
82,85,3005
82,85,2334
82,85,3273
82,85,1529
82,548,3235
82,85,2952
85,384,2347
82,1455,1548
82,85,671
82,85,3249
82,85,1155
938,1892,3161
82,85,484
85,1923,2903
82,1473,3042
82,546,2735
82,1658,2635
82,85,1854
82,282,408
82,85,541
82,85,3253
85,1184,2300
82,85,1643
82,85,488
82,768,1029
82,85,2261
82,85,3200
82,85,1590
82,303,1021
82,85,114
82,649,2276
82,637,2534
82,85,2505
82,85,1029
85,874,1137
82,85,1460
82,85,305
500,1277,1800
85,1668,2903
82,85,1086
82,85,281
76,82,85
82,85,899
85,2271,2712
82,85,94
82,986,1489
82,85,175
82,85,659
82,85,1277
46,82,85
29,82,85
82,85,1090
85,376,1937
1545,1766,3132
82,332,3195
82,85,2513
82,85,769
82,85,903
712,2607,3238
82,85,2326
82,85,232
85,2146,2158
82,1041,1686
82,85,2944
1877,2408,2990
82,85,3294
82,85,2139
82,85,2623
82,85,663
82,104,3133
82,85,2570
82,408,2926
85,1178,2444
85,305,2290
82,85,1094
82,85,2867
82,85,773
82,85,1712
82,2146,2269
82,85,1391
82,85,720
82,341,659
72,82,3282
67,82,987
82,85,1822
82,267,2593
82,85,1956
82,85,1501
85,1788,2406
82,85,346
85,1720,2406
85,258,2745
82,85,2119
82,85,1448
82,85,2737
82,85,2871
85,1316,2626
82,85,1261
82,85,2550
82,85,1621,2103
82,85,1287,2981
82,85,1373,2001
82,85,1695,2052
82,85,165,3062
264,639,2051,3073
165,719,2062,2626
85,1029,1826,2419
369,1096,1388,1855
82,85,648,1852
82,85,1176,1971
82,85,413,1396
82,85,484,1047
82,85,1874,2659
327,740,1128,1667
82,85,670,2499
82,85,3136,3281
82,208,788,1468
82,85,1042,2613
82,576,668,2549
85,362,1137,1785
85,235,3177,3248
82,85,762,879
82,85,400,3122
82,85,1744,3046
82,85,1282,1645
82,85,2151,2215
82,85,113,567
82,85,345,2795
82,660,1453,1713
82,85,2977,3088
82,85,402,2898
82,85,429,3031
82,85,2465,2509
82,85,1642,2472
82,208,2221,2590
81,85,1357,1808
82,85,1231,1975
85,1193,1349,2477
1573,1580,1893,3261
85,2302,2540,3118
82,85,1320,1616
85,588,2795,3015
82,85,2496,2710
82,85,302,2801
85,1008,1354,1931
85,402,663,3057
226,862,1251,3311
82,85,741,2447
458,1374,1596,3214
85,1295,1389,1518
85,338,1061,2024
82,85,361,2576
82,85,2822,3014
82,85,884,3290
82,85,1084,2008
82,85,158,2782
85,1313,1579,2187
82,85,1636,2871
82,85,3051,3200
82,85,1750,1818
82,85,3011,3020
82,420,2022,3255
82,85,350,2901
82,85,171,1623
82,85,130,2911
53,209,997,2787
82,1324,2111,2476
21,82,301,2285
82,85,2146,2302
82,85,2189,3288
46,416,681,2508
82,85,305,1706
82,85,1253,1630
85,653,861,2945
85,629,932,1378
82,85,644,1656
82,85,2383,2459
85,847,2242,2411
82,85,2791,3193
85,487,580,685
59,85,2403,2640
82,85,1960,2110
82,85,1900,2998
82,393,946,3207
82,1099,3185,3291
1029,2564,2847,3296
85,357,999,2503
85,1505,2549,3284
82,85,910,1454
82,112,776,1686
82,85,1256,3030
82,1412,2868,3183
82,85,1001,1757
82,85,726,771
82,85,2421,2430
688,1378,1774,3150
82,85,2139,2717
85,740,903,3317
82,85,412,961
82,85,1640,2215
85,1405,2511,2696
82,85,1394,1943
836,1671,2341,2700
82,85,630,1897
85,421,1755,3216
82,85,1083,1650
82,85,685,2893
82,85,301,2903
85,2080,2695,3148
82,85,1155,3192
258,710,2087,2520
82,85,2403,2627
82,542,2424,2560
82,85,659,1806
3,82,1819,3232
82,85,1264,1391
82,85,543,1631
82,85,1989,2586
82,85,631,697
82,85,423,933
82,85,900,2376
82,85,1163,2786
82,85,944,1170
82,85,2867,3245
707,1338,1440,3071
82,85,2406,3008
82,85,387,1602
85,681,930,2337
400,993,2218,2534
82,85,1184,3208
82,85,223,955
219,899,2378,3200
142,1098,2382,2545
82,85,1748,1829
140,749,861,1260
82,85,2146,2225
82,85,218,1095
82,85,962,1778
82,85,2314,3098
85,581,910,2689
82,85,638,2620
82,85,616,2080
85,1313,1795,2733
82,85,2783,2795
82,85,897,1918
82,85,1378,1440
82,85,1636,3196
82,85,2221,3068
85,2907,3010,3084
82,85,1479,1626
82,85,984,2586
82,85,1258,3320
31,716,1393,2709
82,85,1335,1473
82,85,1352,1642
82,85,119,953
82,85,900,1518
82,85,726,1365
82,85,471,846
82,85,289,559
85,320,1481,2660
71,82,1402,3301
82,85,1053,3183
82,85,2607,2917
82,1655,1774,1997
82,85,1083,3183
82,85,1100,2598
82,85,1248,3250
664,943,1390,1706
82,85,1677,2609
82,85,2518,3225
82,85,487,2748
85,749,1891,2788
82,85,1128,2552
85,884,2784,3020
889,912,1086,1596
82,85,467,941
82,85,1328,2209
82,511,1860,1875
82,85,511,2337
85,531,2022,2045
85,740,2893,3288
22,82,85,3060
82,85,481,3225
82,85,230,2825
82,85,229,2600
82,85,119,2189
82,85,469,1255
12,82,85,1580
85,1023,1908,2459
82,85,617,1503
82,85,224,2740
82,85,212,1575
82,85,408,3207
82,85,356,3017
82,85,346,2329
82,226,1760,2522
85,1455,2096,2146
85,1137,1223,1387
82,295,301,3196
85,1702,2007,2799
85,376,1552,1660
82,170,643,2965
82,85,346,1524
82,85,567,1119
82,85,2273,2937
82,85,263,1997
82,85,2080,2141
82,459,688,1029
301,608,2215,2962
44,85,2145,2638
82,85,205,1022
1367,1505,2223,2276
119,1616,1842,2868
82,85,1218,2071
82,85,292,2845
82,85,1368,2015
82,85,2663,2801
85,2189,2341,2465
82,425,2628,2632
82,85,181,2209
82,85,1713,2534
82,85,943,1569
82,85,1078,2144
82,85,1288,2893
27,82,85,1662
82,667,2448,2690
82,1679,1879,2320
64,299,709,2429
82,301,421,3196
82,85,1093,1997
82,85,208,1082
82,837,2147,3083
82,675,2218,3055
82,85,2508,3265
82,721,1245,2600
82,85,1931,2449
82,85,736,2244
82,85,2494,2562
82,85,2555,3215
82,835,2097,2992
82,85,175,2557
82,85,282,2454
104,1686,2364,2835
85,116,1886,2626
85,672,1288,2071
82,85,1709,1958
82,85,134,3225
82,85,795,2153
82,301,358,2660
82,85,986,1697
82,85,1618,3078
23,82,681,1683
82,85,625,1317
63,82,85,1547
82,85,651,1949
82,85,658,676
82,85,701,1312
82,85,2036,2463
82,85,273,1774
688,2406,2731,2753
82,85,2819,3074
82,184,203,2097
82,1987,2289,2795
136,1267,1283,2058
82,85,833,2124
82,85,2353,3028
47,82,85,3139
82,85,3230,3301
82,85,554,3089
82,85,451,867
82,85,1041,1083
27,85,1800,2936
82,1937,2806,3297
82,85,2797,2994
82,85,363,2285
85,332,1088,1865
82,85,415,1694
82,85,1725,2788
82,85,602,2459
82,85,263,899
82,85,1685,2958
82,85,843,2871
82,1562,1886,2626
82,143,973,2791
46,82,396,3247
82,85,2007,2046
82,85,956,1778
82,85,97,556
82,85,462,3313
82,1008,1580,1990
82,85,683,2908
82,85,1763,1820
82,85,546,1856
82,1856,1903,3019
82,85,1378,2359
82,85,376,2734
1262,1834,1986,2830
82,183,616,3046
82,85,242,2868
85,1075,1746,2939
82,85,2251,3182
778,1193,1949,2143
82,85,354,1365
612,690,1324,1779
82,584,1405,1937
82,85,261,2463
82,423,1047,2022
82,85,853,1062
82,85,164,436
82,85,2823,2902
82,85,1414,2768
82,85,1469,2475
82,85,426,2664
82,1457,2011,2583
85,215,2640,2918
82,85,273,2018
82,327,420,674
82,85,665,2249
82,291,1083,1889
1874,2623,2780,3067
85,704,1727,3177
85,474,558,815
82,85,2032,3072
82,85,1116,1501
82,1536,3027,3139
82,85,2461,2939
82,209,616,2909
1494,1545,2020,3157
82,85,244,2056
85,229,815,2213
82,85,323,3288
81,82,690,1357
300,1658,1937,2635
82,85,130,3192
85,1199,2039,2320
82,1294,2900,3073
82,85,664,1971
85,1226,1449,2306
85,796,1611,1696
82,85,944,1207
82,85,714,1684
82,85,2083,2419
82,85,1236,2146
82,85,859,2573
82,85,1251,1865
82,546,1648,2656
82,85,512,2465
82,85,331,2804
82,85,768,1115
78,82,85,943
82,1806,2288,3303
82,85,644,648
82,85,311,1936
82,85,1961,2913
82,85,1785,2441
82,85,689,1306
82,85,1713,2164
82,85,778,1132
82,85,313,3247
82,85,711,3293
82,85,449,3293
82,85,2092,3099
82,85,2403,3095
513,1878,2086,2583
82,85,1454,1606
82,85,1365,3254
82,85,129,3048
82,85,864,2679
82,85,865,3089
82,85,1712,3311
85,628,1164,2992
400,910,1496,2288
986,1599,1602,3014
82,390,1934,2007
85,258,942,2745
82,85,1240,1891
82,85,297,3250
82,85,1061,1367
82,85,1627,1778
85,169,1274,2988
718,1476,2534,3243
82,85,208,2619
82,1277,2756,3054
82,85,850,3025
85,510,1538,2702
82,85,624,1901
82,2121,2960,3087
82,85,1226,1969
82,85,1687,3118
82,85,1155,3257
82,85,2551,2755
1152,1745,2054,2690
85,419,1210,1312
82,85,1062,1322
82,85,451,2107
82,85,104,1999
85,637,1496,1696
82,85,1699,1734
82,85,286,2390
82,285,526,1675
82,85,624,2385
82,85,357,2980
82,85,1471,3196
20,82,2589,2630
82,85,820,1923
82,1075,1184,1958
82,85,728,2334
85,327,2443,3008
82,85,123,655
85,295,837,2462
82,85,1767,3315
82,85,1569,2926
82,85,384,1719
82,85,515,1421
82,85,260,902
82,85,1090,3049
109,208,993,2343
409,760,1071,2121
82,85,433,2900
82,85,1273,3291
82,85,151,2433
85,137,2114,2334
82,85,286,3008
82,85,835,971
82,85,113,986
335,400,2284,2619
112,393,1258,2213
82,85,1900,3173
82,914,1564,3000
67,82,85,2595
1425,2508,2928,3107
82,850,995,1576
17,82,85,2955
82,85,2357,2994
82,85,1757,2440
82,85,719,2219
82,85,2864,3175
145,2273,2406,2660
82,85,92,3225
82,85,200,2004
82,85,197,1706
82,85,278,1671
82,85,2431,2488
82,2427,2957,3231
82,85,474,2872
85,1569,2479,2895
82,85,869,1307
333,861,1901,2998
82,85,1937,2868
85,639,898,2821
82,85,436,2364
85,306,1542,3161
82,993,1383,1671
82,85,1705,2868
82,85,1378,2473
82,85,643,3192
82,85,1115,3187
82,85,3040,3214
85,425,1223,1740
82,85,1384,2422
641,1032,2284,2983
82,2091,2337,2401
85,989,2220,3148
82,784,1721,2486
82,548,1467,3235
82,85,977,1993
76,82,85,2158
85,327,2290,3153
82,85,365,432
82,85,914,2717
82,1155,1749,2607
103,335,2284,2826
82,85,1964,2113
82,85,1754,2303
82,85,2143,2236
85,1107,2188,2499
85,98,1495,2669
82,85,730,2868
82,85,593,1816
82,85,788,3223
82,85,420,2827
82,85,1134,2170
927,1184,1650,3020
85,774,1193,2751
58,85,152,3201
43,82,85,750
82,720,1278,2276
82,85,537,1668
99,1896,2276,2509
82,85,1638,1807
82,85,1937,2978
85,1505,3150,3249
82,85,1158,2459
82,85,2221,2922
82,85,233,1391
85,694,2538,3299
82,356,1619,2703
85,224,820,3318
82,85,327,1376
82,85,2508,2928
82,85,1443,2604
82,85,624,966
82,85,583,3035
82,85,2407,2630
82,85,1512,2717
273,322,1862,2813
85,1328,2107,2661
1459,2307,2824,2994
82,230,1576,2539
85,1065,1354,1931
82,85,2768,2770
233,833,1604,2243
82,85,133,1778
474,1360,2334,3177
349,1958,2116,3240
82,85,2378,2534
85,1075,2399,2522
82,85,1623,1877
82,85,1008,2513
550,672,1025,2543
82,85,450,2185
82,85,1815,2986
82,85,480,2370
82,1241,2119,2546
82,85,2430,3208
85,478,2199,3272
85,1184,2300,2847
82,85,152,3012
82,85,523,2955
82,85,359,1396
82,85,1897,1940
82,85,720,1375
82,138,1157,1393
82,85,2270,2306
819,1166,1226,1766
1418,2082,2406,3242
82,725,1945,3299
82,85,359,591
82,85,2455,2594
82,85,2317,2660
82,140,557,1260
51,82,85,1738
3,82,85,2735
82,85,1350,2844
1154,1476,1478,2405
82,85,1334,3250
82,85,1480,3075
82,85,1382,2917
82,408,2768,2926
82,85,301,720
82,85,513,1542
85,545,2103,2723
43,745,993,2938
85,382,2260,2994
78,85,520,1175
642,879,1184,1729
82,85,1792,2518
82,85,1633,1707
85,1160,1179,1509
1035,1367,1455,2977
877,966,2175,2589
85,625,2780,3288
82,85,883,2656
82,85,1675,2067
76,82,85,2833
82,85,670,2898
82,420,674,1137
82,384,2214,2831
82,85,424,1529
82,85,828,1390
77,82,85,1827
82,85,2337,2670
82,114,607,1479
82,85,1778,2275
82,85,1187,1807
82,85,158,1140
82,85,2175,2850
82,85,412,1437
82,85,588,2952
85,708,1459,1877
82,85,1409,1761
82,85,2612,2958
85,2035,2187,2225
82,85,1087,2999
82,85,1589,2055
82,85,473,988
704,1346,2288,2454
85,201,548,2334
82,94,384,1892
82,546,753,3072
72,82,85,3282
63,85,97,1357
82,85,826,2580
82,85,1340,2801
82,85,847,2868
82,356,1250,2572
85,1689,2125,2807
82,543,1631,2976
82,85,366,851
85,187,1689,1990
82,85,706,892
85,133,209,945
82,85,864,3171
82,168,1618,3258
82,85,1964,2735
82,85,565,3289
85,842,2943,3073
82,85,2835,3193
85,720,861,2230
82,85,424,805
9,85,2127,3204
82,85,828,1016
82,85,731,1083
82,85,1495,2233
82,85,651,1319
82,85,2022,2285
82,85,127,3197
85,258,1254,1661
82,85,2357,2921
82,85,412,2218
82,1621,2469,2627
82,85,902,1853
82,85,2270,3302
82,85,1178,1505
82,85,401,1813
82,85,2038,3302
82,85,1094,1218
82,85,346,2240
82,85,1184,2558
1350,1607,1706,1768
82,85,438,1963
82,85,1475,2868
82,85,587,2436
82,85,261,731
82,85,436,2425
82,85,119,2718
82,85,2507,2678
82,85,1944,2164
82,85,918,3084
82,85,577,2791
82,85,1437,1555
82,85,883,1908
486,2346,2565,2786
82,85,1804,2264
31,82,85,1122
82,85,1056,1812
82,85,2027,2659
82,85,460,1535
72,82,85,493
82,85,580,1428
82,85,304,3250
82,85,1366,2522
85,865,2272,2788
82,85,201,2721
82,85,610,674
82,85,2022,2045
82,1005,1442,1675
82,85,2209,2810
82,1470,2577,2929
82,85,670,674
82,85,601,2035
82,85,103,1758
85,685,2952,3166
1068,1123,2501,2714
880,1409,2912,3148
82,85,667,1692
82,85,1429,2015
82,115,829,1072
82,2299,2696,2881
82,85,473,1984
82,85,1937,2555
82,85,175,3057
82,104,1584,2320
85,1630,2307,3185
85,2805,2954,3075
82,85,458,497
82,85,201,2534
82,85,195,221
73,82,85,1069
82,85,2216,2639
82,85,626,2659
841,879,1040,1410
495,1230,1451,1897
82,85,866,1715
82,289,698,1934
82,85,1787,2475
85,825,892,1785
85,986,2640,3087
82,548,2613,3235
1513,2018,2543,3172
82,85,1731,2516
593,2292,2754,3223
21,82,85,2520
82,85,2702,2989
17,82,85,3073
82,85,2494,3225
1328,1420,2354,2527
82,85,881,1167
82,85,1060,2630
61,82,1842,2762
117,402,833,1508
15,85,2765,3249
82,85,2180,3011
82,1568,1889,3057
70,82,85,1328
82,85,762,1229
85,1766,1951,2045
82,85,1564,3021
82,85,244,2178
82,85,265,2466
82,85,1576,3031
82,85,412,2893
82,85,1017,2478
82,85,1390,1528
672,770,1623,2433
10,82,85,2139
82,480,1497,2676
82,1936,2465,2480
82,85,2626,3208
82,85,2867,3270
82,85,551,1277
85,474,558,750
1428,1836,2174,3268
85,142,755,2912
961,1110,1948,2671
82,85,1249,2315
82,85,187,949
82,85,626,1935
82,733,1440,2252
82,301,571,1955
67,82,987,2939
82,85,1039,1700
82,85,920,1227
82,460,1505,1901
167,1036,2025,2285
203,1109,2513,3048
82,85,721,1367
82,85,2114,2496
932,966,1815,3245
82,85,910,2178
389,1317,1449,1636
82,85,1473,2291
82,85,813,3184
82,2361,2371,2769
82,85,258,3312
85,215,1056,1322
82,85,368,2137
82,445,706,3221
85,507,631,3040
82,85,1155,1204
82,664,1857,2990
48,85,323,2587
82,85,441,521
82,85,2741,3078
82,1249,1572,1765
13,82,1189,1975
82,85,2845,3027
82,85,1371,1717
82,85,1840,2195
82,85,1532,2200
82,641,793,1656
746,1272,2271,2661
82,85,680,2334
82,1186,3156,3289
85,918,1675,1962
814,1378,1440,2610
26,85,1300,2685
82,1908,2604,2961
82,85,275,1251
85,290,805,1384
82,85,2983,3229
168,241,778,1634
85,986,1549,3182
82,85,2601,2911
82,85,532,1950
82,85,427,436
65,82,1121,1794
82,2227,2421,2643
21,82,1178,2371
85,1106,2125,2660
85,451,1121,2661
82,85,907,1022
85,817,3183,3192
82,85,1832,1901
82,85,378,1967
82,548,1954,2693
82,85,1075,3184
82,85,531,1808
82,85,427,3148
82,85,1480,1957
