9,24,27,39,52,79,86,109,149,159,170,175,183,190,192
3,39,53,61,63,80,89,90,93,151,154,160,183,184,197
31,45,83,96,101,103,104,106,110,115,137,139,144,148,175
14,41,55,56,74,116,122,142,149,172,177,179,180,189,197
14,32,33,58,59,84,99,109,126,129,135,165,177,180,187
3,44,45,49,57,66,84,87,94,103,104,137,144,169,182
8,18,45,57,66,72,74,104,109,114,118,132,137,175,186
22,42,46,49,50,55,77,95,98,106,152,168,178,184,192
16,21,23,44,48,74,103,109,112,135,140,158,163,165,179
16,23,24,27,33,56,74,97,106,108,109,130,147,150,151
11,32,59,83,84,99,100,104,126,129,132,144,167,180,187
8,18,35,44,45,49,57,66,69,98,105,109,137,175,199
13,17,44,55,57,66,74,84,104,117,154,160,165,168,196
8,10,17,43,55,57,92,98,103,105,139,141,147,148,152
6,13,24,66,74,117,120,140,142,151,154,155,168,169,199
11,19,27,38,83,86,99,104,117,128,138,144,163,195,199
27,29,45,54,87,111,115,126,127,131,148,150,154,157,176
17,21,23,25,40,44,50,94,104,117,119,158,169,174,181
3,46,56,60,65,85,101,104,149,152,169,170,172,175,197
80,83,93,95,100,103,115,119,125,151,156,160,164,168,182
1,30,50,58,62,86,108,116,130,135,138,142,150,178,186
16,20,27,31,36,48,53,70,81,101,114,116,162,194,198
3,4,42,50,53,63,83,89,95,138,149,184,188,194,198
8,10,17,19,32,36,58,59,79,86,139,144,159,179,190
7,8,18,45,74,75,84,104,114,154,155,161,180,186,189
11,24,27,48,51,70,75,116,129,130,144,155,169,175,186
3,22,27,34,37,85,93,115,126,130,150,159,170,182,185
3,15,20,65,82,97,101,116,123,139,145,149,152,172,190
14,17,32,38,40,43,58,63,87,98,115,122,147,162,166
4,27,45,49,52,53,59,105,109,111,126,143,171,195,199
27,34,54,60,84,85,87,111,126,127,150,154,170,173,182
19,77,90,96,109,128,129,133,140,162,163,165,178,179,195
2,25,65,86,98,104,109,117,140,142,149,163,166,168,171
48,53,55,77,90,97,108,116,124,129,143,160,178,196,200
17,22,26,32,87,93,98,104,122,126,132,162,187,188,191
3,9,27,31,75,81,105,145,146,161,169,171,174,183,185
10,18,23,25,31,58,59,106,139,165,168,171,181,184,190
8,33,34,48,50,51,83,86,116,138,149,160,165,179,193
3,40,42,44,51,78,82,88,93,96,104,131,139,172,174
14,15,69,73,75,87,103,120,158,159,163,165,168,173,188
8,11,19,21,27,39,73,86,99,111,126,149,155,174,175
22,44,58,63,66,84,96,99,104,109,128,131,144,186,187
2,55,62,68,73,77,79,90,100,102,108,124,128,150,178
11,27,31,52,59,60,86,94,105,111,126,165,195,197,198
3,34,64,74,75,78,93,115,116,160,164,172,181,185,191
3,5,40,56,65,97,103,116,130,139,147,159,160,183,190
3,20,24,28,34,64,75,78,81,92,93,149,164,169,170,182
6,15,16,21,26,73,108,111,121,125,133,165,168,171,179,196
12,16,31,57,75,85,103,110,114,120,123,159,165,171,173,176
28,32,45,75,80,84,96,101,103,104,109,114,120,128,144,180
26,32,38,62,83,85,87,103,104,138,144,152,166,180,182,190
23,26,28,36,40,59,73,94,112,117,120,144,145,158,175,181
29,43,46,48,58,64,66,79,80,104,115,117,128,134,148,180
15,22,27,34,44,50,66,84,87,105,135,137,165,168,184,192
13,20,24,34,43,64,82,93,97,116,128,143,147,177,191,194
3,4,46,50,64,83,104,106,115,117,129,160,168,169,172,174
7,8,18,28,29,36,40,72,74,75,84,114,138,157,158,186
8,19,32,41,56,82,103,104,110,121,125,144,146,163,175,186
4,15,19,27,36,53,79,105,115,124,126,129,143,162,175,197
2,14,22,56,71,105,109,112,117,121,124,126,154,162,163,186
14,31,44,52,75,95,96,98,101,103,105,140,170,171,172,185
4,8,22,32,41,45,49,55,103,107,120,132,156,188,189,193
15,35,59,65,79,81,83,85,103,114,138,145,149,176,184,190
4,8,14,18,20,36,45,69,70,79,95,126,130,138,156,163
7,17,18,22,45,55,68,77,78,106,150,154,156,160,178,189
15,37,40,42,44,62,87,107,122,137,147,161,165,167,172,177
4,8,27,36,46,73,94,101,103,148,149,152,164,169,175,199
18,32,35,46,65,93,96,98,104,122,123,137,142,147,148,189
27,28,54,59,84,100,101,131,145,150,157,170,172,176,184,193
18,22,23,29,36,45,49,54,77,84,114,154,157,158,163,186
16,17,26,36,38,58,61,63,91,92,98,171,178,179,181,199
8,28,34,42,48,63,74,83,112,132,137,138,149,169,184,200
18,34,36,45,59,84,109,110,114,147,154,162,167,179,180,187
8,36,39,56,77,79,85,86,109,114,126,139,149,155,167,174
32,38,41,44,45,49,50,55,78,87,104,107,115,144,180,182
1,34,42,48,53,59,63,109,112,124,129,137,138,142,149,175,178
4,15,19,26,31,36,48,54,63,73,101,128,134,173,190,199,200
2,4,15,27,52,73,90,103,108,115,123,125,133,159,173,176,195
11,32,38,59,64,73,83,99,103,110,144,146,179,180,185,187,199
1,7,20,27,28,36,73,75,79,114,133,145,155,157,159,164,190
35,39,57,59,67,81,83,85,103,131,138,139,145,166,170,175,183,190
