1,60
1,64
1,11
11,34
1,48
1,56
4,6
1,36
1,40
1,44
2,9
1,28
1,32
3,25
1,8
4,39
1,16
1,20
4,27
4,31
1,57
1,4
4,35
1,61
1,49
4,56
1,29
4,64
1,37
4,44
36,64
4,48
11,64
1,21
4,32
4,24
1,50
1,54
1,58
1,34
1,42
4,49
1,46
4,53
1,26
1,30
4,61
4,41
4,45
1,18
33,64
1,55
4,33
1,59
1,6
4,17
1,43
4,21
2,8
1,51
1,27
34,56
4,9
1,35
4,42
1,39
1,15
1,19
4,50
4,54
3,55,64
1,4,26
1,11,42
1,21,59
1,6,19
1,13,35
4,10,37
1,35,38
1,12,54
1,42,54
4,16,45
1,4,30
1,11,46
4,19,22
9,20,53
1,51,63
4,11,49
4,6,55
2,3,29
1,24,40
1,34,57
4,10,17
1,37,64
4,32,44
1,8,19
1,14,51
1,39,57
2,3,33
1,4,10
1,16,20
4,38,52
1,26,37
1,21,43
2,14,64
1,20,35
4,17,61
1,35,46
4,25,32
1,8,23
1,10,16
2,3,37
1,12,38
1,24,48
1,19,54
1,4,14
1,6,60
1,11,30
4,33,62
2,3,13
4,48,49
1,31,64
1,6,7
4,45,48
1,15,43
4,52,64
1,40,49
1,43,50
11,13,36
4,29,51
1,12,42
1,44,64
1,4,18
1,6,64
1,11,34
1,14,35
1,16,57
4,11,37
1,46,57
2,3,17
1,6,11
4,15,52
1,28,43
6,17,64
33,42,56
4,24,61
1,12,46
4,9,21
4,39,48
1,39,45
4,6,47
2,3,21
1,19,38
4,15,56
4,33,46
1,14,15
2,17,53
1,8,64
1,43,58
1,20,23
2,32,40
2,9,29
1,32,62
4,27,42
1,4,55
1,34,53
1,6,48
4,56,61
1,14,19
1,28,51
1,20,27
4,10,13
1,18,34
1,7,60
1,25,50
1,37,60
1,8,15
48,51,53
33,50,64
1,4,59
2,3,58
1,4,6
1,14,23
4,6,31
4,18,41
2,3,5
3,32,36
2,17,61
1,26,62
4,53,64
1,20,60
4,30,51
4,9,62
1,15,64
1,4,63
1,45,64
4,17,33
4,16,25
1,22,51
2,3,62
1,6,56
4,21,48
4,28,64
4,6,35
2,3,9
4,46,52
1,6,32
1,13,48
1,43,46
2,16,33
1,10,45
1,4,43
1,16,53
1,14,60
1,6,36
4,18,25
4,43,55
2,17,45
1,38,56
1,32,54
4,30,35
4,21,56
1,4,47
1,14,64
2,3,46
1,6,40
1,13,56
4,35,64
1,8,60
4,23,52
1,8,36
1,15,52
1,4,51
3,8,32
1,6,44
4,56,57
1,4,27
1,16,37
1,51,60
1,6,20
1,18,30
1,48,57
4,25,49
1,45,56
1,7,32
1,32,38
4,22,48
4,29,64
2,3,54
4,59,64
1,12,55
1,4,31
1,14,48
1,21,64
4,53,60
1,36,51
1,13,40
4,35,48
1,8,44
18,32,61
1,45,60
4,7,41
1,10,37
4,32,45
4,16,50
1,4,35
1,34,62
4,35,52
4,6,7
4,38,53
1,8,48
1,38,48
2,27,30
1,32,46
2,32,53
4,32,49
1,15,40
1,4,39
4,6,64
2,3,38
1,24,49
4,28,40
1,4,15
4,6,11
4,43,51
1,26,42
1,21,48
1,58,64
1,13,24
1,20,40
4,32,53
1,8,28
1,15,44
2,31,49
4,19,35
17,32,46
4,14,41
1,7,20
4,34,46
2,3,42
1,12,43
1,24,53
4,16,34
1,4,19
1,14,36
4,48,54
1,6,12
4,30,64
1,43,55
4,29,56
1,12,47
1,42,47
4,32,33
4,16,38
1,22,64
1,15,24
1,52,64
1,4,23
1,11,39
1,39,46
1,51,56
2,3,22
4,10,34
2,9,54
1,18,55
1,23,25
4,38,41
4,45,57
2,29,64
4,14,49
4,17,50
4,47,50
1,8,12
15,33,43
4,41,46
1,27,38
1,34,54
1,18,59
4,23,32
1,43,63
34,57,64
2,32,45
1,53,56
1,30,45
13,25,35
4,32,41
20,25,47
4,26,63
3,5,64
1,4,60
4,6,56
2,3,30
2,35,52
1,27,42
1,29,64
1,4,7
1,6,53
4,38,49
4,33,55
1,26,34
1,20,32
1,53,60
1,30,49
4,13,19
4,15,41
1,15,36
4,52,57
4,14,33
1,50,59
1,4,64
4,6,60
1,12,35
1,4,11
2,30,33
1,21,44
1,16,50
18,48,62
1,53,64
4,30,56
4,22,32
4,19,60
1,19,55
1,44,61
1,22,56
24,45,48
6,20,64
2,3,14
1,41,58
1,18,47
4,15,49
2,17,46
1,31,41
1,8,57
4,17,42
2,32,33
4,19,64
3,33,59
1,32,55
4,14,17
1,4,48
1,39,42
1,16,58
1,46,58
1,34,46
1,6,41
4,26,27
4,45,53
1,8,61
1,38,61
2,9,26
1,18,27
1,48,54
1,25,43
3,6,64
1,32,59
1,35,60
1,4,52
4,29,32
4,6,48
1,12,23
1,19,39
1,27,34
1,22,40
2,3,51
4,13,64
4,43,64
4,53,57
1,48,58
1,20,53
4,15,33
1,35,64
1,4,56
25,28,64
2,3,55
1,29,60
4,21,41
36,50,64
1,11,48
1,6,25
1,18,35
1,13,41
2,9,63
4,52,53
4,9,59
1,8,45
1,15,61
4,24,46
3,5,40
4,6,32
4,46,49
1,41,50
1,6,29
1,16,22
4,13,48
1,23,38
4,25,58
4,50,64
1,8,49
1,32,47
2,44,64
1,35,48
1,42,64
4,37,44
4,32,50
1,4,40
4,34,43
2,3,39
1,13,49
2,5,32
23,59,64
1,8,53
1,26,43
4,7,50
1,18,19
1,32,51
1,10,46
2,14,17
1,35,52
4,32,54
4,9,43
1,4,44
25,32,37
4,34,47
4,41,63
1,22,32
1,29,48
1,6,37
1,24,54
1,27,55
1,11,36
4,6,16
4,43,56
2,20,23
1,6,13
1,18,23
6,7,44
4,15,25
4,9,47
4,27,64
1,15,49
4,22,41
4,34,51
2,3,47
1,24,58
1,19,64
1,49,64
4,21,33
4,16,39
1,4,24
16,19,45
1,51,57
2,15,33
4,48,59
4,25,46
2,17,26
1,32,35
4,32,38
4,9,27
4,21,37
1,27,63
17,29,54
1,4,28
1,51,61
4,41,47
2,3,27
2,15,37
4,48,63
1,6,21
4,51,64
4,35,45
1,18,60
4,13,40
1,8,41
4,5,16
1,32,39
4,32,42
1,4,32
4,6,57
1,29,36
1,34,59
4,17,59
1,35,44
1,30,50
4,39,62
4,16,51
4,42,63
1,7,13
4,22,29
4,34,39
4,6,61
1,24,46
2,35,57
4,16,27
4,35,53
1,26,39
1,58,61
7,36,64
4,58,64
4,17,63
4,27,56
1,8,25
3,28,33
1,50,64
32,33,61
4,29,49
1,10,18
1,19,56
1,49,56
1,44,62
4,9,15
1,4,16
1,6,62
1,11,32
2,3,15
1,34,43
2,27,64
11,21,64
1,18,48
1,30,58
1,25,64
4,7,26
1,30,34
1,7,50
1,15,21
1,39,43
1,51,53
6,28,64
1,24,30
1,34,47
1,18,52
7,32,33
4,40,60
1,28,45
1,8,62
1,43,56
4,17,47
1,7,54
1,37,54
4,27,40
4,37,57
1,4,53
4,29,33
2,3,23
1,34,51
1,18,56
1,11,16
4,40,64
1,28,49
2,17,55
1,43,60
4,5,41
4,17,51
1,25,48
1,8,13
2,29,41
1,4,57
1,39,51
4,6,53
1,19,44
4,34,60
4,16,19
1,34,55
1,6,50
1,23,59
6,35,64
1,31,54
1,48,63
4,15,38
18,27,64
4,9,60
1,4,61
40,43,60
4,34,64
1,44,54
4,16,23
1,6,54
4,33,56
1,16,47
1,46,47
4,6,33
19,58,64
8,32,33
1,26,64
4,5,49
1,34,35
1,41,51
1,25,56
4,15,42
4,10,48
1,40,43
4,30,53
4,18,19
4,55,59
1,8,50
4,17,35
1,7,42
1,37,42
1,52,53
4,49,55
4,21,50
1,4,41
4,6,37
1,18,44
4,15,46
1,23,43
4,25,63
6,12,64
1,8,54
1,37,46
1,32,52
4,27,32
2,21,58
1,4,45
4,6,41
2,3,44
4,33,40
1,23,47
4,13,57
4,6,17
11,29,64
4,23,50
1,18,24
1,10,51
1,35,57
2,29,33
4,16,64
1,4,49
1,57,60
50,56,62
2,3,48
1,29,53
1,6,42
1,24,59
6,36,64
4,44,45
4,33,44
1,16,35
1,48,55
1,35,61
2,17,27
1,15,54
1,32,36
4,34,56
1,44,46
48,58,63
2,3,52
1,54,63
1,4,29
1,11,45
4,6,25
33,36,59
4,41,48
1,18,32
4,50,57
1,8,42
4,19,49
1,7,34
1,32,40
1,10,35
1,6,26
6,36,48
4,40,44
1,23,35
4,19,53
1,32,44
1,35,45
4,37,41
4,16,52
1,4,37
10,16,54
6,11,48
4,11,56
4,6,62
2,3,36
1,24,47
1,27,48
1,34,64
4,35,54
1,11,29
1,31,34
1,20,38
4,10,24
2,32,55
4,47,64
4,32,51
4,27,57
1,8,26
4,24,27
1,14,58
1,7,18
4,34,44
2,3,40
4,35,58
1,26,44
1,6,10
4,25,39
4,19,37
4,14,43
4,24,60
1,4,21
1,51,54
2,3,20
4,10,32
1,41,64
4,35,38
4,15,55
1,8,34
1,4,47,53
1,4,42,59
1,18,23,34
1,34,44,45
10,24,52,53
1,6,12,55
1,7,53,60
1,14,25,44
1,11,36,61
1,6,7,61
7,25,32,34
2,3,33,52
1,6,37,61
4,15,45,64
1,4,11,51
1,6,20,26
1,8,32,57
1,4,14,52
1,16,39,63
1,31,42,53
1,4,19,22
1,23,48,54
4,23,33,52
1,35,50,60
4,6,15,35
1,4,22,23
2,3,5,45
1,4,29,39
1,4,6,28
4,35,37,64
1,4,24,45
1,4,13,44
4,17,32,42
4,14,27,64
1,15,30,45
4,34,53,60
2,3,8,22
2,3,20,32
2,3,15,38
2,17,44,54
1,4,16,21
1,8,12,21
1,14,39,52
1,4,23,37
5,10,15,29
1,6,34,58
1,4,26,38
1,4,38,48
1,30,39,64
4,6,45,62
3,16,22,55
1,15,50,55
1,18,21,45
4,21,37,48
1,6,26,34
2,3,17,31
1,15,34,60
4,25,40,64
4,16,22,64
4,27,49,60
1,18,24,46
1,4,25,30
4,5,26,33
1,4,32,46
1,8,23,52
1,4,10,41
1,13,22,58
1,7,13,47
1,4,35,47
1,4,42,63
4,11,13,41
4,24,43,53
1,4,15,40
2,3,44,57
1,29,35,45
2,3,21,46
4,6,16,47
2,3,28,62
1,6,15,36
7,13,35,64
1,4,14,56
1,4,55,57
1,4,7,16
1,23,48,58
4,15,43,51
10,35,37,47
1,4,39,62
16,22,42,59
4,16,18,55
4,6,15,39
1,4,22,27
1,6,7,12
1,8,42,54
1,4,29,43
1,18,46,49
1,4,6,32
1,4,24,49
1,13,18,49
1,19,28,39
1,4,27,50
4,34,53,64
4,37,61,64
1,6,12,35
4,27,45,49
4,25,31,59
1,30,40,52
1,4,16,25
1,10,15,51
1,31,34,62
1,4,11,31
1,4,23,41
2,3,52,58
4,6,35,49
14,21,38,64
1,8,44,47
1,7,22,32
4,10,32,55
1,4,26,42
1,22,32,38
1,4,28,64
1,4,58,64
1,34,35,44
4,13,42,56
4,32,46,58
2,3,5,25
1,23,40,61
1,25,30,40
1,47,49,61
1,13,30,35
1,4,13,24
1,4,25,34
1,18,19,56
4,5,14,27
4,6,32,48
4,6,39,64
4,34,49,55
1,4,30,57
4,6,17,35
4,28,53,57
4,48,56,63
1,23,54,64
22,36,39,57
1,4,15,44
4,27,51,57
1,41,48,50
1,6,30,53
1,8,22,48
4,10,51,57
4,32,33,38
4,31,59,64
1,7,19,29
1,24,26,45
18,32,44,49
4,21,31,48
1,4,55,61
1,27,36,46
1,10,36,46
4,40,50,61
1,18,43,52
4,13,16,18
1,6,13,47
1,4,10,21
1,8,35,42
1,6,20,63
1,4,24,53
1,4,42,43
1,4,19,59
4,14,31,57
1,26,31,64
4,30,33,51
4,9,37,51
1,27,35,38
1,8,50,53
1,4,49,59
1,18,25,64
1,23,36,50
1,4,27,54
4,11,25,31
1,6,12,39
1,31,50,61
1,6,7,45
2,3,33,36
6,12,18,41
1,4,16,29
4,41,46,64
1,4,11,35
1,18,40,51
1,8,19,45
4,29,33,39
1,8,44,51
1,24,52,63
1,4,26,46
1,54,59,64
1,4,21,52
1,48,50,53
1,25,34,53
1,20,29,64
1,19,32,58
2,3,5,29
1,6,21,48
1,22,42,59
1,15,22,34
1,4,13,28
4,5,25,32
4,14,32,42
11,40,52,63
4,9,27,32
4,14,39,58
4,29,37,54
4,18,30,64
4,6,10,23
4,33,50,55
1,4,30,61
2,9,15,54
4,9,32,55
1,6,46,52
3,5,18,64
2,3,32,55
1,6,18,47
1,4,15,48
2,3,9,44
1,4,45,48
1,4,40,54
1,16,20,49
1,4,48,49
4,38,51,64
1,32,46,51
4,6,19,32
1,47,56,57
1,11,18,61
1,4,10,25
1,8,35,46
4,43,48,56
1,13,34,52
2,3,46,58
1,12,20,42
1,4,42,47
1,4,19,63
4,41,47,52
4,29,34,51
1,4,49,63
2,17,29,55
1,4,27,58
4,27,33,47
1,4,22,64
1,6,12,43
1,20,53,60
1,6,7,49
4,32,45,52
1,4,52,64
1,47,53,56
1,4,11,39
1,12,42,45
4,27,43,64
1,30,31,51
4,35,38,60
1,6,15,20
5,14,23,48
1,4,14,40
1,13,43,61
2,3,38,63
1,4,21,56
4,6,33,64
1,28,42,57
1,4,16,62
1,4,51,56
4,32,34,56
1,27,34,63
2,3,5,33
1,4,6,16
1,34,55,64
1,6,16,58
4,48,50,63
2,3,30,39
1,4,13,32
1,6,11,64
2,3,37,55
1,37,46,50
1,36,42,55
1,28,29,39
1,24,54,60
1,16,59,61
1,4,18,55
1,4,23,25
4,52,57,62
19,41,58,64
1,6,41,62
2,3,32,59
1,6,18,51
4,6,45,50
1,4,40,58
4,16,25,31
1,4,48,53
1,15,41,64
1,27,36,54
1,14,18,49
1,4,32,34
1,34,40,51
4,14,21,48
4,7,25,53
4,28,50,64
1,14,21,50
1,8,35,50
1,7,13,35
1,11,26,36
1,4,7,57
1,20,38,53
1,4,42,51
1,4,37,57
4,14,49,55
4,6,13,34
4,39,46,52
1,4,15,28
4,6,16,35
4,6,11,41
4,14,25,63
1,6,15,24
1,32,40,51
1,4,14,44
4,10,13,17
4,16,29,44
1,4,21,60
1,4,39,50
4,14,28,64
1,4,51,60
4,41,44,55
1,10,43,46
1,7,43,62
4,18,24,40
1,15,26,27
1,34,48,52
4,18,31,56
1,4,24,37
1,21,26,59
1,38,56,59
1,4,27,38
6,32,42,50
1,6,12,23
1,4,34,54
4,25,38,63
1,12,54,59
1,4,18,59
1,4,11,19
1,4,23,29
4,6,35,37
4,11,17,42
4,40,54,60
4,6,30,43
6,33,45,58
4,11,42,48
1,6,29,56
1,26,32,62
2,3,9,52
1,21,28,52
1,4,28,52
1,4,40,62
1,25,53,63
4,29,50,56
1,4,43,63
1,6,28,48
1,11,52,54
2,9,17,55
2,27,35,52
4,27,52,53
4,31,41,64
4,18,37,64
1,4,53,56
1,4,30,45
1,4,7,61
4,6,17,23
6,7,32,41
1,4,42,55
1,4,37,61
1,19,29,41
1,31,36,41
1,4,10,62
1,4,15,32
1,6,30,41
4,52,53,57
4,6,11,45
4,6,18,61
1,18,23,59
1,6,10,58
1,6,35,64
1,15,48,60
1,4,39,54
21,30,61,64
1,6,13,35
1,6,20,51
4,15,34,64
2,3,41,48
1,4,24,41
1,24,27,47
1,4,19,47
1,37,41,64
1,4,27,42
1,32,48,55
1,6,12,27
1,4,34,58
4,11,32,35
1,13,28,58
1,4,29,64
4,17,48,62
1,4,6,53
1,4,18,63
1,4,59,64
6,12,13,35
1,4,11,23
1,47,50,61
2,3,25,51
1,16,21,45
1,4,14,24
1,15,35,40
1,4,26,34
4,19,44,64
1,4,21,40
1,16,46,51
4,6,33,48
4,6,10,64
1,29,59,62
1,19,25,30
1,4,28,56
4,16,25,39
2,5,8,43
1,6,32,37
2,3,5,17
1,27,46,57
1,4,31,57
4,25,28,50
1,6,21,36
2,3,12,33
1,4,13,16
4,7,25,61
1,6,19,43
1,18,44,54
4,27,52,57
4,10,17,63
1,8,18,54
2,3,17,56
1,15,32,39
1,12,36,49
6,12,37,55
1,4,53,60
2,3,47,56
4,34,44,53
1,4,30,49
4,24,28,38
1,4,25,55
4,17,44,53
4,45,48,55
4,22,56,58
1,7,11,50
4,17,29,64
1,14,31,51
4,10,21,49
1,39,51,53
6,35,40,64
1,4,40,42
2,3,23,64
4,6,41,49
1,6,10,62
1,6,51,63
1,25,44,64
4,6,7,10
1,15,18,64
1,4,50,59
4,24,30,31
2,9,29,45
1,4,39,58
4,41,44,63
1,4,10,13
1,14,21,34
1,6,20,55
4,23,53,64
7,10,25,43
1,8,42,50
1,6,50,55
4,44,55,64
1,7,20,35
1,18,41,51
4,29,34,39
1,4,44,57
4,6,15,64
1,4,27,46
1,4,22,52
1,6,12,31
1,11,36,37
1,4,34,62
1,28,43,53
1,6,7,37
1,4,6,57
4,15,40,46
2,3,40,44
4,6,23,35
1,26,41,49
4,6,30,51
1,18,47,59
22,40,55,57
4,22,32,42
4,19,37,52
1,4,14,28
1,30,38,55
4,35,45,64
6,36,48,51
1,4,21,44
2,3,50,61
1,28,30,35
1,4,16,50
32,38,49,55
4,17,35,48
1,4,46,50
1,4,31,61
4,35,37,40
1,39,42,48
2,3,14,59
1,43,45,64
4,6,9,60
4,14,27,40
4,6,10,15
1,4,41,54
1,6,56,63
1,4,53,64
1,4,18,43
1,20,26,55
1,4,30,53
4,6,17,31
1,4,25,59
4,45,48,59
1,8,26,29
2,17,30,57
1,15,42,60
1,14,19,45
1,6,36,56
4,10,34,49
1,4,40,46
33,36,45,59
1,25,48,53
8,20,25,53
1,16,38,58
1,8,20,51
35,45,48,52
4,22,39,56
1,4,50,63
1,11,18,53
1,8,35,38
1,6,20,59
2,11,29,36
1,4,7,45
1,11,21,30
1,4,19,55
2,27,57,63
1,4,49,55
1,4,44,61
1,4,22,56
1,28,43,57
1,6,7,41
2,17,32,48
4,6,16,23
1,4,6,61
1,4,47,62
1,20,32,63
1,6,40,42
1,4,14,32
2,3,43,49
1,8,39,53
1,15,18,44
1,8,34,59
1,4,21,48
4,6,33,56
1,4,16,54
1,36,38,61
1,29,36,59
1,4,46,54
4,22,42,63
11,14,42,45
1,6,32,45
4,5,42,63
1,4,24,25
19,21,49,63
4,48,50,55
1,4,19,31
4,25,53,64
2,3,37,47
4,15,49,59
1,16,22,37
1,35,44,62
4,5,9,33
4,10,40,55
2,3,17,64
1,4,41,58
1,4,18,47
2,3,47,64
1,4,13,53
1,4,25,63
4,17,44,61
1,11,39,48
1,27,47,49
1,35,54,55
1,11,46,64
4,18,40,53
1,6,36,60
1,4,21,24
1,22,27,44
4,24,38,63
1,4,28,40
1,22,34,60
4,22,29,43
4,6,17,64
1,12,18,45
1,4,40,50
3,32,43,46
12,41,49,62
4,17,27,55
1,4,43,51
2,3,12,17
4,25,40,44
1,24,46,57
1,6,16,26
4,6,7,18
1,4,38,57
1,6,28,36
4,33,47,50
4,16,47,50
1,16,41,63
4,22,23,41
1,22,29,64
1,10,34,53
1,18,29,49
1,4,7,49
4,6,19,57
1,4,37,49
4,21,39,48
1,4,10,50
1,4,22,60
1,23,26,62
1,34,46,51
4,9,35,58
4,25,44,59
4,6,11,33
3,5,38,41
1,6,10,46
1,39,48,58
4,6,48,49
1,13,19,37
4,22,32,50
1,6,35,52
1,29,52,58
1,16,34,53
1,4,39,42
1,4,16,58
4,13,41,51
1,4,11,64
1,4,46,58
1,6,13,23
6,17,35,45
24,38,42,57
1,6,20,39
4,35,48,49
1,14,28,34
1,43,60,61
1,4,24,29
4,16,34,59
5,32,40,54
1,4,19,35
2,3,48,52
4,6,15,48
1,12,34,46
1,4,27,30
4,11,50,64
1,42,53,57
1,6,12,15
1,32,37,42
1,4,34,46
2,3,5,58
1,4,29,52
1,6,44,61
1,4,41,62
1,4,6,41
1,48,53,59
4,15,22,40
1,4,18,51
1,4,13,57
1,20,44,53
4,14,37,41
1,23,25,54
18,32,42,62
1,6,24,54
3,5,36,54
1,6,36,64
1,4,21,28
4,31,35,48
1,4,28,44
4,6,40,52
1,29,48,49
1,16,24,34
4,6,52,62
1,4,23,50
1,26,35,55
1,25,36,51
4,14,42,64
1,4,31,45
1,6,21,24
1,4,43,55
4,15,24,33
1,4,38,61
33,47,50,64
1,11,29,62
1,10,24,40
4,18,27,39
1,34,40,47
1,34,35,53
2,3,22,38
1,4,30,37
1,4,7,53
1,4,25,43
1,4,32,59
1,4,10,54
1,4,15,24
1,7,13,60
1,11,19,45
4,18,29,32
4,7,50,53
1,12,30,35
24,33,61,64
2,3,23,52
1,34,37,46
4,22,25,38
1,16,20,25
1,6,35,56
1,32,35,53
1,4,39,46
1,4,57,63
4,41,44,51
4,13,41,55
24,25,40,51
1,8,12,62
1,6,13,27
1,35,45,54
3,5,20,33
1,6,20,43
4,16,27,47
4,17,38,61
4,16,34,63
2,3,36,46
4,24,47,52
1,4,19,39
2,40,46,58
1,4,44,45
4,22,45,48
4,42,48,54
1,10,37,64
1,4,27,34
2,7,33,52
1,4,22,40
1,6,12,19
2,3,51,57
1,16,47,51
2,3,5,62
1,4,29,56
4,17,48,54
1,4,6,45
2,17,39,48
4,32,47,50
1,4,13,61
4,7,16,44
4,6,18,29
1,20,39,63
1,8,14,31
1,7,40,57
2,3,13,33
2,3,8,39
12,18,48,62
1,4,21,32
4,6,33,40
1,4,16,38
1,4,28,48
1,4,23,54
1,27,34,39
2,3,5,9
4,13,32,52
1,32,34,45
1,4,31,49
1,24,34,55
1,4,26,55
1,6,16,34
1,7,34,55
4,25,30,64
2,3,14,47
4,6,39,48
3,5,49,52
1,41,56,58
4,35,54,61
1,46,55,64
1,41,51,64
1,4,18,31
4,6,7,55
1,4,30,41
1,18,24,63
1,12,38,63
1,4,25,47
4,17,44,45
2,3,54,64
1,42,45,64
1,45,53,64
1,19,29,37
4,9,32,35
1,4,32,63
1,8,28,63
1,16,23,59
1,4,10,58
2,3,9,24
1,7,13,64
1,11,19,49
1,4,35,64
1,38,42,56
4,33,39,63
9,15,28,58
23,27,57,64
4,32,53,58
2,3,23,56
4,23,54,64
2,14,15,48
1,6,23,50
1,6,35,60
1,4,50,51
4,32,38,45
1,4,45,57
47,52,54,64
6,12,41,62
4,7,10,40
1,4,19,43
16,26,34,35
2,16,55,61
1,4,44,49
4,6,15,56
1,32,48,51
2,21,25,32
1,7,18,34
1,4,22,44
2,3,51,61
1,8,29,48
1,6,7,29
2,12,15,37
1,37,55,62
1,4,29,60
1,4,6,49
1,4,47,50
1,37,44,61
4,32,35,44
19,25,48,49
4,9,37,64
4,6,18,33
1,10,40,45
32,48,50,51
4,13,33,64
4,14,25,39
2,9,28,58
2,3,13,37
1,15,23,26
1,34,51,58
1,6,12,52
1,20,22,32
4,6,33,44
6,19,31,39
1,4,16,42
4,30,48,51
1,29,54,64
1,4,23,58
1,12,13,63
4,21,25,30
1,6,20,23
1,32,34,49
1,4,31,53
4,33,46,53
1,4,26,59
4,27,32,48
1,6,11,44
1,4,56,59
2,9,23,62
1,22,32,55
1,35,44,50
2,3,5,42
1,6,26,55
6,15,32,41
4,29,32,44
1,4,41,46
4,15,29,64
1,8,48,50
1,4,18,35
11,20,36,57
1,32,39,48
1,4,13,41
17,32,50,57
1,13,42,62
1,4,25,51
6,36,47,64
2,8,29,33
4,48,51,57
2,38,43,50
1,6,29,32
1,6,36,48
1,23,32,54
4,16,43,52
4,25,32,61
1,6,39,49
4,9,14,27
1,4,38,45
4,22,39,48
1,4,15,61
4,9,21,43
1,4,50,55
1,13,44,55
4,22,46,64
1,16,41,51
1,24,26,62
2,5,14,47
1,16,20,62
2,3,29,38
4,6,24,39
4,40,43,62
1,4,7,37
4,18,44,56
1,4,32,43
1,10,25,62
1,4,44,53
6,32,36,51
1,6,48,58
4,10,16,51
1,4,10,38
1,4,22,48
1,4,47,54
4,25,44,47
1,13,16,24
2,3,23,36
4,29,34,64
4,15,35,48
4,16,51,53
1,6,10,34
4,6,13,43
1,10,35,55
4,21,28,64
1,6,35,40
1,6,12,56
1,6,42,56
2,3,33,53
1,14,32,61
1,10,38,56
1,4,16,46
4,7,44,59
1,4,11,52
1,18,45,62
1,4,23,62
2,13,32,33
1,6,20,27
1,13,36,58
1,4,26,63
1,4,56,63
1,11,35,54
1,39,49,60
4,31,40,59
4,19,22,64
2,3,5,46
1,13,28,34
4,15,17,58
1,4,29,40
1,6,44,49
1,4,41,50
1,4,6,29
1,4,18,39
1,15,22,51
4,6,37,63
1,28,52,63
4,29,35,49
2,3,13,17
4,23,32,45
1,27,54,57
1,6,29,36
1,6,24,42
1,31,39,53
1,4,23,38
4,32,41,56
4,19,54,57
1,4,38,49
2,3,9,61
4,13,22,41
4,14,57,63
1,18,19,24
4,15,26,43
6,31,40,57
1,34,47,51
1,4,7,41
1,4,25,31
2,3,31,64
1,4,37,41
6,33,52,54
3,33,44,59
1,4,32,47
4,6,44,55
4,37,55,57
4,10,16,55
4,9,46,51
1,41,50,64
1,4,35,48
1,4,47,58
1,4,42,64
1,51,56,57
1,39,43,56
1,6,35,44
1,7,28,35
1,6,42,60
1,11,18,25
22,35,41,59
1,29,42,62
1,8,12,50
1,4,11,56
4,6,23,64
4,6,53,64
1,16,37,46
1,6,20,31
5,26,41,60
1,6,15,37
1,4,14,57
4,6,31,35
4,31,33,47
4,15,32,51
1,4,22,28
2,3,5,50
1,6,7,13
1,4,29,44
4,31,43,64
1,4,13,49
1,20,44,45
1,32,47,51
