103,105
103,162
91,103
103,134
2,103
27,115
3,103
3,160
101,103
102,103
103,115
103,172
108,115
96,103
103,160
108,160
103,164
6,32
103,128
1,103
103,193
32,115
103,197
32,103
32,160
103,108
32,71
32,128
45,103
103,137
103,141
103,133
32,161
32,108
32,82,103
19,79,160
3,103,197
32,108,174
84,97,103
27,115,195
32,53,115
23,103,115
27,134,168
80,103,115
21,32,103
74,115,160
124,160,188
96,103,173
10,103,160
4,32,160
103,106,160
38,103,108
4,103,108
32,103,159
78,103,108
103,115,145
100,103,160
38,103,165
3,32,103
27,32,115
27,108,191
103,108,186
32,131,144
3,32,160
103,108,133
24,103,115
103,115,149
102,103,151
32,75,108
32,96,180
77,103,108
103,137,152
47,103,115
103,166,195
103,160,193
32,96,103
103,108,137
115,160,166
32,33,130
103,109,149
32,80,163
45,103,108
27,103,128
67,103,160
103,115,133
102,103,135
36,100,103
27,32,103
103,108,121
103,130,148
27,103,108
19,103,108
2,103,108
3,20,32
76,103,108
103,109,133
25,32,115
103,148,171
103,108,125
64,103,160
47,103,160
30,103,160
46,103,108
103,131,195
8,103,176
32,103,188
87,103,115
103,108,182
28,101,103
2,99,103
32,103,135
75,103,108
32,160,161
32,67,160
103,130,132
7,102,103
32,103,192
10,103,197
103,108,162
32,42,160
20,100,160
32,160,165
102,103,180
103,160,165
32,103,115
103,108,109
27,115,159
103,105,108
45,103,157
101,103,115
43,103,108
97,103,108
3,45,160
103,108,166
32,74,103
65,103,160
25,32,103
45,70,103
48,103,160
32,36,103
44,103,172
31,103,160
103,112,128
96,108,160
79,108,160
71,103,115
25,32,160
108,138,160
32,103,176
32,103,123
96,144,195
82,103,108
84,103,165
103,115,162
103,168,173
87,103,160
32,98,103
32,103,180
10,32,103
97,100,115
16,87,115
103,115,166
32,73,103
11,103,115
55,68,160
10,103,108
79,115,160
3,46,103
32,103,160
103,106,108
103,133,160
27,115,151
103,125,134
32,87,115
70,103,195
100,103,108
4,160,163
103,108,158
27,108,192
115,160,187
88,103,160
62,97,103,108
103,139,155,164
48,108,115,167
3,32,36,103
48,87,115,131
3,11,27,160
16,27,103,115
32,103,115,189
27,53,93,115
100,103,108,120
79,103,108,160
27,108,115,154
27,32,53,115
83,103,115,182
2,27,103,108
27,31,115,160
68,115,128,160
6,32,69,108
27,87,103,108
20,61,115,160
27,70,103,108
103,115,146,149
24,70,103,108
12,32,108,179
53,115,119,160
103,115,168,176
27,32,101,103
103,108,179,197
3,103,193,197
4,32,103,128
32,103,115,165
4,103,108,122
27,103,108,119
36,46,103,108
32,103,145,165
2,32,103,160
32,83,115,160
32,71,108,139
3,38,71,103
3,25,32,160
24,100,103,160
32,103,130,152
103,115,147,185
17,42,103,115
101,108,115,172
32,74,108,115
32,108,182,195
27,115,144,185
32,103,132,145
27,39,103,197
27,56,103,173
16,27,66,103
32,138,194,198
16,27,96,103
27,103,123,160
74,103,108,115
27,108,160,198
47,103,115,160
36,103,120,160
3,96,115,174
15,27,103,108
103,160,164,189
79,103,108,164
27,32,76,103
27,32,108,176
3,98,103,160
103,160,172,184
27,55,87,115
103,115,146,153
97,103,115,118
32,38,103,132
84,97,103,115
32,115,116,131
32,55,103,108
32,62,103,195
27,115,130,181
10,108,160,167
14,33,108,115
55,103,115,156
32,50,108,160
102,103,109,197
11,42,72,115
32,33,108,160
102,103,139,197
27,103,115,163
32,103,115,169
27,103,108,123
32,42,103,115
103,106,108,151
62,79,103,108
42,103,115,160
7,36,103,115
32,71,101,103
32,96,103,115
3,32,98,103
27,36,103,115
25,103,108,115
4,36,103,115
10,27,32,115
101,108,115,176
43,103,108,115
27,68,115,164
24,27,103,115
1,32,115,160
27,73,103,139
32,90,108,115
27,90,103,115
32,103,115,116
32,87,103,137
32,53,115,160
108,115,160,200
3,103,115,160
11,103,115,175
32,40,103,104
4,32,103,108
13,16,103,108
32,115,127,160
27,53,87,115
1,27,103,115
20,32,151,194
108,160,196,200
4,103,115,118
32,108,115,130
8,27,103,108
38,55,103,115
20,27,32,108
45,103,108,193
85,101,103,115
101,103,115,157
32,73,108,115
27,32,87,108
32,40,100,103
11,27,103,146
11,27,115,156
16,27,115,162
27,32,94,124
17,108,160,179
103,115,116,157
10,56,103,146
32,33,84,115
70,131,160,186
46,55,108,115
27,33,108,115
8,32,103,160
3,32,98,160
32,75,103,160
32,73,108,196
75,108,115,160
32,87,108,188
31,32,103,115
96,103,115,162
103,108,145,166
27,90,108,115
17,27,103,166
3,27,32,115
2,88,108,130
32,40,71,115
32,116,129,160
3,10,32,115
38,103,108,115
3,103,120,160
27,108,134,164
10,108,115,160
27,32,90,115
32,103,130,160
32,101,115,124
3,32,130,153
27,115,127,160
103,115,160,189
27,99,115,160
100,115,116,133
32,67,160,196
2,20,27,32
32,100,115,146
3,32,115,140
20,27,108,160
32,40,103,108
13,27,32,108
49,103,115,146
58,84,115,162
101,115,144,181
11,76,103,160
84,103,193,197
70,103,108,160
103,108,131,162
90,102,103,180
12,108,115,166
27,115,162,181
91,103,106,108
20,84,108,115
99,104,131,160
27,83,108,160
32,87,108,111
6,20,108,115
11,32,108,115
103,116,131,160
32,55,108,192
3,32,104,115
10,65,103,160
103,108,125,160
27,92,103,115
31,32,103,172
96,103,108,179
27,103,108,184
27,75,103,115
27,58,103,115
27,108,115,195
3,27,115,183
70,141,160,167
32,103,139,145
68,103,108,160
32,101,115,181
103,108,160,183
3,28,96,103
3,37,115,160
3,32,92,103
27,88,103,108
55,103,128,160
32,103,115,177
27,103,108,131
103,141,160,171
17,103,160,164
3,27,115,130
36,75,103,175
108,115,147,160
27,32,108,160
27,32,83,103
27,32,115,176
103,107,108,115
48,103,115,160
32,101,115,128
23,27,115,146
22,103,128,199
92,103,115,147
32,103,160,193
27,93,103,160
32,67,115,160
27,106,108,115
3,9,32,160
27,73,103,176
27,32,115,123
27,72,108,115
27,103,115,147
32,103,115,153
27,32,48,190
2,4,108,115
21,27,32,127
27,30,115,165
32,108,147,160
27,46,108,137
19,32,115,165
70,115,141,167
32,108,115,167
47,75,103,188
32,90,115,139
32,95,108,115
87,103,160,166
46,115,160,197
27,91,103,160
32,87,108,115
20,32,100,160
2,102,103,160
25,27,103,108
20,32,71,115
19,27,96,115
108,111,120,160
38,103,108,176
17,27,97,115
84,103,115,160
10,103,108,138
4,27,115,160
12,32,115,130
108,160,165,200
27,108,160,186
10,82,103,108
103,108,115,147
27,115,151,160
73,97,103,115
27,108,115,146
27,56,103,108
27,32,115,180
17,103,108,112
20,61,108,112
2,67,103,108
27,103,108,164
32,76,103,132
32,100,103,195
68,74,103,115
103,115,160,197
18,33,108,160
32,80,160,165
32,103,160,197
3,145,147,160
27,32,115,127
32,103,108,141
32,74,108,160
103,125,134,149
27,103,115,151
97,103,176,195
39,79,103,160
50,108,115,160
25,32,103,160
17,32,108,115
115,160,165,180
27,74,103,115
27,39,103,108
103,108,119,160
32,108,130,160
103,108,121,182
27,44,75,115
81,103,108,166
3,103,160,188
95,103,115,160
74,103,108,160
70,103,108,197
22,32,53,115
28,103,115,141
3,27,87,103
20,27,115,160
27,32,69,108
103,106,108,115
103,108,160,191
36,69,103,108
32,83,115,128
3,4,160,167
103,108,131,146
102,103,115,169
96,97,103,108
103,108,115,151
11,55,103,108
3,32,103,195
16,103,115,116
41,103,115,164
13,32,103,116
32,55,76,103
108,115,160,164
19,108,115,160
27,103,108,168
32,42,103,160
3,12,103,115
7,70,103,160
27,85,103,146
16,108,115,130
53,87,116,160
27,74,108,115
32,96,103,160
27,36,103,160
25,103,108,160
70,103,115,160
24,27,103,160
21,115,141,160
32,103,108,145
27,103,108,115
3,32,115,181
3,27,32,103
32,100,103,146
32,99,103,115
8,102,103,160
108,115,124,160
32,65,103,115
32,98,103,188
4,32,108,123
16,115,164,176
103,115,130,177
10,27,103,108
103,115,160,177
67,103,160,187
27,98,160,200
32,78,103,108
3,97,103,116
23,77,103,108
96,102,103,160
3,55,115,160
32,73,108,160
36,103,107,108
103,108,157,164
77,103,108,135
2,16,27,115
27,103,115,131
27,55,103,108
103,106,108,119
102,103,108,157
17,108,115,160
18,32,108,160
17,68,103,108
93,103,115,134
27,42,103,115
8,58,108,115
90,103,115,134
3,45,103,160
76,108,115,160
3,32,44,103
8,32,79,103
48,103,108,132
27,103,108,172
16,27,111,115
3,103,134,154
103,104,115,148
19,27,103,115
20,32,108,115
4,32,83,174
4,8,115,157
27,104,115,147
108,115,129,160
17,73,103,160
32,108,131,176
98,103,139,160
27,32,103,125
103,108,115,131
27,115,128,160
108,115,146,193
27,108,115,130
3,17,103,195
27,72,115,196
84,96,103,128
27,68,115,160
32,34,115,160
2,47,103,108
103,108,119,197
3,97,103,120
11,32,103,137
32,75,103,128
16,27,108,195
95,103,115,197
27,73,103,164
20,67,115,176
32,103,108,125
11,32,108,160
21,27,32,115
32,76,103,197
27,75,103,160
32,71,108,115
12,32,103,108
32,59,103,197
20,32,53,115
20,32,96,162
32,37,108,115
27,28,32,93
67,115,160,196
32,74,103,148
32,108,122,171
3,11,103,188
10,32,33,115
32,79,115,129
2,19,151,160
108,115,160,172
3,46,103,123
32,103,131,166
27,103,108,176
36,103,128,160
17,27,97,103
20,115,128,160
10,32,103,108
3,9,20,32
16,108,115,167
49,97,115,131
32,115,116,160
44,68,96,103
33,90,108,141
26,77,103,108
102,103,160,164
27,106,108,160
2,100,108,160
27,103,108,152
70,79,103,176
45,103,108,112
85,103,115,146
32,38,103,108
102,103,177,197
12,101,103,108
32,108,165,195
32,92,103,108
32,95,108,160
42,96,103,108
32,55,115,147
103,108,157,172
3,115,160,162
20,97,115,141
27,103,115,139
28,103,115,182
3,27,32,87
27,101,115,181
66,103,115,160
27,49,97,103
32,103,130,132
27,103,107,115
99,103,115,172
32,103,116,183
32,108,115,159
31,103,127,160
27,73,103,115
16,27,103,152
1,103,115,160
27,32,59,103
108,115,160,176
11,103,108,135
3,32,71,163
32,94,100,103
67,103,108,115
94,103,108,164
27,108,115,191
11,27,115,185
65,103,115,187
27,69,103,108
103,108,160,179
32,67,121,160
20,108,115,134
68,74,103,160
27,50,115,160
93,103,115,118
103,108,115,139
75,97,100,103
27,32,103,162
32,103,108,186
27,32,115,172
2,115,116,139
42,103,158,160
103,115,116,133
2,32,160,166
46,108,115,172
3,32,43,103
21,32,115,182
2,27,108,115
27,87,108,115
3,32,103,130
27,70,108,115
11,27,75,115
103,115,133,166
108,115,136,160
27,103,160,183
46,160,172,197
17,42,103,152
32,108,131,160
10,52,103,115
23,48,103,115
27,115,176,185
27,115,160,166
27,32,115,148
25,103,115,162
4,32,108,111
4,103,108,135
55,103,160,176
103,106,108,160
103,115,160,165
68,97,103,115
22,27,103,199
11,24,72,115
11,103,108,139
3,103,115,140
19,103,160,172
32,94,103,108
27,103,115,119
98,103,160,192
32,69,103,118
10,108,131,161
103,106,115,123
32,103,166,197
97,103,108,139
47,108,115,160
103,108,133,160
1,32,115,116
45,108,115,160
62,101,103,108
13,32,103,108
27,41,103,176
32,103,108,190
11,103,108,115
84,103,105,115
13,27,108,160
27,103,108,160
27,103,138,160
32,99,103,160
32,95,103,115
32,65,103,160
38,103,115,164
103,115,151,160
2,103,115,130
27,32,45,108
32,55,108,115
32,103,108,137
103,108,115,119
3,32,103,163
32,115,123,160
87,102,103,108
27,83,115,128
71,103,108,158
27,103,115,176
32,42,103,128
103,106,108,164
103,115,160,169
27,79,108,159
3,32,103,110
20,27,32,145
44,103,130,160
32,103,160,169
32,33,115,160
27,103,115,123
25,32,103,132
4,32,78,115
27,108,141,160
3,32,75,103
11,32,93,108
20,32,108,160
8,27,108,115
55,90,108,115
27,32,36,103
103,135,160,172
32,103,124,138
103,108,115,176
32,92,108,196
27,32,37,192
32,103,141,171
103,132,151,164
12,97,103,115
103,115,151,164
14,21,32,103
20,32,115,176
32,80,103,115
32,38,101,103
103,108,115,123
27,36,103,185
32,33,99,115
27,115,160,174
32,38,53,115
32,93,103,108
27,103,115,180
32,76,103,108
32,42,103,132
14,32,115,160
3,32,103,114
108,115,166,195
97,103,131,160
26,32,103,160
3,32,160,193
3,103,105,160
53,108,115,160
103,108,157,160
74,103,108,189
14,27,103,115
27,103,115,127
15,103,108,139
108,131,167,172
70,96,103,108
21,27,103,108
27,32,37,115
32,98,103,160
77,103,108,160
66,103,115,148
74,91,103,108
103,108,121,158
99,103,115,160
19,32,115,145
32,108,115,147
3,5,115,144
3,103,160,164
27,103,164,182
103,160,166,173
103,115,145,160
32,55,131,160
32,103,112,132
27,103,108,197
27,32,139,152
27,103,168,197
103,108,115,127
3,32,50,160
3,32,103,171
92,103,108,168
47,97,108,139
27,66,115,160
4,32,84,103
27,32,115,160
32,103,115,190
27,103,108,144
76,103,120,160
8,36,103,160
46,108,115,160
2,27,32,108
14,32,33,108
103,108,119,193
92,103,108,115
68,103,115,160
3,32,160,197
4,6,32,69
32,90,103,166
32,103,108,121
80,103,115,170
32,62,103,192
32,103,115,137
17,23,103,115
67,103,108,160
27,50,73,115
4,103,108,123
32,103,104,165
32,108,115,151
21,32,79,115
10,81,103,108
102,103,108,186
103,115,145,164
2,32,33,115
32,79,103,115
101,103,108,162
11,103,108,127
27,96,103,115
36,130,159,160
27,68,107,108
3,20,83,160
32,145,160,196
7,47,103,108
52,96,101,115
58,96,108,115
102,103,105,156
103,105,108,115
25,27,108,115
6,108,115,172
41,78,103,115
2,32,103,108
32,147,160,192
27,41,79,115
3,20,32,35
27,84,97,108
2,27,108,160
3,32,103,175
32,58,87,103
32,108,115,127
108,115,130,144
103,108,115,160
103,108,120,130
27,32,128,160
27,108,115,159
20,32,135,194
38,70,103,197
103,108,130,147
27,32,115,193
75,103,108,130
32,103,148,171
74,103,108,197
3,32,69,166
32,79,108,115
27,32,108,124
20,115,160,176
27,97,103,131
27,103,115,164
67,88,103,160
3,103,160,172
27,70,115,123
47,103,108,173
3,32,57,103
32,73,160,196
24,27,32,115
26,62,103,108
27,103,121,172
17,21,103,108
11,74,103,132
64,79,91,103
115,119,161,177
27,48,115,160
27,100,115,146
11,103,108,160
27,32,44,115
97,103,108,131
3,27,32,193
100,103,108,182
3,66,96,160
27,115,134,144
32,43,103,132
32,108,115,131
42,97,103,115
32,76,108,196
27,52,115,143
99,115,123,160
74,103,115,160
3,11,103,164
32,69,75,103
16,20,24,27
18,96,108,160
11,72,108,115
32,103,108,182
103,108,115,164
3,55,115,116
27,32,46,108
3,159,160,168
27,32,76,108
108,115,154,197
103,108,130,151
36,103,130,158
27,41,103,115
2,22,115,185
4,41,103,115
135,160,162,198
24,32,103,115
36,103,115,118
3,32,57,160
3,103,115,189
3,20,115,160
21,32,103,115
27,32,108,128
27,103,115,168
103,108,139,160
27,103,108,128
27,51,103,130
8,32,103,108
32,96,103,120
103,135,166,195
32,75,103,108
55,95,103,108
27,28,115,137
32,58,103,108
74,75,103,108
3,32,115,141
3,4,115,197
67,103,115,160
4,103,160,163
32,98,103,148
6,108,129,131
4,72,108,115
1,27,115,130
27,55,108,115
3,103,189,197
23,103,115,190
28,68,103,160
20,27,160,164
36,108,115,117
32,115,160,166
21,97,103,108
103,108,115,168
103,108,145,195
27,115,139,147
48,103,105,168
21,32,103,172
32,115,147,148
27,32,108,185
48,103,108,145
81,85,103,180
27,103,108,185
11,76,103,108
78,96,108,115
16,108,115,147
103,151,164,199
32,115,176,191
19,32,69,165
75,96,108,115
2,27,115,160
20,27,32,194
23,103,115,166
55,108,115,160
2,7,108,115
27,32,103,138
32,46,103,160
32,103,108,162
6,27,108,115
27,90,115,160
27,103,115,172
32,78,108,172
32,36,81,103
32,42,103,124
27,44,113,160
23,27,103,108
23,27,45,103
32,79,108,152
27,32,37,160
20,32,142,194
27,53,108,115
32,103,160,165
40,103,108,115
62,69,103,108
32,103,108,109
3,31,32,103
28,103,108,146
75,84,103,176
32,103,115,125
3,32,115,145
27,88,108,160
3,103,115,169
100,115,160,170
68,76,103,108
73,108,115,168
27,97,103,115
27,32,115,124
32,35,53,108
32,96,160,174
14,20,32,115
32,108,115,139
70,79,103,132
14,103,108,115
12,32,108,115
37,108,115,164
3,103,115,116
27,93,103,108
36,103,108,139
27,76,103,108
103,108,141,160
17,32,151,160
27,32,103,195
103,105,115,119
3,27,53,115
97,103,108,115
48,108,115,160
20,108,147,160
97,103,115,131
27,115,159,185
10,32,108,115
5,32,103,115
103,108,160,188
32,74,103,108
16,27,103,108
27,91,103,108
20,70,108,115
20,32,100,108
1,32,100,103
20,32,67,160
32,103,108,166
32,103,115,182
103,115,159,160
20,27,129,160
41,90,103,108
27,108,115,147
85,103,115,130
3,101,103,144
27,115,131,154
103,108,130,135
27,32,115,181
103,108,109,197
103,108,139,197
4,103,108,168
97,108,115,183
103,115,124,137
45,103,108,125
28,32,103,132
3,32,103,139
32,79,103,160
32,73,92,103
27,96,103,160
103,115,133,175
3,32,64,160
27,75,93,160
96,103,115,147
103,105,108,160
4,103,108,115
103,108,116,160
25,27,108,160
87,103,108,168
25,115,145,200
20,27,160,172
97,103,108,172
32,48,103,115
32,160,165,192
26,100,103,108
32,103,112,128
84,96,108,115
3,115,141,177
79,115,160,161
24,27,32,103
48,79,160,170
32,95,115,160
32,108,127,182
8,27,115,160
90,103,108,115
88,103,108,160
55,90,115,160
27,32,103,199
108,115,160,189
87,103,108,115
36,103,118,160
25,32,103,108
27,103,108,193
1,27,32,103
32,40,69,108
88,103,160,187
88,93,103,160
3,115,131,160
103,108,123,176
103,108,160,192
19,103,115,141
73,103,107,108
103,128,157,164
36,84,115,172
27,94,108,164
47,103,108,137
6,32,42,108
32,79,108,160
79,103,108,157
27,108,115,151
83,103,108,139
32,71,103,166
103,108,130,139
32,159,160,165
27,32,115,185
3,32,40,115
48,103,115,169
32,115,146,175
2,27,108,128
73,96,103,108
50,96,108,115
2,15,27,103
27,108,124,160
35,103,130,160
3,32,113,160
32,103,108,146
68,115,160,177
32,103,115,162
32,160,162,165
32,42,103,108
32,35,103,179
11,27,28,176
25,32,103,165
103,106,115,160
71,103,166,172
7,36,103,108
32,96,103,108
32,44,103,104
27,36,103,108
47,108,115,197
41,103,108,177
27,74,108,197
3,32,160,169
75,96,103,186
24,27,103,108
32,108,115,176
27,32,75,115
27,90,103,108
15,103,108,115
103,131,188,195
108,115,160,193
3,103,115,153
10,32,148,193
32,55,84,103
32,64,103,160
6,32,96,131
1,115,151,160
32,108,115,123
32,42,46,115
27,79,108,115
27,88,103,121
85,101,103,108
103,108,133,173
115,145,160,166
21,32,103,160
82,84,103,108
47,108,130,160
46,75,103,160
27,32,115,189
103,108,132,189
102,103,119,160
96,103,108,168
27,103,108,173
108,120,154,160
19,27,32,115
28,108,158,160
20,32,108,116
27,103,180,183
14,75,103,108
32,96,103,165
20,32,124,194
32,37,108,193
27,53,115,172
10,27,108,160
43,103,108,165
100,103,160,177
27,111,115,160
27,103,137,165
27,108,160,171
75,90,103,115
27,103,115,160
96,103,108,115
27,108,151,192
14,32,103,130
27,108,115,131
7,36,103,112
27,32,90,108
27,53,115,119
3,103,160,197
18,20,108,160
3,84,103,160
105,108,115,157
108,115,116,141
32,103,112,165
32,75,108,123
103,107,137,147
3,103,115,157
2,30,99,103
32,41,103,132
32,108,160,167
20,71,108,115
3,32,33,160
19,32,103,115
115,151,160,164
3,32,34,115
17,32,104,115
32,45,103,115
75,96,108,160
22,103,115,168
27,32,99,115
70,78,103,108
16,27,115,159
2,27,91,103
65,103,108,115
32,79,115,130
108,115,160,173
32,101,103,135
103,160,162,197
96,103,108,172
27,75,103,108
32,41,103,108
32,103,138,183
74,103,105,115
20,32,115,160
19,27,115,130
10,32,78,103
85,103,108,131
55,108,160,192
55,97,103,115
36,105,108,155
27,53,108,160
27,70,115,176
21,101,103,115
103,108,160,176
40,103,108,160
73,97,100,103
32,103,115,170
27,103,108,124
27,30,115,182
16,26,103,108
27,97,103,160
27,108,154,197
27,32,115,169
32,76,108,115
58,103,145,146
10,32,103,190
36,100,108,160
14,103,108,160
67,120,160,196
3,32,103,127
33,83,108,160
4,53,108,115
73,108,115,160
27,36,108,115
55,103,115,133
27,32,115,116
3,32,120,160
32,103,115,146
3,32,95,103
21,27,108,115
103,105,115,164
4,103,115,119
32,100,103,131
43,103,105,115
32,103,152,162
21,27,115,131
27,103,104,115
2,103,108,159
97,103,108,160
32,40,115,144
32,37,115,160
32,79,160,198
3,27,54,115
10,32,108,160
5,32,103,160
11,38,103,121
32,108,115,160
51,103,108,165
32,108,145,160
1,115,145,166
27,115,149,160
103,108,115,193
32,82,87,103
27,103,106,108
4,102,115,160
3,103,134,163
20,27,97,108
100,103,108,158
103,115,141,164
3,35,103,160
32,81,85,103
17,103,108,158
64,103,115,164
32,43,103,108
10,103,115,147
103,128,164,192
27,32,84,108
96,108,160,174
76,97,103,108
76,103,108,134
27,108,115,139
70,73,160,196
3,32,35,160
32,62,79,103
11,32,74,103
3,32,65,160
32,101,103,115
83,101,103,199
27,103,115,197
32,84,103,115
4,103,108,160
2,103,133,139
50,63,108,115
27,79,87,108
32,83,103,188
25,36,103,160
63,108,115,160
32,62,103,176
103,108,147,160
1,108,115,160
27,103,160,184
32,160,166,192
20,32,33,194
32,160,161,198
3,74,115,160
90,103,108,160
20,27,193,194
32,108,120,160
27,103,115,144
87,103,108,160
8,27,91,103
14,19,103,108
32,103,152,166
27,74,103,108
20,48,115,160
17,27,42,108
103,115,160,166
27,32,75,103
27,55,145,160
32,83,115,174
32,48,115,146
27,44,103,115
108,115,137,197
103,108,115,197
3,103,106,162
27,108,115,196
32,81,103,124
27,38,108,115
27,30,72,115
4,8,103,160
2,32,108,115
103,108,160,184
27,92,108,115
103,108,131,139
3,32,71,115
103,108,115,144
3,32,103,188
32,53,131,166
27,32,108,161
2,27,123,160
19,27,32,103
20,32,115,144
3,27,115,160
85,103,108,115
20,39,96,160
83,103,108,160
108,115,122,133
32,103,146,162
22,32,103,199
27,53,115,160
7,108,160,162
82,103,108,115
48,115,128,160
14,103,108,197
32,103,108,138
115,127,147,148
27,103,115,148
17,74,103,108
32,103,110,160
68,103,160,164
32,103,163,171
7,103,108,164
27,108,115,119
27,36,108,152
32,82,103,108
32,65,103,108
20,115,160,189
27,115,175,182
32,67,160,177
3,103,130,134
78,103,108,139
32,116,160,179
3,103,115,145
73,90,103,106
27,32,55,73
76,103,108,195
27,108,115,200
17,79,103,160
32,81,103,128
3,66,103,160
27,103,115,124
103,108,141,189
27,96,115,195
2,32,101,103
115,141,160,172
27,115,147,151
32,100,103,115
70,79,103,108
32,83,103,115
10,68,103,108
68,108,115,176
70,103,108,141
2,103,115,159
23,82,108,115
108,115,127,160
36,103,108,115
27,42,103,108
27,32,108,165
27,32,103,171
20,87,115,160
3,24,32,35
96,103,108,160
27,103,108,165
19,27,103,108
27,108,115,176
87,103,154,165
83,103,108,164
