27,46,73,83,103,108,115,127,160,190
19,26,32,42,83,95,108,160,165,167
27,42,46,73,83,103,115,127,165,172
27,46,73,93,103,125,160,165,172,197
4,27,42,46,93,103,104,169,170,172
25,27,32,42,103,108,127,159,160,190
4,8,27,32,42,108,115,127,165,172
4,27,32,73,93,108,115,160,165,197
8,27,73,83,108,115,127,160,165,172
4,27,42,103,115,127,159,160,165,172
27,32,74,90,93,103,115,116,165,172
30,42,73,83,103,108,127,139,165,172
4,13,36,73,88,105,108,164,172,197
27,42,46,83,103,108,151,160,183,190
26,32,65,73,75,103,108,122,160,165
27,28,32,75,103,108,115,160,172,190
8,27,73,83,84,103,108,165,176,190
26,32,46,73,94,108,120,122,171,190
4,13,27,46,73,103,105,108,164,172
27,32,74,75,87,103,115,160,165,172
4,32,42,83,108,115,127,165,172,190
3,22,80,83,95,103,104,122,160,190
32,74,75,87,93,103,108,160,165,172
4,8,27,32,46,83,103,108,165,172
26,32,75,108,115,160,165,172,176,190
4,8,27,42,73,83,115,160,172,190
19,73,121,122,145,160,165,171,172,190
13,20,27,32,53,73,108,121,190,194
4,46,90,108,124,125,160,165,172,197
4,32,46,90,93,100,115,125,172,197
8,32,42,46,73,83,115,127,160,172
4,27,42,46,73,83,103,160,165,190
4,19,32,73,103,122,160,165,179,190
27,104,115,126,127,129,131,160,172,190
74,75,87,93,103,108,116,160,165,172
8,27,32,36,46,103,115,160,172,190
46,83,103,119,149,160,170,172,183,190
4,8,27,32,42,73,83,115,165,172
4,32,42,46,73,83,115,127,160,172
8,32,42,46,73,83,103,115,127,165
3,46,83,104,115,119,160,170,183,190
8,27,32,36,58,79,108,109,138,190
8,46,73,103,108,115,127,160,165,190
4,8,32,42,46,103,127,160,165,190
4,27,46,73,108,115,127,133,165,190
8,27,32,36,46,103,108,160,183,185
3,4,27,32,42,53,116,160,172,190
3,22,46,64,93,95,103,104,115,197
4,42,46,83,108,115,151,160,172,183
4,27,32,42,83,103,108,160,172,190
4,32,46,73,108,124,125,160,172,197
27,32,73,83,115,127,160,165,176,190
4,8,42,73,83,108,115,127,160,172
4,20,83,108,115,122,165,167,172,190
12,28,65,103,108,122,160,165,172,176
22,32,35,58,59,103,104,114,138,139
16,23,27,36,73,75,115,144,164,195
8,10,32,75,103,108,115,159,165,172
3,5,22,26,32,42,103,122,160,190
4,27,42,46,83,103,108,151,172,190
3,9,32,53,116,121,160,172,183,190
20,32,65,75,100,108,122,160,172,178
4,8,27,36,38,73,101,115,127,144
4,8,19,27,73,108,115,172,176,193
4,8,13,20,27,36,53,121,172,194
8,27,32,79,83,103,115,160,165,190
4,13,27,32,42,46,73,94,108,160
4,27,42,103,108,115,127,165,172,190
3,22,32,44,107,127,139,140,182,190,195
4,13,42,60,108,116,143,160,165,189,190
3,22,46,66,96,103,104,123,160,170,191
4,46,90,100,102,103,108,115,160,172,197
3,22,27,32,103,131,145,160,166,190,193
10,27,37,46,108,115,129,147,165,172,189
27,32,46,73,83,103,108,127,160,172,190
4,27,46,73,91,93,106,108,121,165,197
4,19,42,103,108,115,127,159,160,165,190
4,8,32,46,73,108,115,127,160,172,185
3,4,27,46,66,96,103,104,123,160,190
8,19,27,36,39,48,79,103,127,159,160
3,4,27,46,83,103,115,160,170,183,190
8,10,27,28,32,35,103,108,172,186,190
32,36,43,46,58,79,103,122,125,144,197
4,27,73,83,96,103,108,115,160,165,172
8,27,73,75,86,108,147,160,161,165,172
4,46,73,90,93,100,103,108,115,172,197
3,22,32,42,46,83,103,115,160,170,183
4,27,32,50,73,108,115,127,129,165,172
3,22,27,32,42,83,103,115,160,183,190
4,8,13,27,42,46,73,103,108,121,160
8,27,46,73,86,108,115,147,161,165,190
3,4,22,27,32,42,46,104,115,160,170
4,8,32,82,101,103,107,108,144,172,185
32,36,58,75,95,100,103,108,115,172,185
3,22,27,46,66,103,104,123,160,170,191
4,32,42,83,96,103,115,160,165,172,190
4,19,32,42,78,93,108,115,160,165,172
3,19,20,32,36,53,115,160,172,190,191
4,27,46,73,90,93,103,108,121,160,197
8,27,69,73,75,79,81,103,159,176,190
4,27,73,83,108,115,123,127,160,165,190
8,27,29,32,44,104,115,127,160,165,190
4,27,42,46,73,83,103,108,160,172,190
4,26,32,46,67,83,95,103,122,160,190
4,8,13,27,32,48,79,103,108,121,190
3,4,27,32,42,46,83,103,104,115,160
4,22,27,42,46,103,104,160,170,183,190
4,26,73,94,103,106,120,160,165,171,190
4,27,32,42,50,83,108,115,129,172,190
4,8,27,32,46,73,108,121,160,172,190
4,26,46,73,94,103,108,158,165,173,190
4,22,42,59,83,103,104,121,138,190,195
26,32,46,67,79,83,95,108,115,160,165
3,22,27,32,44,103,104,139,160,183,190
19,27,36,39,48,73,103,108,127,159,190
3,4,27,32,42,46,115,160,170,183,190
4,8,27,32,46,103,108,115,127,141,160
4,26,42,46,73,103,108,115,122,165,190
27,42,46,83,103,115,119,127,160,172,190
8,28,73,75,84,103,108,165,172,176,190
4,8,27,32,36,73,115,127,160,172,185
4,27,32,36,46,103,115,127,172,185,190
4,8,27,32,36,46,73,127,160,172,190
4,13,27,116,143,159,160,165,172,189,190
13,27,32,42,46,103,108,121,160,165,190
4,27,32,46,83,103,104,165,180,189,190
22,32,44,82,104,107,127,139,144,190,195
8,73,75,103,108,115,160,165,172,176,190
8,27,48,58,83,103,115,127,144,148,190
3,27,32,46,83,104,115,160,170,183,190
27,32,69,73,75,79,81,103,108,155,190
8,20,27,28,73,75,84,115,161,165,190
4,27,32,42,46,73,83,103,115,165,172
8,27,32,69,73,75,103,155,159,176,190
8,27,36,73,101,103,108,115,127,144,185
4,8,27,32,46,79,108,130,183,185,190
32,36,43,58,79,103,115,122,127,144,197
8,13,27,42,46,103,108,121,160,172,190
8,17,27,46,73,79,103,115,127,165,190
4,8,13,27,42,73,108,121,165,172,190
8,19,27,39,48,103,108,127,139,159,160
4,8,13,27,42,46,103,121,160,165,190
4,20,27,50,73,108,115,127,159,165,172
8,27,32,46,73,108,115,147,160,161,165
8,19,27,36,39,73,79,103,127,159,190
27,32,46,101,103,107,108,115,127,172,197
4,26,73,94,103,120,158,160,165,171,173
4,19,20,27,32,36,73,108,115,129,160
27,32,46,83,103,108,123,127,165,172,190
3,4,22,27,103,115,131,156,166,190,193
4,32,42,73,78,93,103,108,122,172,197
3,22,27,42,103,104,115,139,160,170,190
8,32,73,75,84,103,108,160,165,176,190
4,19,20,27,42,73,115,129,160,165,172
8,32,42,83,103,108,115,127,139,159,165
8,27,28,32,73,75,84,103,108,172,190
1,10,24,27,32,36,48,75,103,115,160
3,22,27,32,83,103,115,131,153,190,195
4,27,32,83,108,115,129,159,160,165,172
4,8,27,32,46,108,115,127,141,160,185
32,44,90,93,103,104,115,131,160,183,197
8,36,39,48,73,79,103,127,159,160,190
27,32,42,83,108,115,127,159,165,172,190
4,19,20,36,73,108,115,129,172,190,191
8,27,28,32,42,103,115,139,159,165,172
4,13,32,46,73,103,108,121,165,172,190
4,13,27,46,56,103,108,160,172,183,190
4,8,27,32,36,45,79,103,108,125,144
3,19,20,27,36,53,115,126,172,190,191
27,32,73,86,108,115,147,160,161,165,172
27,32,75,84,103,108,115,160,165,172,190
19,20,33,73,79,83,93,108,115,159,193
3,4,22,27,46,103,104,123,160,170,191
4,8,36,46,73,108,115,127,172,185,190
8,46,73,86,108,115,147,160,161,165,190
4,27,36,46,58,115,127,144,172,185,190
4,8,27,32,36,116,131,160,172,183,193
4,46,73,90,100,102,103,115,160,172,197
20,27,73,83,100,125,160,165,176,193,196
1,8,27,28,32,36,84,103,108,115,160
4,8,32,36,46,58,107,115,127,172,185
19,27,36,39,48,73,108,127,159,160,190
27,42,44,104,115,131,139,160,170,183,190
4,27,32,42,46,96,108,115,165,172,190
4,13,32,42,46,73,103,108,160,165,190
4,22,27,32,103,104,115,160,170,183,190
3,4,36,89,103,116,119,131,160,172,190
4,43,46,58,79,103,115,122,125,127,197
14,27,73,103,108,115,159,160,165,172,190
27,36,46,73,103,108,115,127,160,172,190
4,8,13,32,46,73,85,103,108,144,152
4,46,73,94,103,106,120,158,160,173,190
4,32,46,79,103,108,115,122,125,127,144
4,27,36,73,96,103,108,115,160,172,185
4,32,46,73,103,121,123,127,171,172,190
8,27,32,46,69,73,79,85,103,108,165
3,4,22,27,42,83,104,115,160,170,190
10,32,37,46,75,108,129,147,165,189,190
19,26,32,48,63,73,83,108,115,122,190
3,4,32,42,46,83,103,104,115,160,183
4,27,32,42,46,83,104,115,160,170,183
4,26,32,42,46,73,83,103,115,165,190
4,46,73,90,93,100,102,108,115,160,197
4,27,32,45,73,79,92,108,115,125,144
8,27,32,73,75,103,108,165,172,176,190
4,8,13,27,32,73,103,108,121,165,190
26,32,36,46,58,71,100,103,115,172,185
4,19,32,83,108,115,129,160,165,172,190
4,8,27,32,42,73,103,108,115,127,160,172
8,19,27,73,83,84,103,108,115,165,176,190
27,32,42,46,73,103,108,115,160,165,172,190
26,32,46,94,103,108,120,122,160,165,171,190
4,19,20,27,108,115,116,159,160,165,172,189
4,27,32,46,90,100,103,108,115,125,165,172
4,20,42,83,108,115,122,160,165,167,172,190
4,8,27,32,46,48,73,79,83,108,165,190
12,26,32,75,108,115,122,160,165,172,176,190
28,65,73,75,103,108,115,122,160,165,172,190
4,46,73,101,103,108,115,157,164,168,172,190
8,27,103,108,115,116,157,160,164,165,176,190
4,19,26,32,103,121,122,160,171,172,179,190
23,27,28,36,73,75,103,108,115,164,190,195
8,14,18,19,32,73,108,127,160,165,172,190
3,4,19,20,32,36,79,113,115,126,159,190
3,9,27,32,42,53,116,121,160,172,183,190
19,20,42,108,115,116,143,160,165,172,189,190
4,27,46,73,90,93,100,103,115,125,160,197
8,27,32,42,46,83,103,108,115,127,165,190
8,10,28,32,75,103,108,115,159,165,172,190
4,25,27,32,42,103,108,127,159,160,165,190
4,14,27,32,36,103,108,131,145,160,190,193
20,28,32,65,75,93,100,108,115,122,160,178
8,27,32,46,73,75,103,108,115,147,165,190
27,32,73,75,103,108,115,147,160,165,172,190
27,32,46,73,87,103,108,115,160,165,172,190
4,19,27,68,73,90,93,103,108,115,160,197
22,27,44,90,93,99,103,104,115,123,165,189
4,32,46,90,93,100,103,108,115,125,172,197
4,8,13,20,27,32,36,53,108,121,172,194
4,8,13,32,42,46,73,103,108,160,165,190
4,8,27,32,73,83,108,115,127,160,165,190
27,32,73,83,108,115,127,160,165,172,176,190
4,26,32,46,73,94,103,108,120,160,171,190
3,4,22,46,64,103,104,115,122,160,170,191
4,20,27,32,83,90,93,116,160,165,172,189
4,8,13,27,32,42,73,94,103,108,160,190
12,26,32,65,73,75,108,115,165,172,176,190
4,26,46,83,95,103,108,115,122,165,189,190
4,27,32,42,46,73,83,108,115,127,160,172
4,19,31,32,103,104,115,145,160,170,172,183
4,9,20,27,42,53,116,121,160,172,183,190
4,20,42,83,106,108,117,129,136,160,165,172
4,19,26,32,73,103,122,160,165,172,179,190
4,8,13,27,32,36,73,108,121,172,190,194
4,8,27,32,36,38,73,101,115,127,144,190
4,8,32,42,73,83,108,115,127,165,172,190
4,27,32,46,79,93,108,123,160,165,189,197
4,27,32,46,83,90,93,103,104,160,163,183
8,27,32,46,73,103,108,115,147,160,172,190
4,8,14,19,32,42,108,127,160,165,172,190
4,27,46,51,90,93,103,108,125,160,165,172
4,27,32,42,103,108,115,127,160,165,172,190
3,4,22,32,38,42,46,49,104,107,144,195
28,32,38,101,108,115,122,139,142,144,145,172
26,28,32,65,73,103,108,115,122,145,160,165
4,8,13,27,32,42,46,73,94,108,160,190
4,27,32,79,90,93,103,108,123,160,162,189
8,27,32,42,46,73,115,127,160,165,172,190
20,28,32,65,75,93,100,108,122,160,172,178
4,13,27,36,46,73,103,105,108,160,164,172
3,4,27,42,46,83,103,104,115,160,172,190
4,25,27,32,42,115,127,159,160,165,172,190
8,10,32,75,103,108,115,159,160,165,172,190
4,19,26,73,122,145,160,165,171,172,179,190
4,8,13,20,27,32,53,73,108,121,190,194
3,4,5,22,26,32,42,103,104,122,160,189
4,19,20,73,83,96,108,115,117,129,159,160
4,27,46,73,93,100,103,108,115,125,165,172
4,8,27,32,42,73,108,115,127,165,172,190
4,13,27,32,42,46,73,94,103,108,160,165
27,46,73,93,103,108,115,125,160,165,172,197
4,8,27,73,103,108,115,133,157,160,164,190
3,4,32,46,95,103,104,122,160,170,191,197
8,27,42,46,73,83,103,108,157,160,165,190
4,14,19,42,103,108,115,125,127,160,165,197
4,27,32,46,73,93,100,103,108,115,165,197
4,25,32,103,108,115,127,159,160,165,172,190
4,27,32,73,93,100,108,115,125,160,172,197
4,27,32,42,46,83,108,115,151,160,172,183
1,8,20,27,28,73,75,84,108,115,160,176
3,46,83,104,115,119,149,160,170,172,183,190
4,27,46,79,90,93,108,115,123,160,189,197
3,4,42,46,83,103,104,115,119,160,170,172
4,25,27,32,42,103,108,159,160,165,172,190
4,27,32,42,83,103,108,115,151,160,172,190
3,27,104,115,126,127,129,131,160,172,181,190
12,26,28,32,65,73,75,103,108,122,160,172
28,30,42,73,83,103,106,108,115,160,165,190
4,8,32,48,79,83,103,108,115,160,165,190
4,8,13,27,32,36,53,73,121,172,190,194
4,73,83,103,115,127,157,160,164,165,172,190
20,28,32,65,75,100,108,115,122,160,165,172
4,27,32,46,73,103,108,127,135,165,172,190
3,22,32,35,58,59,103,104,114,138,139,166
4,26,32,46,73,94,103,108,120,160,165,171
3,5,22,26,32,42,46,103,104,122,160,190
8,27,32,36,46,103,108,115,172,183,185,190
4,19,26,32,42,83,95,108,122,160,165,167
4,13,46,73,88,103,105,108,160,164,172,197
27,32,42,46,83,103,108,115,151,160,183,190
4,27,32,73,93,100,108,115,160,165,172,197
3,4,22,26,32,42,80,83,95,160,189,190
27,32,74,75,87,93,103,108,115,160,165,172
3,22,32,46,64,93,95,103,104,115,122,197
4,8,27,42,46,73,83,103,160,165,172,190
8,27,46,73,75,103,108,115,147,160,172,190
4,13,27,46,73,88,103,105,160,164,172,197
4,8,27,32,42,83,103,115,160,165,189,190
27,32,42,73,83,103,108,115,127,160,165,190
3,4,9,20,27,32,42,53,160,172,183,190
4,8,27,32,42,46,73,115,127,160,172,190
4,27,42,46,93,103,104,160,169,170,172,197
3,4,20,27,32,42,53,116,160,172,183,190
30,42,73,83,106,115,127,139,160,165,172,190
17,22,26,32,42,44,87,93,103,104,160,187
4,26,32,46,73,94,108,120,122,160,171,190
4,19,73,103,121,122,145,160,165,171,172,190
3,22,32,42,46,95,103,104,115,122,160,190
4,27,32,36,46,73,108,128,144,190,191,195
4,14,19,27,42,70,73,108,125,127,165,172
14,19,27,42,70,103,108,115,160,165,172,197
19,26,32,73,108,145,160,165,171,172,179,190
4,27,32,46,55,73,90,103,108,115,127,160
4,19,26,32,42,73,83,108,122,172,179,188
17,26,32,44,98,103,104,115,122,160,165,187
4,27,42,46,73,83,103,108,160,165,172,190
16,27,28,36,73,75,103,108,115,144,164,190
26,28,65,75,108,115,122,145,160,165,172,176
27,32,46,79,90,103,108,123,162,165,189,197
16,23,27,73,75,103,108,115,144,164,190,195
4,8,27,46,73,108,115,127,133,160,165,190
3,4,42,46,83,103,104,115,119,149,172,190
22,27,32,44,90,93,98,99,115,123,165,197
4,27,46,90,100,103,115,124,160,165,172,197
4,14,19,27,73,103,108,115,127,160,165,172
3,4,22,42,80,83,95,103,104,122,160,190
4,19,27,68,73,79,90,103,115,128,160,197
4,36,73,103,108,112,121,122,144,145,179,191
4,19,27,32,73,84,115,127,165,172,176,190
4,46,90,100,108,115,124,125,160,165,172,197
21,27,32,46,87,103,127,160,165,172,190,192
22,26,42,44,93,98,103,104,122,160,165,187
4,22,27,32,46,90,93,104,115,160,163,183
4,26,32,46,73,94,103,108,122,160,165,190
28,32,65,75,93,100,108,115,122,165,172,178
3,22,27,32,59,103,104,114,131,144,145,190
4,32,73,83,93,108,121,122,125,160,165,172
4,25,27,32,42,103,108,115,127,159,160,165
8,27,46,73,83,103,108,115,127,160,165,190
16,23,27,28,36,73,75,103,108,115,164,195
8,27,32,46,73,103,108,115,127,160,165,190
4,27,42,46,83,103,108,115,151,160,172,190
4,25,32,42,103,108,115,159,160,165,172,190
4,8,27,32,46,73,94,103,108,160,165,190
4,9,20,27,32,42,53,116,121,160,172,183
4,8,32,42,83,108,115,127,160,165,172,190
21,32,46,103,108,127,160,165,171,172,190,192
8,10,27,28,32,75,103,115,160,165,172,190
27,32,46,87,103,108,127,160,165,171,172,192
8,27,32,46,73,83,108,115,127,160,165,190
4,27,73,90,93,100,103,108,115,125,160,197
4,14,32,36,103,131,145,160,166,172,183,190
4,32,36,73,103,108,112,122,125,145,179,191
4,27,32,42,46,83,103,108,151,160,172,190
21,27,32,46,87,108,127,160,165,171,172,190
8,27,32,36,46,103,115,160,172,183,185,190
26,32,65,73,75,103,108,115,122,160,165,190
8,27,32,42,46,103,108,115,127,165,172,190
4,13,27,36,46,73,88,103,108,164,172,197
4,25,27,32,103,108,115,127,159,160,165,190
4,8,27,32,42,46,73,83,103,108,165,172
22,26,32,42,44,87,93,98,103,104,115,122
14,103,108,115,131,145,160,166,172,183,190,193
4,32,42,46,83,103,108,115,127,165,172,190
4,8,32,36,107,108,115,127,144,172,185,190
8,10,27,28,75,103,115,159,160,165,172,190
16,23,27,28,36,73,75,103,115,144,164,195
28,30,42,73,83,103,108,127,139,165,172,190
4,8,27,32,46,103,108,127,160,165,172,190
3,35,58,59,83,103,104,114,131,144,166,190
4,14,19,27,42,70,73,103,115,125,127,197
4,27,46,73,83,90,93,103,108,160,165,172
3,4,27,42,46,103,115,119,149,170,183,190
4,19,73,103,108,121,122,145,165,171,172,190
4,19,68,73,79,93,103,108,115,128,160,197
27,32,46,73,75,87,115,147,160,165,172,190
4,27,46,48,73,79,83,103,127,128,165,190
27,32,42,46,73,103,108,127,160,165,172,190
32,74,75,87,93,103,108,115,116,160,165,172
26,28,32,65,73,93,100,115,122,165,172,178
26,28,32,73,103,108,145,160,165,172,176,190
27,32,73,83,103,108,115,127,160,165,172,190
4,27,32,42,83,103,108,115,151,160,172,183
27,46,90,93,103,108,115,125,160,165,172,197
4,27,32,46,73,93,103,108,125,160,172,197
8,27,32,42,46,73,83,103,115,160,165,190
16,23,27,28,36,73,75,103,144,164,190,195
4,8,27,32,46,73,108,127,135,160,172,190
4,8,27,32,46,83,103,108,115,127,172,190
27,32,74,87,90,93,103,108,115,116,165,172
4,8,27,32,42,73,103,108,115,160,165,190
27,32,74,75,87,90,93,103,108,115,116,160
3,4,27,32,42,115,126,127,129,181,189,190
27,68,73,79,90,93,103,108,115,128,160,197
4,8,20,27,36,53,73,108,121,172,190,194
27,32,74,75,87,90,103,115,116,160,165,172
4,27,46,51,73,90,93,103,125,160,165,172
27,74,75,87,90,93,103,108,116,160,165,172
4,27,32,42,46,83,103,108,115,151,172,190
4,8,27,32,42,46,73,83,108,115,165,172
4,27,46,73,83,90,93,103,108,125,160,165
4,26,42,73,83,93,103,108,122,172,179,188
4,8,27,32,46,48,83,103,127,160,165,190
8,27,32,46,75,103,108,115,147,160,165,190
4,27,32,42,104,115,126,127,131,160,189,190
20,28,32,38,73,101,108,122,139,144,145,190
8,32,36,46,103,108,115,160,172,183,185,190
4,27,73,100,103,108,115,124,125,160,165,172
3,4,22,27,46,49,103,104,107,115,190,195
8,10,28,32,75,103,108,159,160,165,172,190
4,26,42,83,95,103,115,160,165,172,189,190
16,23,27,28,36,73,75,103,108,115,144,195
27,32,46,73,75,87,103,108,115,160,165,172
4,14,19,27,42,70,73,103,108,160,165,197
8,27,32,46,48,79,83,103,108,127,160,165
27,32,46,73,87,103,108,147,160,165,172,190
4,27,32,36,38,46,107,115,128,144,191,195
4,19,27,73,79,90,93,103,108,115,160,197
27,46,73,83,103,108,115,127,157,160,172,190
22,27,46,90,93,103,104,115,123,160,163,183
4,8,27,32,46,48,73,83,103,160,165,190
4,8,27,32,42,46,103,108,160,165,172,190
4,13,27,36,46,88,103,105,108,160,164,197
4,8,19,27,73,84,103,160,172,185,186,190
4,46,51,73,83,90,103,108,125,160,165,172
4,8,27,42,46,73,83,103,115,160,172,190
3,4,42,83,103,104,115,119,149,160,170,190
4,8,32,42,46,73,83,115,127,160,172,190
4,8,27,32,73,83,103,108,127,160,172,190
4,22,32,38,42,49,103,104,115,144,190,195
8,27,42,46,73,103,108,115,157,160,165,172
10,27,28,32,75,103,108,115,160,165,172,190
8,27,32,42,46,73,83,108,115,160,172,190
4,8,32,42,46,83,103,108,127,160,165,190
19,27,68,73,79,90,93,103,108,115,128,160
4,14,19,42,70,73,103,108,127,165,172,197
4,8,27,32,46,83,103,108,115,127,160,172
8,27,38,46,73,101,103,107,115,127,172,190
4,8,13,27,32,42,73,94,103,108,165,190
8,27,32,36,46,103,108,160,172,183,185,190
4,19,20,26,32,95,115,122,160,165,167,190
25,27,32,42,103,108,115,127,159,160,165,190
27,42,46,103,106,108,115,127,160,172,173,190
8,32,42,46,83,103,108,115,127,160,172,190
4,27,32,42,46,73,83,103,160,165,172,190
27,28,30,42,73,103,106,108,115,127,160,165
26,32,73,94,103,108,120,122,160,165,171,190
8,10,27,28,32,75,103,108,115,160,165,172
27,32,75,79,87,90,93,103,108,128,160,165
21,27,32,87,103,108,127,165,171,172,190,192
4,8,27,32,73,103,108,127,160,165,172,190
4,32,46,73,90,108,115,124,125,160,172,197
8,10,27,28,32,103,115,159,160,165,172,190
8,10,27,32,103,108,115,159,160,165,172,190
14,27,36,103,108,115,131,145,166,172,183,190
4,27,32,38,46,73,103,107,108,190,191,195
8,27,32,42,46,73,83,115,127,160,165,172
