58,62
10,21
45,59
20,42
30,63
7,15
27,38
30,56
23,44
2,27
32,67
43,56
15,49
24,47
10,48
53,68
15,44
2,26
24,42
12,45
47,61
1,51
39,68
23,60
24,28
15,21
22,26
19,38
28,47
32,47
12,30
10,15
25,30
2,46
1,10
10,15,21,29,61
25,29,43,53,57
1,10,21,47,56
1,10,21,28,56
15,23,27,56,64
1,11,23,33,48
22,23,30,44,49
21,42,43,61,70
1,21,42,50,68
21,24,43,50,56
1,10,21,56,65
10,21,24,49,56
1,20,29,53,60
1,21,28,42,56
10,43,47,50,61
15,28,42,61,70
1,10,42,56,61
25,44,51,58,59
1,10,15,30,61
12,24,31,40,59
1,15,29,43,47
1,29,48,61,70
1,10,15,43,70
10,21,43,47,61
1,20,25,57,60
1,27,30,44,56
21,42,56,61,70
30,44,48,49,56
15,21,24,29,47
21,24,56,61,70
10,28,44,47,70
1,10,48,49,64
24,47,50,56,70
10,24,43,56,70
28,29,51,57,60
10,21,42,43,70
1,15,28,29,61
1,34,48,49,56
10,21,45,56,70
1,29,42,60,70
29,43,51,57,60
1,21,29,47,55
12,20,30,58,59
1,10,15,21,29
1,15,22,30,49
10,29,43,47,70
1,15,21,42,60
10,15,21,47,70
1,24,32,47,50
21,29,42,43,47
10,21,24,28,56
15,21,44,61,70
23,31,33,40,60
24,28,42,47,55
10,15,42,43,69
1,11,51,53,57
1,15,28,61,70
1,11,25,29,43
1,30,41,44,49
10,15,24,43,68
1,10,23,34,44
24,29,48,56,61
1,29,43,50,56
21,24,28,42,70
1,21,24,29,61
1,21,29,42,56,61
1,27,49,56,61,70
10,28,42,43,47,50
1,10,21,24,42,43
1,10,29,43,47,56
12,30,41,46,51,58
8,14,39,43,54,63
25,28,29,51,57,70
1,15,23,30,44,49
21,24,42,43,50,56
1,25,27,30,44,51
2,32,39,47,53,69
14,22,31,40,48,57
2,7,18,32,39,47
21,24,28,47,50,61
3,6,15,22,32,65
14,25,43,46,57,60
1,23,48,49,60,70
15,24,28,29,47,70
10,15,21,47,50,56
2,7,23,27,44,56
10,15,29,43,47,61
2,7,15,24,32,69
10,15,28,29,50,56
1,10,15,24,56,61
11,22,23,48,57,70
1,10,22,41,48,70
1,11,20,25,51,57
2,14,25,32,54,63
10,21,24,29,43,61
2,7,18,24,47,56
15,18,22,41,49,68
20,42,43,46,51,70
1,11,40,48,57,60
1,24,29,56,61,70
11,14,22,26,57,60
24,29,42,47,50,70
7,15,27,38,44,48
5,21,31,54,58,66
1,10,15,24,28,43
21,28,43,47,50,56
1,10,15,29,50,56
2,15,24,47,56,69
15,18,32,43,47,64
1,15,21,24,42,43
2,17,27,38,62,69
15,18,30,32,53,65
1,29,42,43,47,50
15,21,28,43,47,61
21,28,29,43,47,50
1,10,28,43,47,56
10,21,24,29,47,50
1,42,47,56,61,70
1,15,29,50,56,70
1,11,29,43,57,60
15,23,38,44,48,52
1,21,24,43,61,70
7,15,19,23,44,52
1,28,29,42,47,70
1,10,15,50,61,70
25,28,29,42,43,46
19,21,26,36,45,50
2,8,23,26,45,57
8,14,17,43,46,54
1,11,20,25,28,70
1,10,21,28,61,70
3,19,45,50,59,63
1,11,23,31,60,70
14,25,28,29,43,57
1,12,13,30,41,51
1,29,43,47,56,70
14,19,26,37,52,57
22,27,30,56,61,70
17,22,32,40,49,57
1,11,14,20,25,42
7,18,39,47,56,69
3,16,30,32,41,59
25,27,33,58,62,69
15,22,27,48,49,70
25,29,42,43,46,51
21,24,47,56,61,70
1,15,23,30,41,49
2,8,23,26,45,48
15,39,43,47,53,64
6,13,17,21,33,65
27,30,41,46,58,70
8,14,25,32,54,69
15,22,27,30,56,70
14,32,40,49,54,67
12,30,41,51,58,70
10,22,48,49,61,70
11,14,20,42,43,70
1,10,24,28,29,56
17,32,40,57,65,67
22,23,31,45,49,70
24,28,47,56,61,70
15,28,42,43,50,56
4,6,32,39,40,67
1,10,24,28,42,50
2,13,17,38,54,69
1,43,47,50,61,70
1,28,29,42,50,70
5,17,33,40,54,65
3,22,30,53,56,65
11,25,42,57,60,70
10,21,24,43,47,56
15,28,42,47,61,70
14,20,28,42,46,70
2,19,23,27,33,52
1,10,15,21,50,61
14,28,29,42,46,57
22,23,30,44,48,70
7,33,38,44,48,69
2,18,32,43,47,53
23,31,45,48,60,70
6,17,31,39,49,54
21,24,42,47,56,70
1,27,41,44,46,59
1,10,15,22,41,61
15,21,24,42,47,70
11,25,43,46,57,70
25,28,42,43,51,57
3,22,41,53,56,65
11,14,29,43,46,60
3,8,21,26,36,63
10,15,23,30,41,70
1,14,29,43,46,51
1,21,29,42,50,70
10,15,28,42,56,70
10,15,21,47,61,70
2,15,47,56,64,69
1,14,28,42,46,51
7,23,38,44,52,69
1,14,23,26,49,60
22,27,41,44,48,49
1,10,15,24,42,56
18,24,32,43,53,64
1,15,29,42,50,70
14,20,25,42,43,51
1,10,41,44,48,61
21,28,29,47,50,70
4,6,14,39,40,49
2,7,18,28,47,56
10,15,27,44,48,49
23,30,44,49,61,70
1,15,28,29,42,56
7,15,23,33,48,52
18,30,39,41,56,65
8,12,16,25,55,68
23,27,41,44,48,56
1,11,14,28,51,57
3,36,50,52,59,68
10,15,22,41,49,56
7,24,32,43,47,53
15,21,24,28,29,61
2,27,33,46,58,69
1,21,24,29,50,61
1,10,15,30,44,70
11,25,28,46,51,57
12,13,51,58,59,70
1,10,15,28,42,43
2,9,25,27,38,46
3,18,32,53,56,68
10,24,29,42,43,47
15,18,22,30,49,53
15,23,27,49,56,70
15,29,42,50,56,61
11,14,43,46,51,57
15,24,43,47,56,61
8,17,28,46,54,69
25,27,38,44,46,69
7,15,18,32,56,64
1,21,28,43,50,56
15,42,43,47,50,70
1,10,21,29,56,70
15,23,27,38,44,69
1,22,26,40,48,60
7,28,39,43,53,64
29,43,47,50,61,70
2,8,14,37,48,52
15,28,29,42,50,70
1,21,28,42,47,50
10,15,23,41,49,61
1,14,23,31,60,70
1,22,26,31,45,57
6,15,32,53,65,68
1,28,42,47,56,61
1,21,29,42,61,70
6,18,30,32,39,65
21,24,43,47,56,61
1,23,27,30,48,70
15,42,43,47,50,61
23,27,44,48,56,61
1,14,25,28,46,51
6,21,38,58,65,66
1,10,28,43,56,70
7,19,33,52,56,64
20,29,43,46,51,57
7,15,18,39,53,64
14,28,29,43,51,57
7,19,23,27,56,64
12,26,45,50,59,63
2,15,18,24,47,56
2,7,15,19,38,48
15,21,24,47,56,70
1,15,23,27,30,56
11,22,23,48,49,57
2,18,28,43,56,69
27,30,41,44,56,70
10,15,27,49,56,61
3,8,12,19,26,52
1,11,25,28,57,60
3,25,32,39,46,68
1,10,21,50,56,61
2,8,14,46,54,57
8,14,43,54,57,69
10,23,30,48,49,56
2,23,27,48,52,56
15,19,48,52,64,69
10,15,47,50,61,70
5,6,13,31,33,50
3,22,39,49,53,56
21,24,42,43,47,50
2,7,24,39,53,56
2,23,38,48,56,69
1,28,47,50,56,61
2,9,25,44,46,58
10,15,29,47,56,70
3,8,12,25,41,63
4,17,22,32,57,67
15,24,29,43,47,50
3,12,19,35,45,63
21,24,29,43,61,70
1,20,25,46,58,70
3,22,32,56,65,68
2,18,24,32,39,69
8,17,32,39,46,54
1,10,15,24,42,50
11,14,28,42,43,46
6,17,31,49,54,65
1,14,28,29,46,60
1,25,29,43,46,51
21,24,28,29,43,50
9,27,33,44,46,54
21,42,43,50,56,70
24,42,43,50,61,70
15,21,28,47,50,56
15,21,28,47,61,70
23,27,41,48,61,70
34,45,48,52,57,63
10,21,29,43,47,70
11,26,45,48,49,70
12,27,30,46,58,70
21,24,28,42,50,61
1,10,15,42,61,70
10,15,21,47,56,61
4,17,39,54,65,67
15,24,28,29,43,56
9,17,25,27,54,58
10,28,29,43,47,70
12,13,27,30,41,59
1,24,28,47,50,61
8,17,39,43,57,69
7,19,23,44,48,64
2,24,28,53,56,69
15,18,24,32,39,53
7,18,32,39,43,56
10,21,24,47,61,70
10,15,21,28,42,50
19,27,52,56,64,69
10,15,21,42,47,61
18,22,30,39,56,68
3,15,22,32,65,68
6,18,30,39,41,68
10,22,44,48,61,70
7,15,18,53,64,69
10,21,43,50,56,61
2,15,39,53,64,69
1,15,21,56,61,70
10,15,23,41,44,48
10,15,21,29,43,50
15,24,47,50,56,70
15,21,42,43,61,70
16,30,39,55,63,68
1,20,42,43,51,70
24,28,29,42,47,61
1,11,20,42,51,60
7,15,18,24,39,47
1,25,29,42,51,70
1,10,24,29,43,70
10,15,29,43,50,56
10,42,50,56,61,70
7,24,32,39,47,56
11,26,40,45,49,70
15,22,23,48,56,70
15,22,41,49,53,68
8,14,32,39,46,63
17,25,27,38,46,54
10,15,21,28,42,43
1,24,29,42,61,70
1,21,24,28,43,56
24,29,42,43,56,70
1,10,15,29,47,56
15,21,24,43,50,70
2,14,25,46,54,69
15,29,43,47,61,70
1,24,43,47,56,70
1,10,25,41,48,56,70
1,10,15,42,47,50,59
15,30,42,43,56,61,70
10,21,29,43,47,61,63
1,10,21,29,47,56,70
1,23,41,44,48,49,56
10,21,29,43,50,54,61
1,10,21,24,50,56,61
1,10,27,30,44,48,70
1,10,15,42,47,56,65
1,10,29,47,50,58,70
1,24,32,40,45,47,50
23,41,44,48,49,56,61
1,25,28,29,43,53,57
1,25,27,30,51,52,59
1,20,25,43,51,57,60
1,24,31,45,50,58,59
10,15,21,29,44,56,61
1,10,21,24,47,55,56
1,10,43,48,56,61,70
1,10,15,21,42,56,70
10,21,24,29,42,43,50
1,15,29,42,43,47,61
1,15,28,29,47,50,56
1,20,25,28,51,53,60
1,10,15,22,48,61,62
1,15,29,43,56,61,70
1,10,23,34,44,48,56
1,24,31,32,45,47,50
10,15,21,24,42,47,61
1,15,21,28,49,56,61
1,15,29,42,50,56,65
1,10,15,24,42,47,50
1,10,15,30,43,56,61
10,24,28,29,42,47,61
1,11,23,40,48,49,60
1,15,22,27,44,48,49
1,10,23,27,30,44,64
1,15,22,23,48,57,70
10,24,28,43,50,56,61
1,12,30,44,51,58,59
10,15,21,28,29,42,47
1,10,15,21,42,47,50
30,34,41,44,48,49,56
11,20,25,43,51,53,57
10,21,28,42,43,56,69
1,35,42,43,50,56,61
1,21,42,43,47,56,61
10,15,21,28,29,42,60
1,11,23,31,40,49,57
10,15,29,43,47,61,63
1,15,21,28,43,47,56
1,10,21,24,43,50,68
1,15,22,27,30,44,48
10,15,28,29,44,47,61
1,10,15,21,28,42,70
1,10,21,24,50,54,61
12,31,40,45,47,58,59
1,34,41,44,48,56,61
1,10,28,44,47,56,61
1,12,27,30,44,51,59
1,10,21,28,42,47,61
12,25,27,30,44,58,59
10,21,29,42,43,50,56
1,21,28,29,45,56,70
15,21,24,29,43,56,68
10,15,21,24,29,50,58
25,27,41,48,49,56,70
1,15,28,47,50,59,70
21,24,29,47,50,58,70
1,10,29,42,47,56,65
1,15,24,28,42,61,70
1,15,21,29,42,56,65
1,21,42,43,51,56,70
15,21,24,43,47,56,69
15,22,27,48,49,61,62
1,10,21,29,47,50,70
1,15,22,48,49,57,70
21,28,29,43,50,54,56
1,12,24,40,45,47,59
1,10,15,21,24,42,66
1,10,15,21,28,29,61
1,10,25,30,41,56,70
1,10,15,28,49,61,70
1,10,28,35,42,47,56
1,22,27,30,44,48,49
10,21,31,42,47,56,70
1,10,42,43,47,56,69
1,10,21,42,43,50,70
1,10,15,21,29,42,50
10,15,24,29,43,47,58
21,28,35,42,50,56,61
25,30,44,48,49,56,70
1,10,15,24,29,48,56
1,10,21,28,42,56,70
10,21,24,47,50,56,70
1,15,21,43,47,50,63
1,21,42,47,50,56,70
10,15,24,29,47,58,70
10,21,28,29,47,55,61
1,21,24,29,43,54,56
1,10,25,30,44,49,70
1,15,23,30,44,57,70
1,10,27,30,44,48,61
10,21,24,31,43,47,70
1,28,42,47,55,56,61
10,21,24,28,42,49,70
1,10,15,21,24,61,70
1,24,28,29,45,50,56
1,12,25,27,30,58,59
11,23,31,33,40,57,60
1,21,28,42,43,50,66
10,21,28,47,50,56,61
15,21,24,29,43,56,70
10,23,30,34,49,56,61
1,28,35,42,43,50,56
1,10,15,21,28,50,56
1,10,21,42,43,47,69
10,27,30,44,49,56,70
1,10,15,29,44,47,56
1,10,24,28,47,56,61
31,40,45,47,50,58,59
1,24,28,29,47,50,56
1,15,21,30,43,47,70
1,10,15,21,42,56,61
1,15,21,48,56,61,70
1,21,28,42,43,61,66
1,15,22,27,30,49,62
10,15,21,24,56,61,70
10,25,27,30,41,49,56
1,21,24,42,43,56,68
15,28,29,42,47,50,56
10,21,29,44,47,56,61
1,10,15,29,47,58,70
1,11,40,45,49,57,60
25,27,30,44,51,58,59
1,15,22,30,44,48,49
1,10,15,21,43,56,70
1,10,15,24,42,47,67
10,15,24,28,43,61,66
1,15,24,42,43,50,66
1,12,24,31,40,45,47
1,27,30,44,48,61,62
10,24,28,42,47,55,61
10,21,24,42,47,59,70
1,10,15,21,50,61,63
1,10,21,28,29,42,65
1,21,24,28,29,50,56
1,10,21,28,29,51,70
10,21,24,42,43,61,67
1,15,27,30,44,48,61
10,15,21,47,50,61,63
1,20,27,30,44,52,59
1,10,28,42,43,60,70
10,28,29,43,47,61,63
1,10,24,29,47,56,61
10,15,44,48,49,56,64
1,15,21,24,50,58,70
1,21,28,29,42,51,56
1,21,24,29,42,43,70
10,28,29,43,50,54,61
1,10,21,42,47,59,70
1,10,27,30,48,56,70
1,21,24,28,45,50,70
