85,666
82,2604
82,2760
82,85
82,3306
82,2664
82,916
82,648
82,85,2426,2701
82,85,1885,1946
82,85,2316,3071
1097,1379,2945,2989
82,85,906,1931
85,1184,1542,3116
85,372,834,1764
82,85,519,2932
82,85,513,2363
82,85,527,2419
335,840,1034,1342
85,127,666,934
54,82,85,2030
725,1907,2097,3205
82,85,2065,2508
82,85,1492,2646
82,85,3138,3258
82,85,157,717
82,85,776,2802
82,85,1297,1750
922,1096,1607,3077
82,85,540,1744
82,85,831,1169
82,85,909,1991
17,82,85,3138
82,85,2890,3290
82,742,988,1532
85,2059,2178,2651
85,114,836,1355
82,85,2051,2720
98,170,1677,2634
82,319,1936,1972
82,1878,2861,2961
85,681,2952,3139
75,82,85,1988
82,85,2246,2383
82,85,1221,2397
82,85,1695,3219
82,85,190,2007
27,82,85,1048
82,990,2077,3137
82,85,427,2485
85,94,1108,2953
82,85,2228,3035
82,85,1578,3118
82,85,2339,3216
82,85,652,859
82,85,712,910
82,85,833,3307
82,85,1147,2908
85,114,612,1652
85,413,967,1629
977,1484,1936,3141
82,1552,2730,2841
82,85,1283,3088
82,85,666,1399
82,85,537,615
82,85,152,2467
82,85,1474,2632
1564,1974,2789,3290
82,85,2729,3238
82,85,2189,2735
82,85,932,1652
82,1178,2225,2826
82,85,1628,2294
82,85,2125,3100
85,178,2402,2622
82,85,742,1504
82,85,429,1165
85,961,1009,1652
623,1657,1840,2917
82,85,1760,1766
82,1403,2792,2926
82,85,1640,1849
82,85,1626,1951
82,85,1506,2788
82,85,1788,2070
82,85,2588,3062
85,402,834,3167
288,697,2026,2819
82,85,805,1936
82,85,1334,3189
85,2601,2765,2990
82,85,603,3276
82,85,2528,3303
82,85,1833,2862
82,85,710,2533
1795,1906,2175,2308
82,756,2031,2333
82,85,329,2841
82,85,1297,2478
85,1224,1678,2093
1358,2119,2917,2979
85,549,673,1174
82,85,737,2420
82,85,93,2318
1258,1958,2953,2987
82,85,280,3083
82,1322,1797,2452
82,85,2915,3270
82,85,2183,2597
82,85,864,2329
165,1709,2124,2148
82,85,1241,1498
82,85,2973,3224
85,426,2262,2489
82,85,1781,3290
82,85,224,2130
82,85,2312,2552
85,719,2029,2119
82,85,1112,2161
82,85,1143,1474
82,85,925,2685
85,221,864,2030
85,1971,2696,2730
54,82,85,745
85,650,974,981
82,85,1527,1598
82,85,426,1782
82,85,323,1438
82,85,710,736
82,85,1761,3067
736,741,1429,2981
85,1251,2006,2252
82,85,955,2795
82,85,2097,2585
131,1763,3095,3106
82,85,1900,2421
82,85,915,2965
5,1442,2065,2482
85,482,2039,3127
82,85,89,1876
82,85,856,1230
82,85,1143,2576
73,82,85,467
85,198,1472,3141
85,1818,2593,3137
82,2438,2484,2990
82,85,605,3058
85,1907,2097,3162
60,85,190,1088
82,85,174,3198
82,85,1027,2885
85,1152,2887,2944
705,1483,1820,3285
82,85,434,1566
82,85,2178,2363
82,85,1387,2773
82,85,1359,1479
864,1094,2839,2944
82,85,1907,3189
82,85,1443,1742
82,85,722,1982
82,85,952,2444
36,82,85,2083
82,85,624,1043
82,85,1669,2620
72,1165,1251,2083
82,85,650,1301
82,85,1931,2189
85,1356,2496,3120
85,127,1563,2401
554,1181,1598,3137
1175,1387,1756,1985
377,2023,2123,3237
82,1745,2452,2952
82,85,493,670
553,1090,2469,2563
82,85,201,1558
82,85,1842,2227
82,85,2490,3202
82,85,2467,3218
82,85,758,2765
82,85,355,3314
85,740,945,1892
85,1907,2552,3234
82,85,1853,1961
82,85,1431,1679
82,85,697,2623
82,613,665,2246
82,85,1788,2074
82,85,1184,3249
82,1233,2585,3153
491,2215,2853,2952
57,82,85,2091
85,2658,2810,3301
85,1201,1695,2079
82,85,566,1900
82,85,787,2808
82,85,1121,1341
82,85,1477,1942
82,85,357,1130
82,912,1796,2467
82,85,2143,2907
82,613,1961,3121
85,378,1814,2434
1548,1921,2241,2724
82,85,1019,1198
82,85,2242,3047
82,85,2366,2524
82,113,2754,3270
85,394,598,2573
64,85,1202,1408
82,85,2076,2354
354,1384,1407,2476
82,85,1185,3314
82,85,1521,2482
302,456,2533,2732
82,85,342,2221
82,85,232,363
82,85,190,2389
82,85,701,3093
66,85,1361,2246
85,1004,1356,3141
82,85,670,2036
82,85,217,2468
1088,1544,2390,2955
82,850,2673,3283
82,85,385,2991
82,85,742,3228
82,85,646,3116
82,85,1951,2146
82,85,382,599
82,85,961,2346
120,1447,1704,2917
82,1661,1833,3300
82,85,1495,1879
85,234,279,2126
54,82,85,1099
85,517,2078,3013
82,801,2702,3139
82,85,2328,3142
82,85,1386,2070
82,85,262,2455
61,82,85,2689
998,2153,2407,2930
82,85,517,1634
82,1253,2884,2904
82,85,1639,1711
85,1090,2563,2727
82,455,1161,1708
82,85,670,2788
82,85,487,829
82,85,2143,2533
82,85,642,2810
85,2147,2501,2576
325,1995,2442,2690
82,85,697,773
1458,1558,1873,2223
82,85,1375,3088
85,909,1495,2489
82,85,877,2811
82,85,1399,1580
82,905,1390,2145
82,85,2784,3198
85,2067,2162,2953
85,650,981,2103
82,85,166,2560
85,756,1361,3115
82,85,1824,2243
82,85,2513,3219
85,2832,2965,3025
82,85,843,1216
82,85,198,3141
82,85,960,1212
82,85,1781,3054
82,85,1165,2556
82,113,1355,1624
233,1057,1506,1615
82,85,916,1448
82,85,1634,2603
33,85,2660,2787
85,910,2467,3226
965,2180,2598,3146
82,85,2365,2835
85,629,1439,2059
82,85,706,2876
82,85,825,2194
82,85,308,1675
82,1578,2281,2790
33,85,124,595
85,386,595,1053
85,2050,2944,3286
82,85,2818,2863
82,85,2152,2406
57,82,2270,3306
82,85,1045,2960
135,479,710,2917
4,82,86,1661
82,85,2115,2473
82,85,757,3028
82,85,2397,2536
82,85,2889,3183
85,1141,1817,2148
82,1311,1716,1981
82,85,352,1945
82,85,136,2320
82,85,961,2403
54,82,1104,1536
82,85,287,2839
82,85,1537,2162
82,85,2373,2434
82,85,2111,2434
1728,1974,2344,2884
82,85,303,339
82,85,612,1094
82,85,887,1299
82,85,3057,3251
82,85,1909,1926
85,928,2996,3059
82,85,745,2481
82,480,1863,2808
85,542,2464,2620
82,477,2792,2926
82,85,1342,2363
37,82,2413,2729
82,86,1153,1757
85,104,1901,3104
82,85,315,402
85,1096,1342,2374
82,85,1742,2431
85,255,1692,2850
82,85,262,2996
60,82,85,507
82,85,390,2400
85,1199,1781,2292
82,85,1040,2108
82,85,439,2642
85,673,2587,3265
82,85,2077,2262
23,85,457,3013
82,85,2224,2689
82,85,710,2704
82,85,1207,2756
82,85,1956,2093
82,1378,1749,2430
82,85,851,1781
82,85,170,3140
21,82,1927,3284
82,85,1242,1945
82,85,2514,2747
82,425,1903,2634
82,85,88,990
82,85,3133,3142
82,85,2205,3281
82,85,530,1284
82,85,809,884
85,1922,1984,2893
82,85,1798,2502
7,82,275,2548
82,85,112,2999
85,1996,2023,3014
82,85,477,653
13,82,470,1639
82,946,2160,2484
85,609,1735,2695
205,330,1064,2926
82,85,2965,3237
390,1190,2533,2918
85,961,2777,2990
82,85,2784,3202
85,130,1256,2023
82,85,455,1378
82,763,1095,1506
73,1249,1356,1592
82,85,146,219
82,85,1144,3293
82,85,130,1968
457,2214,2566,2800
1219,2533,2727,2884
82,597,673,2685
85,742,1180,2487
82,85,1161,1903
82,85,1467,2360
82,85,376,815
82,85,912,1549
1358,2049,2886,3141
82,85,1880,2125
82,85,404,769
46,82,1964,2541
82,85,756,3264
58,1064,1126,3201
82,85,517,3224
82,1099,1216,1730
82,85,695,3280
608,1485,2757,3282
82,85,1040,2352
82,85,1131,1716
82,85,2367,2861
82,85,2045,2810
82,85,916,3225
82,85,2499,3138
6,33,1544,1996
82,2074,2804,3105
82,85,1939,2168
85,324,1250,2240
82,85,877,3246
485,1547,2059,3045
85,1965,2605,2778
82,85,1814,2230
82,85,291,2748
85,1091,2182,3201
82,85,620,3189
42,85,797,1929
13,82,85,1989
82,85,1655,1954
82,756,779,3082
82,85,494,3211
82,85,2370,2996
85,1144,1857,2474
82,85,331,3166
85,411,1700,2704
85,831,1454,2595
85,655,2206,2310
82,323,735,877
85,864,1403,2535
82,85,1969,3136
82,85,1042,1406
85,120,1484,2861
305,864,1094,2944
85,275,1379,2945
82,85,2721,2747
82,85,535,2140
82,85,1868,2814
82,85,924,1669
33,82,85,395
6,82,85,1919
82,2107,2452,2670
85,836,1353,1827
82,85,866,2788
82,227,614,1168
622,2287,2469,3306
82,85,2273,3226
82,85,840,2856
82,85,904,1336
82,85,1040,2917
82,85,769,1111
82,85,485,2106
82,85,2902,2996
82,85,976,2343
85,713,1220,2885
82,85,304,2071
82,85,1451,2205
82,85,979,3149
82,85,3062,3227
85,738,3033,3196
85,1929,2373,2767
85,1652,1700,2338
82,85,1707,2925
10,1056,1742,2568
82,85,1408,2642
3,386,1646,2685
82,85,2137,2643
82,85,827,2838
82,85,1845,2592
82,85,2073,2227
82,85,1096,1319
82,85,831,2556
82,1737,2238,2605
82,85,358,1181
82,85,324,3290
82,719,2126,2339
82,85,1562,2788
82,85,309,3167
85,353,1152,1825
85,640,1984,2106
85,2790,3063,3209
82,85,2213,3256
82,85,803,1931
82,201,1764,1839
82,85,1842,2158
82,85,232,3030
19,82,85,560
82,1568,2177,2965
82,85,811,1902
82,85,961,1846
85,188,670,2507
82,85,479,2102
85,1787,2363,2724
82,85,2145,2427
82,112,1651,1939
82,85,2664,2992
85,1155,1198,1520
82,85,1378,1733
838,928,2083,2464
85,1513,1970,2205
82,85,2743,3234
82,85,2555,3183
82,2484,2990,3281
82,85,268,2524
82,85,1577,3208
82,85,833,990
82,85,146,1780
85,625,1026,1543
82,85,1014,1940
7,998,2120,3060
82,85,1852,2258
82,85,712,1760
82,85,1675,1807
82,85,595,2114
85,737,1571,2884
82,85,365,2941
82,85,1289,3060
6,82,85,1842
11,82,85,2097
326,1199,3080,3101
82,85,673,2131
82,456,1679,2497
37,82,85,279
82,85,365,981
82,85,1397,3077
82,85,201,2270
82,85,515,1275
82,85,2184,2302
82,85,639,1341
82,85,1190,2918
82,85,1726,2898
82,85,899,1399
23,85,1749,2674
82,85,1558,1974
82,85,829,3262
82,85,1090,1882
82,85,1924,2458
85,1951,2170,2450
82,358,876,3193
82,1399,1785,3257
82,85,1556,2412
82,85,533,3253
82,85,1286,1770
85,320,811,2540
82,85,750,1386
85,1616,2088,3159
82,271,488,2313
9,82,85,2998
82,85,1946,2351
82,85,1019,1560
82,85,805,1981
82,85,912,1797
82,85,665,765
85,1114,1478,2815
261,870,2285,2413
85,358,680,2605
82,85,1220,3215
82,85,378,2532
82,85,1692,2755
82,85,529,933
82,85,394,2960
82,85,586,686
82,2351,2363,3156
82,367,1437,2752
82,85,952,2729
82,85,1026,2678
82,85,2008,2186
82,239,937,1161
30,82,85,311
82,952,2676,2729
82,85,364,1000
85,2091,2528,2575
82,85,1726,1853
100,195,385,871
82,85,1433,1981
9,82,85,2624
82,85,1207,1638
85,1773,2078,3013
82,85,187,498
82,85,1648,1761
82,85,694,2931
82,85,1560,3230
82,85,1943,2968
1578,1738,2276,3106
82,85,500,971
82,85,2580,3030
82,85,2218,2799
82,85,1157,1254
82,85,167,1454
82,85,2490,2682
82,1536,2696,3286
82,741,958,1167
85,754,1890,2020
82,85,555,2451
82,85,1697,2241
82,85,814,1399
82,85,591,2266
57,85,989,2750
